y,x0,x1,x2,x3,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
1,0.150009486416522,0.5781905125033504,0.880458685142964,0.8480295960243671,0.1671513037518019,0.2966709101385036,-0.5222528210896517,-1.0267052129326324,0.7700106690678228,1.0045634531331595,-1.4382952402147142,0.34750556903408947,-0.08813711559654724,-0.523968597190383
0,0.059545259032531,0.6821423888601056,0.9364231058306284,0.0455664904099573,0.26692087514089397,1.392391259593465,-0.667050750881421,-1.0647814474862325,0.42798747679335936,0.4282690146253027,-1.367455071927324,0.47328621282174416,-0.42843330497673676,-0.5683171805879371
0,0.5755421937043635,0.1220746029851306,0.6302230588967037,0.0967257257104139,-0.29133531106975186,0.6772452283740168,-0.6012033959536608,-0.26808545133331424,0.47871984745705487,0.026493962238283424,-0.7761222227383474,0.09002097157731265,-0.8874601028164419,-0.37420819387993465
1,0.0150463065822044,0.2585976609153571,0.9608101444001468,0.5168916553745935,-0.03986143003708639,0.6987830766957164,-0.2611417724388991,-0.6733610682736557,0.4149246638373742,0.6978657536277539,-1.3122697824205527,0.2935161139047771,-0.40534037803629874,-0.31941118151448605
0,0.5964230723195899,0.1750480840159072,0.8626720063476906,0.60848306858606,-0.02941816081429514,0.4627539114262832,-0.3963146722955049,-0.1992454641228013,0.6058059744466927,0.751113500486534,-1.2604038385003846,-0.04941653581852841,-0.6320385465619701,-0.06256358302244128
0,0.1815455147635671,0.0716814454342696,0.0778187015398126,0.2568996532804309,-0.6735628995362941,0.2947934655034801,-0.6633292062305849,-0.3764352776121098,0.1775046874027498,-0.3083061678009019,-0.507351724842793,0.12326084131934248,-0.5420822662333743,-0.7433934697304687
0,0.8709710338949475,0.8810688187017651,0.4017226202168827,0.6153531653293488,-0.10516550813664435,0.37793550388023917,-1.0839980132228484,-0.7623693266576991,0.9347108998489206,0.5020410172210046,-0.847755242929185,-0.36439805574003103,-0.30786897849647593,-0.5856409244158156
1,0.5390195915987916,0.6535751553890374,0.6651037093987416,0.0875331273438411,-0.008027291647847053,1.0175115850988028,-0.8361316895722578,-0.784188077261894,0.5653398494899106,0.2137957914066609,-1.0039290342440803,0.1247554262719178,-0.5519107902149738,-0.5074802008588499
1,0.9897379870417382,0.1473791541181882,0.4202492395892617,0.7292142311775737,-0.30431700398618233,0.00389468672490495,-0.7571651672841531,-0.10987397827248425,0.7608754640523812,0.36215327268387026,-0.767072668612756,-0.34780305969462894,-0.7003050846733223,-0.45750122212951466
0,0.3186834297309361,0.6962695538108961,0.9408782100439742,0.0494530725178978,0.28791547092196046,1.3939710638911154,-0.6903700875498363,-1.027147145212759,0.5334315791263503,0.474923702229988,-1.381434751409218,0.3966977876946057,-0.48801524082366304,-0.39829768674708965
0,0.9019298303974967,0.2348268236573352,0.5077648711913585,0.3804728121392505,-0.3105849538472524,0.41706635574896944,-0.7239400813957007,-0.27250825425257996,0.6720541523596847,0.18690274254857575,-0.7173788449687521,-0.13298276938604037,-0.848877306783061,-0.4801841968278034
1,0.5556390173181998,0.4889557515368712,0.8052697982054609,0.4777972551551325,0.037427774569775085,0.6720392178023813,-0.5794908355364312,-0.588974290968807,0.6464855118197977,0.611584633460082,-1.2012141810784585,0.08067164560836752,-0.5567578698925748,-0.28028157537012943
1,0.978984742141418,0.5451304891386053,0.5033833053599529,0.6550469884989817,-0.14468631548263675,0.307560186746072,-0.8496348748843099,-0.40645378836634505,0.8096044837645519,0.4392811356330651,-0.8469074093976635,-0.2911430937646549,-0.5383040485623883,-0.42692629186932274
0,0.2743540235305408,0.4961606559089249,0.998869678418814,0.3382804507291742,0.15891058206609845,1.0241536630560204,-0.42295263792164,-0.8286457021019281,0.5544743408558155,0.7184825200878779,-1.4165480575351943,0.37870358163515444,-0.5288710624763591,-0.24884606067189644
1,0.7325141208812679,0.6084680119352639,0.4461412683434289,0.401277386507109,-0.20887059715719666,0.5209899834960888,-0.8994435559043035,-0.6188472272031571,0.7182264060931789,0.22476517335718932,-0.7848886697994581,-0.09787702698917337,-0.5368102223728951,-0.5875550059341631
1,0.7601803844430117,0.5010267245753218,0.3630659130805889,0.655213885857126,-0.24253377731824144,0.17668321341522314,-0.8778650770052295,-0.48124655140963335,0.8071686402124781,0.24352622729147871,-0.7389195668950717,-0.14188001908094688,-0.45092022874352844,-0.5802954369987209
1,0.4201070012543914,0.7086163276897132,0.1269391525980481,0.0918233090988633,-0.39714106902798113,0.6791021757105774,-1.0398687635864012,-0.720954164158303,0.5325644268424892,-0.09334205371373513,-0.5920512211292324,0.03980197773493579,-0.40055165598576137,-0.8340656175409741
1,0.4456730890891369,0.2414309004519728,0.6126652217068543,0.3619511218117756,-0.253001510842024,0.523217604969701,-0.5864104167308608,-0.3790557242316825,0.48162341503004796,0.2011787817974265,-0.8986574669651008,0.03469935332359304,-0.6620360043470221,-0.426107223298568
1,0.5614462050870421,0.4445604086560283,0.5577184023385938,0.681302662201037,-0.12649625776305407,0.2463853689418304,-0.7088673783567432,-0.48813565740213616,0.720112202543894,0.4238764655511265,-0.9695230122564924,-0.047158195393573354,-0.41637176545005583,-0.4806261781488757
0,0.6595479600459229,0.253563195958995,0.1772172244411544,0.486408310282032,-0.4759748897478978,0.14181782811777244,-0.8478015958382604,-0.4252932642513485,0.6156707435665777,-0.07472086872736806,-0.5320162521730301,-0.020371107795114002,-0.5803834013958551,-0.6895559636471748
0,0.9152997872807752,0.7655334273656497,0.2955448450480243,0.7758202104760938,-0.17841778035521447,0.09757507442753793,-1.0692656536185472,-0.604790406617442,1.0058923591779851,0.37527544840200383,-0.7146713695709284,-0.32929723058262456,-0.27131610808039147,-0.5884756128510216
1,0.0636738425701295,0.3827423802926352,0.0693483578559805,0.039332501053177,-0.5862035065673492,0.5900592884124627,-0.7748168816293174,-0.46510123159682293,0.1965710444808737,-0.322273682968013,-0.5014639624410585,0.19794352571501675,-0.44675701600051737,-0.8300806710447062
