y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
0,0.2830973962905048,0.2465339524172484,0.2756013000101577,0.53569335751792,0.4186506959139404,-0.9788250779599058,-1.0016450741399712,0.8611780327729264,0.05466720034433511,0.0285028969660682,-1.1236277139756408,-0.7341470254036461,-0.35835152178198276,-0.9648568824648228,-0.1945296613250357,0.170582389825156,-0.27581487032117746,0.9954862750862261,-0.5094579563308631,-0.10355487053717967,0.9166214608187845,0.4329916133158773,-0.6863060869087406,-0.14845350920915115,-0.4951467777813261,0.45687394791939306,0.2899817936462552,-0.5953302940895215,0.4756628386068075,-0.6375785310359308,-0.16912001201309027,0.947401876519307,-0.15837143925863434,0.29885947947148817,0.7704834306110891,-0.3011250673098783,0.3436047308039346,-0.22336120294677617,-0.10199414504706561,-0.4939040983006743,-0.6658796471998809,0.32188765607224423,0.6061990783508192,-0.4291450800322142,0.3245843610194067,-0.3516501682215136,0.7031988063424428,-0.01910974816487026,0.1630910009401373,-0.6622186650289655,1.0108963085642035,-0.5095650423490039,-0.10850746810293299,0.9391975562785574,1.2695873841187968
1,0.5129127960580209,0.1378385458222506,0.3026481992004854,0.9437629565572992,0.0781229031843112,-1.057830937998788,-1.0518356513004072,0.7796912888418129,-0.08998464335935935,0.06305147187055941,-1.2817794955627895,-0.8621636856515277,-0.5286049503761154,-0.9094557968808912,-0.5241836902688246,0.4864586090957352,-0.23303151206715242,0.7272553463300946,-0.5888795082008367,-0.13830024801874874,1.3498924220879875,0.34468514360946956,-0.6385695657269542,-0.2408298263178824,-0.6745293045158479,0.35250641823016715,-0.007191056394482637,-0.5472561255841619,0.7195556863756147,-0.863750710374353,-0.4011921417833057,0.8889885658212008,-0.17464703986511995,0.6345138715302182,0.5166263957428698,0.02114890667791963,0.5169956536114169,-0.38228671120039825,-0.2746368903143364,-0.28629532349304315,-0.500515412428291,0.6045214576837136,0.6933159474567415,-0.8057462143257572,0.13503767132574132,-0.8224649959304341,1.0476188086189897,0.3788203191325027,-0.11958323377768358,-0.6548957036643083,1.1029299507452541,-0.4723817004762664,-0.3407402322919441,0.8513383700610389,1.4108370692120886
0,0.8614459089165459,0.7338889301913734,0.3861358665080768,0.4668927293958848,0.1671895741858163,-0.7899666041778266,-1.3526074221706372,0.6784821214044391,-0.19107645709446017,0.5590493656184037,-0.7711140175452933,-0.9598722749791475,-0.7983883881870959,-1.0837778302285934,-0.26456648244563524,0.6865215011121124,-0.830885661431113,0.998636360778844,-0.5789551953313709,0.19038136594217298,1.3721341721130216,0.76513053720377,-0.09358884992540124,-0.7566835456677011,-0.5522874432857555,0.6912536377943531,0.6567014443744456,0.18938888480291904,1.015990823174729,-1.226197509312736,-0.19942909629806121,1.0335816396401112,-0.2778803277257149,0.12374681392897159,0.9580877502023677,-0.3875566068958928,-0.0243127673925133,-0.04425050557020625,-0.46309125819514546,-0.09490364351421834,0.14152446467938345,-0.33547391489543044,-0.15234882278111603,-1.687389566246596,0.5876239861127024,-0.6474384146270358,0.8397145803424717,0.10980316181983771,0.13756170982690055,-0.284883969674991,1.4874707543120702,-0.6840016861785032,0.17217255448988594,1.5592912886048735,1.5399723236655525
1,0.7798206623898813,0.7957340608969868,0.661343708406567,0.1974068677904099,0.2163726092408502,-0.7892606793491421,-1.4567531818547292,0.7548646702492937,-0.24892449462034252,0.5092366792258617,-0.6008659234544877,-0.8189829152170112,-1.1144632706824704,-1.0561411355369699,-0.11511101644625711,0.682428436269337,-1.0210646069329565,0.799139176605761,-0.6625124421641012,0.11658522692509467,1.0254295196136998,0.5825403395729319,-0.038495225829744885,-0.8797783920182928,-0.34793420005808096,0.743286296887687,0.7939089244763257,0.41738102649798475,0.9489724611894798,-0.816367669594407,0.055775809032050046,1.1698555164472342,-0.27837796301692846,-0.014583930494160239,1.228968163914226,-0.39193550623460405,-0.39675420542993894,0.21215123929300425,-0.3847418686397524,-0.10159737605486142,-0.01796779500192121,-0.5614113075260189,-0.40091318885341704,-1.8891651098529845,0.8341601455099604,-0.4257381354022678,0.8441579727781524,0.04330786913382439,0.1936624722985665,-0.5655035879631739,1.6125380254044892,-0.7304757521831104,0.3595339767073168,1.4321704773439976,1.211261990156569
0,0.4943760121728427,0.4711037615929416,0.4670286039168434,0.4218253428996417,0.0638464992780457,-0.8615605981052858,-1.183505537009485,0.7687677568159078,-0.15169092725755418,0.3009347751850926,-0.8168676837641496,-0.7050047713059168,-0.6788185040963617,-0.8433539533689183,-0.22402502821238215,0.4314190873004338,-0.5355188799472224,0.7769341431673842,-0.6348557181852591,0.13352625667565998,0.9532565341686968,0.442233339634594,-0.4048667846337292,-0.4945254584852268,-0.38161948496011244,0.5653945620517697,0.2737609969023685,-0.3199361256443071,0.6596043129260917,-0.7985458736299821,-0.25037547342850613,1.066587977531026,-0.1449258828710058,0.24324803469339729,0.826129146773591,-0.1877676091278526,0.08679442569106247,-0.2217369230119719,-0.2833906888798751,-0.4384037169087269,-0.26921334317275225,-0.07126642748355573,0.2869294499871002,-1.0826015254641639,0.4923390173610248,-0.4088842501271123,0.7436411678338225,0.11516248107411022,0.15141678205856754,-0.6711483218768103,1.2546741140198963,-0.6380818119941646,0.07370537068231958,1.0068617456051074,1.0707084484326737
1,0.902142622644427,0.3243450348585621,0.5390715089960926,0.1460518367395212,0.3146868321829941,-0.623724257102447,-0.8868337201979695,0.24563095874863938,-0.031135086108002263,0.633557314244581,-0.6561533894960708,-0.86844858055842,-0.773469252840426,-0.8726678179870622,0.02244383801789227,0.8138306757034321,-0.6866844751811867,1.0014806264743392,-0.8116301629641409,-0.04840359143702829,0.9600357374598935,0.6880150309622454,-0.393093382265765,-0.7456245944788145,-0.6261741686223693,0.41008486467027366,0.642079396131712,0.20627203482196105,0.6874366837420939,-0.9697656585277156,-0.1210317364235935,0.5953976252170137,0.05549617233676382,-0.1809150113645909,0.9492639418452913,-0.5808913278086235,-0.10616984216735421,0.13589738909475757,-0.29141797305812556,-0.4317463104010115,-0.4207723853119628,-0.17175905969690933,-0.05392785109610376,-1.2077300399808775,0.5664754489384675,-0.48584262291384356,0.48404269693623275,-0.0836121370543393,0.06706640982384614,-0.6683300979387317,1.2661853961306069,-0.5505658189849626,0.3441988811061524,1.4269497213951428,1.4220833678623739
1,0.3740419406356812,0.6473662667151143,0.4449860648744788,0.7785022266547424,0.6943551736904489,-1.3377715174712905,-1.2245843079050545,1.3976591248725097,-0.11080536716604898,-0.34476378423205223,-1.2388902099547507,-0.9481457023772748,-0.6060474745180567,-1.211796996930162,-0.3793862771745731,0.03141239211364498,-0.1951277252961675,1.094946401858986,-0.16843832831096428,-0.07131194514900413,1.2294197417076238,0.5361444113044286,-0.6870861043803722,-0.11316185545491267,-0.5557660604551489,0.7325877628768164,0.7629044134512984,-0.24448861054206364,0.7343642490263143,-0.6914080780829897,0.1672104929536513,1.2082718001471604,-0.5320540523858059,0.1697721335356246,0.9802278688420054,-0.32712637876100625,0.21016912816614036,0.0772994564730787,0.04421952629265754,0.03912180423271437,-0.44450569012879326,-0.09481523950826122,0.40094044657438627,-0.9267770039437431,0.42460823681475895,-0.4605836333086274,1.1040697293243504,-0.08993618943470803,0.13956419250539975,-0.3296663299649156,1.237056906789917,-0.7599565795488937,-0.11984559978260739,1.371798108133635,1.4939850643277601
0,0.9917216413476936,0.802648804660512,0.3180076660779315,0.6443301665894335,0.4336167836213315,-0.8326678128465458,-1.237640183837703,0.6969552103903963,-0.1429724646533811,0.45397023308662876,-0.9606089491580299,-1.2673436619694238,-0.7655800411554895,-1.3252042106896,-0.3408442772417155,0.7449566726089941,-0.7556343719100583,1.2205413850419644,-0.4024751454392471,-0.009222128485457556,1.725532991347468,0.9651359327308368,-0.14414514485284938,-0.8786162160574212,-0.858266920604409,0.6898776928067343,1.0073984652863082,0.4604226548031741,1.1095489459899153,-1.537424553355217,-0.06543788076117732,0.9161500503038054,-0.3905216607048822,0.08723749694744687,0.9862227927461908,-0.5048170622764079,0.08053926521911328,-4.725664850840049e-05,-0.3356120562124703,0.2567755519735991,0.16773874032810746,-0.23228380175578778,-0.22305705881328847,-1.8766471162459837,0.5234688791918921,-0.8579040151398643,0.9659962385084958,0.026650380169410345,0.0640962988266274,0.14241288177245556,1.5754603599265125,-0.6596162407454139,0.13828901968713414,2.0557420754164526,2.1386847340374944
0,0.0979852939642472,0.7979260735236677,0.4181039009086389,0.4625121945535835,0.2556229894800722,-1.025267903666465,-1.547973937678163,1.240592954080471,-0.04152921403305451,-0.15892561069333644,-1.0718454584748114,-0.6292110427651453,-0.7347187972059646,-1.046788034516167,-0.3097993500270619,0.07311963328094626,-0.708046530239747,0.966199430488418,-0.3714302767803043,0.16696541621043845,0.8262367081351291,0.4099819589907247,-0.5230912150562935,-0.3277775248969846,-0.18631925331156973,0.7243737892889075,0.45626412579343095,-0.5984527737611115,0.4109567623767612,-0.5367246615986456,0.013729960960902083,1.4544401089571568,-0.4622977861636683,0.507861538499543,1.0822423169148119,-0.24160258847703744,0.1517172371475193,-0.12290097652610442,-0.2382745379581713,-0.15358570536308563,-0.2510283695564906,-0.2846910721089881,0.44884813062192314,-0.8676571042321919,0.5696674089952892,-0.19695999766252642,0.6943820378556161,0.13864533092173723,0.2852937337746232,-0.4642085565362851,1.349733512803357,-0.6726152247834699,-0.00015626815538022408,0.855837971880274,0.9222043671905074
1,0.3256631545983564,0.2970191924858993,0.951775341766526,0.2145211196747535,0.5507195027619264,-0.9526394716938735,-1.016183031720655,0.8614983030099856,-0.04310506155899828,0.01661434584490353,-0.9851636831399914,-0.5701164666504721,-0.6426851530174793,-0.9140545194589295,0.02059811573497674,0.04269456419060855,-0.20053347263062082,0.8783874688201619,-0.5516559715732232,-0.11129667337258765,0.5238847322814555,0.2871781770660606,-0.5636312730524393,-0.5702818786366443,-0.2893272161770325,0.3999226015096057,0.6083177803155375,-0.018580806068548124,0.14678277169148163,-0.3206759746044579,0.10200370898573796,0.958222442895988,-0.14760782632967,-0.1711101813528844,0.843427870469584,-0.20549401251889088,-0.5254946905087197,0.1146897337154631,0.17143673719642097,-0.31414120419329616,-0.8035028850450234,0.13499017976564376,0.2822899685641592,-1.269242377348037,0.608577712195712,-0.2422668424430153,0.7980215755008194,-0.04140499677980996,-0.044363727225920704,-0.9365924658207619,1.5924905207994156,-1.0092587460584008,0.13243872642040885,1.3502649638902535,0.9496029408886925
