y,x0,x1,x2,x3,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
0,0.8220113167432347,0.9088807496949316,0.7832988910185646,0.6913271037217718,-0.6224691300682134,0.9188526869358825,0.06766497083547174,0.24901848236803828,-0.10052940639138672,-1.193638354697576,0.9355390375725119,0.5084212274812748,0.7966000326513628,1.3649286481018266
0,0.2292818209014151,0.4013904698956022,0.5470183788886378,0.0204472114312819,-0.9447633633218193,0.9813205063072877,-0.2682989777109795,-0.09302555400642128,0.5000153238673984,-1.0179516793418033,-0.1250625138128938,0.7062676184481711,0.9213559641772593,0.644686453805177
1,0.0583878636044028,0.0165566394112577,0.1406939566864319,0.5695650869158495,-1.0895340089460108,0.8514997543055616,0.044477104718384154,0.05003091128637815,0.35631016228497314,-0.5330382042704274,-0.1766653111552255,0.7700412620188297,1.1529936139549977,0.4853934361022098
1,0.0199930881415473,0.6623542313406305,0.1455814642323083,0.2337525774596153,-1.198223425309872,0.8279309581094173,-0.24775009957322747,0.042318246590810196,0.21604691275337495,-0.9499045367175442,0.09604535286566178,0.9600768134813272,1.1891684610286566,0.6623393818864367
1,0.0826510221943485,0.5531657513058769,0.08367784616439,0.2644153857378388,-1.1590716094034776,0.8445148441416038,-0.23241018370791097,-0.0055307177191032736,0.24708390850433753,-0.8148088471855987,0.02739172518163333,0.9323179814511422,1.1516460433870255,0.6711104529128512
1,0.6469702104483471,0.4012096333398405,0.4997875103004366,0.8295062042981584,-0.8451697840430366,0.9163806121199254,0.4219828696530785,0.2833695523719653,0.0491708247741425,-0.5662784818664436,0.38319518879338194,0.5824437402357139,1.0818702303418666,0.9759075314882952
1,0.0403788114784838,0.4464941687501781,0.9268712719709976,0.707322921705124,-1.0552556805929991,1.0971115930121718,-0.05507130939415714,0.44613551807521035,0.5917063436107786,-1.6096534962595286,0.3331707624766994,0.7296025664992332,1.0728101178681935,0.7799506430561657
1,0.347785607750772,0.4723466269237459,0.5860426477315968,0.8208172055092103,-0.993643870504971,0.9346549172090252,0.21282388149481682,0.40559804952901346,0.22871392226102927,-0.9087192548712092,0.32443605866048525,0.5892146980469971,1.1173983673368881,0.9462034584340638
1,0.9626556409922862,0.604506307752279,0.7946675150347924,0.2299298321602854,-0.5134656320626766,0.977116325478604,-0.06312462880553815,0.14457019640532998,-0.02105789050432169,-1.1338885397462708,0.3165677238682024,0.5268079264196059,0.8660055125485707,0.9769389221374751
1,0.8362766371132975,0.4493084914079921,0.8856968796826721,0.7376143857743083,-0.45669577677539225,0.9131712084339756,0.40818239250916577,0.3030468040375735,0.08198407076059684,-1.1336575780224931,0.5123683418133287,0.6176646639298046,0.9608507783314041,1.1957070009669761
0,0.2754418339619334,0.3084282763595867,0.8763000280057704,0.1369399785968282,-0.766803814436398,1.0514089435041272,-0.28936725191940355,-0.10171324757755704,0.6669663399153126,-1.2939460564494218,-0.08870107007235416,0.6772855258526823,0.8676649456740454,0.6670436280203005
