y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
0,0.2830973962905048,0.2465339524172484,0.2756013000101577,0.53569335751792,0.4186506959139404,-0.0889151811088017,0.1428858682534039,0.4659131996914117,0.18678770464129782,0.2046540963601206,-0.5098732602661905,-1.5269464719060488,-0.6505545208303483,0.6426028357856085,-0.33817607543396905
1,0.5129127960580209,0.1378385458222506,0.3026481992004854,0.9437629565572992,0.0781229031843112,-0.052705359211736316,0.32344417991578256,0.17788598181969004,0.009676088101555829,0.22524855620392392,-0.2742972938438781,-1.810480242580738,-0.07077524918844653,0.5078207950875058,-0.5330695950500572
0,0.8614459089165459,0.7338889301913734,0.3861358665080768,0.4668927293958848,0.1671895741858163,-0.5981096702263364,0.22110016755844414,0.3913645028511612,0.629987547744928,0.050630321663638865,-0.5079753366760941,-1.9230714923628685,-0.8679202168549743,0.6303172604181907,-0.6105255017257495
1,0.7798206623898813,0.7957340608969868,0.661343708406567,0.1974068677904099,0.2163726092408502,-0.3896747469274649,-0.05141268431471171,0.2911828206097268,0.7492197931673842,0.0034861905557520933,-0.3394931049840728,-2.0387516350936017,-1.2072384673406664,0.3389629938293741,-0.6637053574943815
0,0.4943760121728427,0.4711037615929416,0.4670286039168434,0.4218253428996417,0.0638464992780457,-0.3273537664521095,-0.018597872711491374,0.18729039728586633,0.44802001223579546,-0.051610348433347136,-0.43360944588374734,-1.6808982580263752,-0.7915186541718172,0.43601515419172615,-0.5615632707241802
1,0.902142622644427,0.3243450348585621,0.5390715089960926,0.1460518367395212,0.3146868321829941,-0.30771251488013895,-0.12107968786760995,0.2857106074513563,0.4808243915579237,-0.23451544850063238,-0.4601351935624771,-1.9681517577231307,-1.2184578596224926,0.7865188946555237,-0.4745428897677184
1,0.3740419406356812,0.6473662667151143,0.4449860648744788,0.7785022266547424,0.6943551736904489,-0.14550514834192327,0.7271893726849641,0.35099341812468027,0.05887598561610154,0.57545774673554,-0.7499804767719767,-2.18077187853053,-0.5850269654231399,0.49704769764521006,-0.11230572223928957
0,0.9917216413476936,0.802648804660512,0.3180076660779315,0.6443301665894335,0.4336167836213315,-0.6985816226054711,0.5236387207822961,0.518529875476824,0.4279720003346682,0.21594799304071677,-0.7032721323834461,-2.2168567169326368,-0.8203133208114205,0.8057896379774676,-0.32583188120040646
0,0.0979852939642472,0.7979260735236677,0.4181039009086389,0.4625121945535835,0.2556229894800722,-0.2685999379040424,0.12111755734678441,0.22289826861790593,0.5383252539069592,0.03493343773092611,-0.3297200005236615,-1.6541534785861678,-0.8593273028261118,0.4252231775608137,-0.5346674300362858
1,0.3256631545983564,0.2970191924858993,0.951775341766526,0.2145211196747535,0.5507195027619264,0.1652534268854889,0.15998691855881683,0.15050789049406046,0.13245621579089945,0.1189875862858504,-0.48329464024063234,-2.1196409726638845,-1.263524829142717,0.38202145699730633,-0.12003353651327626
0,0.3343147041789684,0.367227465600323,0.8510473037254165,0.629775509857445,0.5514390798216311,0.060939660010164355,0.4955288629749253,0.07073193822972763,0.05323750471188614,0.40438377818691285,-0.5533988404269516,-2.3695287607405002,-0.7952085532025004,0.3018171893812793,0.0483632565946117
1,0.323204479132148,0.906762841744779,0.4995110761003867,0.0929459839442374,0.7332869428366252,-0.29407207090820225,0.17799440972716285,0.5274244376228452,0.48295142243382266,0.09314640852851651,-0.6157416662960953,-1.672628038789396,-1.2562961714531158,0.42046162911430407,-0.4812979164847612
1,0.1133397159430765,0.6590574716071326,0.1303058264859447,0.9892189719979811,0.2391051202627647,-0.2012269870599577,0.5435069377873004,0.2346305887061866,0.3184164094583826,0.48624836381570036,-0.34021670726727693,-1.733012394794618,-0.0888327927856129,0.460703392114411,-0.7406201887601896
0,0.7593495969086965,0.8179564765593155,0.2035039826254097,0.174488845008036,0.9642245003234844,-0.5427790186421314,0.38441566107768843,1.0585897822054575,0.4932578183524869,0.08955815341810389,-1.0977991461013707,-1.8683682487222053,-1.0898721074816655,0.8788888654687571,-0.36504266342498265
1,0.2443225826338594,0.3623369173047952,0.8757850606202333,0.1799842856642977,0.3043240876228842,0.10119520931198817,-0.04313539394669436,0.05001146222256338,0.24097647515304477,-0.054598181009592156,-0.3393474698575951,-1.887381643319056,-1.239325221459555,0.24420303268375415,-0.31474378333134745
