y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
0,0.9491664960228378,0.2088447607001216,0.5055950512412154,0.2395176364284175,0.4390140454162741,-0.9254130983459049,-0.182569454695727,0.5008352210161467,-0.8440150622093124,0.2661971843094573,0.6914809578233916,0.26877812051300437,1.6024728421202892,0.06075978365332699,-0.8044133318025954,-0.92816714548881,0.709446943918535,-0.892163336786314,-0.25459406799020146,-0.4570952270324619,-0.17289986243254982,-0.20701863600207682,0.91585178322452,-0.15427562079264637,-0.6214220646058731,1.063784252463755,-0.72871913930687,-0.4762117294125276,-0.6017021856451515,1.1734900033535236,1.0233277279384287,-0.07442507143112209,0.3435944105246917,-0.40389500868107203,0.45445253953510634,1.241796211765624,0.6970379455518906,0.33842428972271876,0.6865754843502749,-1.1064056409016683,-1.006233019158451,-0.5172516858346455,0.41322192336765173,0.7353188009769026,1.1306695788444325,1.1136972404746814,1.5129949960713098,-0.15143843167850823,-0.7487935866504953,0.5980861959657714,0.909130962440979,0.32648842284185553,1.0424394225180316,0.7303294451361213,-0.8685030699232461,1.0197873078924282,0.44236255615168263,-0.12271334350586925,-0.5285827881587115,-0.1882344972728605,-0.0169273099589883,-0.2374053938310761,0.22478737574708602,-0.9990085122205147,0.7892400992560981,0.6641939230251164,1.7240667955749063,-0.8880108371347479,-0.6888799302128151,-0.60628682260487,-0.7410830913476795,0.5347222099370462,-0.17090769448982934,0.02665059502641234,-0.1084280346020521,-0.7459289397629284,0.7128438831275237,-0.9411272254350282,-0.38789257504175373,0.42834880788367424,0.0013589530558616872,1.0962960291402624,-0.5655681253876733,0.12468686127655629,-0.57183619464865,-1.2365311765842741,-1.1035679208595872,-0.6678050091880134,-0.20397936732621846,-1.0475541891625317,0.2510205244478158,0.08949039855658805,0.13140484205138042,-1.0721279208983219,-0.42578651831897474,0.552722943824306,0.636026575786472,0.2826430557406529,-0.3786407750947401,1.0813162017086873,0.8461550331404172,-0.1852846563841679,-0.1613574247756694,0.13625446582039932,-0.5306237544623887
0,0.6035650376639635,0.4335019903057514,0.864073489022864,0.2815245986752767,0.2959988540372013,-0.980299394585337,-0.5686223375605391,0.1698963182235078,-0.6299885441717407,0.13764536513498213,0.6821044321123688,0.1528366412139592,1.8997055374253373,0.3536183171712775,-0.7451461157638701,-0.9733859242345342,0.5065587263673778,-0.49848822921108304,-0.46553746597933243,0.0475116570318459,-0.792728341587906,0.41121079988837606,0.4868573770629181,-0.4165498284510252,-0.6917689727128565,0.574102222026185,-0.7722709571505193,-0.292729742752901,-0.6289052384987125,1.130367054419424,1.4918222601309665,0.10019471142020175,0.36297965645898533,-0.174662363223828,0.6896061881185698,0.707349604196373,1.0848069941831895,0.12664111999440125,0.6295787379293223,-1.0413283798090858,-0.6651340575824516,-0.9948674347216862,0.26318849547880574,0.6922132874231791,0.9980360298855013,0.9224249959377103,0.9097170252211856,0.16216280081822607,-0.6016402897996915,0.6060072547377634,1.539617105026923,0.0491561290728548,0.612490566679587,0.5608044559500548,-1.1782027869560465,1.1445266761117063,0.6179148740751663,0.006060787212993741,-0.1720426966672868,-0.3904958047645434,0.14869465186962288,-0.14438511293262415,0.5656891299074465,-1.3289637947596964,0.5736669718249101,0.9571510739798356,1.3762386810222509,-0.7273547066464627,-0.8058959678953365,-0.2549919629729352,-0.5069396631162314,0.22865666940845414,-0.09895584279640401,0.09802569300465407,0.21416696465429977,-0.7508852094414434,0.3363007323802155,-1.13228139373996,-0.2164052374428137,0.4757305114454483,0.5148442584112607,0.7047754731004126,-0.9466189760946905,-0.16660474486830867,-0.9286702329432579,-0.6331713810790953,-1.3841870610170086,-0.6170035203854131,-0.25723499345322715,-0.7548438915006969,0.6386890446957785,-0.3014669418466224,0.21781190845849863,-0.9366991774566958,-0.3480448835072328,0.3578120952906234,0.8481102270159804,1.1565084483292813,-0.2890319701233632,0.6306510505952748,0.6955488907772085,-0.18100751091942566,0.09084051457049366,0.05769420604842386,-0.07338594451658853
0,0.9265806448301144,0.1227945205691362,0.3847718843340981,0.2730664312886247,0.5814537091370029,-0.9854709002425975,-0.21642044426025556,0.6035787201290912,-0.7806069735237745,0.33646000999739034,0.6616021467897665,0.27701336971537405,1.3977298253192603,0.05596811003490455,-0.819994432639151,-0.703490298874631,0.6997608602301119,-0.9685027069939535,-0.22252840945637417,-0.5920769934962945,0.02375452962367937,-0.3651012867169987,1.077046524439844,-0.046790865141398186,-0.643801839929382,1.2118553055409917,-0.6554224731928704,-0.47755849439361636,-0.6163695253571554,1.207739330725377,1.1100979035427687,-0.20321563780886964,0.4255415846974345,-0.5329710604243567,0.45987958644721355,1.2455001440647981,0.6911722571501681,0.4169400905512889,0.6125545352590139,-1.0935416906901163,-1.0911422313358912,-0.5268720547072643,0.6106090928835403,0.8379166557105473,1.0148294324008473,1.209742705302119,1.5775093545271095,-0.0018793169254091146,-0.6965438694462085,0.5331805788744512,0.750730081002667,0.3271540234840447,1.1556380385211469,0.7297057651737563,-0.7933469736841461,0.8917183232044623,0.4719699637588676,-0.17621222947280496,-0.5993026266183082,-0.06357019534432418,-0.15123035955260863,-0.3469844950996694,0.2646235860646558,-0.8627490606714099,0.8170689675019752,0.5300779085420995,1.797148055737525,-0.844202913121369,-0.7699205358742939,-0.6396270517792757,-0.6460596009992673,0.5611163293522828,-0.10740619947994005,-0.04086491856801275,-0.2183877372298397,-0.6641520719236708,0.6106878611025267,-0.9163197306900943,-0.42595107750032934,0.5155249347158185,0.07284596127081347,1.0616128558027205,-0.39834022235333943,0.1320726886585809,-0.5327370478796232,-1.4178235216756943,-0.9504295958947013,-0.6347930347901835,-0.30380027206807236,-1.0503297573861576,0.18544718584925143,0.179270037043316,0.29324154902838917,-1.177749444865021,-0.38209319933998426,0.5508655850891225,0.48729029255208905,0.15374365933191325,-0.47053414308612135,1.1090606583814568,0.8375755213958719,-0.137644757673997,-0.15156029274641952,0.20049313305065797,-0.6747764776508812
0,0.1391644135487098,0.47459726430541,0.972042743058522,0.2111417477262462,0.4817784359563815,-1.2256173248116033,-0.5762224014399463,0.1799857239598827,-0.26266001833968605,-0.10700847566857355,0.6285919452335105,0.065292791320568,1.6221022894229942,0.6242051390644214,-0.5428911968439102,-0.6900088731964482,0.3082742899696603,-0.232327830390481,-0.34079435426152144,0.31502012851608696,-0.8914507329177264,0.552475781640826,0.5282435494454171,-0.5135841302333831,-0.553608258517926,0.4378911694504294,-0.4883259501738707,0.04922320166236855,-0.491829901562216,1.200876452991148,1.990862613917615,-0.0379450922260248,0.7476815930550211,-0.16595741354528226,1.0976001288209034,0.24603649030194286,1.226342116518024,-0.11792013057031349,0.32513411701867123,-1.00224734653263,-0.6543320471958021,-1.2581277157739033,0.5296693118748892,0.6833065128766392,0.6303531330345453,0.7997798562915388,0.55380023073081,0.7208787088404525,-0.34663409928124206,0.42731352753503904,1.4738938515987299,-0.22817050602976816,0.5368956357353152,0.7798643521920667,-1.2381143742635954,1.0076380996717504,0.9619235202262583,0.37458153640362846,0.1688183625756959,-0.3596166458455641,0.011968362070293653,-0.5161335811464701,0.7827314197590937,-1.3749281474620916,0.3857954264695064,0.9075346816815969,1.0147264803766964,-0.6216541662086755,-0.9175456600815293,0.0021115523508714023,-0.20779341985743646,0.03608619676796693,-0.06608259763004036,-0.0016239092936136497,0.10602947414696302,-0.6940879090450426,-0.013517257640237108,-1.1868591368003205,-0.16098954655226316,0.7448678981392549,0.672583060604752,0.2533357146667826,-0.7774142713096555,-0.2467089378326702,-1.0980376487432713,-0.32577396053008123,-1.1015493047886664,-0.5993922882743089,-0.45526738884451085,-0.9376875784978962,0.6588680389755285,-0.15297818179722522,0.3065953781501084,-1.0006240715343093,-0.0745198335281968,0.3287823753433594,0.7826326917753542,1.5817606536158206,-0.40730689188965635,0.21664078998692313,0.23081972368654624,-0.21270371288826168,0.20036160783115123,-0.029315942369391525,0.06754389324770416
1,0.665067670227566,0.799809828456183,0.9615291945608132,0.8637859642176131,0.2785505599691087,-1.628196346566992,-1.7875974760422486,-0.3132512443729515,-0.6650211943953217,0.4996815537183569,0.8829815946493639,0.29468580650703546,2.6846627667677967,-0.4809063652420754,-0.7732138743401235,-0.9284986501444247,0.3142601746219023,-0.6235243323013947,-0.692774035998237,0.3605994847397319,-0.816490097946182,0.4860803563922297,0.7507287025972019,-0.06137909263080699,-0.8307107363292626,0.2368566344410787,-0.7710004880047442,-0.0915591759758411,-1.2555156927832793,1.1863686347088223,2.1451643124875845,0.6105882218422631,-0.321422381176942,-0.12887550813054455,0.3997925199437995,1.1775866944495192,1.7021308982025554,0.48356012465442805,2.2761152814761454,-1.507621567848573,-0.495063309332605,-2.2492471365345446,0.013779587906592804,0.4382180026920539,0.7957923311021431,1.056358893610911,0.9946102247851094,0.24087095934698693,-0.7657988464196448,0.6823821965670614,2.494603549287821,-0.01782879345499644,1.0132661527678417,-0.17615168404118095,-1.050134217444838,1.0013545479804282,0.13420111175122354,-0.44434855633511927,-0.3877354605676898,-0.5791850345627194,0.3099889599933129,0.679373067722452,0.7143445507867627,-1.5665895515816701,1.139639381113887,1.6333107223904482,1.729365529806405,-0.8991844794437347,-1.1904678413353942,-0.32977796884699384,-0.454847688564284,-0.4254165298445915,0.2513741673916821,-0.10560456072448562,0.5658697350498276,-0.5973057397534943,-0.11227826527525253,-1.059569070086214,0.3397658832149929,0.9333560094191226,0.9465274463859061,0.7360281203086183,-1.713429255022551,0.1880827037527672,-1.9680543716345478,-0.47408815933313103,-1.3189970706276526,-0.4178374686875301,-0.5404019142580414,-0.3712143763277683,1.107490794450505,-0.529081123194227,0.6520723888927844,-0.5513961921737983,-0.9412518593913841,0.3485070307206757,1.2203033008434458,1.907927484221349,0.650009399318653,0.7431522294287998,1.1359776846817862,-0.102810154419797,0.33722349780841016,0.35019453549048823,-0.019374615110507115
0,0.558868713774336,0.3326319263472377,0.3199990917815815,0.5134146282401586,0.7339453609421721,-1.2622707364687036,-0.7682358251981886,0.5097587608365368,-0.41053013669920124,0.5944031738974414,0.7160010024558269,0.25696251534337894,1.2196545135349126,-0.11083659341251731,-0.7347324112278993,-0.19950157570973984,0.5136741365266767,-0.6225233054222211,-0.42835264662685546,-0.18304011142054621,-0.08228530670413717,-0.38863432911959667,1.2223512224092175,0.06496522069553134,-0.7637567922130254,0.9369951080326059,-0.5165452892300204,-0.24789804192925943,-0.6811284732693225,1.0930573140544184,1.7202965015674558,-0.2043597349835511,0.7373218379791171,-0.4610024608172496,0.5754943901616663,0.9100583890997164,0.8956697115292737,0.3263514771012939,1.0378317663118621,-1.000821520568554,-0.772047697296671,-1.0889354220943748,0.7210572170415375,0.7969620919488037,0.7038165026681487,1.4302346795850291,1.1973503263533036,0.4775630151324726,-0.6211777844867592,0.44138670785570877,0.8444594874623094,-0.05260611201338988,1.1509051417927378,0.7879628735782945,-0.931168772227967,0.8242543644977032,0.7479027398957226,-0.3432110201451081,-0.39136179112423336,-0.26634592194013457,-0.35713706469009304,-0.3991018028289566,0.7768976970390375,-0.8453433567213139,0.9250933188872837,0.5593432968225476,1.6683655911035775,-0.3599366827835887,-0.9686096799243916,-0.5838045518071956,-0.2667658580135661,0.3698072703994475,0.15741180247461584,-0.14604610642132101,-0.14033536496229693,-0.5524672422138752,0.22658393284655276,-0.889462456817178,-0.3395833187781581,1.0454130834521855,0.407529035559361,0.6704401883518369,-0.4257407004671785,-0.0480437279453618,-1.0203354983059598,-1.3501129926484428,-0.6100497333466719,-0.5300807283962242,-0.5550278939616285,-0.9526711859154788,0.5398780500242801,0.07015620112545641,0.5941467609710648,-1.0919843602449548,-0.31868643814742875,0.7314785050495628,0.4606081753266131,0.7149610586690572,-0.37506427062291686,1.0685408829448066,0.773318991550498,-0.15200492089630546,0.17963493805515976,0.41691352134953996,-0.5175897438142295
0,0.847715152911139,0.9468046359798704,0.3821769446507096,0.0418463228032832,0.3464906111254746,-1.229503190229392,-0.22395427046051522,-0.10376272406364911,-0.8373099250109987,0.1535944668593603,0.5044411076757368,0.5699843945770476,1.652656229855966,-0.75953200419142,-0.6539732992785304,-0.6715041545157802,0.21949907729932025,-0.4056846725352656,-0.6878152376188403,0.38567674033385385,-0.18046168570432802,-0.1840489035386224,0.23769431910178165,0.6564824467747457,-0.31220346582392927,0.5606688927027756,-0.945957402344761,-0.19607572828221814,-0.34535410465615407,1.030170446522412,1.100540975206725,0.17854326997538314,0.32931238179788125,-0.21046333194027647,0.7160302100057098,0.8790817918897561,0.8634066265750208,-0.2361258812462335,1.685641220778094,-1.4767291489251515,-0.6405359055555553,-1.0024077125599113,0.020718843916015504,0.993290214355946,0.8943004289669856,1.1525969069344988,1.106214888614562,-0.7406578213365508,-0.4529706795613345,0.37002950288124326,1.422350658767147,0.07710553048668897,0.44643878757079264,1.4406415562285628,-1.0739435503936874,1.0773431575118138,0.8381409690516384,-0.141853794889589,-0.2682318020273322,-0.5824948736954583,-0.6283676504671162,-0.2133161444819307,0.34828621626517514,-1.149533693837018,0.9740265359376663,0.9257481408296111,1.5687779753970017,-0.5971835179717484,-1.0420266821506639,-0.7608103255415851,-0.5555960160163322,0.6315997300408979,0.14152929187277863,0.3300948780607849,-0.21212959020233763,-1.074019206133712,0.8703386647279715,-0.6662587579484494,-0.6659456633384758,0.283438336306944,-0.15081139041866304,0.9044075124930332,-0.320051552151357,-0.2548170304010845,-1.3493807054384204,-1.0840957557276085,-0.669842136694933,0.10956937282519048,0.08727764439094257,-1.395817553165873,0.8251574147272077,-0.23856087563230322,0.1237329990896792,-0.6548775983154982,-0.7623247315595381,0.7019467657840872,0.7392471132959796,0.6803831257610847,-0.3192764022068934,1.2443972959440779,0.5135396636508648,-0.20493683344685906,0.12784814076495085,0.2914496595068954,0.17740342570447692
0,0.5066941422860849,0.1393101151673667,0.3561644235104603,0.4890188344509643,0.3935952522616535,-0.8738835232454082,-0.2899561969290398,0.513536696499634,-0.44376277133998104,0.3987086299168375,0.7114956093911193,0.23021378922595603,1.1423149372078973,0.2689430206092498,-0.721044297542791,-0.40054343966516154,0.48358659144189875,-0.6675242099585174,-0.28348128255947447,-0.22325944935713876,-0.3024229380822999,-0.04727354989044267,1.1548990137403856,-0.3993856722879086,-0.9028066991191775,0.9397565140962724,-0.7070853724265588,-0.5408840422883505,-0.7306598303529364,1.002917915113694,1.4232177224776557,-0.22816835697373816,0.3929302630360849,-0.22242617283799596,0.6230005769612087,0.9614509802181583,0.8177772510695444,0.533326183506166,0.7929943956809112,-0.8501002620574372,-0.7406549169659099,-0.9851049981451515,0.759637189143224,0.6595413786953178,0.8925305950434044,1.2319176450791742,1.2295928504229197,0.33065808792541895,-0.6793500295462225,0.7720585558726246,1.0179544471321822,0.04078040014410597,1.0534798166021584,0.7102063505786751,-0.856298215886974,0.9586616873842659,0.5219528284886931,-0.30876015049808814,-0.24294985561634458,-0.2404527408313883,0.018854159090877412,-0.2659583949378881,0.6214463791044195,-0.9336362309122919,0.5611419059428691,0.6069707944695302,1.3818991286079896,-0.30871906462656284,-0.7554163688351052,-0.5327182755574164,-0.41999390323343416,0.16578581588394012,0.07667554474722191,0.10785912138786519,-0.12574648459797202,-0.40378910297165,0.19917077017282594,-0.9684752326627496,-0.2698737453782049,0.691545918596306,0.31116899497269723,0.6409775878861346,-0.7454389308893146,-0.23764447066326408,-0.7671440314361014,-1.0620581999659884,-1.1325241916766389,-0.716330899114346,-0.35726222168281013,-0.8521303289916252,0.5827989941235587,-0.10303830297346324,0.48126800734116953,-0.7916726768763687,-0.28610693110992735,0.6458410109737135,0.5472044661676619,0.902290440854429,-0.23858930467006303,0.9549730917752389,0.7048245273708875,-0.05655312320541178,0.12498265034587297,0.15676624784125925,-0.281727660770897
0,0.4908949581549141,0.3061155131597881,0.1480637648961843,0.5766021194368934,0.7919239580764996,-1.2799724262469288,-0.8307872115995144,0.550815743882115,-0.39556850342913547,0.715382504706847,0.7213061005949406,0.20206441783481738,0.984413036789359,-0.20883108996095562,-0.7739612441791195,-0.057208947175138705,0.5122145682606128,-0.6602379094560678,-0.44685723968097957,-0.14402806304042148,-0.0057320617757184306,-0.5389221167480139,1.3557380937592263,0.14134803406581792,-0.7176185465177719,0.9647998593614793,-0.3630459851734378,-0.2074139990132428,-0.7153724497566393,1.0107500915900276,1.729841504846832,-0.3235095232263485,0.8792882167998409,-0.4837534325894612,0.5676230775798504,0.9560481295951384,0.8204543064528889,0.4300884843866316,1.1410289226451218,-0.9867318306880475,-0.806309351190656,-1.1561324664450925,0.7919681053915544,0.8051316180784776,0.6081984861695093,1.5221179017451618,1.2470152436569888,0.5792619965449276,-0.6019208533665632,0.4505500156655766,0.7305746170356536,-0.10334117190949635,1.2948445517826797,0.882598137290235,-0.8618106745904993,0.7941650181232214,0.7908679541419176,-0.3770180852855576,-0.38042144324658744,-0.2924481350407318,-0.39828950631359655,-0.40795451970457075,0.8803166773443654,-0.7546118886385361,0.9388782564603004,0.49927266176879764,1.7016871867487686,-0.2019312875882585,-0.9663422362565477,-0.6538634968819934,-0.22179796119448308,0.2897747189026111,0.180685840711924,-0.15262157136422289,-0.28605634732148855,-0.4593370953556691,0.11860723722087851,-0.7687700629109104,-0.3646496433133581,1.1550523111196158,0.4038492167350097,0.5820034257948272,-0.35303733539747006,-0.12420827192590775,-1.047206131272246,-1.4737328267793268,-0.3955469125886886,-0.49226730876369534,-0.7232040812155883,-0.9573615732108808,0.5906510266463267,0.020759303541067003,0.7509584966509825,-1.0659553188728472,-0.27991599472512263,0.8514101092001347,0.29815240723475006,0.7002218078690262,-0.4381590459432013,1.1287345821541226,0.7700233144839326,-0.20515469597105335,0.21243748496978884,0.5069321168337755,-0.5466762457569753
0,0.9414366106158047,0.0460099801288421,0.8555774853671289,0.4035813753716194,0.4971052563510441,-0.9295000668546375,-0.43399167763349294,0.4915783052809926,-0.970630412566315,0.4822523525818431,0.746852920991664,0.1782355840488983,2.268266258838271,0.32945540602381823,-0.8789545138993603,-1.2580990513328076,0.8740749572828079,-0.9460954671372402,-0.20366375956120072,-0.5564571274674547,-0.45196584630165815,0.03619311611873419,0.8736582685648353,-0.4216778462440437,-1.0681859125721223,1.0635970510433905,-0.5247655782334114,-0.6082203301646218,-0.7813376963011727,1.5306459365664034,1.361608884911451,-0.18472821637381745,0.2879919544703447,-0.5247568560695381,0.49975220711476487,1.3026927299286768,0.9682707337023059,0.49280783032639003,0.5456070304980143,-1.155166979052515,-1.0080575716573577,-0.6018141532418612,0.26194615981408365,0.6352402862217693,1.1850373260843028,1.0147322680155826,1.3292084791459,0.17912799114689718,-0.9703645715506987,0.7326141892199648,1.1421218502328456,0.394208158685748,1.0821824613648245,0.2557548224240307,-1.0044450780826626,1.074338613082886,0.2251994570938518,-0.024078268417718512,-0.6426769034515354,-0.11123286089187634,0.1679977293844115,-0.17710084704023885,0.32479137348605436,-1.0926461395887221,0.8306540023746387,0.8650154338985391,1.9252431369084306,-1.2338259159293845,-0.7977180062107222,-0.43062743983806745,-0.6597935152039682,0.36937180529878566,-0.34215344369134526,-0.1855800595007117,0.36224064393431693,-0.7558755993674172,0.4514286629289225,-1.1533468816580534,0.08022006263021221,0.5622281422602191,0.37710032686304545,1.261479662329319,-0.9900690956431042,0.3603134992286209,-0.4892207929486999,-1.135801156105764,-1.348390165856858,-0.8550666890640837,-0.3260598275397066,-0.8285356655455431,0.24139165105488355,0.23613186960607732,0.32679256948611596,-1.1819806092593255,-0.3224438369539207,0.2888900310470805,0.8330151467715435,0.541103662445773,-0.24565613315063534,0.6217324012723361,0.9687998726474526,-0.164578954426554,-0.24800616088664584,-0.07825559169075805,-0.6909963535093224
