y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
0,0.0852898817246453,0.9640769624526287,0.1875323152281284,0.7794477202091231,0.2128428597774204,0.2469592379014501,0.6627362103722356,0.6223100130061437,0.284538631617256,0.0010959066802139,0.24654992477448404,0.10353123257317944,-0.662495413633143,0.6748462980924111,0.7606817876889711,1.05552734611808,-0.5236817800859334,0.10291559246669015,-1.502441639686746,0.16949685547971155,-1.4023537673500095,-0.33694928607243685,-0.006999696844117895,0.5292258265602479,-0.09318317753221568,1.3958969633693306,-0.5376764505320346,0.06921662920887377,0.3747741095372778,-1.7519664037521547,-0.7939705805317547,-0.603282571457412,-2.006280520322167,0.7923859170838401,0.6446906125467753,-1.1712269199923515,-0.8912084697742647,-0.5414265949648299,0.3918669822070655,0.8350562539727975,-0.24718006271139245,0.07053106050366978,0.21877861489733455,0.0795394445926481,-0.2800205113261211,0.5288784138740971,0.5162709616240712,1.3031206197233658,1.4438398942626918,1.3410354014506474,1.01101612815871,-0.41182981948278957,0.7124549600966619,-0.9453811741561875,0.033701946298432865,-1.2270453385144773,1.231631590519809,0.2527696906543524,-0.10481139337037125,0.8771164881090968
1,0.5561406971357559,0.2694330803680239,0.6311381269604526,0.6771098562971795,0.1431457473116614,0.5212738192234749,0.8041865276499692,0.3759564411771247,0.3087353565469908,0.5451988141742348,0.026601499639013485,-0.9495087109858208,-0.98396177556248,-0.03836279289072887,0.2833397075859467,1.0660746475949618,-0.698574553241548,0.29494349832198513,-2.0777286829552426,-0.21831597009721268,-1.3491858494059268,-0.8399405441013675,0.3017604549856361,1.147292728346176,1.033594362882277,0.20908418885093782,-0.509513228152469,-0.3761557132874315,1.041320168548162,-1.004393680538831,0.1958468666100986,-1.4533685321111196,-0.06311050761884329,0.9101482868207404,0.5002817142866387,-0.5895944070320294,-0.5805900687592929,-0.4774470188156223,0.6613240553496664,0.8681131190145206,0.9661220189934057,-0.30621869972898924,-0.7774179140311395,-0.007014913400064647,-1.1451985505292654,0.3627356328066124,-0.20460561683491035,0.2243533060104711,0.4834476012655664,1.31303536561787,1.1655989466477603,0.269592478700453,0.3969014268065701,-1.0758359937392186,0.47200049014684015,-1.2889133294663322,0.309429691999298,-0.6214686919666035,0.1807379426028838,0.4260650730517833
1,0.2442465994095809,0.2338126837170221,0.2346150301715415,0.9999676947987666,0.1151377573075929,0.3366017151402279,0.4861542226581375,0.5734407937379266,0.6140613774780331,0.6028104429180577,-0.49068038358383564,-0.6197075642491445,-0.38152661426107803,0.35549111802322125,0.4002493610259016,0.5686953075671556,-0.5750397516570149,0.2717582132795183,-1.36807410608244,-0.031206463890407106,-1.4248692059343293,-1.0763109615722966,0.4321195017828541,1.3810533800311686,0.16077334910454702,0.63169908271798,-0.5594952942444934,0.49606418727358836,0.6958544504797971,-1.051754167297274,0.6241340529030597,-0.8849796932720081,-0.6016408766220508,1.6025212444979047,0.48700991761679197,-1.2181729096392087,0.05244612934602366,-1.1063601076396257,0.4153701372955205,1.3422985435226915,0.9654528507251242,1.0364886478186917,0.29758834127438,0.20662464063418232,-1.660324831306248,0.41052729866479004,-0.14511242525586412,0.14664382746490173,1.3345991238781645,1.4557406497106335,1.59329006123314,0.29537300510261866,0.47999399601605314,-1.07704874803632,1.2131939624760657,-0.379686804916375,0.7673945782312507,-0.4416776929080003,0.22347507953441137,0.12967045341647115
1,0.4142995838863685,0.5230930519362631,0.1367198627385316,0.5314914248600554,0.2806920674490394,0.9653022726841152,0.957841172236623,0.6059359599653661,0.1089679251025215,0.5804535338725851,-0.2702437799000573,-0.8084263864708943,-0.5501584537041545,-0.37132434520473834,0.35807733902851974,1.3306294948421633,-0.8216478308889569,0.6364061550789807,-2.5681053976130364,0.2573177301469078,-1.3406882819996113,-0.5435477776142574,1.0799397771702681,1.4298019245252425,0.6080735208992691,0.017031459073167922,-0.4186756949734386,0.47158326261593797,0.9164936182052185,-2.0628169937978194,-0.35634779776543835,-1.0322077773998135,-1.232689480016784,0.6994541925039451,1.295508861636498,-0.7942244304574149,-1.1264323140218506,-0.7558468056637957,0.5302704860071763,0.7788046199232987,-0.7558189808859228,-0.5499224481488785,-0.8645817669637639,-0.03541136668632977,-1.2764377751152622,0.1451155191031821,-0.5802258893290788,1.171337695968134,0.04371337979650005,1.3873231442057687,2.232958823949458,0.08015141926199258,0.9568365653506565,-1.3118373279845847,-0.40237794188141285,-1.4274643888452738,0.15839894342296792,0.27337188668477946,0.09212009088098372,0.501675917378309
0,0.4312606223860681,0.6824373724825858,0.6859801198236412,0.6488740829413845,0.3299035013672455,0.4609011979094819,0.0368274195290188,0.3682182093774673,0.239947681282877,0.8967570798145471,0.4320963897222344,-0.41154792185030875,-1.2724049690474721,0.07925204718996699,0.4878858828232896,0.27344031831741555,-1.0602664997791265,0.5921527409982551,-1.730767849421573,0.6592611253210425,-1.9466543794553925,-1.4777769022158829,0.4470394565222247,0.8831470876435085,0.492910092709679,-0.38044041694272596,-0.8363761862650562,-0.042190609153153355,0.25182084533329224,-1.4055824866105284,-0.599644444808846,-1.3142967898274756,-0.43194912199488916,2.1893898273302805,0.2781379959638926,-1.1664727502222447,-0.7236171005955949,-0.9021688296681936,-0.3383117523517756,0.4596590442675701,1.4016203736397144,0.5433082190138856,0.26356962622850216,-0.36734101937092983,-1.359997715604014,0.9831246957113005,-0.6149835504551627,0.2987719512904209,-0.6898877407378542,1.1951865736396674,0.6651900937229032,1.2868278324994442,0.9969488668685041,-1.2444485274265438,1.3662087007885058,0.25005719970897233,1.3482363033952356,-1.0826208889027218,1.9067894894035935,0.8344688743260086
1,0.1348508185789608,0.1375423472291475,0.7219056382183767,0.3972727887192473,0.8468487636781187,0.94407110814288,0.702639303628824,0.4590985173631248,0.4070281016556265,0.2361766676182055,1.1288437097247435,0.26189044057689864,-1.2177001320959915,-0.7928593155984469,0.7959825191429889,0.4039649212170486,-1.1322571427319692,1.0152313725809514,-2.6015396743349632,0.6103630194746482,-0.8210173225821663,-1.3278278258479366,1.2421348325980868,1.665055513909619,1.3258556516689544,-0.19886710295044804,-0.2526674120980234,-0.4803772345192242,1.1686163520225732,-1.4213872443794564,-0.42292134230646383,-1.5193850398180557,-1.3538215652193641,0.908292575466794,0.866075786803925,-0.6261389031081505,-0.41855566935415467,-1.0081098989072148,0.20237000599464547,1.6737209692811383,-0.18304029419233128,-1.113578577875583,0.5359112995846701,-0.622862432222758,-1.3722517445660138,0.03195632807226649,-0.5333343208209868,1.1587244797508047,0.5046886949261952,2.1521576947441146,1.8017815433881508,0.9034271166406448,0.7358015425889943,-2.3139185575875114,-0.07578002690774385,-0.9131871608401325,1.1706890429244516,-0.524214421798176,-0.1373869171574638,0.007244359319410755
0,0.9710301202502548,0.0288189551918847,0.4159120413395878,0.2038551665113759,0.2937114807461409,0.7061695909951167,0.5386811438725567,0.1556988835750298,0.2408069058549203,0.8924054828343154,0.01699300253236924,-0.411999922615329,-1.0226114818294414,-0.7605974566203397,0.6607208303845455,0.3908947159904924,-0.8950641948530197,0.5195050247938932,-1.7526772231792282,-0.22866117195335942,-0.9837727727529315,-0.2226880295845376,0.4898248544461288,1.1076263597590104,1.277367269256081,-0.10842416426142315,-0.6678517774146641,-0.16860267195244,-0.03614743710536528,-0.8330305895075574,0.10272306577989723,-1.6697339570589174,0.3727481808294344,0.9690323503837922,1.056062073942504,-0.18504675343843555,-0.5700055017066119,-0.9559667673462395,0.5401376240207704,0.05533054350559055,1.7591760598401371,-0.9364659260000858,-0.33443357767405996,0.18247466049947308,-1.282348214102329,0.6498783813524247,0.03674705792701083,0.3993604272876491,-0.603442285490659,0.20055737755488867,1.5997009535316353,2.0488327925468277,0.4950488291677898,-0.66989683985111,0.30834360390420446,-1.123487502432558,-0.32081453600752785,-0.47914825090395996,0.5194930189886668,0.6104779947367949
0,0.351929035588496,0.00800267620571,0.0916183195655802,0.9624091054241108,0.5446301888664248,0.3482424140587394,0.8392350075083528,0.4761980245473396,0.7048989206199338,0.1240278709841309,-0.4456953029460357,-0.023083818014343047,0.21433879010067386,0.23934283512170945,0.3250910000101027,0.7445024951486023,-0.5293200261577639,0.4944875705450423,-1.9383703117302475,0.20568285464441133,-1.2547937552865889,-0.8841046300787161,0.17212485464071858,1.5839320128811927,0.08308460532972024,1.2425233994354963,-0.9690399306609584,-0.4904755100810462,1.0041971774836043,-1.3099223044894148,0.3251790333367421,-1.0786688470262822,-0.9235554508972355,1.1419154942357024,0.5814000908313615,-0.3750298157042511,0.36906857216851235,-0.989843704524997,0.8627806745581116,1.0993060654694422,0.18601816333288704,0.39954347096001025,0.4264835556830084,0.6316032382812407,-1.3263380418342245,0.3604743938668668,-0.0558305068041738,0.43551026936808046,2.00962156709109,1.5240342494747048,2.0750006304533173,0.37169507853794453,-0.08613960340489303,-1.1123825910782257,0.8190483709826282,-1.491233558720437,1.0236804464708054,-0.13079858527689983,-0.9511770270629478,-0.03489201709224063
1,0.9698562334701544,0.0806007259839919,0.0642120006267037,0.8035852767115805,0.8123181325332033,0.3054726141560033,0.0863540411726427,0.5483930805760031,0.2265297727672848,0.7436400561821987,0.071128602717466,-0.1940729123874855,-0.4804653044092772,-0.9675669143686045,1.015338513504927,-0.22024306807250937,-0.8274564570864266,0.5443290637992337,-1.2139399981921626,0.16735924042869696,-2.2628100555635546,-1.3800676256359685,0.2954158800457422,1.519593960969193,-0.12230844096026586,0.6491689266890461,-1.8890548656613193,0.6181662811456271,0.3337990814166156,-1.5425148161511748,-0.2038112907489777,-1.3334755509068144,0.20903159653563794,2.3930509019255375,1.0252820387106722,-1.235566151303901,-0.288508589961061,-1.6847285206469327,0.9725528895676986,0.0772743889396538,1.5643928681047803,-0.011086387049683143,1.4674332917374338,0.3986672927122647,-2.604467205895342,0.3106788918164674,0.02996173054448377,0.05519036594843889,0.28427323735600923,0.3969035847453034,1.181479481261298,2.113539274454882,0.8243043919490792,-0.9284333086612906,1.7435376984063236,-0.29090105250453885,0.8125726301955823,-0.1518656955956083,1.6534542680689233,0.30617603917650876
0,0.8500463510563062,0.4569110570887166,0.7804257324672735,0.1378894833373922,0.2428974774189169,0.496208319330652,0.7558763316448979,0.5964408401273815,0.6971735369420239,0.5008935277196657,0.5552190720112836,-0.4352867110476839,-1.7476393670031072,-0.48202130183524683,0.21431207466865848,0.8357305980890128,-0.6346998377392128,0.17189273588411183,-2.200834510543318,0.5754947739105342,-0.9765475321286862,-1.0939587385282679,0.7300095631569247,1.0162274592438392,1.4626054771601074,0.3097209370984043,-0.2956793482573511,-0.8456577760450001,0.40635228396375267,0.3644419597658055,0.8916779193745894,-1.1597162227380855,-0.4729634911223395,0.36445081424387077,-0.2665503220861604,0.00872232761046297,-1.2478166105910837,0.576788627540969,-0.012841142136979415,-0.33315458315397106,1.5898755077528124,-0.7261986374629501,-0.5131398226653924,0.5105996202779998,-0.8849696198208427,0.10745660288811926,-0.23630472092947835,1.0378440450484108,1.1670203092985179,0.22449965326983232,0.8704057365647582,-0.48153089267365146,0.17707510988839392,-1.249975496606193,-0.5101142767072216,-1.154355475841926,0.3905711177742673,-0.42266208282830725,0.26677866230428937,0.509311098785208
