y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
1,0.3226127998578133,0.4268937084289347,-0.22567499179590772,0.41373549859503267,-0.9710378549956108,-0.2441256973050932,-0.5036825622055445,0.17255291741107062,0.5715514268700642,0.5117645131470338,0.29788478438903854,0.7866468845323308,-0.9198458751207073,0.30754685493030065,-0.498856548346171,0.571906403823432,1.0423838143239712,-0.9877977226894205,0.7463477251590103,-0.7274217060845092,0.326554629724782,0.32953265396761494,0.6142015832716564,-0.13978513290230574,-0.4183258664109875,-0.5026049444248006,0.9212026749571106,-0.8223389616617238,-0.7255056470620985,-0.603286845383685,0.4669769037944384,0.22885822556525118,-0.4731767626745765,0.3253266766093649,-0.44215619658598077,-0.8082249461388895,-0.4383806217530384,-0.3197620041700549,-0.056806212049311314,-0.8723480148870245,0.6186613352511859,-1.0134243014087998,0.8264400485655803,0.675914893157886,-0.12762218390860483,1.0557457679884716,-0.1974034689182404,0.0506180660798789,-0.10659189991688743,-0.8230058023995503,-0.5989271808793845,-0.11417226009461484,-0.24142979439273674,-0.25140703860062263,-0.53907423706008,-0.5466982621692135,-0.06523535652562885,-0.3806566095415653,-0.42134356847396687,-0.31543881269407564,0.11542706742728312,0.13419498027162965,-0.8992403738084936,0.137222205033371,0.05766343226659601,0.01315460284885003,0.7286330625444164,-0.23414877749578397,0.49770632684131233,0.6535865331228096,0.21781938925413744,0.8238655122303615,0.39651253585114554,1.025154780109283,-0.7131374408678525,-0.5810954240454483,0.30755574759677534,-0.5794063308021608,-0.37564550302152694,0.7262657799244411,-0.4224112365862027,0.38956197093468486,-1.1589589009314623,-0.23300225156206084,-0.6061051060548162,0.3436250281642554,0.4921377453346526,0.43616202655730024,-0.6313781160638625,-0.026192214430949354,0.3674367528940368,0.43451059262369446,0.2686941343717181,0.7394558604220692,-0.9025417844419271,0.09659665620558773,0.281888959931634,-0.20914242532901373,0.8301954561458049,-0.11664282639690073,-0.21354731951145073,-0.4412735200139691
0,0.9923431359273917,0.7881033266962639,-0.48270865314756717,0.580042761501118,-1.265679840558262,-0.9095651257129229,-0.24915942895882537,0.09485428711933198,0.1863626824688947,0.43523228086560417,-0.1681168935862561,0.1037104609167693,-1.5012111894391609,0.6514917248086823,-0.510213534458397,0.7197713887343962,1.2386088091019731,-1.4222326820731788,0.8657278221073119,-0.6268499951459368,0.8021296589895772,0.3571112067543184,0.8483417331171157,-0.45371901140202353,-0.3890354708525995,-0.4310035961909145,1.1137679905815951,-0.08859479697485868,-0.9354842803397545,-0.8565891640505056,0.012277683760571142,0.5138551355617084,-0.3756767165543408,0.5250309716346091,-0.06782859488366429,-1.0689330492226765,-0.14173140302654894,-0.3947645216563126,-0.3485595408276311,-1.1368131118438167,0.999944847073846,-1.206762671082321,0.32130312181323556,0.7551279157191004,-0.052220098650159516,1.2383613389689887,-0.02188282742283433,0.931054637017328,0.6644181472559385,-0.8555119057542164,-0.25277774998669583,0.1413908490024191,-1.1227821058240819,-0.8349153719360853,-0.6040946236311815,-0.5225927145461724,0.05257082059837073,-0.188055156447703,-0.4158667793001394,-0.6963535383764177,0.22400770973830963,0.3962053284715672,-0.4209753214251719,0.5075385135490917,0.0996813681261408,-0.3216818049221022,1.6966641105669882,-0.18783686751052345,0.3735589624588338,0.231673223214309,0.1256512443261417,1.1833216670854945,0.6260060902756546,1.1195156371670698,-0.530808313274024,-0.8733305399446811,-0.28007927231136986,-0.30887903612262624,-0.4219248277691129,0.6047512623332696,-0.2858373496131138,0.4345497542220742,-1.0407437797489192,-0.4704152440896631,-0.44646711373533965,0.5618228796543934,0.875442300860317,0.5004644553298003,-0.1450473288530752,0.007359065393082426,0.2645338177487913,0.5492681661442019,0.3979770301353409,1.356298180014535,-1.321826257445378,0.13743834681980283,0.47879237984649514,-0.8029095984037375,1.128991207051644,-0.7245668216727654,-0.14716532864306708,-0.8572200898929694
1,0.5288588475292851,0.7066741713434297,-0.22962932294754224,0.42821036345062674,-1.1477822667679587,-0.4819322771099185,-0.3219332182852797,0.19327309230648573,0.42557189739357476,0.5409103609101585,0.20304635085560147,0.6563453134772177,-1.0675759148674695,0.4322017294247763,-0.658030149101561,0.6952780928763469,1.1350802970455893,-1.0747015871260426,0.9186019590172316,-0.6669278919751445,0.5256319542948956,0.27139625191444583,0.6148619123887706,-0.355172781971182,-0.36753644589978063,-0.4223913120594394,0.9305831416780803,-0.6594501660240562,-0.7626418807581589,-0.705947464341566,0.28675124120719747,0.39997283563179165,-0.4607566158927389,0.34751561092732247,-0.3564330285122783,-0.7566200520496832,-0.3217368446707488,-0.42625581497121146,-0.07021461052113494,-0.9174040122420263,0.7248944303282706,-1.0191727413418403,0.5904205537265254,0.6863870569993691,-0.1616267116605462,1.1679160804519222,-0.049601048714710536,0.21873357338749594,0.1757816838112548,-0.8172787969532493,-0.45782699962853624,-0.02604271475942957,-0.5291175249824607,-0.4721164790798981,-0.5322635266017044,-0.5540212553973027,-0.12438639476264284,-0.16138492472089244,-0.5477416320216845,-0.5328225397299304,0.06975678480962696,0.22763701121407676,-0.8029510075340954,0.28250852024941164,0.08230113260016031,0.03403308306403256,1.051505637638619,-0.21283072149479174,0.2901429891591163,0.44182442183046144,0.15582880032145277,0.8311618232801997,0.3783762588373172,1.1211907426546743,-0.569467470265451,-0.6232441521923711,0.13529514765346967,-0.5569702773505855,-0.4840222403780611,0.7643186726969174,-0.4275957070777311,0.37508020781318113,-1.2490743991026647,-0.3827482704618374,-0.4514141463280201,0.3529775638894255,0.667225630947516,0.41258096806242134,-0.5300088617888417,-0.08997290867554858,0.15934006935953088,0.45538421405972646,0.3011312172850164,0.7960976372451802,-0.9823508884771176,0.15325242770562394,0.4294801012916388,-0.4205424200508681,0.9572308898941598,-0.2108800985224074,-0.20144644276539875,-0.4930207492486444
0,0.7785050780685007,0.076755402854984,-0.5241361420975514,0.5308496297259346,-1.0244993935706275,-0.33871400905604043,-0.704676154016187,-0.10966714298256942,0.6076714624954709,0.5077130034191439,0.028082068797761296,0.5089529313465637,-1.1510604722457727,0.2669828713188079,-0.270308737921519,0.3753644465421463,0.938134359971744,-1.4434393842776472,0.4372562224532101,-0.5573682569232544,0.4138511751555761,0.4109819237803642,0.8927528462296732,-0.24002527843458057,-0.570814982910492,-0.700613199774499,1.223153196419165,-0.41241932316334684,-0.6063958727055027,-0.6880667323340022,0.49419162489587565,0.27554720549984385,-0.3744539209651561,0.48636521698602503,-0.19960929699221305,-1.0312530852015267,-0.3003662051152968,-0.031568563100010334,-0.4070595657636449,-1.0302027385306727,0.9216803259605376,-1.4411347433869803,0.8929863256710123,0.5653479716059547,-0.116867015715884,1.094384198760778,-0.4602118976868593,0.5567919561531317,-0.14127751159793056,-0.8860357663503985,-0.658953296258983,0.040052799909221025,-0.40854034786797955,-0.281423127230329,-0.6458002407561105,-0.3649100026629244,0.41858695178609534,-0.7406289197299967,-0.12088860458991921,0.022081101457386274,0.25708562360233195,0.28650664438757273,-0.8885330446323316,0.10556288049680619,-0.04679829171923869,-0.2449970120373626,0.9218630929472137,-0.14426680114431573,0.8916824348458544,0.836957118768233,0.2844851773121211,1.1841354651828542,0.8425627626216979,0.8472333888025703,-0.9486851237607716,-0.7749979471975896,0.17670523494008164,-0.46295858948953705,-0.07599439948009455,0.5594544582007686,-0.4573084628098465,0.3839016459630345,-0.9988392140090406,-0.03351356819593873,-0.7577818943606721,0.45497587414172536,0.39281632002395683,0.4621248600586599,-0.28551525766612773,0.18258899852726054,0.4806303318344472,0.2661907716766101,0.22555337739775275,1.1474074711834892,-1.2808246528109017,0.13398053946283828,0.30925427026597163,-0.41207963012283,0.8505153569508879,-0.5140178917524972,-0.11310121102450925,-0.8411513210604529
0,0.9676948056610284,0.7548786823404581,-0.47999587060171867,0.5796142084065921,-1.248885317244174,-0.8611802374373366,-0.27892730687087874,0.08394702418945371,0.2134616306922471,0.4505940232098652,-0.15637466912154677,0.14292306124028337,-1.462346227945289,0.6306584108282742,-0.4962748496966625,0.6993853435328609,1.2248308922523263,-1.4038008007917875,0.8402925451033169,-0.6241148855500782,0.7663596304489193,0.35497848357601897,0.8428244761717665,-0.4411482052314376,-0.40510238836548534,-0.45101337139642794,1.1085096018763365,-0.13167987362170783,-0.9008421408111993,-0.8412174286288651,0.05431372276449219,0.4867364342917272,-0.3798490560856805,0.5299613385054934,-0.09349974122172228,-1.0552602250110235,-0.1493580675763736,-0.37060828826605013,-0.341804107206098,-1.1086349602183314,0.9832528044307531,-1.2121954776714132,0.37249708427165845,0.7289284619459091,-0.05623781839382497,1.2268026465342683,-0.04805649847746084,0.8733444909496643,0.5831184320152581,-0.842259024317794,-0.2980059762421919,0.13615316276779643,-1.067950224552648,-0.7925889856169829,-0.602154651239437,-0.5160096674171316,0.06203392384120914,-0.2221596414255131,-0.40769159012180206,-0.6453140645468495,0.2046652539528624,0.38696937555841393,-0.46735216772333465,0.47508480592706176,0.0863993307217241,-0.30751123062478336,1.629859993040881,-0.18533041971251152,0.39933248559602325,0.2691414116291369,0.13376671159406386,1.17351068727885,0.6323581109875317,1.1123652455846353,-0.5640660032085062,-0.8537226117196377,-0.2355058119420599,-0.33215064299627517,-0.4120730293484113,0.6113704045959759,-0.30001731090099454,0.42727978393279314,-1.0509188741124302,-0.43909943613535385,-0.4637506817530626,0.5480729342817083,0.8411619978712344,0.4876971615507698,-0.16165820463485164,0.009396668377799539,0.2705669011497809,0.5339048249183128,0.40268116015968225,1.3242040085197637,-1.3121046413074697,0.1472787960250578,0.4595079146992206,-0.7743235406684403,1.1159547012115796,-0.6856008591217191,-0.14025820911917591,-0.8305861117098666
1,0.2377072033374014,0.5882610622310983,-0.10874804899752472,0.3376389971753131,-0.9858241837974173,-0.2827917392448929,-0.4287860378481731,0.26601316399914027,0.5427057233168908,0.541558583376141,0.3554837131988182,0.8469558699103772,-0.9314882053995469,0.3016531640154897,-0.5874263850588044,0.6407277742467405,1.0452337876541145,-0.9218222059395402,0.8976564522342738,-0.742469178175339,0.37478017219027354,0.2636816117123354,0.5517809246105901,-0.2034610173039749,-0.3787552011963802,-0.44990620653914026,0.8781716170812249,-0.8863926961806126,-0.7593030766868393,-0.5698936455167251,0.4156409760006112,0.2670969159210146,-0.4965079827255533,0.2806656059925926,-0.4709500392643038,-0.7024515256724295,-0.4344444231855272,-0.4149565992223273,0.01630187462114925,-0.8945452800894864,0.5844512447614902,-0.9387454547889396,0.7412086134333188,0.7150598559887887,-0.15461352031016826,1.0573958191017196,-0.05650284826106099,-0.05391839322030734,0.012730794242748575,-0.823697758641292,-0.5361210539437207,-0.12102422938735002,-0.2623464283708936,-0.33184971237527033,-0.5182274311150263,-0.5777196518646301,-0.16828983408650247,-0.22435737141913387,-0.49994142261283236,-0.46961799396090365,0.10494435131204569,0.08989074917897436,-0.8787123145508231,0.16448226595313378,0.10891291116214913,0.10784986578223973,0.7538935203087948,-0.24047149261338813,0.3589452584655609,0.6203919123114056,0.2353130083456652,0.7078873266648649,0.2608932459610015,1.098221820261555,-0.6506897185015326,-0.5298964129233089,0.3327945339964872,-0.6052957699803813,-0.45258533280977636,0.7398997840450316,-0.38266533985780316,0.358647740728298,-1.250946027640219,-0.3091491572734996,-0.4988619767719913,0.3203519332666491,0.5386186269917688,0.41086707025962865,-0.6740320458447802,-0.13227274742977807,0.241041446465381,0.48190130910870643,0.26817235223892233,0.6060384675697819,-0.8404994618158066,0.07820701176778738,0.33383299707306296,-0.21378553717306295,0.85417330415369,-0.03336833730999089,-0.25744680498933886,-0.3473670202317488
0,0.1912018172797474,0.2130892315783722,-0.225892468075639,0.3946204034887074,-0.8800324833077959,-0.12397782511698476,-0.6095307104545089,0.15670594941143876,0.6598335376298708,0.4540299744217983,0.39585557469273475,0.8598414387914234,-0.8430727692465356,0.22169792420051485,-0.41831560882182767,0.4934254456977901,0.9802816352854878,-0.9588953712843669,0.6564933770768321,-0.7797929451265476,0.2042775785801005,0.3632117399223817,0.6052268614717833,0.014649928667440717,-0.4187121214779378,-0.5174208322421457,0.9282741565951507,-0.8813387317230191,-0.7494965558578287,-0.55029985596292,0.5357216914943016,0.16083773842801852,-0.47200939614735893,0.26586969105775893,-0.4506500146777089,-0.8735524623590801,-0.5424241829767141,-0.28407188473330985,-0.04308351325124573,-0.8952372537874097,0.567356243315731,-1.009887601641254,0.9094454790769745,0.7291734771184356,-0.10173203320619478,1.014319350810112,-0.2856256832156736,0.02494048192582136,-0.19679214693943203,-0.8807481391393861,-0.6093511660012182,-0.2072731237820633,-0.06080285138475646,-0.11915273215940823,-0.574664258942957,-0.5535449591518526,-0.022024631851527043,-0.4876010017822374,-0.33445156870741805,-0.2096763254852912,0.20442931848741508,0.08737377182585432,-0.9277973180727315,0.04580809368698378,0.0693536580389327,-0.005529653679846983,0.5515739946337285,-0.27560073232041576,0.6208090067556185,0.7825706661711122,0.24575877909256585,0.8132645696165902,0.4068489980818603,0.9269173306986506,-0.7589296247249699,-0.5890694514412443,0.37991309023930314,-0.5520225618261826,-0.2836680437481987,0.6909888256466679,-0.42242461015626126,0.4123159154466205,-1.0590357497456862,-0.16025790798359665,-0.7076637199142239,0.3618899069644621,0.39076811129781797,0.50901680481685,-0.7017820725048977,0.03679740346946659,0.5147576816280309,0.39880558740249455,0.19393303590182362,0.7322613281199868,-0.8468786441371473,0.03724346801770482,0.21074350726978755,-0.07347876889211723,0.7251272750463756,-0.11656530495314199,-0.2452943957251236,-0.464421848421584
0,0.129061553206897,0.1755858955859179,-0.20622507977178037,0.3758219691433613,-0.8529062110382961,-0.09760520419799368,-0.6297815327788908,0.17110228776589165,0.6774129984187034,0.4369655322830521,0.4362698954440659,0.8861615353087517,-0.8218762978395217,0.20034662508703097,-0.40427190154100967,0.48003459287781813,0.9663901127311436,-0.9337694119947129,0.6567990127248856,-0.8060953502301367,0.1715756327853571,0.36063064106727327,0.5880961557420167,0.05884742660738015,-0.4113498653563396,-0.5113888479872196,0.9212380624902876,-0.9088079976638648,-0.7706342370964788,-0.5262551909100533,0.5413806962709458,0.14184365106082333,-0.4740062852753733,0.24049743917543182,-0.45554889561668094,-0.884117498553139,-0.5776235986402352,-0.2944269996789565,-0.024532942640497466,-0.9091930290417289,0.5413542018317068,-0.9901779538665165,0.9147649423847284,0.7589842444393468,-0.09305700172852753,1.0026541626574899,-0.28564509309314545,0.0037684411086785384,-0.19583362886128447,-0.8991073119318584,-0.5955307195411158,-0.24347032260501889,-0.011526504892812015,-0.09788209070396553,-0.5873976874621814,-0.5684453855854009,-0.03185855287029357,-0.4888986671869609,-0.3218275527395253,-0.21214772775298696,0.23329097011054722,0.0639356933273899,-0.9255710814057821,0.021269358563686974,0.08730993439805672,0.0006936926945975722,0.5044724647727836,-0.29556671479637237,0.6326847775202215,0.814607000439488,0.25707892736051274,0.7902488647381621,0.3852848978266563,0.9078711722986225,-0.7608259712614905,-0.5847355608561862,0.40484420318817654,-0.5435727784574506,-0.2681480288986961,0.6795121229066731,-0.40723914376509257,0.4136545404954396,-1.0348125231796361,-0.15359523851286305,-0.7213412270322102,0.3704068384551098,0.36970368187650204,0.5348131249533747,-0.7314755038061255,0.03583768707512039,0.5457117054802365,0.3996757439524314,0.174802089626915,0.7113544495082748,-0.8176503044552054,0.012215210871412755,0.1895740898962426,-0.03411814524527599,0.6991134392967562,-0.10612577899904364,-0.2655942974293543,-0.4539133342294531
0,0.0912409589407847,0.1840244553972028,-0.18562362813295571,0.3613804063545512,-0.8397461717149569,-0.09213911897749216,-0.6296009701115025,0.19129481933898596,0.6767022229590844,0.4346845633628459,0.45356723094590423,0.8977997000141826,-0.8155316180294157,0.19718784786201948,-0.4028227929029716,0.481912867057897,0.9652302818801947,-0.9130444341063279,0.6732122161491032,-0.8208827714662487,0.1644269911760566,0.3526452344845194,0.5750594694984242,0.0714938928179888,-0.4075721902112374,-0.5064471223910978,0.9110072799123164,-0.928536710008569,-0.784649450072052,-0.5097402038383639,0.537817377149998,0.13137156625263124,-0.4763261347445666,0.2314431666883977,-0.4634705983915268,-0.8798746404235873,-0.5896182407318649,-0.30758451547881477,-0.009994320623187444,-0.9153131929941731,0.5225874082068432,-0.9707595961313678,0.9098807367370644,0.773977415281054,-0.09091566854730201,0.9949211309684601,-0.2693128231232487,-0.01947760607000394,-0.18360150188584556,-0.9012042660049957,-0.586875812124386,-0.25690967497693523,0.0029489605113909873,-0.10211035158333405,-0.5892435499963562,-0.5824600377190229,-0.05067165022643306,-0.4723527928322088,-0.325331276940101,-0.23347237223715905,0.24033588020047703,0.04613061443429783,-0.9175486977237646,0.016042591340773932,0.10053133628122617,0.011295313933945436,0.48975185116656095,-0.30480824573682697,0.6227428335542534,0.8223650004740247,0.2660693641457834,0.7713654959243946,0.3621621261491238,0.9101572862525606,-0.7584254812696679,-0.5758202118107605,0.41829475946863826,-0.5429352583651914,-0.27242503829033865,0.6752918602023306,-0.3899414360207504,0.4094953668127018,-1.032737551710148,-0.15886599543440347,-0.7134976426802648,0.37391724915148455,0.3666802154923719,0.5405542526078324,-0.748191878047265,0.019735254418629982,0.5476216851896588,0.4118464983760463,0.17554088677681512,0.6885478626931232,-0.7985705460440564,-0.0006563267759238454,0.17865723129935826,-0.02135383180245658,0.6964983679285202,-0.09090580577886906,-0.2791742471478971,-0.4339457228091695
1,0.4648776157233806,0.8940185885691436,-0.0701224786685147,0.3231155147213564,-1.222644712908652,-0.5614486649276298,-0.18282826542009672,0.3038480357093125,0.38865323372448574,0.5652459992830641,0.3174450562243729,0.7603636870143055,-1.084414406074566,0.39979871481407664,-0.852473224073178,0.7985195430331282,1.126918004122523,-1.04588990963049,1.1423338670874952,-0.6595079772645807,0.6215693606675344,0.18454264075688356,0.5308029672096464,-0.47131084409103274,-0.2755720487739174,-0.30333373971267286,0.885779087273098,-0.6936722624061006,-0.819210909407624,-0.7012342160439713,0.19049506074096537,0.5380896495088736,-0.4906629336622357,0.235274107434387,-0.3628796620195387,-0.6055089497744722,-0.337435653339116,-0.5742834911370776,0.02584289961307863,-0.9825478625873958,0.7133628815506395,-0.9372272439894225,0.4115027626810166,0.7778301909424733,-0.23379619321271858,1.2260422611429826,0.1287454301207709,0.15723494798322962,0.3962227327976924,-0.873300314127219,-0.3034355835159949,-0.03842611277397576,-0.5447486344550408,-0.5555830965770914,-0.5155462933444419,-0.5904626962390207,-0.23898949389550464,0.08008970796493334,-0.6576755431655333,-0.736771777775479,0.09459973835697227,0.1938472485095568,-0.7797662678604222,0.3381883786994878,0.1570090483436864,0.19450206307101922,1.1120025078116835,-0.22789035381560604,0.08641243666747526,0.3762163027567658,0.15795255158338703,0.6630050450668895,0.20989177238389578,1.173922277208519,-0.42062776830651516,-0.5967649308245339,0.11546615828584045,-0.5644521268919926,-0.5789188992962859,0.8062575024306138,-0.4397036450288535,0.360433007566254,-1.3761011169627884,-0.5154464794328841,-0.29460722636273073,0.31626959421308515,0.7349298720794902,0.4038615853760716,-0.6066253143842534,-0.18775334308991964,-0.04866401328364907,0.4629219449741657,0.22253892376311407,0.6215708820583877,-0.8982915211288288,0.13030270096854296,0.5734181282207648,-0.4361699292005702,0.9574906967781385,-0.15485521567035837,-0.27120206960867954,-0.45072062111485167
