y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
1,0.8723437717341204,0.6385992938342623,0.6469743472457538,-1.2837115053968868,0.3290251918662673,-0.07980465060359873,-0.46716594499317843,1.0165813927133578,0.0993238754392801,-1.75149379741941,0.6597054573520698,-0.5111698352424782
0,0.4578669251810372,0.421676076791657,0.6415503362749165,-0.7455460174039051,0.25182260107345916,0.07246156717588269,-0.5890810213514466,1.0318536063384944,-0.034613828297650695,-1.1716907118667292,0.7280126292186473,-0.26892131300282457
0,0.7167524727183396,0.2996674784166362,0.5541260270901622,-0.9448678579942615,0.34259001235257763,-0.1783192781589982,-0.5688440994757437,1.042870252119421,0.20512975774432665,-1.4184028960905743,0.646865839411539,-0.43215530126809854
0,0.4674661944928597,0.4419207422313567,0.6476548143025422,-0.7589520225499196,0.2484915952075439,0.07739990780896083,-0.5859984256334154,1.0317733021952744,-0.042199711967318476,-1.1844401185548823,0.7300160444666436,-0.2710595380172879
1,0.6478523917950071,0.0602843983548174,0.47721869569888387,-0.8272087528436313,0.3823665913887236,-0.264700708003819,-0.6047248767372696,1.01292667782958,0.25335461193611974,-1.257815476559745,0.5873103754613949,-0.4445384292976313
1,0.4318729992773669,0.2206787742015981,0.5712073603495859,-0.679084282686208,0.30121505456592707,-0.01574888013879301,-0.603210706684271,1.0213003268152963,0.06473818109408179,-1.1091161965675738,0.6868990376815111,-0.29325129849418763
1,0.5685853944838617,0.9537119171468932,0.7864927646665443,-1.0693024524136818,0.17441727542674718,0.3207818481458871,-0.5015970597345608,0.9250091618281233,-0.48858373941084954,-1.3146304392498547,0.7009384003518905,-0.3686281923666367
0,0.3012051065194584,0.2112571599653057,0.5798104810112671,-0.5988428095217165,0.284827523681485,0.05855061751121797,-0.6158317637695933,1.014132419540283,-0.0030553926534982977,-1.0026894738029835,0.6978723187371729,-0.23747765144281469
1,0.5901561835955078,0.0986465880420995,0.5031261251322123,-0.7805395203762051,0.3610014393964218,-0.1950194398762784,-0.6015931817835717,1.0143850749898102,0.20718315396509632,-1.2165441458178943,0.6168593442430446,-0.40290582404520625
1,0.2643240149481999,0.35402984418638,0.634952292719171,-0.6053989204394313,0.2371122934618732,0.14677982932764932,-0.6217244527088812,1.022823622041984,-0.10615975874349667,-0.9917143752675097,0.729429080658128,-0.19429185308505234
0,0.1879959790729197,0.7826753990992928,0.7814708431407671,-0.6827740796403196,0.08201210341964368,0.3966956418206498,-0.638475392008183,0.9837761630088776,-0.5390529451453498,-0.8893958441570861,0.7151444807626783,-0.17100782679013402
0,0.8811906627133073,0.3285899952834357,0.5214825201220961,-1.154062835275827,0.38469668084080016,-0.300258295141437,-0.5466501034365343,1.0600989204630835,0.30530101109897584,-1.6379249620233431,0.5972247903394806,-0.5413088673533283
0,0.6309121910510347,0.4534001576301044,0.6290755917285992,-0.9067407166106729,0.28500795169845283,-0.022360578381619044,-0.5566089904713588,1.0357923286050803,0.05940684188879003,-1.3655852174453704,0.7043490096095554,-0.3567100005620508
1,0.5221311309760934,0.2051917976961258,0.5539698011821268,-0.7419631114748707,0.3212827349078048,-0.08499635815937884,-0.5965860437194931,1.0240218478838705,0.12493976563455438,-1.1856200516023003,0.6673281191389604,-0.341090153500553
0,0.927464189070685,0.8397173275660329,0.7023661721402449,-1.4906400726598001,0.336137049671171,0.026161645301749588,-0.3921737808365861,0.9485426116432902,-0.05458782873353338,-1.9035322880771763,0.6440887316662884,-0.5777741443456339
0,0.3324401506539464,0.0960967993015425,0.5352008712261037,-0.602030761782263,0.32029393629982605,-0.015578591700448634,-0.6117790495138143,0.9998791774621575,0.06697033049874587,-1.0047237896828765,0.6612865004212063,-0.279654965048187
0,0.904217165553664,0.1762756192033632,0.4492946244890111,-1.1383046506946817,0.4249679379551285,-0.42715942239946886,-0.5831532956379513,1.0612722890479918,0.38007133310170216,-1.5940061371487086,0.5394055586781812,-0.5857944649312059
1,0.0179768176256309,0.3880415113555339,0.664034548349564,-0.5077188025555464,0.1954895174076806,0.27217134317006386,-0.6637060149687881,1.000164939191293,-0.2582088689195812,-0.8171629222306851,0.7176370209459558,-0.10132710243522541
0,0.1942817607964985,0.9184628096081152,0.8140564902589139,-0.7316656961981995,0.04095843652957266,0.46960520660212657,-0.6358143838749092,0.9496561007003688,-0.710587242616609,-0.8481641332576905,0.6771829755886147,-0.21293884978574315
1,0.7900165960449076,0.3547375646312356,0.5581991138904887,-1.046448232369588,0.35097610764821646,-0.20383689915073602,-0.5506219290674774,1.049153452058565,0.22814812739379367,-1.5288590993422697,0.6381597268658801,-0.4712605983947916
0,0.7622141482955985,0.1898624825391135,0.49955328078448474,-0.965942262796689,0.3799836336621638,-0.284810060270029,-0.5845130878867347,1.0413598333953453,0.2813288164539266,-1.42798467235722,0.5984789600573246,-0.483439472940779
0,0.4754627208324989,0.4867455258061874,0.6624700837052926,-0.7794748500321216,0.23854814609356068,0.09663291912961529,-0.5810341792471376,1.0302645672935098,-0.0689457950922327,-1.1990851976288321,0.7350823898749168,-0.27035106313344
1,0.6056840109438334,0.0977660665036571,0.4998818652792216,-0.7938118275882423,0.364408646120788,-0.20793648548019877,-0.6013593285329971,1.015418298086603,0.21658557545263554,-1.2307619304757924,0.6126414699777035,-0.41156343184686345
0,0.6686836042621508,0.9154170813505152,0.7669944296106622,-1.1659215657446609,0.21996312383226152,0.24182085789026672,-0.46990519205785275,0.9319025546197672,-0.3579572463030155,-1.471893127146581,0.700094258510063,-0.41151955459958844
0,0.4516858797390546,0.3830194640998323,0.628382631031552,-0.729972738822016,0.2609439880009711,0.05587245580429379,-0.5926197509582772,1.031616692948031,-0.013408889569864427,-1.159300714399374,0.7220888600698038,-0.2713964863012589
0,0.0426049454884804,0.050726635856395,0.532269769286144,-0.47985811694695935,0.3109934144112455,0.11386055055990023,-0.6294628180902431,0.9734312092605397,-0.04303511142033483,-0.8211192054399199,0.6577304997132775,-0.1773615741285992
1,0.3884781358805373,0.9306589770336976,0.7984862259736043,-0.8818181226493151,0.10709577049840102,0.39345993962533277,-0.5697618665910124,0.9454937499464771,-0.5923472296303082,-1.0718088726325834,0.7035353241553624,-0.28070142567565404
0,0.7020251220375621,0.8289996798356114,0.7405965531323292,-1.1593486448842447,0.24192097647609448,0.16462639666693446,-0.4742559556415535,0.9619975977367633,-0.2247579426729921,-1.5234869865429734,0.7067153725577867,-0.41087719819778523
1,0.7824300530980297,0.5633361298653788,0.6402518363924693,-1.123351997096589,0.3082752404527708,-0.06325713726280718,-0.5070864718832653,1.0288786166352253,0.09069477816797586,-1.5925659365350695,0.6812421837439576,-0.4452868683138101
1,0.5555505486615632,0.1744663389442462,0.5373970976965073,-0.7631513833598482,0.3355009315150662,-0.12602761486308445,-0.5966918716327162,1.022460280044406,0.15809160503407585,-1.2079737081516508,0.6508491532972492,-0.3656872471963714
1,0.9278508464118556,0.4679123930647962,0.5647319191416922,-1.278237275041104,0.3744742249584186,-0.2448124880222933,-0.5028424736103607,1.0541703852263704,0.2652037091389913,-1.7696409627507446,0.6121183779614774,-0.5611768576280066
0,0.1525658860489621,0.7444022494264694,0.7741513033464639,-0.6509657208608727,0.08560040622181499,0.39092883017415264,-0.6481873599173261,0.9886688883934753,-0.5165629547170789,-0.8661441395537078,0.7168260066271093,-0.1527606544133957
0,0.992469120389516,0.2116670439098561,0.4299961320897061,-1.2752084048015693,0.44706352777054714,-0.4917184223846512,-0.5715518763897628,1.0806842897443125,0.42940675031743675,-1.7316384240103009,0.5115078494212739,-0.6491138407465235
1,0.3686567809180674,0.1246918501242538,0.5424551182342517,-0.6253424612971429,0.3173586683531404,-0.02393487117829439,-0.6098426489254939,1.0061060254132133,0.07358762636137645,-1.0373475215154924,0.6664151072811042,-0.28792315597254853
1,0.4447020696546584,0.7822271851510798,0.7579956230477716,-0.8667294578523864,0.1582374341602319,0.2782602803764572,-0.5632207497595006,0.9871364469886722,-0.36475820049995894,-1.1710833396700464,0.7367923759288256,-0.26562350239809346
0,0.7396965737628225,0.1123077946697995,0.4749139106577446,-0.9258889728714536,0.3921323539381781,-0.3134759241176578,-0.5978785502684868,1.0304385693490943,0.29311048410104545,-1.371096666935935,0.5786823034954819,-0.4865024697320764
1,0.0909342960733388,0.4826304204107197,0.693854403908935,-0.5531674736459213,0.1687226335336962,0.2867760038315325,-0.655671084405798,1.0091250571458474,-0.29590660240583894,-0.8600874735920521,0.7309282231161522,-0.11771877114309759
0,0.9869506178838696,0.0492606881511601,0.36068949028308983,-1.2288087634029023,0.4819819805447226,-0.6069805015744257,-0.6178923084844138,1.0681014805387719,0.46674457034382816,-1.6330824002002373,0.45421204379639124,-0.6746527002457307
0,0.875922222464605,0.0613834980605415,0.41159316583852534,-1.0777250873483046,0.44239974594223175,-0.47840474385200193,-0.6093856884097817,1.0445125462550802,0.392752926469906,-1.5019448756095568,0.5085317504576652,-0.5889565795167707
1,0.3778732132849868,0.0082087218463341,0.4997235016144248,-0.6223466148224807,0.3479051675569609,-0.08830067517408322,-0.6087280244375171,0.9858435184718032,0.12375386735425525,-1.0180761374698089,0.6246402803427659,-0.32387816066326447
1,0.6325850567585227,0.1804134657623999,0.5258657929360446,-0.8314338009043762,0.3502718587117283,-0.18183405330459848,-0.5918863768892708,1.0283050029599636,0.2025648221360521,-1.2849007186918229,0.6342854432397509,-0.40651642996560744
1,0.2657188967069004,0.5949658094998452,0.7184581194222487,-0.6692339589974525,0.16134520939408023,0.2645852473450385,-0.6201421462957076,1.0163879570563659,-0.2929122799197723,-0.9957331991466705,0.7465369169819658,-0.1762887328866335
1,0.1275174655327864,0.5864810262520433,0.7270568474189887,-0.5939902203987455,0.13652575944925935,0.32138832529536576,-0.6516160846074682,1.0072285790633335,-0.3674214807442276,-0.8764968582191148,0.7332313144575863,-0.12852573573345422
0,0.9731297105323404,0.0468105059901855,0.3658951226848037,-1.2081856986734791,0.47770224170515885,-0.5932927616930063,-0.6177044714609337,1.064224046887851,0.4582443131329004,-1.6139573045141633,0.4598043703677961,-0.6642813431785439
0,0.7817447043014856,0.195253933944918,0.4963757216343833,-0.9894341514978648,0.38407581497648635,-0.29875031698887333,-0.5827299141429667,1.0440968460009563,0.29212872112087646,-1.4528058218126358,0.5935563738906777,-0.4951584191470866
0,0.2967215465040412,0.157334569467971,0.5603050491005208,-0.5892814075565971,0.2995302738558372,0.03522204409990335,-0.6154066585234677,1.0072761144109665,0.021263289192745474,-0.990508736689888,0.6834310484355088,-0.24857008230842742
1,0.0989066228908676,0.4292153416407973,0.6738381862257592,-0.5450533992863944,0.18940356588227414,0.25867166594330315,-0.6516598052435547,1.010835366811484,-0.24904842709365166,-0.8692816379953666,0.7300348619167906,-0.12409780026144311
1,0.629824154378935,0.6716777390049317,0.7042824405632204,-0.9960111380199561,0.23948267684236615,0.1084993645752845,-0.5238951050871195,1.0075412931721877,-0.11505987834752919,-1.4059203087479577,0.7258750930033082,-0.3482802242098638
1,0.5586846036656765,0.0771129549614574,0.5007232613294879,-0.7519222643931924,0.3599834758727468,-0.18240141618761535,-0.6038422000366703,1.0086816109912375,0.19638901940746675,-1.1810863547562127,0.6165325212912893,-0.39177009793514594
1,0.6117923704282469,0.9491494589686356,0.7810511544058167,-1.1160477726591629,0.19297580259541525,0.2953247387958191,-0.48577825148305326,0.9230399810181855,-0.4483887892362254,-1.3805349894840298,0.699293294998865,-0.3897858351597563
0,0.1584088136526924,0.3316999371266889,0.6338584017737899,-0.5507629617886982,0.2305620519859591,0.18778948381282584,-0.637275905092411,1.014322241996042,-0.14860723565420259,-0.9113849332054966,0.7244425637769675,-0.1574523318873107
0,0.82076037833788,0.102110905121954,0.44714003686128806,-1.016011150375426,0.4165504853915143,-0.39570317419807316,-0.5997562086855968,1.0402215742428444,0.34723680566891524,-1.456843751281059,0.5460754041617863,-0.5417034748433138
0,0.3342043861555811,0.5483006425179208,0.6973374237282985,-0.6974072816731876,0.1902397319871335,0.20713983990782509,-0.6060924410060357,1.0230201453814494,-0.2088877799128549,-1.061770200635258,0.7480306216609202,-0.20339654053598763
0,0.8601542115371971,0.7288880408132513,0.6815640949330698,-1.316913821716487,0.31432132912445016,-0.007424659425332929,-0.44633782251334053,0.9906648109561037,0.007669377036482655,-1.7587909065569278,0.6690629183342754,-0.5071058648132494
1,0.3630238569019389,0.8346898418322958,0.7790090491637136,-0.8209978640645358,0.11974256019839907,0.3484282763600272,-0.5845291843480395,0.9753549165788216,-0.4849130329095547,-1.064907698161229,0.7254963074066636,-0.24263268777851638
1,0.4754052916931236,0.1806020426830897,0.5512279548002114,-0.7025670450538138,0.31910053494267465,-0.0655215082361284,-0.6014347944759306,1.0188626168436576,0.10837860916437776,-1.1372003716239176,0.6683775601104994,-0.32353145774029013
1,0.9351894795335548,0.3940282497220909,0.5313886173884219,-1.2561077425268612,0.3901148116609995,-0.3037221542713918,-0.5229033371422531,1.0636352379021454,0.3122670898839473,-1.7456276356151517,0.5919953087187025,-0.5747058425958813
0,0.4326600376486377,0.4200404870545066,0.6437209226124877,-0.7264367223112962,0.24705921516201468,0.08669061664803998,-0.5933612551623182,1.0311196267389207,-0.04950238827566701,-1.146748345478985,0.7304622592050585,-0.2571940438067129
1,0.8363227853025659,0.368601626972707,0.5513409024216226,-1.1093902993856812,0.36221513917360826,-0.23386623096139145,-0.5419863751856567,1.0532173731897818,0.2537513679425404,-1.5951682026158551,0.6252680707156648,-0.502010491378833
1,0.4165422877792497,0.0722091187232719,0.5186061454131569,-0.6495079829462862,0.33744715542040216,-0.08167811480013876,-0.6077775207595554,0.9998078463694685,0.12011602656490422,-1.0619520211382323,0.6421763395212146,-0.3235308648282945
0,0.0032987826029046,0.1220274111968685,0.5608591544598404,-0.47155696753972304,0.28826266956212376,0.1610368023217402,-0.6413904893594607,0.979155662999988,-0.09493852114880526,-0.8065562599523617,0.6748581909565987,-0.14457208435105723
1,0.9235675564156096,0.6614659120356233,0.6422017030090552,-1.3735088629096557,0.34626815579217785,-0.10279713284624681,-0.447119839217228,1.012663531498465,0.12020646618689326,-1.8426780699677319,0.6424905759622384,-0.5531022144627197
1,0.3604081636675764,0.1369063022001853,0.5476633089184305,-0.6218969225452103,0.31302357409615683,-0.012721731201977829,-0.6103791407859815,1.00752890709916,0.06390311323005175,-1.0336546387716037,0.6712354690839685,-0.2811174358150181
1,0.4046707736063718,0.9589941076167288,0.8027060225039622,-0.9083322563790541,0.10769041003972371,0.4034362121872898,-0.5618905266128523,0.9347036856015523,-0.6203886903808812,-1.0841564467950155,0.6962900414699578,-0.2973342306048154
1,0.4907715360458711,0.7425534922582783,0.7424458669358472,-0.8905310524392627,0.18142809527712844,0.23108072701182092,-0.553398146480477,0.995317060469262,-0.287876277817279,-1.2304576295379268,0.7395259776562806,-0.280945044961159
1,0.5177239267650342,0.8940977223106108,0.7786546786524402,-0.9856584599141712,0.16237424885710444,0.30853755918743325,-0.5278758738899957,0.9511388688544962,-0.447313180362755,-1.2515397315763037,0.7165463224311222,-0.3246369537032339
1,0.4349423803549412,0.1109575198203929,0.530591580621048,-0.6651356794137726,0.33040001198758456,-0.0742100999782621,-0.6063411755875098,1.0071533242831014,0.1148801990307111,-1.0859155058582681,0.6526300432593547,-0.3217263935678498
0,0.285464214002647,0.8042360533331988,0.7782470923739062,-0.7521430710518746,0.10345239970842868,0.36658379819086345,-0.6096955239609153,0.9828281252756143,-0.5011105645967494,-0.9842315303692996,0.7246426511387729,-0.20730378648643635
1,0.6573211514459956,0.0689341295130897,0.4783782937265766,-0.8370178249233601,0.3824500275210021,-0.2676451900118799,-0.6038211388965053,1.0152575059084497,0.2563221326787817,-1.2700886606691575,0.5879112567009684,-0.4477360296367485
0,0.3971558463920119,0.4809838600950368,0.6687109372157963,-0.7191559464158752,0.22288587567553464,0.13879330232219247,-0.5962800260795519,1.0286834368263054,-0.11534732070770455,-1.1193385839230638,0.7412452408162247,-0.23435345367790983
1,0.746145289525103,0.6182767689310402,0.6672682154470854,-1.1043285871649815,0.2869453236133151,-0.0015823463541208525,-0.5037815334946764,1.017999584715696,0.019442856884492057,-1.5561282484991141,0.6974512618163091,-0.4195644076584427
1,0.405597844857707,0.2424049840982556,0.5820120235464685,-0.6656528101051965,0.2910603914050071,0.011972299354205638,-0.6050014070967846,1.0222526997183852,0.03880425214408559,-1.0913391545492925,0.6961864192045962,-0.2761844747692589
1,0.2598695156068479,0.6407765526933895,0.7335379561913409,-0.6799538594779592,0.14565291546594314,0.29076493313288543,-0.6207829547311073,1.0110693333152327,-0.3399842043227542,-0.9861935751978288,0.7441357845109265,-0.1758351498718379
1,0.3701219300799927,0.7775087144895277,0.763653696717669,-0.8038554175094036,0.1361207258138421,0.3124568898013955,-0.5858218184327577,0.989420361918886,-0.4119113687250701,-1.0836125168580997,0.7360983239901941,-0.23347683309517525
0,0.7575621882262639,0.3020082265401262,0.5454071435613363,-0.9908910899766653,0.35314964415206557,-0.21029038904537134,-0.5644903743438742,1.0464173695611796,0.2316104311456702,-1.467742148086972,0.6347618038964954,-0.4581353533191927
0,0.4402144482936192,0.335990587914752,0.612607084001276,-0.7094582546514494,0.2714776639774534,0.038415773047695945,-0.5970053252801114,1.0299553066160063,0.008090418659632542,-1.1400723644184296,0.7141613129039479,-0.2736788458706876
1,0.0850848547894771,0.5164666970059353,0.7064005150493203,-0.5583510632767543,0.1552265232762831,0.30504550511763284,-0.6583611454199679,1.0071531974968018,-0.32771928686421303,-0.8524472527391564,0.7300182958203506,-0.11464702739201628
1,0.3815312754418908,0.8670828640825655,0.7851241829506187,-0.8491233290233937,0.11834485830824765,0.3586499301418175,-0.5765236749804318,0.9659223689792787,-0.5125738191745808,-1.079860245643329,0.719659927066403,-0.25815526428582486
0,0.1248503260520864,0.3255666241623107,0.6336052031007537,-0.5358819285069037,0.22893762458096226,0.20009723983188712,-0.6421094036799649,1.0109563775203947,-0.1616640134830318,-0.8880720056344665,0.7218492025350337,-0.14627421076729322
0,0.062843301611132,0.1205058044471947,0.5583323088066672,-0.4893161889774863,0.29115673085510163,0.1357846973855171,-0.6348531130316702,0.9855389167917155,-0.06991100399178218,-0.838196542934037,0.677617047127233,-0.16666331031547718
1,0.3062517528231566,0.3689876809972473,0.637147252038436,-0.6316914164555718,0.23890179769695352,0.13207181011241756,-0.6152877541721218,1.025574285787948,-0.09205505969836839,-1.027064007142396,0.7308247779677552,-0.20895888753551953
1,0.1549390816577855,0.3656140771036494,0.6466525800185011,-0.5556146262657807,0.21873449550712779,0.20500015949578027,-0.6391883651655226,1.0154020861471482,-0.1733050460347748,-0.9099372305656851,0.728819660397564,-0.15106919653553197
1,0.5029927369862159,0.2938497642206525,0.5895419549239241,-0.74596274447217,0.294739870389464,-0.02416648102739733,-0.5919614908463,1.0303673227764212,0.07013517541228852,-1.1902709002600862,0.6952807382113485,-0.3122835836197241
