y,x0,x1,x2,x3,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1,0.2609553959188668,0.8325203665502053,0.7452029036275221,0.3362713944883756,0.14776492376800504,-0.9259396481537692,1.2686274347371485,0.8248651537645633,0.09170289395849099,-1.0464156233348636,-0.5627153645335072,0.09938554212479868,0.43015908720229534,-0.38314631790766407,-0.22190225761212895,0.738492070208322,-1.9240436848044973,0.359500777704046,-0.08435037496693792,-1.5759372633423316,-0.6198481679705716,0.7324539155584803,-0.3206887853292121,0.4662729884553861,-1.2452427399844406,-1.009857948812057,0.3632021273027609,-0.43970197823379875,0.44044610286552505,0.914618246003053,-1.1898979027765286,-1.0566522507035903,0.3085282297579479,0.18873747454757073,-0.8836069749489209,0.5563941188344192,0.3473419733853588,-0.4691696001810666,-1.3024879122945174,1.346582465520401,1.6192497925874219,0.36111094495108426,-1.0308010904308,0.2892822407426314,1.2473475487403187,-1.0942761349596826,1.0511596870413131,0.4466567850080127,1.1613056624962061,-0.6957765183111331,0.5708057008687758,1.3943690870374132,1.0628195900109507,-0.2673310391636041
0,0.8161536000179047,0.8656872751557401,0.9272647377995166,0.2849733103181965,0.15856944141696908,-1.4422962040392784,1.573573787177112,1.4873284312885502,0.07832618399318818,-0.9542952599175017,-0.33774355352548513,0.16383289218625013,0.23826259855197532,-0.08082724247617268,-0.10546010428122575,0.9656956151940975,-2.240805076294914,0.31290132927371467,0.4620866168828453,-1.597456320275216,-0.4050267052197165,0.9969248646456685,-0.11897699189287857,0.34483387407691557,-1.1835295297185466,-0.9700207092880249,0.2409351200732158,-0.734154626951826,0.39905030062039604,1.5008917552136847,-1.739361023275044,-1.2802757223055725,0.7973767841622963,0.444740668513458,-1.2147768766026055,0.4250113652685684,0.12359250664558138,-0.002139147262307432,-1.4573715756040992,1.5296030777589857,1.7481616233317354,0.6069914021749653,-0.8862784432800326,0.3992071804402064,1.9832130274557498,-1.2738060403465763,1.2782004983598823,0.7206053854778242,1.4251599361023863,-0.6262221819551922,0.6225533647586396,0.9046118481412339,1.5449443643645522,-0.5272610271163546
0,0.5301570668713382,0.8392145676947367,0.623262482582568,0.7080192913377102,0.3084939562031397,-1.3452711002789481,1.1179531590994718,0.8690537332339744,-0.2880422910237865,-0.8608143236720479,-0.46454461510248934,0.3076864344751092,0.2592213080534228,-0.1632540796638695,-0.2806112363369702,0.9731777258255587,-2.0709186347920556,0.19915526207210343,0.3319605476559518,-1.565844914484398,-0.7538796063412682,0.6025722559592978,-0.3741029898416667,0.2650098941060278,-1.1758703930294971,-0.9631280792542201,0.1998753601564307,-0.47379979633843544,0.6442222444118997,0.7011289374867711,-1.7493487037649404,-0.869386202201511,0.5705061598054534,0.3629220087548767,-1.1118327684700169,0.5760782106957029,0.5554276114974787,-0.2804519345993258,-1.55173893467802,1.5195930282877086,1.6415908970616628,0.33547878284045285,-0.9863741777611615,-0.0800091468121931,1.7825381252908536,-1.0873522328592466,1.4580261426893062,0.4118179920308062,1.2934888828729791,-0.20399814543285477,0.6953833894515161,1.2424081814108776,1.2309665402266472,-0.4724166559284571
0,0.2023551932188455,0.90687337593857,0.9801220268292355,0.0470132197971145,-0.0921379756187069,-0.7522644453269899,1.6330691226786611,1.1223592138249003,0.30438526546912903,-1.2043068535224228,-0.707581585637415,0.05621263297241046,0.47946918741601924,-0.7037938544233432,-0.292483833731257,0.5263183901055548,-1.874430631546569,0.3047422286867638,-0.2768734059436197,-1.8153303399612453,-0.5242011029971684,0.7952211041896905,-0.1010606653580685,0.6979334678653255,-1.2885192097653875,-0.9587993367409858,0.585157889846855,-0.5127194251889889,0.14278881587218345,1.3751098153394126,-1.0741880943636943,-1.3383173700157933,0.35222316193511444,0.09713581108847763,-0.9062091504990722,0.49187057114777033,0.024122922010965525,-0.36132476428689797,-1.257307197027927,1.535220569018265,1.7475331213983767,0.44717799958353244,-0.9149272370346422,0.592207611223515,1.094265967148018,-1.2199733536826602,0.8470155644647257,0.7404819044396865,1.234515892709213,-1.005039042420715,0.5977872551086422,1.4989689079988848,0.9199169418062044,-0.0332320784223276
1,0.5309633362949518,0.8925691544629669,0.203813987165821,0.2918571558563576,0.4012993527505795,-1.2989448216237243,1.1880376693613437,0.6611487662148972,0.08022513395649969,-1.060535835331018,-0.4539027026255335,0.10689696731595036,0.31381048075818474,-0.3614143440853696,0.18734269447101198,0.8368810597574272,-1.4491991213821842,0.5217103255717417,0.4338791900567781,-1.386173820952762,-0.20399735958724002,0.8510745241390846,-0.8047760704358985,0.15813086568119591,-1.2417020572051,-1.135943505063372,-0.3145645711506113,-0.4964233064148805,1.1815803569792005,0.6054548282067849,-1.1624767720311409,-0.6677148487012274,0.18463495004506605,0.2658887085715273,-0.47040857134724984,0.3550545568274367,0.6196714863626277,-0.5689146084979436,-1.0073871548317217,1.1126555194733196,1.222348797803675,0.10172762909856033,-0.9662662621725636,0.14618060655530024,1.274364462747526,-0.7776188643550811,0.9925983680706019,0.11367673769035129,1.243134159660978,-0.476467713219663,0.36128152053968315,1.2532728810427376,1.246396464489299,-0.365248571569511
1,0.316475630576069,0.6862926607491155,0.02707978715966,0.5549232027527812,0.30931057618553653,-1.137853120544195,0.8656144575172656,0.26913986236135057,-0.031227762816887016,-0.8114973333970309,-0.5034385577479503,-0.08794979627072436,0.18250057483364482,-0.298796508736078,-0.07646420252999336,0.8793443108164469,-1.284898236713992,0.48440066217509514,0.4528560106854113,-1.1996890786358343,-0.4900139903309466,0.6815881938743176,-0.7793729158533049,0.2597197142353566,-1.0182282062907626,-1.0890113795296323,-0.12235064008710117,-0.3364007504002995,1.0443848116578736,0.3901725191342207,-0.9977881784461766,-0.750091461780942,0.18795258081300142,0.1869045628467127,-0.32408612572240514,0.5661156702931867,0.5095116433744324,-0.5937919563394113,-1.0824453668600738,0.956328280334603,1.1674592445330025,-0.05403387743172487,-0.9077859431563818,-0.0766784042687805,1.276245269352403,-0.8769373695900434,1.1482492331216505,-0.2057109981381498,1.0511004767527177,-0.4409108192682819,0.5746048005971565,1.3062583082654171,1.032141777747203,-0.5564338168742348
0,0.516298921566585,0.1082263635340371,0.1641777692974523,0.6385778103364225,0.04034933218123452,-1.2523912820133116,0.23544621659820614,0.32516969753688735,-0.2959412341417529,-0.6712265064561828,-0.6283028382743249,-0.4340187792500554,0.14472374653585374,0.09027945019514218,-0.28755534701129876,0.7688272911841495,-1.149142576687049,0.506016414757186,0.7117092881878888,-1.1236650280805525,-0.4315365220483795,0.4574264396063058,-0.42285560740515143,0.3763983967105276,-0.6556151699033891,-1.052634643349036,0.022839022168229015,-0.28453072223556697,0.7772678042327311,0.25494542268053244,-0.8671371214990617,-0.797070179676712,0.418573903207257,0.26461893891534644,0.0072214496978936435,0.697629631118184,0.39346133043945886,-0.3387399152418219,-1.2406959697484656,0.7056793225591251,0.9421094796442377,-0.03994267576890774,-0.6538690206353014,-0.08136242049557692,1.487367661834976,-0.9206170646664771,1.5016351844450238,-0.4785737973163833,1.0491901532207306,-0.275994825162667,0.9699095881749678,1.012734025065193,1.2416230706272038,-0.9564526699241889
0,0.8860323903565906,0.3465590887775217,0.6546591583613819,0.8025735524117803,0.019853849150702388,-1.8280179055304824,0.4001476292475946,0.7909834615091463,-0.6763731283575168,-0.5175736720575198,-0.2994080930411113,-0.025152204104686472,-0.023747513440656655,0.6356395167987005,-0.3482246435967423,0.9465716885068264,-1.8822923165520442,0.32686579192911736,0.9827801057795209,-1.0849771451566343,-0.6262842622580279,0.40102077683993237,-0.0072435600665781,0.42455006686669544,-0.6589547488257442,-0.907002684608511,0.09481457720825552,-0.6147612878260609,0.538871866613998,0.5443206977966517,-1.8329046261477415,-1.070141506590894,1.0442149673415662,0.5727516251763127,-0.7551496040111385,0.5951620564118343,0.3626821870230367,-0.09033897659268011,-1.8241735309462843,1.0538681199137496,1.2155858793005048,0.35296378971641496,-0.7052393068062183,-0.1460139720340506,2.456131334563857,-1.3282929422220973,2.115700979729877,0.1698101238538574,1.4369564609861765,0.012598707767932898,1.0678210789029379,0.43316156568500924,1.8151394442419688,-1.186718534893819
1,0.9138588789313894,0.5768915848239576,0.8810034188667913,0.2235910112463438,-0.05875942743223048,-1.5033227457286376,1.226857914594981,1.2520566211454915,0.009422168424237742,-0.8191347189781688,-0.273380631202484,-0.06502075859497186,0.12320313741550966,0.3587195664016886,-0.13292344461556757,1.02327352570306,-1.9816210911650765,0.47263062510192777,0.7314856270074934,-1.2446362367667647,-0.3707152320064784,0.9661445984381731,0.03421866275190317,0.40855917399431474,-0.91818723492043,-0.9907833364377531,0.08173855521712796,-0.7228067491983509,0.3480980763839369,1.3862266100700142,-1.509561658613283,-1.5208553933792957,0.9026931005447035,0.538276018676109,-0.818439992344191,0.49229788157155574,-0.0070197559776800835,-0.14808410411084297,-1.4889555453757453,1.1201351140966933,1.424751473282467,0.5355837590116302,-0.8896050187615977,0.3254842887725424,2.1526049787307184,-1.3593250557074283,1.3828588612364077,0.30949926516657206,1.4460516638862817,-0.5787230434832593,0.7328652408096953,0.5229208936025562,1.7020438541900929,-0.8775309089647315
0,0.2864103632175869,0.2444983451197876,0.1419253746880344,0.2545229162178658,0.03848657603870078,-0.9577791912026727,0.5615322256414871,0.19647203749792175,0.07702739509243502,-0.863094426157484,-0.5815668509980871,-0.3178086842947924,0.3214598000593527,-0.051051861227153585,-0.13290909557803915,0.7314733037296475,-1.1223147359614956,0.713864519563541,0.41806136930791676,-1.1033269002056583,-0.3377612066934733,0.6700844445774298,-0.3826017714737993,0.4456906991089552,-0.842499042402636,-1.0414927508343284,-0.05786507245034751,-0.2533474809202897,0.8533101120518622,0.37647158857962404,-0.5748577784843072,-0.8063258795684268,0.08584290027403128,0.2696104872547005,0.07485196768186295,0.6568682225580278,0.36303610808035447,-0.5040355836245427,-0.9382413377830501,0.7439098660573643,0.9478970647713963,-0.12069358341568293,-0.864925370049796,0.12247799728641623,1.1018052962582103,-0.8210266934905583,1.0427229687834265,-0.5108283740089625,1.0044836078452848,-0.509874152980649,0.6987798100410019,1.0500217074336524,0.9971700918632795,-0.8415837649069833
