y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
0,0.1692771040272749,0.4891443638303187,0.7306634832811412,0.9171051299709294,0.4314359630174531,-0.5042714520331164,0.47845351228233207,-0.1901527965078692,0.4265029598869448,-0.6003355357803303,-1.4574010823437396,0.03240693102397502,-0.030228098401090933,-0.18523110725506922,-0.1815787990689867
0,0.3274921822468767,0.1256784635506443,0.2466401871041544,0.9172317974886796,0.1046108687460942,0.13006112560071967,0.6270580891012013,-0.5537200798891995,0.43183077353693183,-0.539189917442354,-1.0078147391619285,0.21191460059923592,-0.221898445502972,-0.5754649622591292,0.09666279629199359
0,0.879544604076974,0.0122473797810811,0.1768487098460953,0.5583270131782693,0.3579567160814374,0.2954591460219316,0.23672001382220065,-0.5624954742639462,0.21833603856891257,-0.5011602901068959,-0.5725626403047701,0.343696239550808,0.4338272531503374,-0.9423536991887791,0.40006624719827144
0,0.8350690678414437,0.8718818870748939,0.8390984972853519,0.7543051051425892,0.943751128773752,-1.7319835703414568,-0.2542851613901278,-0.22229142917084457,-0.4844299016430419,0.060355117969944694,-1.2702119799545508,0.015659045187931986,1.2799352544756177,-0.3941795750984977,-0.4508708486404637
1,0.019429740658165,0.7669416061841644,0.4959165890326549,0.7110053637341114,0.083416659951066,-0.25527849423395454,0.025948829232498225,-0.3336126299089396,0.21314366642078014,-1.1026763225189489,-1.2835297497094023,-0.10094597454924337,-0.12420493106774931,-0.41483395705618814,-0.6433659894451706
1,0.1208570417679545,0.7338276859852613,0.1713821373010918,0.6316495332142781,0.8733853209921519,-0.8247480827929375,0.009284892520446675,-0.3067130638959575,0.2222536684147625,-0.44493469079397313,-1.3399638055385856,-0.0442674978614923,0.08360074261971755,0.14127589427507373,-0.11176275441161841
1,0.7910820825880555,0.8845834529109295,0.5593773694829265,0.2974988438933362,0.6828565358389168,-0.8147300342973781,-0.6363657102899966,-0.43586376740360017,-0.6472062422605928,-0.5860326976816393,-0.72104737641373,0.21543991090491077,1.2636812128767363,-0.686632674349201,-0.6136491231236638
0,0.2486795128262972,0.0503026264139914,0.0151632443761892,0.0690177726943456,0.7186806219456706,0.12235945197017616,0.04822237674060356,-0.24004320311957364,0.19753626631426963,-0.6952278369054172,-0.8768188063742868,0.25566570530303023,0.4616914736381539,-0.028065351956817055,0.09448587064043215
0,0.2901530302434827,0.9750692627790276,0.9252737022533252,0.7170753122187021,0.9675725367734224,-1.607867178517793,-0.31349906021657115,-0.3141478779408333,-0.12592558673985257,-0.30825339556576903,-1.675190386981102,-0.24577118091450367,0.5856627642977525,0.23574809313956402,-0.7084813937359563
0,0.2386986932669783,0.2750732878686442,0.2006346420787428,0.9161262517620368,0.8962366816104302,-0.6634682215406809,0.5642462182786374,-0.17798608929022514,0.5806489032681168,-0.10993415561107672,-1.4191239971081704,0.008989992482367454,-0.09070463828047323,0.13587235847068324,0.5537586460548656
1,0.6393049897758009,0.937063321278608,0.9739541740614496,0.0096621598346159,0.0451191444514952,-0.18582330784519055,-0.7566344166203398,-0.6996125712108012,-0.7421113185753545,-1.4961512109490667,-0.7630070893603798,0.13836522840390952,1.2460464756547296,-0.8816073637630816,-1.354496144191527
1,0.1439247183616241,0.8238293339040433,0.6258493696708644,0.1563330713714283,0.7663940910063196,-0.6938731686372724,-0.6575767216140413,-0.3444966928723851,-0.21966372062893844,-0.8401880867698246,-1.1667026336777637,0.22248484489810855,0.46153308809711724,-0.16173979933911253,-0.8055623100467819
1,0.4261671731670431,0.3807368040788264,0.9585594036955608,0.5312122378230193,0.0208431142056702,0.08759346882410139,0.18871159106050697,-0.483062096288036,-0.11003261618312211,-1.0259619321630382,-1.167337818721709,0.14533827105524297,0.4890795356510825,-0.9352535697183951,-0.8061254532851718
0,0.4342398400472296,0.2290196643572316,0.0706071226350222,0.6496962794342713,0.7243909081863177,-0.2695953205875106,0.33674650532876715,-0.3790536176558169,0.2445044217506357,-0.4238977636205654,-1.099612738258591,0.11618750219302866,0.2651581100014443,-0.2911570131097014,0.36629755344473175
0,0.6704891477874948,0.1572307141281794,0.8250979081965515,0.8208135984576472,0.9167858880436696,-0.8613434571495807,0.3983927486950296,0.19757630572664564,0.4756706888464402,0.09084124208594066,-1.4268900753002036,0.22626073379399633,0.5353107587859184,-0.5090580518552752,0.3526348935817072
0,0.6273980069227157,0.7006400578637624,0.3640737885118832,0.1997512571265152,0.8223065165306833,-0.6316115636846084,-0.5057147912355864,-0.36923124645113947,-0.36726401505822853,-0.44165794832060495,-0.8990308425785459,0.2363961697868011,0.9554679652280097,-0.44845595963546053,-0.34055517595305407
0,0.7224187897677993,0.0112930124681815,0.0103159962211241,0.4938424317408413,0.442103948431935,0.2791402482135183,0.2578932146999668,-0.5805126220539194,0.2270120843591625,-0.5848466321653474,-0.7043374910406652,0.27473949356871435,0.410013335908805,-0.7033483752942121,0.3808973879289351
1,0.7487585715479181,0.0573154632220552,0.7009897011253489,0.6360888507118129,0.9841842988927744,-0.6861823920301053,0.10693736202804734,0.18234518143308395,0.3810822770363065,0.07538435557386364,-1.216501611355947,0.30619970895607884,0.7290357577951314,-0.6041782245279285,0.4475611865984816
