y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
0,0.3680848623264954,0.0470595887923871,0.5316578566344605,-1.090903037294584,-0.2937443217472074,-0.7963572911163468,0.7575996894877627,-0.41456949030508783,0.4953609462833008,-0.5739737339107869,0.8193612001014365,-0.6828861290731498,-0.3109520367601284,0.6864893330976093,-0.5173648668281076,0.597469875427253,0.3207223960912825,0.48740778756582454,0.46249806998490417,-0.512523243439562,0.5640309309935845,-0.48295338584612957,-0.7605919974287768,-0.9454203694369557,0.3856556136689296,-1.1304307823131077,0.682232599240712,-0.15850693718096093,0.14630291776853818,-0.9956147446126653,-0.5945926117157463,0.7784940295973304,-0.1589447811309425,-0.4354570352844594,-0.12040883955465352,0.44803919877204285,0.3407422082157614,-0.22266081209758695,0.5787451160310653,0.3640608586008693,0.3799971647415863,0.3738306809774234,-0.745447762687991,0.06688033847078353,-0.21131505503122866,-0.4523376981344183,0.48475784731912175,-0.4313169946710756,0.9552231275701772,-0.6558870198342519,0.30474379233026616,-0.3041286065210274,0.02539571984561687,-1.2503934141325694,0.5947003657922528,-0.6504279599359758,-0.5775301152783668,-1.089441770912271,-0.3589526859447635,-0.05810216314325951,-0.8306765393958002,0.5511309950979735,-0.9028080432182392,-1.1175445807383306,0.6356871036202095,-0.7030039184700427,-0.44054229693858526,0.08443308955402365,0.6909744080766558,0.07062661307764995,0.1363535797574264,-0.6146529415393882,-0.05579995925076349,0.3079029428307671,-1.005690251356388,0.5659695034494266,-0.24427702691746742,0.33893891407292165,-0.01607660046657357,-0.27533358665250185,-0.43733212767527885,-0.6586167044883616,-1.091658075746538,-0.13466705213970573,-0.6399914597156005,0.5718819954137433,-0.8218559975719865,-0.8044447963565936,-0.6601698354170008,0.3883860232517167,-1.2510964336267165,-0.699369287303032,-0.6281544706342012,-0.09585909386012695,-0.607351902284003,-0.5486680519368174,0.9959017509544591,-0.774703985003601,1.4318386040362914,0.5075331047045439,0.6182696675836866,-0.4403661335782878,-0.23087403510654098
1,0.6672598769042778,0.2339424690456754,0.417621745462061,-1.2384329535733463,-0.33862462620170924,-0.7581061103039098,0.4464598774071196,-0.33784245180419553,0.4547894564613359,-0.27812673964592755,1.0412154075331685,-0.6415618601254627,-0.356318865079796,0.9533070854875755,-0.4980969020724831,0.5402031094000594,0.11973742187806972,0.5370853822263388,0.36332941240274785,-0.6372219504249456,0.44081927167928675,-0.4334389180602495,-0.8468206052257409,-1.0392979738576706,0.27379719423582477,-1.2131164340000542,0.5843938306295173,-0.3199987042410124,0.3375751840403964,-0.8605678245400422,-0.4436708067697683,0.8830567000763546,-0.46872465033088573,-0.5592563715608133,-0.1642662303163578,0.49075379645448186,0.12535111943917532,-0.1759965881382058,0.39207975066712775,0.5741955434655305,0.09633797007915285,0.3357561919618943,-0.759236286987945,0.06125591537860431,-0.5414908357614194,-0.3730952074464959,0.7608042180393673,-0.7962474988078267,1.1092314478054686,-0.6690345556734629,0.11799425846159468,-0.1514030155002412,0.07819923458613252,-1.3662914717227006,0.38431473254256493,-0.4521337256008716,-0.4455911433132022,-1.1451074715163931,-0.3507674260324039,-0.2692127546186713,-0.8348050227291459,0.39581165681617464,-0.9448815763428576,-1.172664976829662,0.9371774781915453,-0.820752507522033,-0.5842576926799258,0.08513784593618876,0.7449048007653281,0.24007056784378444,0.4831085034427424,-0.531998445925237,-0.17261551488491944,0.030241940724146214,-1.0340323306270354,0.3605676662690839,-0.27759971364941494,0.565396826310413,0.05252009349878688,-0.17667974551912824,-0.3325325679893702,-0.6055338710213106,-0.8872993323099899,-0.07465978062871907,-0.9555230317910247,0.5937453947795451,-1.0385047306661235,-1.0158865729578352,-0.4291008901662175,0.3207116293155999,-1.4658999591330375,-0.8661023568565216,-0.6366633924593015,-0.13971264187617946,-0.5629031401899637,-0.6370031182963665,0.9989538364207444,-0.6041150710277466,1.5086776112441542,0.6085573669500033,0.5456027695138397,-0.522617038163256,-0.44743033797856935
0,0.5596714369053566,0.4525410958915914,0.3281092994216537,-1.1654309693437126,-0.42605421479544453,-0.6931757263201571,0.3440376587777197,-0.4018947219614841,0.353604097586618,-0.22151248619468025,1.1260958367818907,-0.515113529704532,-0.3394477633140771,1.0020020399141258,-0.585584343022094,0.6331445933237201,0.2058416849004796,0.4399883684370262,0.28953326073406244,-0.7096138037708092,0.5116636923256098,-0.38476625886826155,-0.7739437943566987,-1.0740494328189683,0.4293320326464384,-1.2436523320769712,0.510237109073199,-0.40029700935554935,0.24264868986110869,-0.8653663176533786,-0.5120443103738253,0.7325128892440779,-0.4600934416785309,-0.4655208849274613,-0.05908517805978722,0.5091133791855549,0.024603647496592423,-0.21047068940759417,0.2889798523489798,0.5968266271959894,0.06721572166477457,0.4384401653191864,-0.7867764411831892,0.12472227979463699,-0.6050635352244064,-0.2892723434256078,0.686461435705156,-0.9099279347254106,0.9556675886439184,-0.7453043044933396,0.15097354295814833,-0.24175349171769553,0.1275540481988269,-1.2703210933164035,0.488419868076259,-0.40913500186732893,-0.46454091541843545,-1.0680854654681944,-0.3360868111491076,-0.13077426650454213,-0.7512665492982401,0.3948146908695931,-1.0418876986978738,-1.2025938583591314,1.0803249896178795,-0.7276438665551708,-0.590495519528758,0.03122824840734412,0.6303372421996234,0.3390304027546662,0.4751594472327238,-0.583560375385369,-0.2552745390907409,0.04142293143948877,-0.927530071756132,0.22045381331296005,-0.5171827305094432,0.6337780097420062,-0.09091815615578902,-0.09495136178878157,-0.41185084213835266,-0.5247486974444858,-0.8825846057156745,-0.2156616593959844,-1.0645285825882276,0.5766053436401121,-0.8225947380766083,-0.9678046202220975,-0.3780666675981653,0.4637824517673037,-1.466034722516731,-0.9723940228350441,-0.5021094269152949,-0.13422793121587828,-0.42835667512556214,-0.6212906201039773,0.9603676183667851,-0.6933198996970118,1.3669210274068224,0.6107053520527029,0.6126605270587991,-0.5266742960434154,-0.44059895855628356
0,0.0677286892435703,0.3957568789695974,0.6275619172908731,-1.0789091236859796,-0.5338112677797928,-0.6406236099993451,0.6899247109456956,-0.6344700580236219,0.4458500498071736,-0.6002980794524787,0.7160040821388411,-0.5908581491403356,-0.1959005072494678,0.6588325258082666,-0.7551881080909528,0.5457318271055942,0.5490532002946966,0.3397372061353694,0.22565414581965626,-0.6308487505530196,0.8162593878062551,-0.3222616839578629,-0.48193851640588137,-1.0964027120482072,0.8159570323446581,-1.2568857962939126,0.547185994833659,-0.2551880170881021,-0.02184418818408411,-1.1719986524351205,-0.6549900000729151,0.5813032457101021,-0.1295631983425399,-0.21472920875677382,-0.12676358241534832,0.34870846001967143,0.33227620558920823,-0.2615600702400811,0.5079840301163437,0.29548202457465483,0.44333797236543,0.6335070575995934,-0.7580440928166576,-0.03033151678157231,-0.15930590094431862,-0.3869544332180637,0.19533843459623537,-0.4072385775456639,0.8718042580085044,-0.8589018965406471,0.4909991207019513,-0.5004844645654699,-0.016165786575385255,-1.1167957647742428,0.5745731479770927,-0.6238829915014007,-0.6225418941338936,-0.9840420286430637,-0.48816249780093646,0.1377121648638464,-0.7775511024475488,0.5906744341822914,-1.1124078010253864,-1.2435492980211813,0.594847996455861,-0.45447068768384347,-0.27921820511472745,0.02762540329677726,0.4499096993170636,0.08025355197308036,-0.01658279006231332,-0.7818270790133097,-0.17759036602751282,0.39925157515746806,-0.9002720391463789,0.6271013057356789,-0.3387558086803915,0.4562098304605565,-0.31191012649451677,-0.15350582532661927,-0.6743433458499264,-0.6059489227503736,-1.2573325817163523,-0.2137114440464281,-0.6410831545461734,0.8540564998247104,-0.5227111640072434,-0.7305890144791365,-0.6771510777001619,0.5920573057525601,-1.3996143957287963,-0.7638419298630847,-0.5174574562037374,-0.2315095622983987,-0.2859152190220211,-0.39330881725922673,0.9682490012207616,-1.0364483998628773,1.3065576888897188,0.5506278278864425,0.6976236453473607,-0.46083405993564863,-0.3034746839889928
0,0.8103478927570292,0.319620406288899,0.7335095046821637,-1.5467680971967883,-0.5698391077650695,-0.8004138761473842,0.31038269647215944,-0.33360306928718786,0.5805048762590547,-0.42058802029046116,0.8323288000456651,-0.9019826585835597,-0.22371687728097184,1.132229877864606,-0.6369691615821117,0.2147432732086447,0.02498989876639339,0.43124001144083735,0.09879653814474479,-0.456411958490551,0.5696333385990373,-0.2531210593953618,-0.7361801429958522,-1.3434581982219698,0.42061882940877476,-1.273602194076758,0.5898260394860436,-0.15489752086722794,0.5548581010682159,-0.9220587951015597,-0.20729240466140808,0.8585417471179418,-0.7763735713571157,-0.6375266627704916,-0.406101619840846,0.3862256462711105,0.1801024955299621,-0.20525033022938083,0.3748644660499521,0.5870640511765947,-0.06086962064097217,0.5415696823076517,-0.6907846943447463,-0.15047423400512755,-0.61203682011031,-0.26039323771858747,0.8359745423929189,-0.6643339244683929,1.4344273541694736,-0.8018905637489625,-0.02478419717770329,-0.15334362060403073,0.11063773684312884,-1.6691195199642483,0.15141488581732646,-0.5638820852441083,-0.3210946076173964,-1.3479737726479455,-0.6099268331623302,-0.4159249588104671,-1.0980524942118253,0.3330839475556599,-0.9935343896898904,-1.193659165954796,0.7384176273654011,-0.7548143841087506,-0.513059680746553,0.003908490938803681,0.7886218357979173,0.0761683512793069,0.4649302147757943,-0.5933957326390482,-0.20784200230262384,0.009240740790717808,-1.1475667279208877,0.5778514519392188,-0.06648289013096671,0.6888616297472714,0.013483010000174447,-0.08163304390542345,-0.21046116493390127,-0.6748282039174153,-0.9841888784827669,0.1903671645667401,-0.9162357308585541,1.1870024034690034,-1.265826740891253,-1.115628736711155,-0.29914495868966884,0.12322783102117499,-1.8506366637739102,-0.7335275812155758,-0.8689862118216027,-0.4211540042495176,-0.49533122435397464,-0.5963187490212577,1.1531795837188907,-0.6874484570432848,1.7130527789544008,0.596078154328019,0.328249364057818,-0.8042277884653756,-0.7341565272261129
1,0.4449518990236621,0.903557286402596,0.9793552145678508,-1.6590721378482778,-1.423844849948999,-0.6838367761036537,0.1396200289840742,-0.646044907035512,0.5801465658435672,-0.7380266127090204,0.6273235315417155,-0.8997064875875942,0.10600746399902028,1.1448750776161591,-1.0236781053493562,0.22040695165390936,0.5324439427695936,0.2184335314080469,-0.27785147291389267,-0.5133468871260702,1.0180996919295533,-0.1714454825139073,-0.5729367899308053,-1.914229768122628,1.4626423320913025,-1.2804273219928048,0.3817486157459998,-0.07399075492881603,0.41795362474188524,-0.9681899539227404,-0.292402450031814,0.2517183279739342,-0.8389305299002718,-0.17690378048031719,-0.6189490286662154,-0.10285064794043677,-0.03213873685611318,-0.45230178556887496,0.1838045925970055,0.6083069650565305,-0.07948703597747009,1.2160407846022743,-0.9626349236955108,-0.17350405011726283,-0.5142155893680647,0.2365049853017001,0.14418750841033734,-0.44396425843554355,1.2915304438736566,-1.1129314114245716,0.28607608508317917,-0.7878865136509987,0.4291965106455131,-1.6107897565984677,0.24100830607113738,-0.5743023055250012,-0.28279783928284774,-1.2825427625246766,-1.0114928021953233,0.2770332746518013,-1.2358028285844447,0.47858727900388,-1.2999289350000671,-1.26152256823486,0.3799946950817526,0.002124785880607327,-0.40402299052897483,-0.24922621880333268,0.4018424586924951,0.21050001792675654,0.07978394171239991,-0.8341977288455491,-0.8313883255408346,0.45336829144636925,-0.85584792946879,0.7797264135387707,-0.1973853766341433,0.8881861153543875,-0.6678528361318476,0.02320687734528934,-0.5105248238842305,-0.5570674521815828,-1.288228157902018,0.005645704916645136,-0.8488321854228219,1.9174562433189646,-0.645178466022658,-1.1052017297413042,-0.24690230542659752,0.3731480655846171,-2.400157060624214,-0.8906160772240115,-0.7463052113245512,-0.8690149796277846,0.08321290793175626,-0.5285697098297366,1.2277804679652131,-1.1964586149738585,1.5540744849951675,0.6168902874168627,0.4561756875120016,-1.2665625791811992,-0.9966837369059208
0,0.4502834894751002,0.6305468963794607,0.9218932958972744,-1.538530875823153,-0.9765359840723258,-0.7034550468273927,0.3112972105838816,-0.644645804218724,0.5262887806003276,-0.6829443088999841,0.63228182870667,-0.9086799551017261,0.037673539663827804,0.9722263553851435,-0.8800981464718441,0.24303281340362465,0.44520395114535793,0.31394659708789946,-0.08055039950947582,-0.4532621602338287,0.8767871969350152,-0.22058306175772024,-0.5534358398653865,-1.6347562733244985,1.0961895848695449,-1.317218248487833,0.4308793499297808,-0.10479083856452444,0.3198522792970142,-1.000504745421321,-0.38745948478534736,0.5076459609031045,-0.609656399692827,-0.32264616439544186,-0.4458790728528953,0.12289512783362185,0.19139904797311774,-0.2748987590183285,0.4005725046655516,0.4766723065754878,0.08322526177149786,0.9929852244244064,-0.8580602548512651,-0.24996449299508805,-0.3595422303878235,-0.06371586530893783,0.28509015340019206,-0.39312203691268727,1.2799027188170617,-1.0009145740021967,0.21950799690424733,-0.6133416539622664,0.26006809044278256,-1.5428142570825796,0.30013447573586954,-0.6641451981512885,-0.40501089112296146,-1.2484908644514645,-0.8196792983648582,0.08529857685550489,-1.1390447243311819,0.48703063296883237,-1.2333533919941138,-1.2752438672177127,0.46314966843669325,-0.2886767896348221,-0.37894420395545475,-0.1543590697638201,0.4886766535664732,0.08737690970148349,0.04778037500359307,-0.7837675332634564,-0.45785631226413126,0.36113112663052815,-1.0076167357219177,0.7847716952922552,-0.13632784826104738,0.6557342218633104,-0.3883357351581539,-0.07443530579990844,-0.5104304326878486,-0.6745228575297628,-1.350906993428016,0.11599236454209347,-0.7586939404488463,1.5450072128112344,-0.7029962045515932,-0.9671760137975451,-0.4273800296632287,0.3819128928131248,-2.1081359221516864,-0.8326736058827162,-0.8003960881779852,-0.6351716097518029,-0.2292913966194392,-0.4686875643422917,1.1752687925218117,-1.1253915982300389,1.5694779987885061,0.6197098203253164,0.4615052550669248,-1.0434043021528834,-0.73320427817826
1,0.0239980526874282,0.2467552773310857,0.3754764433892911,-0.884959043025838,-0.33850513297890594,-0.6568674938685961,0.7476496995155719,-0.524958593103433,0.46394671768523515,-0.5768131907238041,0.8275369802993287,-0.4777041318850598,-0.43602549278613895,0.6207861863566708,-0.6326479987851252,0.7261781276815161,0.47246057518578816,0.3654649521635542,0.42485989173598654,-0.6488288402901371,0.7426196073236744,-0.35665965747989764,-0.5817017361814321,-0.8673661391111918,0.601239385055517,-1.1624305956028698,0.6642588581482227,-0.27312390812618864,-0.08317869443646425,-1.104234580726355,-0.7275039426622129,0.6611172030714525,-0.030173574080644864,-0.18061719105349996,-0.025044711616858256,0.4478933543437713,0.30544104491878193,-0.32568116659968804,0.5643056242490813,0.29407037194317925,0.46347403741630155,0.4442781226406866,-0.6747000037711918,0.1410183046359997,-0.1849915166336991,-0.49763769892316234,0.31810717541516403,-0.5264626619566599,0.704086968684441,-0.7083394160933081,0.4930167606660076,-0.3644861081734172,-0.10576062120984403,-1.0536468820578795,0.7440351057597776,-0.6221471561442687,-0.6441446717266256,-0.9314448509916178,-0.3548908635961512,0.1461928413837573,-0.5948173025577003,0.5983358682928034,-1.0196862846164434,-1.1504743542999023,0.7140625968679503,-0.5725752577083779,-0.35653106041055316,0.021810983331053545,0.4698412971131722,0.11318686527221335,0.08331916684956434,-0.7283923459812299,-0.08874760298428501,0.3254054757400508,-0.8331110993920031,0.5280926584344591,-0.44950428223013794,0.4515744666685143,-0.2035345124077837,-0.14815415836084453,-0.626068461845639,-0.49926543958522585,-1.069795322907119,-0.3914090932195066,-0.7010617610433235,0.5625601791170571,-0.48879560282523876,-0.723655307997317,-0.7120958514960705,0.576620019182317,-1.1326937119133669,-0.7669641337183142,-0.4001122916536442,-0.04651709928443022,-0.33907344372441794,-0.48754731662912393,0.9139651000449573,-0.9018146120432793,1.1620974476234618,0.5385130541341472,0.8103260372885283,-0.26538376333617203,-0.18713312707032115
1,0.1879597436522344,0.7144922914592373,0.5825406715179273,-1.1831339522872752,-0.7508859034764539,-0.592126012104356,0.4495099948535779,-0.6317135833535517,0.35035134818006863,-0.4494423248345057,0.8269913027347874,-0.4706037420597948,-0.1048066074654604,0.9020938558102336,-0.8610466460238186,0.5481460175011604,0.5141221285997633,0.2327691896692787,0.0612667414154686,-0.6952670938024926,0.8501356833948733,-0.29336164101267326,-0.47170281273685716,-1.2809009304412302,1.0115983801620565,-1.294576495375656,0.38445214355043694,-0.27648271438928557,0.08733973860768415,-1.1170247229463484,-0.5680979941277202,0.39190378417449295,-0.40895872557706175,-0.18103401757318385,-0.14381714101759005,0.3154132962820497,0.06201998285014381,-0.3130062826650448,0.23956071042072938,0.4825487875251115,0.20910362634460827,0.756056894420873,-0.8610984751018729,0.03072867610590814,-0.43701111826799083,-0.09069568086617959,0.245168210462794,-0.6136078200716009,0.8395956733940901,-0.96386740757107,0.45044658336384663,-0.6155911242540799,0.16714748691047382,-1.1174503327816179,0.5113043073164878,-0.46514149425755563,-0.5245318070857892,-0.9801637199483452,-0.49040437990344665,0.17623984340913787,-0.8320456659444329,0.4955380073339448,-1.1676168233908066,-1.2368148275465605,0.7877697065186955,-0.33798555117999857,-0.3602390436515416,0.01052226396459004,0.3834723423397004,0.25255978909331694,0.22626275101741938,-0.7466395712075453,-0.40192289651455665,0.29321821413323695,-0.7787213682378877,0.376728985994468,-0.5663288312280228,0.7143462750243651,-0.46642647589321,-0.024416942395229096,-0.704792674154243,-0.4757622698418947,-1.1767879598100117,-0.28593468612546374,-0.8775427503641163,0.9707048479326088,-0.5495374037567029,-0.8401731584763592,-0.4068345112000917,0.6790439819973073,-1.6030145737579609,-0.8669292415607716,-0.44298045876088854,-0.3670795582353053,-0.05012113789965474,-0.43464789749706956,0.9391784911489943,-1.0290018212505676,1.311353198011885,0.5876336157409932,0.6786437954597841,-0.6273042399607662,-0.5195644722661564
0,0.1166364425806498,0.3324771444744543,0.7929381273613318,-1.1851966091227104,-0.6171345845929036,-0.6959072291859862,0.7175631252782358,-0.6246430142610403,0.5076121465362083,-0.7224484038162108,0.6195826850572761,-0.7613698402655955,-0.056124377660629915,0.6387274402694006,-0.7660660865367603,0.4098701654869718,0.5609208822522284,0.3922836166674296,0.20490779155159528,-0.5474540049122182,0.8361132989688983,-0.317424786143872,-0.49823180152169627,-1.203365384906958,0.8472806146250267,-1.2628131597265082,0.5544995048066446,-0.18461444404266594,0.03214148877083002,-1.1724788373101704,-0.621970494079784,0.6393020148428895,-0.11214026929662707,-0.2968442069561053,-0.2183094752954462,0.28115961066942835,0.4607409561906567,-0.20581871130292356,0.5915889709399009,0.2631941496161342,0.46385777748134516,0.7103446279683087,-0.7706029586622689,-0.1603443729242005,-0.07747471240969939,-0.39657549299438716,0.16434427795794232,-0.2359010256925151,1.030233029547295,-0.8952132845983624,0.4556725189051901,-0.5341281987759238,0.028680364726761907,-1.210010060174016,0.512588374314935,-0.6959149110885222,-0.6225515023196683,-1.0448367093726425,-0.6102372129433126,0.11076034067999693,-0.9228323934618615,0.6131173424106183,-1.147928454108071,-1.2799409563083697,0.41959155193076964,-0.41416790359291183,-0.23847082555664628,0.021246094682783698,0.4925407699425335,-0.012370945616055461,-0.1540987571114242,-0.8176846191583936,-0.16751154198672333,0.48615022165703137,-0.9832148929135336,0.7938755991378297,-0.1685043204276586,0.3746455090640641,-0.29802891766702133,-0.1947442156722751,-0.636194168804465,-0.7350449785101077,-1.3797874644299633,-0.04858622556760282,-0.5019878497470266,1.0334214753654505,-0.5699039997977566,-0.7562391043882883,-0.7570990574635509,0.49735987611020394,-1.5328236859125375,-0.720657143929696,-0.6460844816405383,-0.3258444349472043,-0.38239174862948105,-0.36601930224518764,1.0583381892890082,-1.1033476436842145,1.4154684615419255,0.5500282962356832,0.5855145043974613,-0.5809033764234219,-0.3096871086180961
