y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1,0.2248420069648453,0.2284727582961478,0.0265383218791749,0.3401143887873825,0.179597070903877,0.4181624201381066,0.457235165312284,0.3854140481431112,0.4805867213994195,0.7465194171149554,0.4991096677562087,-0.29348757396608854,-0.22122331636936887,-0.9812985760610559,0.3663795935522563,0.27294188861320573,0.09194861679886102,-1.2825008883358096,1.0670279820591289,-0.4627275136452412,0.36974919683391244,0.46625036110377094,-0.3928537615480592,0.060903440807434164,-0.8463468122094421,-0.8800716702314835,0.4064083245716327,-0.41005108077772345,-0.46226667345166705,0.06370413036650298,-0.14112482743394314,-0.16813162785943941,-0.22476543083958705,-0.8850202258125709,-0.03951750597501068,-0.42302419637536126,-0.45534023970938825,-0.29270451269597325,0.5527765055215281,0.41522692953523926,-1.8547618829266024,0.4858709611135953,0.9912297698400954,0.04386894889131047,0.7638986513011967,-0.45442090613480196,-0.6773570682118802,0.6900006456924259,-0.54060512795103,0.0011491143015482349,-0.5947929090241286,-0.21199530583532106,0.5438212199851401,0.8142322508946086,-0.39306903173396324,-0.42548431819800975,0.76507621069329,-0.3588205592459765,-0.4973767351667466,0.150344079431819
1,0.4428037616345739,0.1764921864121645,0.0658674688977268,0.2738872789649073,0.6317814307162779,0.0782981085735939,0.0759451287810691,0.3746699791455733,0.757060419984371,0.0101490277441872,0.9762942034886859,-0.5528070407988428,-0.5376363538741747,-1.6865406322201684,-0.0636127834784969,0.6148784314447371,-0.12834937167607746,-1.2446634988862333,0.796055001009205,-0.35269064525072874,-0.07532321333870931,0.9592606199104852,-0.7531816138572742,0.12643157853640832,-0.3477535210763352,-0.6474534300642052,0.3027451549033453,-0.5219189583308412,-1.1949491112252684,0.7346131456208871,0.13923829940166238,-0.23214091958507443,-0.16357025348987642,-0.602797131043355,-1.1037949240362201,0.32960304903962745,0.4152040302994265,-0.38509743155047343,0.5546858464113538,-0.3689891300085839,-0.877339122219983,0.6897050558510622,0.10361110800950432,-0.6924600213085713,1.6515195199675037,0.35503730151953883,-0.6713769839471824,-0.416361135257741,0.18908831713030239,0.5508349661591471,-0.7111097743886767,-0.06915264319667894,0.041401180858056136,1.1866445730215394,0.1813824810047675,-0.2693751421185606,0.25103589874140136,0.38489377494206145,-0.5490889646160387,0.7711994707801227
0,0.098423668862672,0.6330301984091249,0.5779215735593216,0.6942153907918112,0.0309461723077681,0.6869183449563647,0.5825538042310598,0.0201359207923428,0.5204406403994525,0.1454017929303868,0.4722429075051164,-0.31252524894607076,-1.1896596151827232,-0.7222128536149688,0.36527176664870914,-0.040928656868941954,0.1734302418042245,-0.6931747803264714,0.7151450500686238,-0.7765931740036102,0.5363254786349909,0.7080122508596643,-1.2465229157576538,0.5400859578755303,-0.21646403709329437,-1.092155782651527,1.0290828302054453,-0.7422185155060987,-0.09283959499853515,0.6009787585982803,0.07389385353255594,-0.6113215424224046,0.5683584997203556,-0.8548039534646538,0.68047297950927,0.26591750974861234,0.08162356186400276,-0.07545250927040273,0.13209418809797469,0.0936664983994902,-1.8275720494757783,1.4826303596669241,0.4081947379453589,-1.1188136291986972,1.5495756491516226,0.14601203107311927,-1.3900379012743211,0.6378299426772679,-1.0047276902302074,-0.06381567032273903,-0.10015164493545217,0.19492007720482335,0.2153804789181839,0.58847149930692,0.05528831920894331,-1.2507289057777045,0.3014880706701701,-0.6353715041368722,-0.5416489540023967,-0.007772291449336181
1,0.7633662849844225,0.8824890610813182,0.6568583259624641,0.206715906839158,0.3314922766005111,0.9609860110354408,0.7754253084815551,0.0717739065802001,0.0801849186205154,0.9899323900417976,0.12019649308085233,1.2015127310457514,-0.4463686764523057,-0.8960535573124201,0.883865711537255,-0.2830266042374656,-0.06433776516478441,-1.2367219231168691,2.12033197127587,-1.3097553080730946,0.13214696894876843,1.3045547221413973,0.46964910069701793,1.4379300078559552,-0.43139999586242095,-0.9655602195423559,1.4540905044303907,0.66376295634145,-0.16885812290502816,0.7569933224590828,-1.3565250919359206,-1.1452008852226254,0.4075433791839209,-0.3141441861485992,0.8423876427361666,-1.2130798421541154,0.7007662040331741,0.23263842984953728,-0.5701084696286779,0.6856489216315798,-2.7969859760004074,0.8891777648156105,2.5850290912670264,0.04850941602659903,1.2166767692290814,-0.8868780494800483,-0.34641997654354306,1.6512889409441298,-0.03692709718017187,-0.42893461406119765,-0.644056501837041,-0.7158244597816107,-0.7089219934943425,0.3023099874132501,-0.014994546564962283,-1.3473568430611376,0.5392554177920674,-1.522570336748534,-1.6555686156601022,-2.714011132767212
1,0.8486584862676547,0.6402024974356433,0.8024109096767973,0.3392652224045069,0.3883639901736898,0.4107592630802915,0.966050143692596,0.5871371405631257,0.1165666920201523,0.9109151229722676,0.11508121754237453,0.2600588915762333,-0.44618151779604354,-1.6108373121814479,0.0763708555326705,0.42973558184856253,0.4381999515045538,-1.842397411753061,3.0339346685555344,-1.199327061439922,0.367108320894745,0.4983219527294643,0.2047248180392624,0.8161916038284674,0.1970272684000366,-1.3458444190375012,0.384300065242034,-0.02163931137841206,-0.42838677249007856,1.2307729017023474,-0.7311687254452631,-0.15867111417678575,-0.3528206627977614,-0.43181747203468407,0.5230075231359238,-1.5320964068400806,0.7200879332744289,0.11926321032939641,0.18350877393882165,0.5687655119503883,-2.543837699136906,-0.589609777483909,1.62290180626377,0.4251712650785394,1.356811950742069,-0.790696058280416,-0.5514572864620849,1.3310179726672597,0.10683805237235922,-0.07400348989425597,-0.41139713624501234,-0.9565865827027079,-0.1902852035214447,0.772433553334789,0.07508242829196235,-0.7031176614809054,0.6862896961243756,-1.4711692728081762,-1.1896671462298607,-1.6930875880414686
1,0.2772929451482969,0.211057936913526,0.6210648957852586,0.1751787911947923,0.51107310138148,0.6242926046775081,0.830768683491628,0.7177979405053259,0.2027327512492781,0.6944671604492503,0.13910787643258624,-0.015793851603201438,-0.44017884121519435,-0.7829464920354869,0.27097341083497883,0.812893800532414,0.37610703925755296,-1.4515403186644211,1.5988010757261093,-0.6506994469685594,0.3437013267437551,0.33885403564044325,-0.06557314148178753,1.1811483744771683,-0.17668215732272735,-1.0138040254306664,0.7538704142444486,0.3361464490639139,-0.7524479212406116,0.44809131460491824,-0.28387143029717066,-0.030615168996376195,-0.2936074654752706,-0.5297221587733537,0.19886947075176312,-0.944169783838523,-0.12103789965080211,0.32809920253336117,0.3261557282742662,0.3973136805451209,-2.5626517307766834,-0.06911955757828964,0.7735210570527318,0.13705333184365937,0.701793065436429,-0.5717604697218142,-0.7784322018523352,1.291418365868878,0.1462374674656553,0.12083965074255294,-1.239348131645512,-0.3320258758675188,0.3031149050196232,0.8760282811559557,-0.23802073230316104,-0.6489109305896866,1.1583141901874778,-1.5139708214186398,-0.7048052239271396,-0.8412459515800339
1,0.9166480159152028,0.8610869535746675,0.7888451725238792,0.650707820965857,0.0335004269352482,0.5615792295919213,0.5175056216739458,0.4658393568962293,0.388167198192789,0.9923942818431152,0.3999651524512374,0.7369198124795584,-0.20123081287178307,-1.1518518300325282,0.23858228654083,-0.1288935638828073,0.7169919892944528,-1.224425351917487,2.533331174687897,-1.480033842125869,0.22551537958034326,1.3787478959309292,0.3225285444136683,0.6951188680043529,0.7128624550497813,-1.7574544618355927,0.5547208864749422,0.01105041360014583,0.1985660302200845,1.475110951836593,-1.0160663429045556,-0.5394690080745588,0.19672645292205182,-1.076008657225656,0.7411614599394349,-1.249493880745503,0.4100632359578249,0.08795978030963612,0.1193293692103886,0.8091947585438638,-2.300950746150476,0.9621322264275937,1.48616771312205,0.015207350694495886,2.3566207797288645,-1.2366228854028583,-0.38879313834402796,1.247270365297447,-0.5394888295533735,-0.04129745057049554,0.9658992133750706,-1.1264839396701578,-0.6242551827615915,-0.06519845386658041,-0.12671261296794123,-1.76703646328317,0.5150279563543758,-0.7701676271200487,-1.114334114350844,-1.8994438035204106
0,0.16109662072288,0.0380465624201213,0.2698827075454781,0.145708326215125,0.6901983626086236,0.0592574108078345,0.1815864753162606,0.0392589215411587,0.8130866094768184,0.3149723890366348,0.9084542437094616,-0.6871970437822693,-0.33956030825933275,-1.1563081103556474,0.39613107502544803,0.7486826520294795,-0.37203653357994476,-0.7679884955859047,0.6688085685538762,-0.4857572473603093,-0.37215845523459856,0.6329583194951753,-0.9829916751082313,0.6836574918145766,-0.6693697606826311,-0.49360277658725266,0.4706248712629325,-0.07519016570702383,-0.927142133262005,0.8829329683419681,-0.08544919812311533,-0.8032828834071583,-0.5986438084798716,-0.35851681771751154,-0.8333376144678161,0.2582366552957076,0.52355862218421,0.34061185128954813,0.4713471514619474,-0.32786967954029966,-1.0064708603407875,0.6381050726728299,0.22920392905123504,-0.7230328497292597,1.1040740177737183,0.37169304938914866,-0.45093046532994646,0.31022121765816557,-0.23828101509042204,0.1951589557228971,-0.596475986037463,-0.1353482506020412,0.4359662874424172,0.6896564059057184,0.14204500849251794,-0.24017333181782113,0.5150071829737192,0.061902192014517125,-0.1418237159252724,0.7710788629105051
1,0.9855373917902296,0.6674121924168069,0.485822841891867,0.0705303660239911,0.5369794290383852,0.5662291477430383,0.1243992560416953,0.4837939985026931,0.1163419441849096,0.5782324730949769,1.0052560018323367,-0.014944465483229655,0.339959135019914,-1.5759472663020833,0.31741771757340254,1.0185552352642793,-0.1614479511990255,-1.0380853579803384,1.5824691985466484,-1.3979342779492185,0.5691043925331086,1.6416857353151233,0.6880570434988694,1.0750940235917135,0.34435330457999,-1.3436689816604543,1.1400624675946895,-0.08408420986819538,-0.8202933670001872,1.5261096970626011,-0.9227830038451723,-0.026314140208089292,-0.26897037519674627,-0.4367849737038154,-0.13978091549783997,-0.8500899090643387,0.03451955992878212,-0.5290722269248352,0.3987829892408621,0.1728028097612537,-1.5761164735894302,0.22832422782283338,0.9387270007551588,0.010171051063035286,1.9802969748323165,-0.6796391948842327,-0.13478901327449028,-0.02106183504079128,-0.09897373689738546,0.2918108823261883,0.32725060550358565,-0.5515883694148542,-0.8648100095135209,0.7562096241899122,0.35958902581485536,-0.8611259383353631,0.4064514522502109,-0.7417315636928107,-0.9950568886812037,-1.0516333815723937
1,0.7325761241228692,0.7535829611324871,0.4775857770032654,0.1007769596035691,0.7366795422948138,0.8194499426545417,0.1987976442880614,0.0954239213678181,0.4047317357922539,0.476359973825771,0.9503648817460655,-0.26191829484126744,-0.17535256712333172,-1.3318068782335089,0.4554256990830178,0.9836458299736077,-0.22999608920098863,-0.5129836122106174,0.9359521296649292,-1.3734242939852748,0.26793178604502815,1.6617781095595672,0.03213935372305936,1.0164741860177144,0.3016228863914043,-1.298491410195763,1.154500302770819,0.09180244214030077,-0.7280296513473632,1.3744252322804427,-1.0773836502038656,-0.4996823040530546,0.3245057872849856,-0.0982065000905122,0.022758816893050957,-0.15551872378209863,0.5624366102451503,-0.4442386577884234,0.2611306857907198,-0.0701827611780722,-1.6793473757322874,1.126438412793878,1.0374858021948188,-0.5977037139378812,1.785417718972739,0.0104177246789062,-0.581702643587834,0.473834102387621,-0.115310445894893,0.42792027435508223,-0.010048019292262964,-0.7213369127911867,-0.8124847096646513,0.4442288336155599,0.40699930346057506,-0.9796701002887532,0.38282898681142374,-1.0139109617120603,-0.8072638856172772,-1.1140580255341488
