y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
0,0.3680848623264954,0.0470595887923871,0.5316578566344605,0.3605397566537644,-0.5368692692837551,0.1535917508604226,-0.3441778467539627,-0.5420053833332819,1.085746619323933,-0.8164161625199694,-0.7965832614061934,0.48471050504200447,-0.5259526692778637,-0.4455180057290524,-0.04541222525362219,-0.6860097645757697,-0.8704986753146838,0.19854528449683878,-1.3708415850844398,0.3737822933684717,-0.7539562675506309,-1.0031982096670453,0.9662590663053924,0.4743274393791028,0.4319256892916326,-0.9524325923532415,-0.0333758391119858,-0.25565507822814065,0.5501802684844902,-0.9402265498950185,-0.8234436649755131,0.4721450502846489,0.3271697691116026,0.32588392391125826,0.21847011127073795,0.6376241499694236,-0.8678293544397649,0.4470457635034282,0.6792444901767863,0.8621931641814542,-0.9206020913970537,-0.21894540473284357,0.7690994014520625,0.21617829559050208,0.7058069445843108,-0.9528717900462462,-0.014948325244167147,0.2992243591229653,-0.7857052042533577,-0.08838482242606185,0.23331374162157248,-0.2347587832996236,0.07427169285438374
1,0.6672598769042778,0.2339424690456754,0.417621745462061,0.2843413697533209,-0.688631596983462,0.1982964492141601,-0.10964571487292181,-0.49164530873556445,1.2535111167825144,-0.8779796217517337,-0.8628117291867334,0.4440616102903019,-0.33780915531258715,-0.474093435205132,-0.0674879710119541,-0.770768682178282,-0.8962894198345873,0.3496002721514862,-1.5655142360945917,0.45456980048290224,-0.7686803966328472,-1.1814212315071728,1.0162410734486909,0.061638633457254406,0.5151605387713455,-1.0450094785215425,0.13058744141959167,-0.3330488358529416,0.42158181540543943,-1.0515837257516478,-0.9214539123495475,0.3283861926702604,0.17394252871744367,0.05805595816516346,0.35476177487854504,0.5416660750425252,-0.8496432550159394,0.2551418708102309,0.41110875413493875,0.7687255807350437,-0.9920261318916249,-0.16930579130090706,1.0317903597321074,0.20085397994778073,0.7292872335691325,-0.9647151109678335,0.15629315221497572,0.36283208479230955,-0.9970191048641548,-0.2179760347899963,0.3725422172024137,-0.12038673735772652,-0.13551602781167188
0,0.5596714369053566,0.4525410958915914,0.3281092994216537,0.2631127093892437,-0.6838539182510321,0.10673042618857985,-0.219804831629246,-0.5074516034177371,1.1963995964416803,-0.9123464804027844,-0.9858197896615606,0.30368866190963995,-0.40245639209217926,-0.3824307734625212,0.06610518722447285,-0.7982422071120374,-0.9088160092224915,0.23240406578706674,-1.350222147232278,0.5610346334820437,-0.7227814892178982,-1.2060930326476142,0.9449170464629255,0.08342111848023533,0.506022536283731,-0.9343982948979582,0.3034852498092275,-0.34883635541072205,0.41229920846707024,-1.082381423839645,-0.8941919622268636,0.5202010823263445,0.22636253191586916,0.0820462187321111,0.22816621958522615,0.6392037936929911,-0.8850341958056711,0.21716892804018945,0.3436040102103477,0.9821719010206867,-0.9840044838959797,-0.24762717720417818,1.0260651679112358,0.27091634054804076,0.7779538274869345,-0.9897874711582623,0.2487539366187084,0.3433715224424663,-1.032755314706962,-0.2919482594285132,0.3753569200583165,-0.239052457265848,-0.09964272966491297
0,0.0677286892435703,0.3957568789695974,0.6275619172908731,0.5744689112542073,-0.5033759492011667,0.05329091255844311,-0.6899783099425688,-0.6250942027783545,1.0719503843549991,-0.8319108278280324,-0.9948368765261615,0.2870794764130071,-0.7366180729129651,-0.2665370950222993,0.19743478430073597,-0.6180934837392242,-1.0299717462479274,0.039047735157947155,-1.1448604742091784,0.3802583536231649,-0.7854836617490031,-1.0652569501239897,0.8200128399581651,0.6250593635004181,0.40143054351418395,-1.0051624763614346,0.08661067390873492,-0.3273734697938542,0.7652236379319335,-1.0948153742468338,-0.835961280722769,0.626838974331622,0.5004900756040235,0.49794220306326037,0.07737512803971552,0.7592373589516767,-0.9015978998560141,0.5074330826378807,0.589589011924156,1.1970757830533398,-1.084546424549458,-0.28515808058919545,0.8082999748731131,0.22690963882635337,0.6639391490026115,-1.110044365743834,0.03485309713481184,0.1587381419820618,-0.8305816862086469,-0.00883275460217604,0.030791658104513772,-0.44255735514896166,0.04695258471180741
0,0.8103478927570292,0.319620406288899,0.7335095046821637,0.3409267887755807,-0.8176519822189712,0.26864817256629675,-0.3771273768455007,-0.7001410876959097,1.5401491957385112,-0.8751037680005042,-1.0266716299979275,0.4222665295038838,-0.41230958784556887,-0.16560050334173795,-0.26736638319494904,-0.5888744453636915,-0.9169863293794525,0.5602193805566122,-2.0495657057941092,0.26181411875103133,-1.079202772158735,-1.3812802045092711,1.1993362398073422,0.013479413245302095,0.5447967142128242,-1.580770289678704,-0.05625965485057383,-0.30472038605331786,0.6019538238563367,-1.3343499285888405,-1.1548266912562162,-0.001296105074626131,0.3380957148417717,-0.08168402919687814,0.43685372466028644,0.6066484012679092,-0.8787477293559324,0.11510476443395498,0.07489949142665539,0.9224371011506479,-1.3151599755445034,-0.040708005029975354,1.3015811821846008,-0.015714755617716663,0.5705225287433819,-1.1553270517730314,0.25751103952903015,0.3917225452927278,-1.1628670699201307,0.034926266446501666,0.21709123254552634,0.10957521834796848,-0.46099555343832793
1,0.4449518990236621,0.903557286402596,0.9793552145678508,0.22101715061970428,-0.8889628735321997,0.11022540323759433,-1.5917849337243053,-1.4101277534084908,1.5977956746355078,-0.9503307916731537,-1.4652410224457515,-0.15008119176679618,-0.43198507695022714,0.3502113825189148,0.33917146693094014,-0.4220491904659901,-0.8566560261828599,0.41704972360590825,-1.8880935560025571,-0.10581388727654252,-0.7442052553573476,-2.1967926367473027,0.9265972475465432,0.6748878363895461,0.5085374515073093,-1.7447984302837563,-0.18720218170407837,0.02896491712006977,0.9632325776459161,-1.3601261689359367,-1.5674644507824909,0.10398422652041316,0.9467726498593301,0.3162112534136997,0.3060667460926065,1.1230870264750752,-1.36069922951606,-0.11823940682778189,-0.7000116888749371,2.612275124111016,-1.6776595031256725,-0.012988736709526015,1.7495236381661958,-0.13344797221237148,0.8049680593518977,-1.7010026045101918,0.6464129827509022,0.7379394377266983,-1.4989062148624626,0.7465913862516331,-0.06901707263364547,0.14965023328641805,-0.6531958875905651
0,0.4502834894751002,0.6305468963794607,0.9218932958972744,0.4771477032275894,-0.7945953336399455,0.19358928720909246,-1.1242301939724253,-1.0043667623800459,1.3998281822629588,-0.8972926636765433,-1.2445044608983231,0.0732637266433353,-0.609315301339939,0.06384776216882379,0.0831362160061351,-0.5199602093479989,-1.0176985649473804,0.33863445636498035,-1.7411816117213912,0.1930544591953791,-0.8580486537605477,-1.745311823417441,1.0902136525563733,0.5207819614667366,0.43763470857775116,-1.5234825461843704,-0.08248732071845277,-0.19605576525473906,0.9128330187471018,-1.3074605454283155,-1.3615551115732722,0.1963167532190486,0.7457655842641554,0.293864083982769,0.26233459673357074,1.0090156307312173,-1.1544928979130644,0.23357954566668676,-0.11955793705199635,1.8061332465881823,-1.4451969354353922,-0.13929546030116136,1.3836272527212523,0.05143109508422643,0.6135953008439445,-1.45123165092487,0.3833559079443867,0.4353035684576044,-1.2866783540675948,0.45135160963389187,-0.06218314536619473,-0.017999649579444606,-0.4024986375066229
1,0.0239980526874282,0.2467552773310857,0.3754764433892911,0.5457888785895523,-0.38996844898633376,0.06943423620257626,-0.45424307955910526,-0.540815181121773,0.9167693942519383,-0.7829790618050658,-0.8231146954413343,0.4223414827972061,-0.6354433349593039,-0.4347326856025084,0.2068542824825025,-0.6651013217675613,-0.8518595314885188,-0.0016398308958548806,-0.9962123319637585,0.5213016481355554,-0.7335555582713197,-0.9177870795136077,0.765778605711876,0.5723885912802856,0.4149437190343179,-0.8022237475174279,0.19174687968424178,-0.260236532875256,0.5802855473612282,-0.9701356580615264,-0.6319762090678614,0.7512891746470851,0.38326204307686995,0.4256335470888229,0.0969245688159143,0.6500205031868858,-0.8207193413824908,0.5735137925501745,0.7707560197390044,1.0036081387301277,-0.9970572365810249,-0.3554901872265515,0.704473507790125,0.20264567099221567,0.690490765823941,-0.8986769244005364,-0.000493646517946896,0.1281891279548788,-0.698711010423338,-0.18210252687748646,0.2016955967078923,-0.45501592229984156,0.15872800927868264
1,0.1879597436522344,0.7144922914592373,0.5825406715179273,0.3767818010178272,-0.652436867045297,-0.04661111239700823,-0.8389957591188186,-0.7463192442586888,1.2563782214849588,-1.0162743395045974,-1.234636254469674,0.11494297425130583,-0.6476739432389462,-0.09995417070803378,0.2995224239224342,-0.6644331630321479,-1.0059557967436508,0.0016097225343814896,-1.1911780786810597,0.38668791275825265,-0.7746123630114432,-1.26998626882212,0.8677122253118824,0.5435120675801525,0.4627050733951555,-1.1496129731198133,0.23277850091683677,-0.36198024332545814,0.7245959054312369,-1.11794916105563,-0.9049394957791604,0.5806694536574063,0.5236532994048425,0.39102875945482973,0.052339769419801715,0.7966706889283593,-0.919846095220195,0.2564726110117358,0.26320937989480253,1.5669705727756913,-1.044855855784098,-0.16756648665818533,1.038716307589373,0.22520399027355273,0.8021625034827219,-1.2523043821704227,0.28291756059283585,0.3393941746757509,-1.0288364482517167,-0.08266204756886289,0.09129738102216914,-0.3818760847161934,-0.15890719743904996
0,0.1166364425806498,0.3324771444744543,0.7929381273613318,0.6134734482672108,-0.5418120568738166,0.10603306730887446,-0.8241914668241462,-0.6883072706404327,1.099008461192187,-0.7635925826913131,-0.9790300106672437,0.2719701983368216,-0.8177895511764445,-0.19377656283147393,0.10364703761203226,-0.5391572715033003,-1.1160445190385395,0.14817618002834562,-1.2845511167693295,0.2593687125049193,-0.7780085360598281,-1.1378160739834353,0.8787743109778613,0.6731852266556094,0.377601785978295,-1.0757773345314399,-0.09542014959719922,-0.28792957870534747,0.9024061019526227,-1.1514597767015617,-0.9766997069480801,0.5133499410517602,0.603318925856128,0.548687222503719,0.08223756633886704,0.8426392411149338,-1.0103964616506742,0.5280754427371539,0.5729893897452405,1.2253199795062149,-1.1470794201295216,-0.24752857417407276,0.8242490414349787,0.19916761419152496,0.6067660947528485,-1.2415740831157474,0.008729593782572806,0.17461136149883644,-0.9099577634606292,0.18126459871180592,-0.0893009164738845,-0.35839159570124574,0.039030712751491656
