y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1,0.3226127998578133,0.4268937084289347,-0.2034462712480885,0.013944386648697226,0.3707744062382054,-0.5493693223624526,0.01749924954858884,0.18242678293810966,0.8604051603283445,-0.773765936097647,0.3850570107736634,-0.2886890497420749,0.8858563528769293,0.497211847193406,0.09723809592264096,0.6323038796157874,-0.16944516913590632,0.5059614485839646,-0.816979279258993,0.9516159136600018,0.46795300874893087,-0.45433099032664537,0.5923130639701716,0.706296962391014,0.559343239335368,0.5218218571208634,-0.33652226135187646,0.6801935016667457,0.27767419068318194,1.1917438295622556,0.016493024869828295,0.4172500778942754,-0.4460749096129839,0.008514328239594755,0.8896589408993042,0.6539985305529509,-0.18523140786369727,-0.06912025176523875,-0.4810774967369631,-0.7848977202221675,-0.4184076189658994,-0.3213013927348754,-0.2423527563565661,-0.7206994126424815,-0.34174519234101425,0.9830870237037944,0.46288818707152285,0.4547841990459247,0.46117481444956343,0.7717870161706591,-0.981813146924854,-0.95657336127779
0,0.9923431359273917,0.7881033266962639,-0.08521235026823565,0.8894539938277091,0.23664645852108027,-1.1188761281139763,-0.32897804287807414,0.683573199743988,1.0779813914370366,-0.2827560137700919,0.38847051639567715,-0.380822285608678,0.8358200573009017,0.6174847674236196,0.9104988902425656,0.288393075189164,-0.3425763069410168,0.68310677922905,-0.8031297755891151,1.1773156197053216,0.23854389870591963,-0.5550807081863829,1.0385189808254678,0.9879745297305157,0.41807857009433985,0.400828814633609,0.29188535172347346,0.12816560042874803,0.0367671004544106,1.628331715943344,-0.24122226383412126,0.06021857893397794,-0.7456202468402507,0.20018377615332078,0.6819016546915454,0.16168479271297626,-0.1567552358788424,0.6661136777477795,0.5767293713963049,-0.7407095106677314,0.39008619552425366,-0.7587206607004128,-0.47408888260114745,-0.27762999234609426,-0.026026751821849894,0.9841448777807819,0.34342566075563763,-0.4557789250426449,0.04261954105661678,0.596789152034854,-1.3145028827666874,-0.21198817581798163
1,0.5288588475292851,0.7066741713434297,-0.20207388631323847,0.2279756884420573,0.31329429127789216,-0.7385242912056484,-0.17285656213943346,0.380215052234749,1.0675649275311434,-0.6426863743781601,0.36660816664947,-0.2770623893870759,0.8983820075599463,0.5015986423964974,0.2628438043766142,0.5067163667745568,-0.3102109962840236,0.38961451060497293,-0.8359638102326649,1.0703288422169055,0.49791374321764065,-0.39086883433291886,0.7561413165460609,0.9302111923894681,0.48330537796219264,0.4738066597174156,-0.14033688485853038,0.4846263153797937,0.20442603612267202,1.4157938560654473,-0.17472501353653894,0.28303422778091925,-0.2958130054402223,0.09137779112026928,0.8071422689893525,0.7128016361930969,-0.18907335690166072,0.05842647536203871,-0.11892303437375207,-0.7624630583722104,-0.06798379739570966,-0.41328154617741386,-0.36537876421007276,-0.6045792606346581,-0.35976869767304354,1.1895768130094144,0.4137572041714352,0.2740111632103701,0.46932305863308216,0.7030061814412911,-1.1169020643776186,-0.9012375957102695
0,0.7785050780685007,0.076755402854984,0.09296878789570705,0.14850184188969584,0.14530956362908873,-0.720688971288517,-0.04471768061776682,-0.08467666255613857,0.9671322257952678,-0.8062232284626922,0.4255040244135958,-0.542572945849965,1.0109620092162235,0.7107139380276448,0.4796414517087185,0.30812605741278803,-0.417910545066851,0.7347824824179356,-0.6437199652767858,0.7932685394916733,0.4332180512523855,-0.8934759223359376,0.7611559027297368,0.7579373482656205,0.43803920529712925,0.5310526930021878,-0.26017929980132054,0.5041571998981428,0.327392533619407,1.2330697626268068,0.1793755281739791,0.47754267705373915,-1.023527760260587,0.08205540753691347,0.9214347360944004,0.24983071534387633,-0.17468850370131608,0.25448444049613195,-0.30836057822786067,-0.7951642027162442,-0.4097564900080027,-0.373536508826123,-0.389710411851708,-0.4944103233593731,-0.00601152439753533,0.8528830524033404,0.17225405692955126,0.10738282271160418,0.17890694998932383,0.9017220464605983,-0.9729608407105124,-0.604696636472288
0,0.9676948056610284,0.7548786823404581,-0.08874189030567835,0.811920863834179,0.250385207445272,-1.0587463613059345,-0.2986137273648872,0.6257326296132291,1.0682369547466728,-0.34143781935589324,0.3831067547159031,-0.3838794263824215,0.8679240924133109,0.6058669960095114,0.8570458192201128,0.2815860594863244,-0.3678223682009899,0.6687627638751872,-0.7972692146884756,1.1429924831553728,0.2716299847965312,-0.5772305241332307,0.9968030676835831,0.9903866612426127,0.4108536307283835,0.40814798312406225,0.23515465839821945,0.16453758559114984,0.06016208693023564,1.5975003268645303,-0.21713536258234226,0.11387784296228562,-0.7356692711921576,0.19621932729503147,0.7183887320440069,0.20057848955404473,-0.15226743443854596,0.5992882105049258,0.4861240359425403,-0.753057602586365,0.33648069029322136,-0.7284593515675559,-0.4742327355322451,-0.31726066528933144,-0.03906148050309199,0.9967559552510666,0.33926947864783247,-0.3786909301825888,0.08685708524704018,0.6277758713436954,-1.287036542824654,-0.2700180395302041
1,0.2377072033374014,0.5882610622310983,-0.28317880320966315,0.021394847632329506,0.4162991320976793,-0.5488290135469419,-0.04576743312731621,0.3024411808500244,0.8469171718167771,-0.6850306772638375,0.3821959744246217,-0.20998290740498823,0.8374081568743684,0.4729441102313001,0.039048601594798386,0.7015005945455584,-0.15244978739865792,0.4276918539804533,-0.833256190013938,1.0509247851461823,0.4843200350273005,-0.29989706981465536,0.5387434629133153,0.7682833043491709,0.5181492107208606,0.5022569796408471,-0.3150390659871001,0.6654410343454786,0.21852797077856478,1.2203176816549557,-0.06641591840558678,0.3252835237808304,-0.274976729306566,-0.0300123545427175,0.8523920742551692,0.7396544258864736,-0.24162504671727192,-0.11277779848189853,-0.4237237193029461,-0.7368112728544335,-0.33527967264091413,-0.3057014828317141,-0.2273193016029186,-0.7131006789607269,-0.4709008114251895,1.0501189265940354,0.49859427367142056,0.5008810205515766,0.47153322990650187,0.7184947374445251,-1.031639265930578,-1.0797199500640384
0,0.1912018172797474,0.2130892315783722,-0.18118309082037828,-0.10254528663772801,0.35115451481146864,-0.5451300639285453,0.13605406612767237,0.09225895430241332,0.783490374956887,-0.7926256496857493,0.4505396460245267,-0.3229782280731016,0.8509214606870272,0.4987481147302084,0.022642865057370336,0.6904691680916809,-0.07666841629934534,0.5817821082966051,-0.7646968950495181,0.9084210918158878,0.4093005305725753,-0.49982737893261525,0.5591616648553508,0.5731610146288622,0.6459672468011767,0.5423810957985674,-0.43793165835773046,0.7971758380954803,0.3389048722038099,1.0735523189021325,0.1542170415618727,0.4729036208994243,-0.5303608866767714,-0.01672203296692131,0.8950569121769337,0.639302962306205,-0.2258524002205994,-0.08370821037003183,-0.6816026241587397,-0.7820675371204182,-0.6235143339822694,-0.2676152542768648,-0.15737542995085513,-0.7685630163738768,-0.31036918295977967,0.8612714988476114,0.47661360425556226,0.533490960077571,0.4191728173249883,0.7984312630767032,-0.9030954015883433,-0.963387068480722
0,0.129061553206897,0.1755858955859179,-0.193853670330573,-0.13529601419697757,0.3579995145459046,-0.5474089388773538,0.1702756595794255,0.09362719011241337,0.7528332879897692,-0.776142323336222,0.47519699658957587,-0.3183169230619027,0.8291464563097977,0.4879010260971515,-0.008718872534322618,0.7167520979767068,-0.04406963417767729,0.5940913235584966,-0.7526718487159159,0.9120842212104823,0.3860103475364018,-0.4884213935878848,0.53919954104642,0.5400430609853406,0.6712298325807506,0.5423716948104539,-0.4657692487882252,0.8350763417444284,0.34600249713444703,1.043620221246921,0.18471566609828338,0.47822282489784707,-0.5252241884089716,-0.02571313281518965,0.8905870665846127,0.654394143999737,-0.25252902917697734,-0.09708568176684117,-0.7346383046716568,-0.7729974589061931,-0.6700551125985725,-0.25198336053190123,-0.12615739194643777,-0.7849437978555376,-0.3219627519310773,0.8332443564296822,0.49311585366004157,0.5669328275773614,0.40626361826406004,0.7929030323669646,-0.8865984719320696,-0.9831157417269835
0,0.0912409589407847,0.1840244553972028,-0.2141967773158834,-0.1444740061091189,0.37384459235707274,-0.5406593014294858,0.18323199440576146,0.11112710382530151,0.733071153900251,-0.761047887531241,0.4810138774519668,-0.3050727173230452,0.8132394905325204,0.47639710235757343,-0.025989057331860386,0.7355939931087013,-0.027422134255580072,0.592957478824238,-0.7560010068667616,0.920122485249871,0.3765458843152142,-0.46704255569560643,0.5184818126814951,0.5321580544330644,0.6778563174258841,0.539469833471519,-0.4754680896113487,0.8505999195314191,0.3395804131994201,1.0348663828890527,0.18690034989695034,0.47497020169918946,-0.5060116655417021,-0.033890970502281285,0.8877890632615987,0.6679686521780097,-0.2676116197810413,-0.11024607362992152,-0.7508365651710306,-0.7654399771421248,-0.6789205668211681,-0.24436853654152776,-0.10966985453725815,-0.7919856227967281,-0.34127481349433875,0.8257595946584778,0.509086248000292,0.5847560736970879,0.40285843930509224,0.7804784802096287,-0.8855312017712419,-1.0039594819366429
1,0.4648776157233806,0.8940185885691436,-0.22978259309965252,0.23472939363483256,0.2146652310634808,-0.8738845753291601,-0.3291040821610042,0.5369663585524704,1.2333839973642826,-0.5096803124259611,0.400426599713135,-0.25033489978694023,0.8323529847712022,0.5147140721846474,0.218113578327667,0.5914213302177004,-0.3271866618278197,0.2307320117321166,-0.8224131006014584,1.2326843460733055,0.5171727775855421,-0.1840872883342947,0.8066436188845704,1.0535464649130404,0.4503033664983539,0.453259301542158,-0.0947070010696258,0.41276550255211947,0.18380193302754488,1.536752185883168,-0.3178352029225428,0.10416638047525967,-0.021130102673057642,0.062067846504027774,0.690999971298729,0.8551853079368776,-0.3053487143109225,0.0866427598567423,0.03464254385929255,-0.6500845212866107,0.06971393727111433,-0.3498917231993433,-0.33968440462724897,-0.5265711285636511,-0.5064185818380543,1.3326344324747745,0.4004095579827485,0.26927640002379827,0.491130628794085,0.6264219735010892,-1.1993079117148757,-1.0807604462725853
