y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
1,0.2248420069648453,0.2284727582961478,0.0265383218791749,0.3401143887873825,0.179597070903877,0.4181624201381066,0.457235165312284,0.3854140481431112,0.4805867213994195,0.7465194171149554,-0.30042895684350246,-0.734099512036413,-1.0905289924439456,-0.876138925181509,0.07803959636703543,-0.0098087185686391,-0.6927546909162259,-1.0449901481947728,0.26931676318098396,0.9531870470977082,-0.43970917189646275,-0.7660912957049659,0.41570431628402643,0.5849030065221946,-0.3194409206963671,-0.2714050011794595,0.40116670980860325,-0.2010715711312082,-0.8225253217878782,-0.4674615940126565,-1.0743945459229443,-1.2755647259004075,0.16471839255624765,-0.0061580790324870585,-0.5894437257811458,-0.336721851403445,-0.05432218318369628,-0.8276401573391174,0.18947226929306685,-0.3115096278260958,-1.2281401457597034,-0.2565966253863705,-0.47848582027025094,0.6302965099186111,-0.5708809083561384,1.4373961866568155,0.9692132266434514,-1.2969156458577689,-0.44426224454250257,0.51051890338343,0.5191516751269095,1.4122456003554378,1.2574230095640808,-0.2953279253061241,1.030499757246832,0.07807909263312354,0.3932322330979993,-0.37495591894714475,-0.7648346015204552,0.3281331387853231,-0.6082116014728788,0.02758116768525938,-1.2316741461980187,-1.1017362755667877,0.5514731531464887,2.022215222903384,-1.5263948971076284,-0.6866461222814332,-0.5668642645522439,0.16384361128709643,-0.23400620405484962,-0.6402418301719646,-1.0541800185220578,0.4654302579890886,-0.477672870856874,-0.5029186660443186,0.9498244372657418,0.11061918013578793,0.5230912465240108,-0.5024700476203615,0.17771112668906405,0.11073585579048043,0.6139606682028371,-1.5845176593046044,-0.10143650468446036,1.057130561321333,-0.07249156152388656,-0.9158856904600724,0.03581519665843911,0.3559341324018979,-0.1633943577215061,-0.771563851308964,-0.14505565286761768,0.37498488301790334,0.4282471498652671,-0.44252674866234665,1.022402763024412,-0.007322003414397527,-0.7911161463960805,0.07576138872028577,-1.0006472423178872,0.1475522726664213,1.2936246862688627,-0.22209026157344822,-0.2702607896573003,-0.011722566853034324,-0.3451104441399203,0.537405485447747,0.6601436550121424,1.293334489502743
1,0.4428037616345739,0.1764921864121645,0.0658674688977268,0.2738872789649073,0.6317814307162779,0.0782981085735939,0.0759451287810691,0.3746699791455733,0.757060419984371,0.0101490277441872,-0.33103569867658433,-0.4816025384076893,-0.7971433881116808,-0.5141860379543358,-0.20552909588325657,0.3443124659947488,-0.6093532152976555,-1.254660063110998,0.7228690780788162,1.2988698042251747,-0.3519938549288312,-1.2952078821063948,0.38671025687062754,0.6724907661069462,-0.08018691931420038,0.2666047157047143,-0.07755360097657972,-0.2650484648945799,-1.2010853868599862,-0.05974902878915683,-0.34002318696128186,-0.5490581155095502,0.27494152131770644,0.7872192982581889,-0.7829855549461191,-0.00736714597859638,-0.29441807634246375,-1.354806676769365,0.14569352928839507,0.07795264778204214,-0.8982078556850166,0.572475750428311,-1.0947935534142732,0.8135578229839479,-0.7652063103375172,0.7186250360897171,0.913690559245204,-0.4605005434839232,-0.3070213266601409,0.43185286608328066,0.11204534133386485,0.8946124148869155,0.6366632924361962,0.2899288732260499,0.579089801284139,0.6512487457805414,-0.3392135332104548,-0.6667977763754077,-0.26263182368000637,1.1279849351019555,0.17032770033214842,0.240917569514791,-1.2619784975798563,-1.1436248477499507,0.03278664438952743,1.8501785354658424,-0.8989365278035162,-0.5700866468735251,-0.5552136284432058,0.07703347056099868,-0.17750936288408378,-0.42122561337043585,-0.5022797243901922,0.3544646839254637,-0.9774398085410408,-0.2893470263773091,0.7702176786458843,0.39898742973448326,1.1046103608190656,-0.2849800746701101,0.9268986631639017,-0.04678688313010225,0.46050698711521254,-1.50295492840966,-0.10421720991686234,0.35656552907100425,-0.5477941281610824,-0.27041293870083694,0.6221014888473098,0.5442770285405973,-0.36231926069189235,-1.1128993571594143,0.21689478379528124,0.46918791038406243,0.9943105683964211,-0.18508806002964695,0.49644148610007305,-0.3781834677516348,-1.242611694055574,-0.21352306136025398,-1.1162611138755711,0.8448158682961925,0.33043275635511365,-0.19586095656191715,-0.14724477137076758,-0.6163490050299396,0.2525355218278729,1.1664580324231366,0.4416809101897008,1.498057874021233
0,0.098423668862672,0.6330301984091249,0.5779215735593216,0.6942153907918112,0.0309461723077681,0.6869183449563647,0.5825538042310598,0.0201359207923428,0.5204406403994525,0.1454017929303868,-0.17993199074604888,-0.9199342462169072,-1.2961958919411571,-0.3161591339586034,0.8706760364245095,-0.3204361644869044,-1.177830860803207,-1.0559354092721762,0.756904003731163,1.4055655886604577,-1.2337225825407367,-0.8826809340694816,0.4199057747978221,-0.8384154003940575,-0.2731090098709699,0.12841794937211198,-0.7692377078457595,-0.9525423962929356,-1.0989084088425858,0.39852069795379175,-0.48179315473750817,-0.8723056616305713,-0.22408194111901852,-0.7163106861095875,-1.0615408539987299,-0.3713074315010516,0.8481065417937141,-0.15683359080991624,1.1075125440396587,-1.0690110185820252,-2.0991731890258625,-0.37475214929613077,0.14024932838229545,-0.1490457599097307,-0.25348980175423624,0.13586120671178156,0.7942645339357133,-1.278400859201704,-0.5587059809613811,0.3329123190356402,-0.2045165433945763,1.6950920963619427,0.4222450866129206,0.058594143334667184,0.4129129493338374,0.849468165887582,-0.22706714226883626,-0.6055641472648232,0.2785582805875493,0.5646478405902553,-0.2347036719451272,0.8075729189024106,-1.188612047753062,-0.5589051819400569,0.6881960733147938,2.128815371564736,-1.2746066090815173,-0.9177595068884566,-0.8540868747250165,0.11852515012951213,-1.4733485657915444,-0.9963914266117848,-0.5570180804064995,0.4542623068771329,-0.8964937025380967,0.7849866428584521,0.6878961018162627,-0.7887761817431527,1.0383473144947666,-0.5555517022973316,-0.12019646660666479,0.4755960076954298,-0.5160802324129451,-0.6932896689114818,0.4152956753318875,0.7108710632217815,-0.5382831685332742,-0.5787521887471876,-0.29291516652247923,0.8304651526348159,0.025735263781465147,-0.3236532127332731,0.2161453128661911,0.6521978093725924,1.29686383294075,-1.1449949479854764,0.8933154552360341,-0.5341222372847751,-0.16992465408408292,0.31488713449150985,-1.513078644677015,-0.3915845319031428,1.0352087428322638,-0.5040900554156028,0.10102336838703253,-0.33807634647503493,-0.7215404941767002,0.08008295526841487,1.4012291512176906,1.959866099525328
1,0.7633662849844225,0.8824890610813182,0.6568583259624641,0.206715906839158,0.3314922766005111,0.9609860110354408,0.7754253084815551,0.0717739065802001,0.0801849186205154,0.9899323900417976,0.6832355907566003,-2.1406330792582606,-1.814241521984544,-0.047949223353237314,0.5995979613890285,-1.598879634386277,-0.42878237256076657,-1.1641643656771536,1.361444184343441,2.2380028838533805,-1.1791296218216487,0.38725389399123683,-1.9158087895441884,0.18788772657962782,-2.7526929153246535,-1.224163352406292,-0.7788409517428859,-1.5920396236844843,-4.3556012766284145,-0.49150280348258474,-2.44384323818276,-1.215936415465353,1.337113055778045,-1.8677529731326332,0.36607411507058063,0.11913891783512406,0.40669926914237836,0.05687051727923972,0.925480006375084,-1.2811141681049083,-1.1741152603380811,-1.6059302275403655,0.7216280015879181,0.07066533491132074,-2.4486923253552475,0.9205343544521359,0.5704299180396534,-2.9659347091844546,0.345384854900503,3.635330930630992,2.3121633253997134,3.026096022611666,-1.312448030403523,0.2128096249775595,0.3859355719135519,0.09527058788543488,0.4475062715247227,1.3369578428754079,-0.32488506943196377,0.02423340620505765,0.3689630249774818,0.6673665936610775,-0.3658913139234061,-0.10341907702218767,-0.046720876661878886,2.4550337031838856,-0.12285288771238628,-1.6358612915080806,-0.3252887997011384,-1.9700416677493102,0.32281237425301923,-1.2786000106961863,1.0244238159545853,0.13611069867738484,0.13922921743002745,0.572956757149972,-0.36027206322624594,-1.8635787409588451,1.067288979114069,-0.695164214465395,0.2938016018515703,-0.7997699351272327,0.8306669026649491,-0.8962740064094542,-0.07657119232102341,-0.4810617478497219,0.3445904875979896,-2.209695533187164,-2.721437925940309,-0.4980017890474301,0.447556100173486,0.11369716626370566,0.05415421715663918,2.676036348128966,-0.279722544873741,-2.1430479691923185,-0.5054895981049242,0.015959179009321076,0.5348002341186413,0.7029431133503912,-1.5236279494600034,-0.9645079759676141,2.327632524197746,-0.12031158372696305,0.3261083434568339,0.3976180212088878,-0.06856864139219274,-0.30578257546677917,-0.11049370471561928,2.043953345262094
1,0.8486584862676547,0.6402024974356433,0.8024109096767973,0.3392652224045069,0.3883639901736898,0.4107592630802915,0.966050143692596,0.5871371405631257,0.1165666920201523,0.9109151229722676,1.3802062167118274,-1.1333144527695023,-1.9841843914269932,-0.40788595231074654,0.6670641225226395,0.18807672796521946,-1.6742651606036012,-1.6322657043909403,0.4299677459625891,1.6959990063683623,-0.18214997136598765,0.6319398318068927,-0.8525832046905015,1.2819986065788371,-2.119224422571155,-0.630777012942073,-1.4780054003097791,-1.019767303614414,-2.5298921828674157,-0.9133395592247936,-2.9293368161299034,-1.9449536219556698,-0.36860043895046846,-1.7819646175480504,-0.4624974315756946,-0.33749064648771954,0.37860518952600397,-1.0945340567343784,0.7110028963871678,-0.2374256117019377,-3.5864592254235985,-0.21352267760575122,-0.6985094405173504,0.5990038642432509,-2.2994641518683676,1.6908839612611992,0.4201957325622177,-2.297113837677861,0.9912387630353219,0.34034195059568423,0.6828254176717062,4.179561659453632,0.29050120213388053,-1.7651443221947258,-0.46040327678054815,0.3253207312974202,1.6593979812800055,0.753651858496859,-0.030652560326767622,-1.5337332914456336,-0.10472213735477359,-1.0244232731444598,-0.9461405547053537,-1.4558308220240717,-0.26947377614884793,2.8145124369847743,-1.767279601245032,-3.42267725121076,-0.7545871365199058,-3.486131826922412,-0.8389072955873552,-2.479533104952044,0.9661992106260557,-1.2622694643057317,1.0051871543363071,0.14902870061194204,1.3850212852182489,-1.67868441185525,1.6831505066345944,-0.9097590507660791,-0.042901996992081706,0.39180913035184955,1.4457407042807846,-1.3995587450434201,-0.8268153814094268,0.6066271452035416,-0.2537705543464683,-2.796227405116542,-0.15039910391182515,-0.9607141680779944,0.0414059818952758,0.7322120407872097,-0.5348221602914928,2.465201855400451,-0.6733509594900553,-1.2025230393758144,0.02902805510350315,1.6804712627514182,-0.4205783466906061,0.7441679812905813,-1.5866069049107494,0.4413023377423274,1.8967876753326134,-0.4118019639441025,-1.1990332792223295,1.0186587120304407,0.3354132585891432,1.4243861396916067,-0.27626814137888545,1.5388248806046954
1,0.2772929451482969,0.211057936913526,0.6210648957852586,0.1751787911947923,0.51107310138148,0.6242926046775081,0.830768683491628,0.7177979405053259,0.2027327512492781,0.6944671604492503,0.2819418264982191,-0.7090696534852725,-0.9023616829711155,-0.7203737836016996,-0.2816267097492695,0.010883326629473267,-0.8808031043824222,-0.6727344254402198,0.7134584192811096,0.9153139387451209,0.12639178267245182,-0.23471678111564195,0.12246787745127785,0.35400829227407216,-0.6029931983814475,-0.5077958669699278,-0.5599608548237853,-0.06917323525705946,-1.657301074332516,-0.7446076322272918,-1.5193367163426201,-1.971527141989754,-0.4338809047724969,0.06725863674218557,-0.3164952104563421,-0.3612888617100247,0.2419885544233846,-1.0510998763963373,0.0825734541018712,-0.40384929224486094,-2.447940352241054,-0.22834324574760617,0.03100688780717805,0.4778499685370612,-1.2458220444431962,2.341311545073846,-0.037443404309921435,-1.8804821475263456,-0.19936552904259586,0.36747829537242344,0.6632497998027116,2.1137655070728507,0.6795554570823303,-1.6188267416134914,0.921228883929982,-0.1355943661851427,-0.04340257391163088,-0.3550878591300192,-1.0231730607720395,-1.169147240056879,-0.0629575174040566,-0.1013437874459182,-0.48418576004540487,-1.621671666105412,0.3486995261841127,2.987451546825784,-1.6864456988710266,-1.838897666742064,-0.25804212812660937,-1.572678032469109,-0.8698689040580401,-0.9263367424344501,-0.7585752320408343,-0.8006306706406704,-0.11362847744164534,0.1295887711432183,1.3329570629583527,-0.8088526137204631,0.9641203207483998,-1.130952218569817,-0.03089221018918078,0.1719348815675218,1.2905189262246033,-1.4815726936331273,0.24963122086399153,0.2168657401553742,-0.25572659742921205,-2.27831235700285,0.0054907132231350846,-0.45650627447556763,-0.3328552694304106,-0.296478271802971,0.46284981002434955,0.5719743608843917,0.16111535819545153,-0.2845000458347512,0.9258809262105678,0.5036456120803265,-0.7085306161809284,-0.2679429962388804,-1.0131259271863196,0.39294732555269707,0.915838929599284,-0.21859266467884803,-0.42098068942522415,-0.49930646443933785,0.01066729170897942,1.101169620225604,1.1898561636370544,1.6500356262441809
1,0.9166480159152028,0.8610869535746675,0.7888451725238792,0.650707820965857,0.0335004269352482,0.5615792295919213,0.5175056216739458,0.4658393568962293,0.388167198192789,0.9923942818431152,1.2353684066152943,-2.6680693103170867,-3.0544117965204665,0.9946418079328827,1.7616512274161362,-1.475459808827336,-2.4054405300826494,-2.547733914608486,0.43505808400619866,1.0405830988855513,-2.2798829158556746,-0.9801490406711333,0.6758973028626063,0.27067624728832496,-2.5364131158151886,-0.18965378993530668,-0.7715796752116207,-1.7883559460717309,-3.301341099950362,-1.3640223678539618,-2.369180345665667,-1.3067468653853567,0.8765400291657952,-1.8526725732793963,-0.5556187896092702,-2.602177780943161,0.35553109147326845,-0.8300601181953899,1.2606130264699806,-0.1766930915097098,-3.4691673218438415,-0.44772942714951286,-0.9570485795715531,1.2059472595000102,-1.5104545765288824,0.21626943091269915,1.81415102765103,-1.2758596659360841,-0.21291020265651178,1.0074723264920415,0.9371557759055081,5.150370235268212,-0.03592660032144129,-1.6499529299891154,0.4118683656305693,-0.4661515282443422,1.1643896548866919,-0.16715032993831636,0.8738955493969932,1.000838293011821,-1.4970945459355927,-0.09229198967408855,-1.58300087597227,0.16916608951282325,-0.021020724674199312,3.0739684472421542,-1.5554508111368484,-1.6626205250988202,-1.0620377036159026,-2.6258687575584907,-0.6791258726727685,-2.1532372982249943,0.26569737309323266,-0.7561926419110123,1.6082415099114775,-0.1752621624798133,-0.6539495396765767,-1.438673081801839,1.015909836745188,-0.1389551562341751,-0.403994202253964,-0.8044055305036281,1.5391517696348953,-0.6563169873647601,-0.36665018382110454,0.9694723964028631,-2.565424157734199,-1.9673834395348977,-1.2318473379956738,-0.10611570554363342,0.6427747805365805,0.7149889663999742,-0.1976574076822289,2.5375958719300904,0.20565116772221495,-2.868703017353652,0.23665572766188472,0.7783522561174683,-0.2836853722584649,1.8979744208520768,-0.7750341242959786,-0.5415674146487337,2.9476593162628824,-0.0070729482322616395,-0.6469248450850316,2.0767016519151382,1.7509720836642926,1.660686530146709,-0.664156845833521,1.6341041000895442
0,0.16109662072288,0.0380465624201213,0.2698827075454781,0.145708326215125,0.6901983626086236,0.0592574108078345,0.1815864753162606,0.0392589215411587,0.8130866094768184,0.3149723890366348,-0.21107678944859298,-0.4943216931894704,-0.6130704059717558,-0.21433856170427895,-0.43556722823780925,0.4643513369108089,-0.5005104630949606,-1.342183183130815,0.8026946152655534,1.10968946638302,-0.2921393181539502,-1.3623193102295124,0.5343345522653563,0.539262677021006,-0.21632608836866588,0.5004447660924907,0.00811896159159509,-0.34707398324385536,-1.1763827281268455,-0.5610068143202246,-0.3118282077788441,-0.9474257202479139,0.24028124834499587,0.07429415732844,-0.4560902125623531,-0.07511772272797085,0.2872419524491887,-1.2621389984040923,0.04770339886274318,6.87685306246057e-05,-1.3645799311214086,-0.01948064212406569,-0.9145253888538128,0.8582251386430105,-0.6138753679778286,0.4746528836239594,0.8349890169315443,0.01081277377749853,-0.48962271251284895,0.41031745632718786,0.7534446532306525,0.6546654983782632,0.7321690109064489,0.4179611203255065,0.6086825118220421,0.14272788128395406,-0.37105566825427744,-0.5802726444751534,-0.1760758569974198,0.9131931614022419,0.28683231249997043,0.4280702835667464,-1.3620803528070442,-0.9059123759793668,0.0320905059736313,1.7560205768556918,-1.0047147525854045,-0.45157900736442297,-0.2594658404159086,-0.1851372118593197,-0.7082128171054197,-0.7995671125523556,-0.8504897886674793,0.0550257635485699,-1.0841184122953313,-0.6106153849372703,0.977976086780095,0.14791157794019671,1.159915186212723,-0.6434792751649818,0.8061318793211828,0.20223674068045944,0.40363794596812363,-1.6262714559624059,0.0419550604062243,0.4051265749203845,-0.37668380896826725,-0.4841692440859091,0.48984973318159053,0.7902837858353515,-0.3499490015696074,-1.1501363086623488,-0.022618591918079814,0.7012223021360628,0.9263009861657381,-0.22498740414678653,0.31685075397168594,0.046296774949480236,-1.371993801053672,-0.2164346627509842,-1.1309742791074557,0.8467478456675618,0.34038374508360747,-0.027731492262447133,0.06312149238709062,-0.43572493697689135,0.42226444752368236,0.9253786584804263,0.6763053963132731,1.167942943224853
1,0.9855373917902296,0.6674121924168069,0.485822841891867,0.0705303660239911,0.5369794290383852,0.5662291477430383,0.1243992560416953,0.4837939985026931,0.1163419441849096,0.5782324730949769,-0.7759223139739937,-1.59587462544425,-0.7399719958540182,-0.5864497420641372,0.1451170185855123,-0.16749472017752512,-0.9524795312672664,-1.6176158219260544,0.5631265575288489,1.4986045283927913,-0.7377519978304137,-0.22505174696678887,0.5013935917101663,-0.24255819907782714,-1.1437908467112972,-0.3518059894819273,-0.4091725299905971,-1.6364971286908938,-1.6792606338659712,-0.2294956225135768,-2.119855484202043,-1.1993483784998147,0.20002457938917811,-0.10475825802698571,-0.9499330730882268,-0.5012511427836679,-0.7174812606078955,-0.410319317434922,-0.40452675770221785,0.6395903391368611,-1.2392493951145462,0.2511300038279567,-0.10711061261326098,0.6036014164993364,-1.4857311960796038,0.4834084670128693,0.9646848228290865,-1.2473152417663678,-0.38227354876723874,1.0114492367085213,0.5838792071884953,3.208156770089584,-0.5980720711051216,-0.34723467599479957,0.3125543129987268,0.6254624226248503,-0.2849939657351018,-0.03240219108499859,-0.30144437852774264,1.0353237472967607,-1.4285776939104944,-0.04797638655032087,-1.2600538958932148,-0.3262158636021977,-0.828685223217266,3.88763263239265,-0.7044399166530112,-1.6257134771100992,-1.1525795383868422,-0.9815794359435602,1.316921674436816,-0.7513399643968388,0.6451976999491401,-0.17080392043168618,0.18647607058431406,-0.3721382458618203,-0.24720169647121015,0.23146413650975067,1.6914986005498642,-0.41738503695625245,1.4178176572268109,-1.019448272308242,0.41132536998676217,-1.3069688776378277,-0.5305986227681411,-0.010626916465126784,-1.7207747200252157,-1.3089700697469322,-0.12844702689447585,-0.45537253511182224,-0.16125520117106829,0.3871869807995888,0.36773980646725163,1.6536578453344044,0.2578782656937551,-0.21745252878874746,-0.562896827604152,-0.9244733255464154,-0.15261129905924214,-0.6983210047376579,-0.0024681129578584364,0.7640140490038564,1.3036423078741208,-1.3370067938019756,0.5533444722697632,0.4187776883218191,0.8885998289272594,0.9867830734388632,0.12609255405684336,1.8577353079199028
1,0.7325761241228692,0.7535829611324871,0.4775857770032654,0.1007769596035691,0.7366795422948138,0.8194499426545417,0.1987976442880614,0.0954239213678181,0.4047317357922539,0.476359973825771,-0.2774887465577097,-2.243844165446043,-1.388750106339451,-0.4545177446046691,-0.4843631580204716,0.052049516669240924,-0.19695348376405974,-1.027499135521184,0.9655389146511861,2.6582514962290977,-0.5382215668380003,0.2195258871021102,0.34740099158527926,-0.7744885911655807,-0.9078599784660107,-0.6065682777907176,-0.4392264193128846,-1.102280784771309,-2.1760779322333708,-0.02731490657992687,-0.8303055807758231,-0.6506341270978925,0.9311395450950273,-0.9234997187707653,-0.513369351118157,0.006288203147105213,0.10829009375276465,0.05089808718598288,-0.005718760263413305,0.018316119431198145,-0.6280529327897267,-0.5491771151602278,-0.41459030492397175,0.02678324521203486,-0.877998201089999,0.5230027487793973,0.4649873510177531,-0.9731200794708703,-0.12032172393641805,1.1374371481391223,1.105919918069421,2.09381941490332,-0.27687274894999286,0.1810778446957937,0.808491837301007,0.7109090142717024,-1.4777350125226911,0.38822713241973955,-0.11801427182296068,1.1028624082891243,-0.9454279296840731,0.3597059173464011,-1.066791500287875,-0.6963197991601124,-0.7478039307049019,3.968409312977974,-0.4117241434063254,-1.362099881047577,-0.571656783548747,-0.6005549250200916,1.143384824322201,-0.9011311249422032,0.6103517195634636,0.8384481165630888,-0.6459403617061239,-0.2199750829881476,0.2116834358436071,-0.9254548598705691,1.0609475686701517,-0.6246251430795109,1.4895427480142978,-0.5592873087951353,0.4661274511623201,-0.522526249751297,0.00483400318306301,-0.006963671154747441,-1.4789261143230634,-1.030694591628647,-1.1933182957033648,0.012973909619109764,-0.04791269956115013,0.07297148866579091,0.5761304810691669,1.4935849176686642,0.5266816451960484,-0.377347176235126,-0.5119077367115092,-0.45360643671291245,-0.6265365628895794,-0.3927749481896671,-0.43085341919948805,-0.265731062711466,1.17518847950543,-1.1801820297035206,0.5258944452194801,-0.23360951357291085,0.24567678110759356,0.32533274090147907,0.33605928621702774,2.1315156572846674
