y,x0,x1,x2,x3,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
1,0.150009486416522,0.5781905125033504,0.880458685142964,0.8480295960243671,0.21037931313192582,-0.1178934706294599,-0.22057500420554016,-1.582371601097063,-1.5631453770114716,0.5476203828821199,0.20894160079771668,1.4501579135313476,-0.11342446167024287,1.4354759382734776
0,0.059545259032531,0.6821423888601056,0.9364231058306284,0.0455664904099573,-0.30014316988666273,-0.43448552538829005,-0.2555366922421459,-1.3921281713330151,-1.2792831502989879,0.6771236630852133,-0.0658119063975909,1.0283476130192473,-0.019752082854517693,0.5686078107282048
0,0.5755421937043635,0.1220746029851306,0.6302230588967037,0.0967257257104139,-0.5342485051073215,-0.31168056194709365,-0.37633545853279105,-1.072573784888221,-0.8205801495175009,0.891421004915024,0.17190199786465085,0.5296218208269949,-0.5915216391634526,0.9224377317837265
1,0.0150463065822044,0.2585976609153571,0.9608101444001468,0.5168916553745935,-0.00016307522875245875,-0.18881370549600934,-0.406732937499301,-1.4558365703762812,-1.267031131599575,0.8580867804769301,-0.04833823817116499,0.9586732757012623,-0.07212388620888774,0.9348596393916448
0,0.5964230723195899,0.1750480840159072,0.8626720063476906,0.60848306858606,-0.025352031212695914,-0.06893928707816811,-0.4278227759178089,-1.409511195023634,-1.1735458612322467,0.7413900748257946,0.19514282237529962,1.175237696347995,-0.799027105205352,1.203955514742517
0,0.1815455147635671,0.0716814454342696,0.0778187015398126,0.2568996532804309,-0.5877333486777974,-0.4415052020787211,-0.33415265489419593,-1.0394129406125425,-0.7917208462852273,0.7548668572184734,0.5895682174389192,-0.027075060732969863,-0.23446888241075592,0.9798615146058867
0,0.8709710338949475,0.8810688187017651,0.4017226202168827,0.6153531653293488,-0.2705365315875377,-0.23628155989785737,-0.6658398103748314,-0.9554702043111537,-1.4703463339745773,-0.1609617748901959,0.8581174234298894,1.8432108293298872,-0.09705040273471044,1.2954066935353454
1,0.5390195915987916,0.6535751553890374,0.6651037093987416,0.0875331273438411,-0.525243678413338,-0.43749139019444017,-0.2278196663705854,-1.21710447335941,-0.999420142520118,0.6683782194973922,0.31116905710083176,0.9751596485892271,-0.3207114474224144,0.8349641008753691
1,0.9897379870417382,0.1473791541181882,0.4202492395892617,0.7292142311775737,-0.6782327194656683,0.21801182560650467,-0.6215381879331189,-1.053261694702957,-1.1654470059376565,0.3551979350914451,0.543521533571581,1.1704121378380616,-1.2944117938076152,1.3291248018684056
0,0.3186834297309361,0.6962695538108961,0.9408782100439742,0.0494530725178978,-0.20146564037676612,-0.47836180733073774,-0.21002267752681056,-1.3791701372477765,-1.2389721002417338,0.7076325605809167,0.0006058282377842062,1.3069585910950636,-0.2628795958682313,0.6308353417641509
0,0.9019298303974967,0.2348268236573352,0.5077648711913585,0.3804728121392505,-0.686679792288096,-0.00206538599904478,-0.5882647832893954,-1.0268715475157915,-1.0008968228523485,0.6278511738809924,0.285415903934804,0.8974442354562159,-0.9634052946551337,1.1047674798249612
1,0.5556390173181998,0.4889557515368712,0.8052697982054609,0.4777972551551325,-0.16601950596325463,-0.145302683014983,-0.3685890067969984,-1.379634778977548,-1.1739009824974982,0.6250381196960384,0.2569377490174301,1.2192804845906389,-0.4994131478685202,1.0983577096082275
1,0.978984742141418,0.5451304891386053,0.5033833053599529,0.6550469884989817,-0.5502028720285247,0.0661972897641342,-0.6729819819159515,-0.9869726687318592,-1.3670299683789366,0.23403963933195038,0.565770053650422,1.6839749467140055,-0.9465698032698489,1.3392806755416964
0,0.2743540235305408,0.4961606559089249,0.998869678418814,0.3382804507291742,0.025579292577454754,-0.21864908472417735,-0.4198898471908596,-1.482038745816276,-1.2921641759446836,0.7233962727744973,-0.048214915177788656,1.3169698814207096,-0.30814493839000845,0.829641383615853
1,0.7325141208812679,0.6084680119352639,0.4461412683434289,0.401277386507109,-0.598663250011876,-0.20947955811101918,-0.46565029371011357,-1.0705434542804986,-1.0536237829759287,0.38959354434106747,0.5946497146226896,1.0227253067154631,-0.3641863133587146,1.1017170268831444
1,0.7601803844430117,0.5010267245753218,0.3630659130805889,0.655213885857126,-0.5545704304035396,-0.05400821482385436,-0.4746681923481118,-1.013930149292771,-1.1349131583312002,0.23600718702361492,0.7588743617846326,1.0267507076897275,-0.44390213100295384,1.2735644324493007
1,0.4201070012543914,0.7086163276897132,0.1269391525980481,0.0918233090988633,-0.7474422956258321,-0.4994777822367085,-0.4306985161991171,-0.9440471567376773,-0.9777020264552084,0.49143017116820886,0.6659716213401936,0.3457294672783458,-0.10371490066818644,0.9425421594346168
1,0.4456730890891369,0.2414309004519728,0.6126652217068543,0.3619511218117756,-0.4718301551330482,-0.19632953329147323,-0.3229250543507303,-1.229593655050588,-0.9140127332783883,0.7491687647709628,0.3350855920132215,0.5631504325827733,-0.3635604558874507,1.025408330186998
1,0.5614462050870421,0.4445604086560283,0.5577184023385938,0.681302662201037,-0.362695767906356,-0.06871742628761532,-0.2920788630898211,-1.2254334241353544,-1.1407748050478679,0.41660349804847047,0.6188864231250986,0.9403842971012178,-0.3494305218217546,1.2741791067675914
0,0.6595479600459229,0.253563195958995,0.1772172244411544,0.486408310282032,-0.7145060635835497,-0.1555454762411588,-0.47828473830786494,-0.9797650283011641,-0.8489206169467292,0.458656472915051,0.6941579339773821,0.42962681659877444,-0.44778750398563466,1.1104000137525316
0,0.9152997872807752,0.7655334273656497,0.2955448450480243,0.7758202104760938,-0.39481294972045844,-0.0730392488454773,-0.7154476952227372,-0.8164614459456786,-1.51140518835429,-0.2546117503161701,0.9806679404166497,1.8107023147355226,-0.327007503290082,1.4135286719339033
1,0.0636738425701295,0.3827423802926352,0.0693483578559805,0.039332501053177,-0.7017076922605855,-0.5282341663458457,-0.3454107042562394,-1.0334327490988344,-0.9065348711660993,0.7047362853235407,0.48532555627120055,-0.073387113956528,-0.1364573929874618,0.9517761406433968
1,0.5970212396299344,0.5063400729974307,0.6603407629995064,0.1717986191823194,-0.5391790983061212,-0.31954121052225515,-0.3184122501956387,-1.1990790674265124,-0.9682600636597299,0.7031710925711279,0.2819847634854137,0.8898452800296424,-0.4426119117217222,0.9182473597365777
0,0.9192770171183848,0.2497856346197501,0.3241657327435935,0.7045452687959249,-0.7195336686650383,0.1218916253868748,-0.5856561481677764,-0.9849701998324799,-1.1017069830828288,0.28275271991558565,0.6736746181876504,1.0273244832835287,-0.9575529358387769,1.307349080508793
