y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
0,0.9491664960228378,0.2088447607001216,0.5055950512412154,0.2395176364284175,0.4390140454162741,0.04605604559364095,1.007007186228382,-1.3590916882133182,-1.3003093479042567,-0.8710920184886399,-0.5194220106633927,0.8735592500881669,0.8422504557759335,-0.5232479955456244,-0.34461553331391676
0,0.6035650376639635,0.4335019903057514,0.864073489022864,0.2815245986752767,0.2959988540372013,0.3440746247053279,1.2274098179042816,-1.2885450831032446,-1.3014485536035199,-0.6245105635644126,-0.1656360066941242,0.9582092959193217,1.1335254733678257,-0.8228356679441989,-0.4598997060749084
0,0.9265806448301144,0.1227945205691362,0.3847718843340981,0.2730664312886247,0.5814537091370029,-0.16941754792043254,0.8151782462464743,-1.309644182112873,-1.2928762040499462,-1.076705547426139,-0.5111430181582494,0.8318440543531871,0.8454713527808324,-0.5259037273513193,-0.3277762853978241
0,0.1391644135487098,0.47459726430541,0.972042743058522,0.2111417477262462,0.4817784359563815,0.3839662802889971,1.2391197895552741,-1.3565579239869767,-1.2978420152475314,-0.7879794533476973,0.10518234044149183,0.8325514578669231,1.4506022056681747,-1.2548566542973334,-0.5406262963648852
1,0.665067670227566,0.799809828456183,0.9615291945608132,0.8637859642176131,0.2785505599691087,0.4355487173098547,1.38106198479647,-0.4223220540805926,-1.2264660416325317,-0.5241982452456222,-1.0444971520001538,0.7654252666640393,1.4366037258645588,-1.1642489614213691,-1.1623437902423817
0,0.558868713774336,0.3326319263472377,0.3199990917815815,0.5134146282401586,0.7339453609421721,-0.40764008369029137,0.8311093836674357,-1.2490063365350652,-1.4562608261731376,-1.0992009809228864,-0.46761662996296804,0.9287548875911131,1.0100508795703615,-0.5858489424871631,-0.2034060808281706
0,0.847715152911139,0.9468046359798704,0.3821769446507096,0.0418463228032832,0.3464906111254746,0.2156002453691687,1.3304270094088315,-0.49736663965754946,-1.3431832661473673,-0.6557826461840791,-1.172518242963832,1.2026304065091313,1.0129015425604655,-0.9426702723492207,-0.2374537161220412
0,0.5066941422860849,0.1393101151673667,0.3561644235104603,0.4890188344509643,0.3935952522616535,-0.23412601308758357,0.9310277806352825,-1.2121140356680875,-1.206402177395856,-0.8674090692099461,-0.07638008876983929,0.9088830325044852,0.9019337828913495,-0.398107394207995,-0.24000121543979064
0,0.4908949581549141,0.3061155131597881,0.1480637648961843,0.5766021194368934,0.7919239580764996,-0.5649298590164602,0.7679515776491173,-1.2875662952036466,-1.5340916572734904,-1.1026165907140617,-0.4557756806507745,0.8971070475241415,0.9654048188588329,-0.4728712504972466,-0.06866125140512624
0,0.9414366106158047,0.0460099801288421,0.8555774853671289,0.4035813753716194,0.4971052563510441,0.6271728583504498,0.9343794477155491,-1.6992961733131897,-1.5435946555441595,-0.94020030965063,-0.38019591387642127,0.7166388650471911,1.1943724430934266,-0.6673073056893652,-0.6983851819935385
0,0.2535385697297653,0.3244701392682539,0.6720662672655238,0.8172094738208737,0.0508828209398564,0.049502473663079534,1.0391826023414346,-1.0251850121463948,-1.2411580623047793,-0.6541385658463047,-0.005799482819710422,0.596246079041209,0.9092337233475207,-0.29861883725749194,-0.58178623942458
1,0.7414806246620541,0.158173509580273,0.9662033729299292,0.7727217518632434,0.40204718415515,0.7175177224104147,1.0694654506800416,-1.5091594541311342,-1.4992021544610294,-0.7019823790173354,-0.32605752352968526,0.7473319251676049,1.3316678146216678,-0.7905366188759924,-0.8357021581877525
0,0.1578825320127901,0.8892576561723915,0.3102990153464663,0.9220688047514288,0.8132726105328056,-0.34277475308024635,0.608988108097005,-0.6671735525640071,-1.9992122570070534,-1.413907249023953,-1.226643865601989,0.18270129505320096,1.1535452554705778,-0.5237047256306574,-0.31493285932094284
0,0.95533117489713,0.1043554592314268,0.5148973226591482,0.3382221527302639,0.7422443030315758,-0.018754010623487336,0.5831409777695606,-1.440149208430344,-1.4820939374859443,-1.2912209801138286,-0.7590344362183986,0.7263661003907936,0.9593865994563857,-0.6402037601250912,-0.4988127285308504
0,0.7122846131575362,0.1777198995990618,0.9380448780841516,0.972502885885792,0.8307062746856649,1.0934131375055085,0.19344658746918078,-1.8939855836380333,-1.8136477302454448,-1.5970254199479654,-1.440096165444407,0.3396220434323915,1.2840352093939993,-1.0111465594707811,-1.1335167544630913
1,0.9027165549026088,0.3037451599956452,0.821609160728223,0.4627977247414898,0.7451754465456397,0.3866722646412127,0.7144343542038206,-1.5070143025646252,-1.6397457033678935,-1.2047912545608501,-0.9099445723445445,0.7807068369132275,1.3923883015240113,-0.9926680511111092,-0.7722432597965715
1,0.2594844539743304,0.2678203235093737,0.1091872288159249,0.6733645743200164,0.6473978983098704,-0.5093233974798863,0.9090626651923965,-1.1934101679463602,-1.4980228604538517,-1.019033884143089,-0.2364411219970093,0.8276544882170893,1.0212421456114333,-0.3119448168943085,-0.11279767843797558
0,0.2131929494482343,0.1511211854641035,0.7064748933945494,0.2395199530850922,0.3090585670722934,0.12375340630507559,1.1133168880540765,-1.3087216373856219,-1.2993723293977675,-0.8561403551686771,0.19440456444440044,0.8368714652463033,1.0233673081799957,-0.7486427279762445,-0.30101136028247966
1,0.932205324411568,0.83828074472866,0.534495479387895,0.8943536825873661,0.8859842126124816,-0.03733150349930779,0.7159726942270127,-0.6271805430081099,-2.1593164977342716,-1.8144115339242424,-2.6768552283560614,0.8490730354366793,1.4423332821316277,-1.4476933142648079,-0.5354493783311249
1,0.455249694237498,0.4582415989938838,0.1855739016524848,0.1004812087577378,0.4273147784434424,-0.41203108010395967,0.8931126378334646,-0.9056189294424024,-1.1442367352306135,-0.9171653961022015,-0.24138117012221977,1.00034020556025,0.9897599960570115,-0.49823700685592615,-0.013838448774220944
1,0.600225936619307,0.2847327540696133,0.4876316903169663,0.4089331173905629,0.1001161876091701,-0.03158014636492147,1.0020067766676903,-1.1706526455130508,-1.1503928252359863,-0.5707708035657069,-0.15212692083411555,0.9498571774818317,0.7599881554832066,-0.3001710539415127,-0.2558097076387341
1,0.7092773631867482,0.4693360523962135,0.9372494132972664,0.9213725865756452,0.2464540668759591,0.5296574265454188,1.1930887480018002,-0.9374115976089766,-1.3158348318816735,-0.5075238392180765,-0.602009496273417,0.7260275487265289,1.1977265947544318,-0.7476765488300626,-0.9367492700945758
