y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
0,0.9491664960228378,0.2088447607001216,0.5055950512412154,0.2395176364284175,0.4390140454162741,-1.3506719326624288,0.9002245402269449,0.40574549291146117,-0.23550374897725582,0.15026030482247674,0.3792221400507036,-0.48825984475767376,-0.07956424695031225,-1.0908521633003414,-0.5030259840229602,0.8346035903605233,0.002196008366930913,-0.3126893460026854,-0.13689760919988372,0.3601663091922291,0.06187382317419558,0.13452136713302237,-0.5150328345347529,0.9681720988083989,0.7372217371340323,0.7390373345816833,0.22176372712171832,0.43690480819555394,0.3339955540405484,-0.9051582846088725,0.1000752810793328,-0.2751792643292273,1.110777709596537,-0.6335396553257595,0.6001562568844296,1.2874407900906721,1.39565000315413,-1.1813088523730026,0.7045921223068857,0.20483230606537328,-0.5739946810016567,-0.3250738314877281,0.6356484020303029,-1.013733529714088,0.8391033804458286,-0.8578360087621547,-0.8573287723724446,-0.26399164695149807,1.4774312166123664,-0.13912941348727856,0.5941519983839304,0.14046584136523285,0.11603715366424298,-0.29958920921463644,-0.3081789541072403
0,0.6035650376639635,0.4335019903057514,0.864073489022864,0.2815245986752767,0.2959988540372013,-1.216395039689213,1.2917411800979572,-0.0790932002212699,-0.28644989608409505,0.5778340048860932,-0.1861344963637415,-1.0013132639077915,-0.5157024922196537,-0.9960815605737087,-0.2405896406258981,0.8635372460329691,-0.08813025172141242,0.04449170831965449,-0.5737574940538223,0.3693832513996421,0.37043052120382625,-0.019448013349623157,-0.35456113855748744,1.332688923797825,0.9025450195814295,0.7377968314662752,0.8845475754274653,-0.17687546686681074,0.17069912491318404,-0.6513760451642626,-0.020381634158946078,-0.20587458600917724,1.2400213106145408,-0.27057075992081664,0.4879096822937321,1.6750456572443584,1.438314582140233,-1.0712645309887616,0.3411388744102133,0.05294675945572981,-0.6094481738055222,-0.4350393595402703,0.5492907896440102,-1.2253723559231546,0.9431568049299902,-0.8725866317624147,-0.4706932048786239,0.27562266238165645,1.0362630694266488,0.008423749809569257,0.584547409526917,-0.3208039309239138,-0.098058936857041,-0.1339254550074517,-0.22981468987788256
0,0.9265806448301144,0.1227945205691362,0.3847718843340981,0.2730664312886247,0.5814537091370029,-1.1262177869192693,0.8038029978852383,0.49700622501823893,-0.14129374347294305,-0.042118713394023594,0.3930289067361735,-0.4176136659678171,-0.12149410638809738,-1.1494192863599215,-0.2589547052949935,0.9730734079386547,-0.01840840924201567,-0.26893080816934456,-0.07706247675340751,0.3190500343874342,0.06683056571981306,0.17026693072856966,-0.5387882273244091,0.8283431960286318,0.635896338437215,0.7488257561010908,-0.03045336737647815,0.6740806886803454,0.4937431373072214,-0.8687499961857539,0.032370801507842384,-0.2006017326986339,1.1456691391609568,-0.8109022581660983,0.5534532915560341,1.1202377565858295,1.2658835102170962,-1.172105562620575,0.8303668328780913,0.2679056597744186,-0.5874092378968806,-0.435707201967772,0.4343136283806217,-0.7596743747852831,0.6669396469505295,-0.7668808984471117,-0.8044455184057688,-0.3704179058722828,1.3708640541653083,-0.1584228988557615,0.5456127822991907,0.21481924516869913,0.18661189716125542,-0.17371637161825268,-0.4058597970968521
0,0.1391644135487098,0.47459726430541,0.972042743058522,0.2111417477262462,0.4817784359563815,-0.8517304449726184,1.1587388272449324,-0.154965470326481,-0.1405964540378378,0.6810924357465903,-0.48122499221056025,-0.9953785263668151,-0.636279844902138,-0.6298599255609012,0.14878282285216854,1.2305439964887355,-0.13472176704039707,0.2989577450329642,-0.9136017876521443,-0.05175682196987367,0.7132753293907904,-0.020656938071529754,-0.2371597798918074,1.2943455492835845,0.809524045201976,0.7399957583523898,0.9227355676056045,-0.047660883175761476,0.32922263542677355,-0.528567665027039,0.1128901198548739,0.029965941869726745,1.574159945295994,-0.331703851211948,0.1713879561777706,1.5200740452910182,1.4371261159843276,-0.7881283792873404,0.5223002630301707,-0.02598041760031782,-0.7061923366590902,-0.8445472912432278,0.19183230671343418,-1.0688094565209711,0.6137783506611693,-0.9729778419954348,-0.10101403488000511,0.5576281510817369,0.6223237274747419,0.09857994217768393,0.6689895017187387,-0.37982834316692543,-0.13455301101839431,-0.19292472683355233,-0.060916231410450675
1,0.665067670227566,0.799809828456183,0.9615291945608132,0.8637859642176131,0.2785505599691087,-1.6597630607429468,2.096029302784976,-0.012691745912265273,-0.4793941305219548,0.6572687049480079,-0.6177986672170159,-1.5657266305552968,-1.3227407888891505,-1.5969781008459767,-0.35548979601370534,1.0698184852307435,-0.7245268708910966,-0.40618917052749204,-1.7075568082191857,0.33080223297995837,1.0765552353816212,0.014011965480020363,0.12498789152252422,1.943092402892814,0.8852510065905409,1.3135865909596245,1.6324045889345782,-1.2186807689141743,-0.4011387800765969,-0.7816831512257113,-0.12524721813774656,0.030407492743041505,1.5418507575681686,1.198042657351766,-0.014052626248776042,2.8219235607254443,1.3851894351350422,-1.547415641332739,-0.9714443150794531,1.3217126256769576,-0.35174813130109417,-0.24884308064805202,0.9461210008548534,-1.5749482216491788,1.4114426786579304,-1.183593831826032,0.4739092393960844,-0.35955227478720153,1.5998863569104642,-0.34507061747113604,1.3601416677100515,-0.43776130466698093,-0.17728664715943998,-0.6092731322209918,-1.8565703766977093
0,0.558868713774336,0.3326319263472377,0.3199990917815815,0.5134146282401586,0.7339453609421721,-0.41107632306173564,0.6800086674691926,0.2536521423424009,-0.19765143614355207,0.09485942815336047,-0.09083119544137376,-0.4863853896608806,-0.31094944703962313,-1.4069720026050534,0.24976518887696914,1.2636512404329168,0.3590144481477274,-0.16004526063651925,-0.2976851997644883,0.080775601505573,0.6142276101798345,-0.0464681202089689,-0.6676582582710325,0.9675011576233776,0.1793305931649857,0.5434649659619832,0.11185262827437058,0.5086807125452425,0.49233745236983745,-0.6521027248751278,-0.041692255371189264,-0.14490884874781343,1.3149382963148042,-0.4626669029028142,0.3896616210141663,1.2364306496822204,0.8570107997736197,-0.95598443393669,0.42230175222581884,0.3383016490342477,-0.696072344694495,-0.7707313144984732,-0.24960381929405107,-0.42090365353043824,0.6853211738464431,-0.5373393705487388,-0.4419830693703176,-0.1579340025129591,0.9156194249676636,0.3973562405081141,0.49935661996571906,-0.24131206684881293,0.3849591443690056,0.10665933590530377,-0.572317542327075
0,0.847715152911139,0.9468046359798704,0.3821769446507096,0.0418463228032832,0.3464906111254746,-0.9715682632363444,0.6576229193637576,-0.3615588882102225,-0.06050315456805967,0.6204748402778584,-0.13599696802809705,-0.37365035049056683,-0.6312502982816623,-0.917578435935802,-1.5138898406630212,0.6043816536440692,0.41827087660862994,0.3307144255634526,-0.5099324889700495,-0.21974575905823432,0.8337301876791369,-0.11951449123446854,-0.16979044535302595,1.0844342309369153,0.21257819804940684,0.4810263365560178,0.9379319667747337,0.6225121028172663,-0.1979617804705655,-0.16910088219713806,0.029356630338850463,-0.5294921315931549,0.5735212801318652,-0.2544959161859061,0.31809998214491486,1.3755430807033535,1.1291876226825754,-0.48329981989571263,0.1989798398468251,0.8620127494723238,0.2327707263058815,-0.5274230756199929,1.55131434903323,-1.8961559462915145,0.48130518468712863,-0.3256855153526392,-1.0399765855223981,0.08435001055732724,1.5439794043649968,0.20416389583841935,0.7679051497359612,-0.8437359453076353,-0.16578674833689688,-0.6186960724666605,-0.3920750331127264
0,0.5066941422860849,0.1393101151673667,0.3561644235104603,0.4890188344509643,0.3935952522616535,-0.8158159395580631,0.8187116277853799,-0.12795613182151086,-0.07339922861832981,0.13336712260774594,0.12827273043957818,-0.5621077739213458,-0.26571973108766933,-1.0298880956776735,0.4064391297133089,0.940299142156411,0.5028516106911929,-0.16275384327824244,-0.2226302012284608,0.38381924020545694,0.3585715107099305,-0.16338452847558,-0.387890929934626,0.7606208036002928,0.28190781603589105,0.5565811332200031,0.1217930380713337,0.18950149604596883,0.4991121413046604,-0.6123590469165862,0.09814480869657055,0.02345402280488962,1.0896174570588693,-0.2926308078041525,0.7457999340668635,1.1693500478410093,0.8228406860525729,-1.0633870890275556,0.693894591737587,0.14922783846358761,-0.8225199527912103,-0.6237240874454596,0.04282057982063975,-0.3057444870807756,0.8934758179862133,-0.5524484934726633,-0.6730225614708265,0.2371375531018345,0.941759950993041,0.2997087287885447,0.5592716461027248,-0.3106661406438916,0.05768508555247196,0.14606703100617324,-0.3353191269705396
0,0.4908949581549141,0.3061155131597881,0.1480637648961843,0.5766021194368934,0.7919239580764996,-0.23662659981163775,0.5210664405371356,0.309745897394091,-0.21662885958235173,-0.013990033532432286,-0.04477728483142447,-0.42472848562413923,-0.37136119097217773,-1.4892476670346055,0.5376834884428529,1.3565754949012512,0.4993482157008948,-0.17918644461156558,-0.2708631663679769,-0.0009177026762025118,0.5583372490149321,-0.05135258129300829,-0.8193648077230677,0.979226306774113,-0.04082203634481654,0.4684033196916307,-0.0003766396805452432,0.5755674475385665,0.5175531631343198,-0.5728644131312406,-0.05011530656065251,-0.12486043655937287,1.2937793099608643,-0.3679873610713852,0.37657365346555965,1.173121234146035,0.6676804211620129,-0.8894120667539673,0.3828575638385012,0.4125423924328975,-0.6668676791393553,-0.8416614987470693,-0.46636898199343657,-0.17554655062171934,0.5660733376316737,-0.42995190691968677,-0.40631277694992896,-0.19473207693693648,0.8586823104223567,0.5924651169247641,0.4623135125668491,-0.21376422822634297,0.4871744731376573,0.2615320363463043,-0.6622203409512947
0,0.9414366106158047,0.0460099801288421,0.8555774853671289,0.4035813753716194,0.4971052563510441,-2.0042441922150562,1.4214430603039716,0.7049880535685153,-0.4292984379282913,0.10510994507365296,0.32111339685468415,-0.607818853475444,-0.21839850627567006,-1.4186788835391622,-0.48700557794823834,1.060747352105421,-0.4348188746730408,-0.30892398969646845,-0.20891798139762224,0.40577596406203426,-0.07068120554538762,0.3542664603820001,-0.643233782961064,1.062043336154033,1.0003253032769905,0.9897321546444632,0.2113698937337164,0.17065893316583006,0.10018621134356713,-1.2045664867508568,0.18122092726830147,0.006233995200768113,1.2063840814426534,-0.8107797410275814,0.4959817510187348,1.6028866891728721,1.811961149559786,-1.6705080986632148,0.4563627584777374,-0.12281176224421048,-0.6930818260843796,-0.21293910263082513,0.540808185695245,-1.2083140188621697,0.897196353466037,-1.2258633595065402,-0.1588533105563343,-0.4110555225654523,1.5016765629960254,-0.28673324749414447,0.704535488779098,0.39066023390536064,-0.12704210621273726,-0.21718864082198397,-0.5787537428851882
