y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
0,0.9491664960228378,0.2088447607001216,0.5055950512412154,0.2395176364284175,0.4390140454162741,0.729628532479303,0.5167328816390977,-0.007019418243103634,-1.2393560847223482,0.09412667632715786,-0.0755708825484524,-0.4954176459998485,1.0802302460932007,-1.3635239783159514,-1.0367197823499679,-0.400108689875199,-0.17458242307119798,-1.102581447057387,1.2441122964714448,-1.3051512952591788,-0.4335976481751533,-0.06341747085274312,0.04661953166117745,0.30862238168880995,-0.8826410767599243,1.2875814366415315,0.2591403476171745,0.1596544209446009,-0.8744117295260553,1.026515793058662,-0.946612127409666,0.056271402592755794,0.6685207609729011,-0.11915404148235462,-0.268447717057636,-0.866958659182566,-1.0989699061296716,1.1428905374273066,-1.0805420579734792,-0.5730404594969429,-0.31702647933760764,0.6516074925232024,-0.3120398180165666,-0.7867161796289177,0.9478667122965028,-0.5197081733648746,0.10894905429116368,0.5573899939691817,0.45125657954936643,-0.7939889020437695,1.2461930510312844,-0.899708058487489,-0.04751095356794082,-0.3744513984714375,-0.4697675968597741,0.3318999487444997,1.4267251616228054,0.40621834124226763,0.7270741368376346,-1.5465119930750209,0.7632010942361253,0.5905678640473859,0.17895225009692878,0.6336460901002091,-0.01982501085720603,1.0311989658961551,0.2253935912059217,-1.2751812701734195,1.3683174532216285,-0.8452932261475126,1.0563197866925667,0.6434079189287418,-0.18926330230070626,0.31009262891094663,-0.6994826089184792,-1.1818029617034798,-0.32305478959852263,0.8222199821589002,-0.17759252974666243,-0.5991370674067875,0.5714554440621519,0.2943887361261023,-1.3811108709497126,-0.28216273760721217,-0.9048015147415146,0.9607387997399411,0.9128036182137026,0.05627441125209408,-1.1326313700036572,-0.04900970805328118,-0.7032838263629984,-0.07432690804419802,0.482787796303806,0.5659228937134135,-1.150765542255129,-0.4452208600618428,-0.37156839921692175,0.3007499385911762,-0.4185021708265006,0.12316935004321963,-1.7372162540597995,0.2542335898452156,-0.5048138027317695,0.24096843069347976,0.5245376322770381
0,0.6035650376639635,0.4335019903057514,0.864073489022864,0.2815245986752767,0.2959988540372013,0.47021659702114854,0.2057521184222096,0.36945890533584846,-0.9343860310567165,0.20760096178359572,0.22230145977978685,-0.08816764439344336,0.7479534054496696,-0.7136333263125006,-1.094784553709545,-0.9088720467275467,-0.3889000305087644,-1.0919211063868546,1.140765741745153,-1.3564700350886782,0.025873246886223788,-0.5733098899056781,-0.1365717356084208,0.5456782686199435,-0.7946660187509887,0.7724643959797397,0.49146832078499486,0.16666442457919772,-0.3954717726565743,0.8517627080910388,-0.8569343374500333,0.4778420048181629,0.8073372225243334,0.29513994922429954,-0.25018990403381164,-0.7923536784908067,-1.0369960946160985,0.9101643353962249,-1.122005003750834,-0.7199973198106124,-0.1901788934212419,0.1161137900259444,-0.26381705965202945,-0.8988977067396626,0.5086143144333972,-0.7139631898181606,-0.012870106701076472,0.842123936663515,0.4430601600709614,-0.8237321694817398,1.2703222429536356,-0.9437509503023348,0.05175899344469971,-0.6478355108765708,-0.32741933684805646,0.39020922855482837,1.6832800656631155,0.4305033223961279,0.14396075557039043,-1.218311087241846,0.7483739897232516,0.8612644520533499,0.2637027803196988,0.05019128438028513,-0.03210173354989452,1.1458638358435567,0.4824516128328393,-1.2597957238222035,1.0837365858000871,-0.445145970151516,1.022446944166005,0.6736089767326929,-0.16964060732506092,0.5738262078421117,-0.32162490986481806,-1.3866892022059396,-0.182290973611989,0.731182845545041,-0.43993201241897967,-0.5100600005395518,-0.10994123980367812,0.10682839494333028,-0.5588295400385662,-0.2919702956520111,-0.8008872408486246,1.0390355888460259,1.1567878662280593,-0.21003055079778685,-0.41691693850613387,0.26326632676241685,-0.6503728020020959,-0.37051415296504253,0.36157937354433384,0.9810038515699515,-0.9626562981265944,-0.19127372899202452,-0.5777656422615935,0.1747778949265986,-0.4394703018754082,-0.08694104074863121,-1.6132495445369546,0.5647963146759457,-0.5708491581104246,0.5222290394568555,-0.04626187242238121
0,0.9265806448301144,0.1227945205691362,0.3847718843340981,0.2730664312886247,0.5814537091370029,0.8274083593012603,0.5070971635796298,-0.2057859201681738,-1.2904049650265048,0.07669447788523272,-0.15423993718021545,-0.6003364400480015,1.091949052631411,-1.3899853325548095,-0.8968298864225348,-0.30940771017523294,-0.16859008788064536,-1.1400205027004797,1.2158469042151543,-1.266422516408454,-0.4878319743747663,0.09413671873127678,-0.008415774229494872,0.1873776738330332,-0.8992703893545079,1.4331734232224524,0.2617738234334839,0.43325399849318635,-0.7913194959187924,1.1395448998433517,-0.8978295127400796,-0.09261312005938747,0.7010243845836781,-0.14238861443286913,-0.18003224639473644,-0.865938406994415,-0.962066694714483,1.2047370911261506,-0.9929723651081013,-0.6601793423278178,-0.38869045066091124,0.680350438612546,-0.3540678179428799,-0.89448961613812,0.8567604914463952,-0.3681168230550962,0.1592248314689077,0.4809961314567131,0.4150203201820094,-0.7324199656228234,1.1066178887946838,-0.8956590328529618,-0.040586096304551914,-0.47382335915738777,-0.41155572314798167,0.3076589171624324,1.2546606665304503,0.25486526028827167,0.90538593258078,-1.5038982730651527,0.5889752082586472,0.45636327840755464,0.4173888696874715,0.7622444205726712,-0.03357921257050253,1.0571474349633765,0.01394650642938209,-1.2412610760967289,1.3854980619713675,-0.863263918314161,1.1150493543095434,0.6479944737782368,-0.3875842727052381,0.27347973554513333,-0.6827959621950732,-1.1596987293936303,-0.5252451489311317,0.6551992691598144,-0.05771544275511927,-0.5592058586286555,0.7040488963468738,0.3376637836763588,-1.4960730597513705,-0.27120349904719443,-0.8664078809735307,0.9041480652834326,0.8099219503069797,-0.011349382700937716,-1.2025464913923647,-0.11848734791641825,-0.5563985002631826,-0.1242484176548794,0.43043608644843684,0.5262545794657343,-1.027162778597066,-0.36730735032148265,-0.33695589490783384,0.1952410713338465,-0.39459956679963093,0.3478484610487324,-1.8751094135269197,0.15781759641290158,-0.4942518939526795,0.2572163172022957,0.4050077816022495
0,0.1391644135487098,0.47459726430541,0.972042743058522,0.2111417477262462,0.4817784359563815,0.6047519199419343,0.057468591877834874,0.3634890075685456,-0.6267874007617754,-0.04086575114292117,0.3243451573576718,-0.24484844860105384,0.32132697049622055,-0.2504677493613235,-0.8840402984430367,-1.0816901258236955,-0.5472799866593423,-1.06170925054131,0.9849812684202796,-1.442600779912094,0.31294394697308575,-0.5634931511730848,-0.32854138913980474,0.04431511545986574,-0.7417681249951132,0.38966597524700414,0.6065765983357011,0.4590311556314804,0.152889379497947,0.6491357764913112,-0.674186961592389,0.5111043533040543,1.0176657631684447,0.6779103725657821,-0.051703673297306095,-0.8888702298734729,-0.6463023034952984,0.6742323787251444,-0.8366590626384979,-1.1226787106106,-0.3060021443639733,-0.03271507730542632,-0.3651802277324197,-0.932794337403733,0.18941133590345882,-0.6919179989731465,-0.025407541041964153,0.8468985558702508,0.1621443357509883,-0.6857124173271965,0.7649582959698018,-1.0725387438295217,0.6190686174617717,-0.9883221810915983,-0.19252312112633133,0.568202752515281,1.6108287465040014,0.6316685308717349,0.12290972472163726,-0.786695989795465,0.640944791507892,0.6262241759465269,0.6690987707858589,0.1639458701428845,0.19123324652850054,1.039951073317357,-0.029967991423242843,-1.0478577541247833,0.8484791353700895,-0.32976448547499815,1.0181443571259943,0.7620098298237772,-0.30087542135934014,0.7711848585968444,-0.35810981888546245,-1.2084785003995895,-0.8190607659418707,0.5345157088476574,-0.3580162468140297,-0.4807163628556137,-0.1840041312247151,0.15559429109918835,-0.4166649382539658,0.05071808875152527,-0.6955076249519603,1.0869429753971687,1.188427985096443,-0.33466459155327893,0.012489963684390105,0.42743855623112886,-0.14795499343857454,-0.7035771455675729,-0.17627426721353198,1.5536361197324122,-0.3505282158586208,-0.24155288340274955,-0.862754523952702,-0.21466576962584774,-0.020727064938005538,0.37647147123783287,-1.4744082342833982,0.47119426989042207,-0.37508437669315997,0.72630789346358,-0.7232887146082285
1,0.665067670227566,0.799809828456183,0.9615291945608132,0.8637859642176131,0.2785505599691087,0.43660908312585084,0.9967272534172394,0.6430117119683557,-1.170680944169321,1.2725402222682283,0.6402948448924701,0.7539863510352731,1.6029620227983745,-1.1114268173291957,-1.1776898025190907,-0.7037429333812729,-0.586280121585315,-1.5077980342079738,0.9986070344165034,-1.6188315579418608,-0.04238476368303926,-1.4128117193335303,-0.8010828516458686,0.887335695518739,-1.5444936566326362,0.4403583482636104,0.8106398869740288,0.10585643816180562,-0.20840373054829142,1.1157885728366437,-1.4974121774577944,0.7160148533335621,0.915630895422685,0.28459662713813316,-1.115345003782771,-0.11070508593154658,0.12514076494372067,1.2997883235174181,-1.2113096972324309,-0.48954887548031517,0.31536855192331537,-1.0358988860814526,0.20785240641978645,-0.9735721719256881,0.876998926402775,-1.833282099344063,0.3663686291506092,0.7026124321716131,0.932831366308184,-1.4313590550824984,1.6596422671969644,-1.1431345067093885,-0.7276644785686165,-1.246619258220989,-0.21741153111848452,0.1614738741419496,1.4860396275499594,-0.3496332909235491,-0.6521587790310615,-1.9641563028028617,1.14892513465772,1.72098655295981,0.5291514794450647,-0.20187893442571433,0.5300339807208718,2.1405958914998955,0.7007830251009017,-0.8840884318664975,1.822123634820714,0.3684247213733672,0.8576069923524926,0.5208501981982646,-0.6041405341348636,-0.2452444336922054,-0.36375231024661886,-2.679898420069078,0.18853208840403138,0.5425520559531091,-0.9094115296738683,0.31030639508814084,-0.8133370487366971,0.283637133682437,0.3243470150058929,-0.8834567041431869,-0.04837480907647019,0.8937008829130908,0.9282215332387221,-1.2196763611152144,-0.03869363656327889,0.16941497233491667,-1.6028708515239778,-0.5476483027409281,0.6771701053812651,0.0288366045312261,-1.0738455449834732,0.08904361932309789,0.037407638164154884,0.361217502582276,-1.5165464958336112,-0.5331797252979357,-2.5251532660961766,0.831037591020914,-1.1586130334866487,0.7267974645474309,0.07399347225575731
0,0.558868713774336,0.3326319263472377,0.3199990917815815,0.5134146282401586,0.7339453609421721,0.6517118300704147,0.21053842863760092,-0.5276979369534572,-1.2586428808729364,0.010158786155281187,0.08415041453001346,0.02019575563196106,0.8538366432209583,-0.9302080339104679,-0.6307516325204593,-0.1849267325690025,-0.2928429228385455,-1.1966175608735896,1.1403937996760993,-1.114220160011684,-0.16859377188391472,-0.006655606629635203,-0.32532828670308606,-0.059264943802770705,-0.8975589290314698,1.2521789401867487,0.2673324008885772,0.9490763648499161,-0.4711836433472469,1.0469265308581814,-0.6364606816530024,-0.018659527146065863,0.5597107727354296,0.26468796911757986,-0.20090443502348934,-0.8321512786599088,-0.5738451871288861,1.0919487095880815,-0.7429162919011952,-1.0556460589305645,-0.5013666537626222,0.32154360641035906,-0.036714273391427875,-1.2262553606992064,0.38320047225066495,-0.20922240384260732,0.3978818376115422,0.6372569879609226,0.3565655767604205,-0.8170144410668436,0.8256898371647737,-1.0005989304167051,0.057014350852656145,-0.9902644055980785,0.02939764251271093,0.49868610376867684,1.0347024762828139,0.1250842135529028,0.7772750853477173,-1.2265808490160022,0.4086551088396738,0.6825386409584886,0.7935186298842878,0.68837073770396,0.16186894977156346,0.7718503874434395,-0.10967521556955272,-1.0323036745640426,1.2345634632941624,-0.6293266048531276,1.178038451973128,0.6374904446403514,-0.4824511697975585,0.060492401703808915,-0.2952405660886175,-1.3167484720048748,-0.6280712513450737,0.27079181139708375,-0.023660421650174828,-0.5261059700003746,0.7807016283785907,0.5381398843596849,-1.05784141615297,-0.5870678684409791,-0.6374124063215123,0.4846867385742689,0.5411578043300452,-0.4240349270237824,-0.7789627493109189,0.07781082468964855,-0.17905787968202058,-0.765207831908648,0.24210470617433918,0.7069065998799181,-0.8071632671951572,-0.15266248165136811,-0.4161726923357472,0.04005372783987996,-0.3157663314676484,0.7056822098017965,-2.052484588625418,0.23837016853978318,-0.4099873826333993,0.41126701071845195,-0.01775038957849883
0,0.847715152911139,0.9468046359798704,0.3821769446507096,0.0418463228032832,0.3464906111254746,0.2510909168354289,0.6741307924608463,0.6456847545467007,-1.3692059070373777,-0.08627505921115987,0.3325647959168321,-0.06176067057056666,0.9681786807598556,-1.351733023175595,-1.0012118526050935,-0.09526587359962971,-0.2782544294966475,-0.35215073338978625,0.6950368750226799,-1.1777668459480808,0.044153040846819654,-0.32355652548802194,-0.2739394911095423,0.1650445731561871,-0.9063400229207743,0.6803914930561015,0.14308859670633395,-0.5650506298606117,-0.8105630790998515,0.48352984328117277,-0.7305822845050743,-0.3839021096533625,0.6630920532201847,-0.7655481020223375,-0.1184070038950926,-1.1064748433746645,-0.7449004055900753,0.6521459606244305,-0.14275982648561042,-0.7165054256278376,0.004367441400425986,-0.06609647007354705,0.1511517907918927,-0.4874115609570661,0.5228584835061337,-0.94890662534849,0.4904805376583843,1.1348627428463784,0.7431510166512408,-1.2863560896403636,1.2745030211055262,-1.2541430192314564,-0.11599721142085041,-0.527008480989814,-0.4165839439404907,0.00445420507724886,1.9388400343177143,0.6121161922110253,0.45001693901070183,-1.2565519068369841,0.8356633226151955,0.8551725245962007,0.3957213795631749,1.0849407381452076,0.4944965886839835,0.8343162253130927,1.330935509940181,-1.1618754579163493,1.0643767675218505,-1.187503385795841,0.6615101742016798,-0.16612284124666263,0.03264735282411108,0.4936315821217519,-0.9663742877494,-1.6217114615085,0.1692484700699733,1.2925272315374703,-0.6550922342590793,-0.3450913076419094,1.232267358205542,0.9783252321059571,-0.7562556784970487,-0.8827965181484339,-0.16255896777445605,1.438240632743017,0.7231050597983711,-0.06857761411943804,-0.31190699364514773,0.4778740770506643,-0.5907990263931082,-0.708041430495778,0.011072536038355537,0.6841590680856672,-0.5557468354140372,-0.5788794306646738,-0.5204842302744423,0.19584812572067534,-0.3407901771105377,0.014878076198229648,-1.7154672142676992,0.16274584096622044,-0.8744915009035708,0.1957140024815972,0.48053903330480097
0,0.5066941422860849,0.1393101151673667,0.3561644235104603,0.4890188344509643,0.3935952522616535,0.6582429435106778,0.38426410421042867,-0.3023434712663767,-1.0579152168095651,-0.1378333136869179,0.11116684116793663,-0.1129119827087857,0.7597355391888176,-0.9778912857097231,-0.8382723536534418,-0.5312642206710662,-0.40471066576062675,-0.9785104566322124,1.1771020318927792,-0.9945505825371496,-0.062462024608466025,-0.3159301240892006,-0.41239252372479424,0.26102034758041165,-0.6778346954705441,0.9836839417768245,0.49590625881237554,0.6548757314570129,-0.2340257561966108,1.0863245897028158,-0.7485384487935303,0.01657659131358947,0.5618624349015613,0.5380327325065403,-0.25698291539944496,-0.4891887869258097,-0.6957755235881503,0.8111169614968614,-1.0397569371109914,-1.1738648029313403,-0.47650947347960304,0.45411770207864915,-0.1813377338433868,-0.9799249622330316,0.35707041720571836,-0.08283459314955198,0.23883943581607592,0.536329726117893,0.4713229844106059,-0.5928276926575429,1.012755522135152,-0.8440863623340286,-0.0736626214459502,-0.6722792545258648,-0.046015512805371556,0.2545189605341156,1.0051531313207718,0.40274409256446103,0.6818115111000218,-1.1658738279857535,0.13962103795180503,0.6599015604410284,0.45597758167574415,0.1919903743333049,0.05855705791814698,0.8822001519585642,-0.16384554314172262,-0.9921888700384777,1.1928022897327606,-0.5543847848480723,1.17400908897746,0.684525565610391,-0.21164613851349073,0.32528988950227283,-0.27515228257390734,-0.8958244819299089,-0.6023616815871597,0.34231680728602937,0.029312410019435877,-0.5240552452073933,0.5281671989435713,0.3208353853918509,-0.8196075827294876,-0.5571781525447083,-0.6342731693059761,0.5433880794672197,0.8294489827148125,0.008403871642780562,-0.7448459400368047,0.18793193497175786,-0.13276349135616217,-0.5883084492977406,0.2995026263079973,0.7624914270176808,-0.9725316787126196,-0.0993618264765542,-0.4160473045629239,0.490834282075653,-0.18728991430330785,0.5363273619598331,-1.6327679386253624,0.2088129994848268,-0.46562150345938963,0.15945870276248367,-0.008497441100334404
0,0.4908949581549141,0.3061155131597881,0.1480637648961843,0.5766021194368934,0.7919239580764996,0.606909453298876,0.22529744912721178,-0.7319858801048085,-1.2228881567982361,-0.06805130396935583,-0.042283485187015205,0.06276088624796577,0.8166088255933438,-0.9776802420844924,-0.6048889185698195,-0.0722236769089748,-0.35523750373594987,-1.2257200110533324,1.0820178933838598,-1.0887307893415759,-0.19328786929036001,0.10583997088336093,-0.3576394474890337,-0.15163739187809025,-0.8507703821079312,1.1580949406586982,0.21042508924391312,1.0734417561084406,-0.4293141823137953,1.1251029406609103,-0.5028873611443191,-0.024268899201984537,0.4558232783288957,0.4008622524165838,-0.06515665218685646,-0.7656690216948676,-0.3765176032618156,1.036081832832266,-0.6509472665181082,-1.0933061432827416,-0.6000604254886917,0.3242193308497461,0.06845600742147873,-1.31667833175948,0.3109974685509452,0.02588033388820936,0.6111927802199447,0.7212242862248378,0.2969298186332289,-0.7784494222874189,0.7774625139394404,-0.9990920828129375,0.04948033307321348,-1.1175865895771606,0.12490941692425377,0.5555878551030191,0.9337925798425086,0.07282142813142119,0.8452970189817364,-1.2345839698930172,0.21544795926036883,0.6813906717446546,0.8739528376745972,0.6743072499708632,0.284028391102457,0.6993071549924792,-0.18228901551353274,-1.0942667087367708,1.1492013136108055,-0.567860291058513,1.2543054307159922,0.6555158107673255,-0.5416389459931721,-0.08343083972184387,-0.32633630569549216,-1.2635097804334665,-0.7167746021145894,0.13409025427137744,-0.0171547718674775,-0.5657620039388167,1.008596872492882,0.6507484555408967,-0.9923324900059344,-0.6355797936558483,-0.5957780063217336,0.3882091918678178,0.42187025523009647,-0.3681914211903056,-0.7636873820112728,0.07323830724641789,0.03449707538764876,-0.8605674949225264,0.25218578771200517,0.7057802393662425,-0.8133184227861072,-0.23264970257487783,-0.2712497826559457,0.1207598822438627,-0.2524145271900599,0.9334506546151338,-2.1389744351992253,0.13041576965639826,-0.35620037989374587,0.3718162121757455,-0.13155620799147902
0,0.9414366106158047,0.0460099801288421,0.8555774853671289,0.4035813753716194,0.4971052563510441,0.6606959563612016,0.5711708965708814,0.05514229571181311,-1.5154875725522603,0.5001929624521629,-0.15007528551820293,-0.5863122196738038,1.0922037744369297,-1.292455369310442,-1.4429318129075726,-0.7458585829003197,-0.07911050002199205,-1.8835781394753723,1.7704216332886826,-1.5630294312908921,-0.3093308807162808,-0.12865704498854036,0.07647694018953466,0.6561258219572107,-0.9530250757659221,1.0660875538320356,0.11659814876952929,0.13658459782150295,-0.7493603408528492,1.2225222057713665,-1.4013818233416269,0.7208769787456777,0.9095375218211665,-0.12527078361597213,-0.2923070293246826,-0.9359959597626833,-1.4238615745728422,1.3596240817624645,-1.467898245174434,-0.2785242355742485,-0.28683304856606956,0.46631574887265265,-0.37187702320473,-1.1133566889931443,1.1763398900174742,-0.9553766454026007,-0.18992299403584315,0.6596801819635567,0.40395403511751,-1.0454087212889207,1.3569244009904828,-1.2729139841498265,-0.42353481879784927,-0.31201119471667577,-0.4306704516838358,0.6684193163402269,1.3691745162616484,0.15488455122256356,0.5264020667198946,-1.9038395262676755,1.1859188773972693,0.6084733897871947,0.22744380000921544,0.5356851241833308,-0.21567004772695006,1.5194799369135128,0.0796632088454665,-1.116910818449362,1.3761156621872874,-0.47049903978913726,1.6247506416976905,0.903512893660535,-0.6952923171294597,0.5611943969378154,-0.8591504205897021,-1.531960876571729,-0.17203669967588286,0.5555816928062061,-0.06108548136718495,-0.49258059107531904,-0.0020024734632732525,0.04552715607366287,-1.4410783487154857,0.14521245859714257,-1.4229125121667514,1.3324206870946005,0.9915924719022647,-0.348073741182502,-1.1528397724768138,-0.31270177590177795,-1.0830139541249229,0.14330436039826402,0.8277916793991628,0.5123159188912131,-1.1663272758928562,-0.4924862372482296,-0.4290553062471397,0.23524587796393204,-0.8796131974793866,-0.380635299233685,-1.9793829976643942,0.3855876388281354,-0.7438735982736147,0.4061277246628233,0.517309009363946
