y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
1,0.8723437717341204,0.6385992938342623,-1.0998280846252737,0.0004706585560976303,0.029523787119566942,-0.5293956182649088,0.5898483655189667,0.4937079569991132,-0.11437426436626018,-0.504256503916593,-0.5019014291225001,-0.1540756419275646,0.5034919782313798,-0.31603728013643445,0.4727487292871185,-0.6098147664579928,-0.8075339198382381,-1.380239670222388,-0.590195240507086,1.4514622955025147,0.1496477334252762,-0.7041871450787837,-0.12357121076045358,0.8957945729407819,-0.19416385178996223,0.2416947648222911,-0.011940543461219302,-0.35262560950894956,0.08712427023632244,0.20413670433257353,0.481500160625603,-0.2046781473313226,0.8058670343559488,0.7003828539875026,0.07946149582974832,-0.4573645477564154,0.4617290200895638,0.8033375078862238,-0.9485394940622914,1.6496993384872367,0.3155266800035061,0.0641464817244583,1.0269065267843391,0.2597912123951319,0.36791437273290434,0.019072245436198856,-0.19317289790747078,-0.14943123628448493,0.7075616499005225,0.2707144525623946,0.18708850798461002,-0.7171854184639003,0.6180732161378011,0.12168240893209542,0.5220274500753681,0.8507001789882584,-0.24581279346816265,-0.9359619752648868,0.6247201735000389,0.3935324674670158,-0.7575105296285549,-0.5217938290556915,0.8986426120097153,-0.7239237487424226,1.2640758389009978,-0.6009216764795016,-0.3256292254993274,-0.16975940241204973,1.0309251950773277,-0.8297297689974799,0.148717863266595,-0.5714343326154795,0.7134214333441616,0.9968708804847926,-0.8846462143813099,-0.34890193065972835,0.8037512246118558,0.7160573925216407,0.9533789397900398,0.765839451304272,0.8801502750199077,-0.8319333810523375,-0.2722457344261623,-0.57447409480156,0.1725930049255139,0.057323516136843874,-1.0400337848332462,-0.1976508176500231,-0.007556885984787532,-0.03212730529362212,0.5138234117115278,0.1531503452107975,0.7782943769038626,0.580881605359224,0.468905495636265,0.15488142452232417,0.4786167007071751,-1.0224856850714577,-0.2048961775598754,-1.0409990374905176,0.01821144087371608,0.10944700537041428
0,0.4578669251810372,0.421676076791657,-0.7868079289098888,0.5826942975474474,-0.4183650317677765,-0.775866150677923,0.29961182923200114,0.41317787153717733,-0.09860613019135765,-0.42734299716605373,-0.41756245982386403,-0.4308764486319244,0.1663749140754696,-0.24852807255933965,0.3979754502427705,-0.8301347589451723,-0.7946798120911889,-1.0898952250968028,-0.5556692583562306,1.0770681690823565,0.3188946176981242,-0.309101201076356,0.03393808298866112,0.7228633786310491,-0.22947541795337356,0.27241791321423636,0.2905094514041667,-0.6074473318153608,0.1922432726376417,0.3138339139477207,0.7321411995338444,-0.25352305298290057,0.6884700517104128,0.4600605421901038,0.28730603342474414,-0.6804400486105762,0.2242220938214116,0.8315536360006882,-0.7950660151770227,1.2034010202148682,0.2584057336032539,0.46468982462821995,0.8681812719472367,0.30014152094812063,0.4594920517792646,-0.10954570208923524,0.012402772815061157,-0.14245665115128506,0.7242846375513575,0.18928327466792244,0.4002969139736634,-0.6451035714860802,0.7887814216856801,0.1102123912054335,0.579307385202481,0.7290408184671573,-0.48267471558932207,-0.7257856832655556,0.7044656941658141,0.5797987461247547,-0.4794411687682188,-0.13793072191534433,0.7652541552511498,-0.5979959681858572,0.8902019484684767,-0.37424416136372923,-0.2754497103341611,-0.5081048249623606,0.8184162049956863,-0.5494198165334551,-0.30669399127778774,-0.5349383363104018,0.7166957641366302,0.9484864769411513,-0.7323420050011864,0.0173457463173202,0.4018996676404303,0.6125571603685275,0.35772383935883273,0.08151513973618187,0.6905206427101735,-0.7088307996559523,0.05359839863183199,-0.5823160674201748,-0.15982518975450818,0.4902837540771721,-1.1174669376777222,-0.21694368493520874,0.21037896933131034,0.04904701491131925,0.3110531517089606,-0.07150963396954152,0.35068677911743035,0.4748358447369922,0.49412879409334387,0.18512052995229625,0.34507130942553993,-0.9840912177596193,0.2413295263432389,-0.9412144731652982,-0.1904531513559224,-0.05780563966571788
0,0.7167524727183396,0.2996674784166362,-0.9827009297660088,0.3493800629470528,-0.3269848945431459,-0.6342794905837636,0.40234352780336285,0.44627100335462067,-0.10617004318345005,-0.3859023883375131,-0.4978853172412385,-0.433329402540328,0.35474657989892594,-0.15321830916680898,0.416944822593424,-0.6040304546698412,-0.8452171808422718,-1.1856119345312268,-0.6350214700554895,1.1177284427387277,0.38324437451900173,-0.3432456962042245,0.14797448299806226,0.6742836286426203,-0.19261573084202388,0.2090967244528284,0.17962911850659252,-0.46019002870946424,-0.028318469419305076,0.07926894137380867,0.6909782592520957,-0.12636326255374924,0.8098239317363204,0.4812742225429433,0.1938972998740811,-0.6433479116136969,0.3426766721448295,0.6834913341646264,-0.8991916267431825,1.306841325250963,0.24777602165661017,0.23729609962745954,0.9489176521496787,0.3521075902399837,0.48747231242161326,-0.07494189455306681,0.056668600375298715,-0.18032685278484092,0.6788093212950539,0.07680612474607386,0.18758953362492575,-0.5198738554727531,0.6109071328210205,-0.06927107060760566,0.6582548185321099,0.625729615923235,-0.4194206938544161,-0.7772955768437874,0.7129850765013825,0.44691147623859345,-0.4480027282050988,-0.3935752976042936,0.8747795497118246,-0.5916098391155394,0.9501641985424082,-0.557646734877329,-0.18696405564901247,-0.42498278191613353,0.9818818117240844,-0.563124605705072,-0.05266392037097564,-0.6157796680132981,0.8581096340308993,0.9683429566749183,-0.8062036689786594,-0.25237859447334454,0.5783408595026278,0.7506982665788383,0.5833863997965192,0.2416988581328438,0.6659806034237116,-0.9605849861382812,-0.17403994369450468,-0.5346208071445044,-0.08113874557013537,0.2093088302599675,-1.144504447389133,-0.1878013763854855,0.12352036606545111,0.11303964462850473,0.21823205852325578,0.06780496552919624,0.5257985959345541,0.3414306762606489,0.36730681040559177,0.22043242439345412,0.4429443806987925,-1.0276157023884385,0.2817763107787077,-0.9627527223733457,-0.12786557512002036,0.06699809487592263
0,0.4674661944928597,0.4419207422313567,-0.7887446884223148,0.5670472823847155,-0.40047451659018757,-0.7720322901713782,0.30854565417652524,0.4103293131857627,-0.09296424541133619,-0.4365809030139864,-0.42372595837585253,-0.414678929770935,0.1672385068288788,-0.2579707333049714,0.40512572000365016,-0.8341553939485715,-0.7881846213861832,-1.0944613801638696,-0.5491910290458417,1.0926633122522778,0.315170016903148,-0.32345416333712323,0.022099328305456807,0.7374614763660576,-0.2342751687524348,0.2738990668793184,0.27895555111816484,-0.6003986152628519,0.20031463715419773,0.3224587829691105,0.7256449993091181,-0.253773538088893,0.6887043695216237,0.4748095269335113,0.2854140258728549,-0.6712072407957237,0.23192761741543996,0.8334754044971352,-0.7967392793708251,1.2192156281637114,0.2649409086267091,0.46264085194030263,0.8743689868215334,0.297761930094973,0.45645495694244,-0.10804363848539394,0.006610108365005336,-0.13910232155085717,0.724897341366777,0.19612867249950142,0.40215325631958077,-0.6565765687463548,0.7943479107196032,0.12145334000389303,0.5709816892341867,0.740515360501471,-0.474952523486665,-0.7368541001117465,0.7001674489251614,0.5741012953211537,-0.4951352053882128,-0.13875962220150803,0.7624128154261857,-0.6056966519469256,0.9021389705978095,-0.3782303799796178,-0.27952945756058434,-0.4931263973247556,0.8202634551513738,-0.5610238368089691,-0.3027743513079977,-0.5339849079420473,0.7045238459706638,0.953086978438095,-0.7336672336688695,0.01717263237538914,0.40965559245881,0.6083445224980663,0.3735734951276226,0.10154259595786229,0.6989915632460653,-0.697412477547128,0.05105429566287171,-0.5783256702803373,-0.15644096121500148,0.48852052826893977,-1.1159030454013863,-0.22229598216893628,0.20943434368047054,0.04295836879007028,0.3225145236761612,-0.06761094687379647,0.36057875406525464,0.48773048343803266,0.4999645394671948,0.1830422985121004,0.3385491196471781,-0.9848494475982134,0.2200906335648205,-0.9429878045877502,-0.18106477823581366,-0.0569535883379469
1,0.6478523917950071,0.0602843983548174,-0.9503079380103351,0.4979241144250155,-0.4589147354850312,-0.6538802928897555,0.3324542522045066,0.45542546469030887,-0.18145931107927607,-0.32929733360875557,-0.42996267606108174,-0.5930120954350354,0.30065274980391676,-0.041219251332885606,0.3690666872836077,-0.5451424029256021,-0.88295761347316,-1.1116786744224048,-0.6625663626312218,0.9601781025299038,0.46608568822175783,-0.1946733288183039,0.2589491414301856,0.568212819733986,-0.18359644467996336,0.14059679128013017,0.30072738393138687,-0.5322363971565841,-0.07896418350238384,-0.028159694204937396,0.702574450356793,-0.10895467729801411,0.7786700677794727,0.29842310707230957,0.19415009841812783,-0.7832791823339393,0.22764103552426762,0.6752751842358479,-0.8853106113109831,1.1431858450382453,0.19075318906579994,0.2890730954781325,0.8936945140167101,0.3654052873143453,0.4669966866255154,-0.07393377989514574,0.14146488421612713,-0.2459354255104295,0.6406989640788313,-0.023419221723526975,0.1330480087072423,-0.4209403254978893,0.5963728013359697,-0.17408691204544288,0.7748831945588364,0.5056036794061783,-0.5256235838321109,-0.6157191620618433,0.7484395393360892,0.5410847611280195,-0.26657673488459016,-0.3737256724623405,0.9156912075596246,-0.5275271943061153,0.8280725017052315,-0.5385680251896561,-0.13958306191582284,-0.5931612027551904,0.9797206109983813,-0.41623607640426674,-0.07728686950252729,-0.597559263903567,0.9380430632633624,0.9245974849712755,-0.7608677162962951,-0.26462489996797117,0.47513737703493314,0.8036607172970403,0.40733802109111655,0.05058879629978053,0.5246492010474095,-1.0612833744900965,-0.1601027994438746,-0.5481462161315461,-0.17661414488951627,0.2115273353202373,-1.1353108064340205,-0.1289976615926376,0.10094246178596454,0.17362897970487867,0.06965436107269225,0.05820357191725462,0.3703284165951975,0.23241006626795496,0.3125975248012516,0.292514587538481,0.4851355693867405,-1.0198326129972508,0.4869031890848346,-0.9356103251276527,-0.1567172034659248,0.09418087260772032
1,0.4318729992773669,0.2206787742015981,-0.8112150718910516,0.6633595069807461,-0.5371306079404133,-0.7733885090495598,0.2504051633911579,0.4381728316481314,-0.15748463026867787,-0.3596975642563497,-0.37580854225054383,-0.5632355818452244,0.18764355294686916,-0.15628749878580625,0.3523321965315274,-0.7575066133018923,-0.843320080985836,-1.0592302498324133,-0.6161095450152678,0.957887242801768,0.35546948370516135,-0.20131709563689962,0.13832814467388246,0.6075147727331155,-0.20329364901814484,0.2395753412154918,0.3772436805020349,-0.642903744569192,0.0926532101029843,0.20063595043901955,0.751588145591992,-0.23867863717374513,0.6904092319341862,0.33562253370303063,0.28254323905660667,-0.761841895499229,0.17011689896346543,0.792892249435505,-0.8052672999319807,1.0888119164364851,0.2052715120017147,0.4416325185664234,0.8395102597383558,0.32237810003043005,0.4607357100383704,-0.10546781145435706,0.06944512343616017,-0.18828181341295663,0.7024481997864424,0.11063746018272648,0.3424361471221989,-0.5391832162972267,0.720400200975618,-0.004315292642585192,0.6659823244650865,0.6169611846608877,-0.5468968276389115,-0.62304309802359,0.7399089810529589,0.6244047425720248,-0.3413221709528047,-0.1793461721963771,0.8110194549485075,-0.5404781055489511,0.7994646713735563,-0.3736224818056557,-0.22510810643813817,-0.6191629526400866,0.8375822111925602,-0.4497204983789517,-0.2789601445802418,-0.5501244253511,0.8216102616570508,0.9090051148864747,-0.7268811885996129,-0.03219414019893822,0.3671743965979717,0.6853133279660616,0.2621613819419519,-0.037548953314216316,0.5984927297549387,-0.8367513784431908,0.0370873528171242,-0.601305703974552,-0.18261900597062172,0.44477773718933855,-1.123998016154844,-0.15746515766010402,0.18863581388988368,0.11095348020080247,0.20019113437909725,-0.0676412325469326,0.28010973431911473,0.36499820482361406,0.4203344213577018,0.2285904400091717,0.41760400265747216,-0.9792413100373677,0.40342626138234,-0.9330936332627292,-0.23475663197662253,-0.03432240849849956
1,0.5685853944838617,0.9537119171468932,-0.6707898894064064,0.19287989522143856,0.20502925778659387,-0.6791270444540335,0.606024140402779,0.2608795430946103,-0.10781470374379948,-0.8930361534889553,-0.35515698475434254,-0.06168629402711575,0.08108530321603835,-0.41607097682262684,0.5918558429192651,-0.9200338644556405,-0.5895679149633744,-0.9711057590231701,-0.1702206980368457,1.489295312214487,0.005931680771665764,-0.8375952514352034,-0.4371588869179296,1.3064403131839233,-0.5825700041920181,0.2097462459367932,0.18957738216654763,-0.5676197282700469,0.634914383880255,0.6814868002546635,0.22611391918092175,-0.14639352428811253,0.40252245860627284,0.6932909328126439,0.14877619855183297,-0.4562327119122883,0.2500298505548875,1.1932918838474709,-0.6504220716564153,1.5482079050635582,0.4295979417390725,0.599392281407361,1.0532867055451602,-0.04750338832097083,-0.03726585929410686,0.016945008889485892,-0.30321926501122554,-0.18363794936244118,0.5993022237615193,0.39547310878568753,0.433404967150848,-1.0917487812961855,1.1691034053706517,0.6019937348336993,0.453601340535354,1.0456304355440351,-0.39625366722607186,-0.7283624018208671,0.612954852135807,0.6906642221182336,-0.817857743129004,0.05169752212945153,0.5825699114104645,-0.8651026041394104,1.3453434674899625,-0.25995756195212427,-0.6084422247524132,-0.15280214532973208,0.8708922295415522,-0.8026624034229164,-0.09770786684215252,-0.4232235872983182,0.29938603254203483,0.9645499255031146,-0.5492488207463724,0.06720093331948022,0.46150200165685157,0.5419581078907846,0.5886965615982208,0.7060939894507198,0.6966459613236161,-0.1851710414973961,0.05881020945342609,-0.6154255753004723,0.005721254682133817,0.4176497613536179,-0.7800459445272083,-0.22293995231444505,0.12252584574875003,-0.16041291219510367,0.6923648454820118,0.08136480116361466,0.42103563194665994,1.1301397191701248,0.8033200225756004,0.22046964016387544,0.11576930467505826,-1.0068611539529602,-0.5900020625509167,-0.9987931627972637,0.3008667322198867,-0.014782557213422289
0,0.3012051065194584,0.2112571599653057,-0.7400511312192137,0.7574680736603308,-0.6058963540028113,-0.8310857423991896,0.1967892074010791,0.4660305796046392,-0.16843557119821442,-0.34892589764350096,-0.3047997039252769,-0.603225275270414,0.13004919633913872,-0.15918975254086384,0.30093763070944624,-0.8097707596034331,-0.8547442408660516,-1.0252100914378326,-0.5987228559959483,0.9147448454219422,0.3163961109768071,-0.17387548522068325,0.11935523378545346,0.5768036248358694,-0.179320436738854,0.25834489495846596,0.44800609224604737,-0.716338497412799,0.14828425612210308,0.2586218897506228,0.7648595389520558,-0.2732511613919717,0.6423957661129136,0.27877821934590413,0.28763249483325687,-0.7915700049439683,0.10244404581295892,0.8607950503188463,-0.7497152242355607,1.027079402209576,0.17417897671304744,0.517672639798795,0.7789881002794542,0.2874204675484179,0.4484176276977887,-0.10841736577505685,0.03788800484168572,-0.19108930576294372,0.7258035553616511,0.1394162247742752,0.4032574735124094,-0.5579873512864439,0.7499421362948085,0.028043326825280622,0.6640851493779296,0.6345635642056475,-0.585243309670949,-0.5866686718462324,0.7328957753446149,0.6725283152509349,-0.33068816308918897,-0.10540616849171291,0.7799638973714441,-0.5205131802890682,0.7832873488412618,-0.3012446370182192,-0.264964732039283,-0.6838745652743677,0.7760576679570405,-0.4303907582605939,-0.3683617851426048,-0.516540608111003,0.8206753964862069,0.8709922352167672,-0.6864157504079436,0.04072419047414627,0.2997413124392615,0.6393911780784404,0.16549352900000952,-0.12623280818332108,0.6018594586691243,-0.7866164574348288,0.1054395626143655,-0.654960229280225,-0.179394312375274,0.5347377761282437,-1.0936823382024206,-0.15186682876437302,0.1931685095858811,0.09007860716019167,0.22445332039232266,-0.12770627131193804,0.21641422748211617,0.375141238199048,0.45187977210838765,0.21299143814850155,0.4123893288031846,-0.9635907627973076,0.44223516993210416,-0.9352131665523862,-0.28262075888636956,-0.07034797375636291
1,0.5901561835955078,0.0986465880420995,-0.9157267433865527,0.5495668801346616,-0.48841662363728205,-0.6863533372217685,0.3066685012642227,0.44534475756407266,-0.1769626879675408,-0.33668586293166897,-0.4189869888396596,-0.5884491347300204,0.2718605254768477,-0.07508581247905775,0.3694463090632565,-0.6084153545138224,-0.8683894284269813,-1.0934050248880627,-0.6554414876761679,0.9540165379618097,0.4338896693451099,-0.1901711049993957,0.2284202317773636,0.5777636811365304,-0.19644657026189977,0.17181929915344393,0.3258655486701377,-0.5646896845167877,-0.03769510863140148,0.034605893747497736,0.7180212406735259,-0.15247229130251969,0.7533561458156883,0.3113830696177403,0.2263637178507438,-0.7799674995121333,0.2125136215711012,0.70017123194332,-0.8683603151425834,1.1210230462905169,0.19702600013090898,0.3281150479509484,0.8844814325879466,0.3587250487188893,0.4639652960169366,-0.08394344793183914,0.12760760349413192,-0.22917440680506507,0.6564380439058227,0.012257369844321226,0.19402462242463564,-0.45232794531166276,0.6303463421241683,-0.12741466386595035,0.7436319256533663,0.5314695596195376,-0.535958529168409,-0.6124259207177322,0.7525167745961251,0.56999763498309,-0.2818924995807795,-0.32027303751944985,0.8872872579823292,-0.5311066700205446,0.8088843789543684,-0.4888855605686857,-0.15759364032488385,-0.6025264812124885,0.9412447341013073,-0.41951608561536813,-0.13102375439269584,-0.58852824085346,0.9034626603862728,0.9213476654806326,-0.7551088274572042,-0.19594004338362284,0.444894455872414,0.7770573931414696,0.35971776831021857,0.0238553754951889,0.5400556719761009,-0.9988983047191181,-0.09983933758686667,-0.5568816731683318,-0.18286879877319817,0.2749671907835305,-1.1376300579193381,-0.13311795529453663,0.12920554000364184,0.16134138730424724,0.10308834866271964,0.023787540484797275,0.3386633448859948,0.27103906087045715,0.33802890130329655,0.27882863442309597,0.4690143920845854,-1.0054684932055322,0.4631082384148744,-0.934568754795531,-0.17897374937864777,0.056272418304823116
1,0.2643240149481999,0.35402984418638,-0.6807302724843812,0.7458627771497125,-0.5493952700937087,-0.8606563716930924,0.21052116595566928,0.4556200314622045,-0.1251864440880748,-0.3838725451558649,-0.3078347058504716,-0.5295033295389826,0.08552388127510126,-0.21602224677673468,0.3094469512030779,-0.8750923921030381,-0.833564562469383,-1.0326469756397876,-0.5466462222649148,0.9768435084984961,0.2892382450419774,-0.23454687217782996,0.05163570642205572,0.6445690714563627,-0.1793919303597353,0.28596023152168043,0.40377429370048407,-0.723383625862931,0.24558465764385387,0.3566307335320614,0.7697839234537512,-0.28105556049425773,0.6322797164328011,0.34091513967347925,0.2913359079544158,-0.7471053193471064,0.11493311997066209,0.917412813601121,-0.7109772781621091,1.0838048301432406,0.19759053607222574,0.5764867834377517,0.7702931054313545,0.2583556255857981,0.4558493497109604,-0.11982880052576178,-0.012391899872647088,-0.15825215624366387,0.7487516143389982,0.1992416609443381,0.4646090456421607,-0.6346070804243309,0.8168081053142022,0.11380487955186853,0.6088575408740428,0.7175060112874869,-0.5528234184390395,-0.6484747268002713,0.7094052074163484,0.6502702492801046,-0.41996426218738786,-0.034583485400800466,0.7351372945418114,-0.549502918671078,0.8464273170706451,-0.27119629604273454,-0.32077604149660643,-0.6337925590091646,0.7362109977697379,-0.48906016033444605,-0.43634106933371003,-0.49349522336348545,0.7578979966012557,0.8901956005283459,-0.6731299714609692,0.10716797604882214,0.29174811960070385,0.5530263424981425,0.19033946794530723,-0.09408227416466725,0.6699482522928444,-0.6835876342267757,0.13779003806056359,-0.6597207021783484,-0.16819048729536784,0.6091308793995768,-1.0783781104923158,-0.19904448616488526,0.21660643809607055,0.03487140237079322,0.3035520841725059,-0.15965051785191053,0.24647399802451678,0.4430817730669604,0.5245345687052293,0.16580916337946508,0.35138115608646997,-0.9684575465520628,0.3599375354892914,-0.9368907288997248,-0.2743157889533459,-0.09941621791912018
