y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
0,0.9253588419516342,0.7150805342944574,-0.7615817415005753,-1.3436622640596172,0.7493093474920797,-0.10176566308003161,-0.4113944798715465,-1.0847913868386592,-0.008694202664817009,1.2842067915279658,0.7188037280905225,-0.19545381469629042
1,0.7356553954599728,0.4936051414205894,-0.7455213664125534,-1.0582174458998685,0.8205787018133817,-0.01057907183628632,-0.1847132027205676,-1.0842007823435706,0.3847893942367124,1.020492766194035,0.5459765604908214,-0.21766764024405652
1,0.0399643380618615,0.544127726306767,-0.27480614302674694,-0.7108809120534519,0.5700986545445516,0.4387852210205922,0.1895847398003413,-1.0977743638155506,0.8148383666961082,0.4103970533300509,0.5245233746612037,-0.24755865555689807
1,0.8219591291259208,0.3913443330836451,-0.8489111047941346,-1.0846358461066234,0.9237243495612756,-0.09125075183312815,-0.18549393832939093,-1.0374167459403245,0.3383442239062104,1.1599133011351415,0.540371823693609,-0.2708496378867916
0,0.7458034535970367,0.9456547136155066,-0.5521308239720365,-1.349207582239115,0.5499456141341471,0.32466426503381995,-0.3950575423619266,-1.343167901977095,0.1900225458481257,0.856794135784662,0.621238398179809,0.005653925304877655
1,0.4102070560185812,0.8686759981921238,-0.3301726099492634,-1.0220402544849079,0.5461438333994153,0.49907010322978523,-0.09517502300759917,-1.3401859782444423,0.5618516875396539,0.5444698915919497,0.517206827512016,-0.018393791327782606
1,0.6610713840669038,0.2544396129694936,-0.7919192650793583,-0.9268937633478476,0.8951941232618099,0.014483391005126304,-0.06241889216208712,-1.0339018979044718,0.5816099385826982,0.9493313584265649,0.4412643438027142,-0.2781248466742732
0,0.5068699290861234,0.5111303852069914,-0.5866287075742763,-0.9118524599628862,0.7193115395237699,0.1649889236841974,-0.05705465822016358,-1.1159370616280893,0.582374165366862,0.7544497178646463,0.5011134417431465,-0.1939543762347042
0,0.2323996122378054,0.8692800298033801,-0.18134108335220153,-0.9208527143663038,0.5173175579578038,0.6049294843417531,0.022131351168832927,-1.3443758424295498,0.6849627002011912,0.42931996809671613,0.5060202504149272,-0.04051507085330593
0,0.7552475139738679,0.8837347789295348,-0.5815953412620702,-1.3094136521387296,0.5863674316170151,0.22787796118654605,-0.3706880817037286,-1.2768060899414053,0.19449744720726686,0.900592681668727,0.6304563724671521,-0.034043467749072465
1,0.057791669861803,0.4092301075348235,-0.3668292130685759,-0.6711631379551658,0.6088074081574323,0.38581600633342317,0.20412775799439767,-1.0625102357618461,0.8390943690811752,0.45933618944477583,0.5012916335858421,-0.2990790165485606
1,0.2316464247303581,0.4568904340695128,-0.4387827985739717,-0.7532553783860876,0.6459900183058411,0.31558921191841466,0.10976018980760202,-1.0929232866593306,0.7574831123449184,0.5535534872217196,0.4880399191083771,-0.24752737817777642
1,0.6046399974453157,0.8596842950960267,-0.4866745182437722,-1.158004877959519,0.5785337418355346,0.3389078735638863,-0.23693703936665833,-1.3037575642004122,0.38641451287957657,0.722018586706619,0.5640676579886413,-0.02064825960865751
1,0.187956288778843,0.5565319539281731,-0.3561897298126542,-0.7708348195447496,0.6031165375498749,0.3763891689803407,0.11369477549556008,-1.1209705119783493,0.7514331799967761,0.4947668008265955,0.507625222839115,-0.21453996998686936
0,0.0915694447389837,0.2051258031686195,-0.4871894636950412,-0.6216933325554689,0.6609232495826045,0.33431469748007586,0.21966727977047634,-1.0318179416484314,0.8927231412940276,0.5219507541292769,0.4543503677422028,-0.35206412510076807
0,0.75225964037047,0.7988703889142396,-0.6156758322986622,-1.2435977425343547,0.638174775497483,0.1375465002774208,-0.32665431030300035,-1.211757702648829,0.2279750601540364,0.9372301614007436,0.6249958230703587,-0.08141430991537839
1,0.6544404920707464,0.147372803902669,-0.8238518888104774,-0.8986441954382272,0.9279209097692913,0.016064388570273976,-0.027659553761622404,-1.0046349278134798,0.6451287027258927,0.9347007306637799,0.4000959664031427,-0.2997027283550411
0,0.250304779322025,0.7006398857537154,-0.3091008225634897,-0.8554200447388514,0.5721314490213611,0.42910978365084346,0.049913097104686374,-1.1979690742025837,0.6917931007613147,0.48776364131218997,0.5161526352700171,-0.1337519759969427
1,0.5488802096986802,0.7554672579446517,-0.4960476356148002,-1.0539963949956763,0.6183100192013836,0.2760889251147042,-0.1576881271969939,-1.22935999619659,0.4678100608603011,0.7076333910838422,0.5472820419547817,-0.07736594087194625
1,0.6805184833155498,0.3777558983375428,-0.7578203256194309,-0.9755105236273147,0.8535746089901916,0.011008841548429954,-0.11229906406498534,-1.0629082961902625,0.500017795158971,0.9667041456437003,0.490099993526181,-0.24740521247244668
1,0.5794282274136067,0.8433753265729161,-0.475574733496775,-1.127741601125992,0.5824181895734741,0.3407244325558243,-0.2111410877082368,-1.2940064640377018,0.41631269881644073,0.7022872803865475,0.556630053967295,-0.028583922717905018
0,0.7980745162898479,0.0873671016281881,-0.9416469876964702,-0.9967876928718329,1.0427498946208575,-0.06641912322507634,-0.05339851724605743,-0.9575086979952409,0.554616491713048,1.0809005806691894,0.4010543432500944,-0.3262071915383847
1,0.8812829536558325,0.6428761675079798,-0.7707875596181579,-1.2536177946614526,0.7875786563921026,-0.09158290785849887,-0.3411064688828189,-1.0825702090793323,0.1080194362946413,1.2207140977581519,0.6658530761615649,-0.20477888923015045
0,0.1706041852939634,0.2009700261784962,-0.5274863439145989,-0.6502967618233416,0.6881219477439273,0.2962022403123422,0.18349222483955535,-1.036861443207559,0.8683781241723182,0.5685189205137472,0.4396724068129697,-0.33578765750251094
0,0.1427423734843009,0.9797409544411546,-0.016363952182991623,-0.9234377930273393,0.4813347781097646,0.8057507403927805,0.04884914893781438,-1.4990642046548863,0.740771548871685,0.3763243348852829,0.4826757269233109,0.01517806251205378
0,0.8561626607342796,0.0120999940481055,-1.0075217661947913,-1.036937472669683,1.1117320068688712,-0.09017002351001092,-0.03554171580158593,-0.911870295659294,0.544587402703506,1.1254288924396743,0.38279538784177786,-0.34579504051367815
1,0.5388092766425331,0.1522885828654774,-0.7497309774700773,-0.8231084009658192,0.86113401112601,0.0863015885702342,0.018595131854659074,-1.019403854930452,0.7214646594402087,0.8290202632425144,0.3947233182010541,-0.29690867712724184
1,0.1752745856000005,0.5849871387728472,-0.3308764549302984,-0.7763670588061097,0.591052560312841,0.396416012909842,0.11493847413445638,-1.1310775032182112,0.7511244688072817,0.4776367054406703,0.5121238382360916,-0.20388226278715213
0,0.0812798316374303,0.8007756154877789,-0.11228240291126385,-0.82440829827747,0.5082681073726438,0.59617763923463,0.1229043095891281,-1.2623889403771962,0.7690542206246713,0.36251920506756335,0.5259239689553464,-0.10375878630391344
1,0.3857032894835962,0.7017467870757914,-0.4062781926524197,-0.9248718549401765,0.6036859360726506,0.34904425271653144,-0.03265285740749202,-1.2032503854452208,0.6086804764478961,0.5841299400149058,0.5194068793378785,-0.11466131981725916
1,0.5162991179681502,0.7737612004675124,-0.46315429236613603,-1.041448250612873,0.602876333987606,0.3178835554238615,-0.1406062234461606,-1.2460260102450205,0.4919629601217775,0.6684921639101663,0.5407441801502538,-0.06726639476230696
0,0.7972984541559498,0.7490079578372731,-0.6670403115289941,-1.2491689750693944,0.6819513766583049,0.051281759906430156,-0.3370978939378698,-1.1642815565831006,0.18506803799125882,1.0302814176747748,0.6420875750969254,-0.12192717872677451
1,0.8023737470772713,0.5937481375677391,-0.7437265435929084,-1.1579828254144233,0.7886729300527291,-0.037419856517165284,-0.2669836029695702,-1.0971516011693765,0.25171493288391494,1.0961870532253748,0.6059849643445687,-0.19557800748886228
0,0.016202114608445,0.2432865857576168,-0.43438838412427744,-0.6067251427158583,0.6321008707977211,0.37222218631629456,0.24805429897517636,-1.0288331794502903,0.9018113566041966,0.473744188045334,0.47683866389708385,-0.3597980050717066
0,0.9223742243563656,0.738270095369758,-0.7481376343890387,-1.358433781564585,0.7293982132149405,-0.08493036578187552,-0.4231844762587883,-1.0959739865379412,-0.015710464490990315,1.2684085682087427,0.7227769535825813,-0.1832325912981326
0,0.3866165278418382,0.4348791803137568,-0.5448118798939098,-0.8176598595147462,0.7051965918836617,0.21996141626421178,0.030560605282805738,-1.0943675053170085,0.6868457472835282,0.6716007775275741,0.47673389671569844,-0.23207545445210342
