y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
0,0.2830973962905048,0.2465339524172484,0.2756013000101577,0.53569335751792,0.4186506959139404,0.5993332105035375,-0.5198467016361802,1.2226252167251277,0.41177806174242004,0.8486625426172597,-0.13739351749808867,0.07540900410849623,-1.3077750632147787,-0.7000511898763829,-1.1983928870859646,-0.38976924127458906,0.20554199735289091,0.6681498625335722,-0.7269311240355871,-0.1253122211846163,-0.7774251914682265,-1.540023955634383,0.005748197085768375,0.6629772980241894,-0.8055077148590002,0.29843682529274934,-0.049195907790805384,-0.5514214340520324,-0.671758138060176,-0.7538385577548118,0.47524655750681266,-0.1496122194701291,-0.40296904505315373,0.5690374413341127,0.6296809424226776,-0.7604229662889752,-0.6957869005826843,0.6507687882846663,0.5629114749046319,-0.16764687590181285,0.0007155801915242095,-0.574548072302569,-0.5399972415868006,0.8814341683950676,0.7844083016613607,-0.39373599308388824,0.6308983415214956,-0.9653661735835007,0.7470515608041605,0.416012768583119,0.36265888082237463,0.7982550090110843,0.3102695053978403,0.08101123147890213,0.3260208911101553
1,0.5129127960580209,0.1378385458222506,0.3026481992004854,0.9437629565572992,0.0781229031843112,0.3351144784320826,-0.6206323777591772,1.1256547690240593,0.604378993116201,0.9973682489411572,-0.37176065772009154,0.6420942020505191,-1.1017927705872241,-0.4832737419658338,-1.082144083189886,-0.6387489708744984,0.6307217410569995,0.7456694301749561,-0.7603480503496942,0.01571719686945937,-0.5581792731509053,-1.922874947163638,-0.15602935515102231,0.6796927694337754,-0.8387876419056555,0.4112313366036272,0.15536037009459996,-0.14683892245155178,-0.8048833904771692,-0.6476032642554127,0.8410642669146393,-0.34180286617127364,-0.6444652059894461,0.3354105486286196,0.24052325140740533,-1.1795364080187993,-0.32854679149519417,0.7338029952011099,0.953160241814932,-0.6195598359702914,-0.22673111178726404,-0.027947199275047352,-0.5360782475965581,1.2743964854127825,0.807530518921357,-0.9165378414194644,0.7110351953118093,-1.1452100697037626,0.5427997545320377,0.32849194351369343,0.0036380849175500327,1.0412107319297512,0.33328184331566846,0.06581597178021044,-0.2370115027786631
0,0.8614459089165459,0.7338889301913734,0.3861358665080768,0.4668927293958848,0.1671895741858163,-0.428070298073868,-0.3329895227753558,1.3827514506738985,1.4964914873517987,0.5769356632005569,-0.5436117651999846,0.3337424366975024,-1.598991021274789,-0.32528025708868175,-1.6243242751032367,-0.4592360958746694,0.08289371125022967,0.26818590456267316,-0.9134014137826089,0.10827698599827804,-1.1449698441810834,-1.9031929357732542,0.43942301238925957,1.262740418828107,-1.233540037351837,0.770111155935096,0.4882318120973178,-0.40537901295205503,-0.5317844635996428,-0.2861180096393012,0.779983017505134,-0.5339221227223095,-0.05124668264851486,0.5586846976117873,1.007462572062223,-0.8144338027561123,-1.388664798813037,0.5804087728411931,0.8818980148314679,-0.13811323085582286,-0.1287939570710524,-0.40771928237134647,-0.8248055504826498,0.5912865813524438,1.2748114112419866,-0.7872975064709203,0.8179934328973191,-0.725184938766312,0.45346860135451406,-0.46283107024305176,0.8094210149070937,-0.17654023150950623,-0.2693058813482498,-0.18057285474479398,0.4068919438182834
1,0.7798206623898813,0.7957340608969868,0.661343708406567,0.1974068677904099,0.2163726092408502,-0.5741684234505562,-0.03959000124144915,1.542439212138468,1.0741814081128922,0.5843045175162019,-0.5988833448799832,0.190855509256824,-1.7723526718168887,-0.41674136183138955,-1.7873286813457154,-0.259772394330367,-0.3983161669147781,0.42922547600727323,-0.9429616698764104,0.24755365200547977,-1.1543245344701871,-2.056873950110704,0.4929232601374837,1.3098384508246137,-1.314620984157066,0.778922262806579,0.530343488401188,-0.18785605582757237,-0.6967878399173987,-0.27914079110727574,0.8537069196767951,-0.5020148962754643,0.24113005566715806,0.663944857596964,1.3012419726894509,-0.7646757362556287,-1.2223233877468451,0.5728300368879068,0.5815322727516096,0.043215657328634596,-0.23135617409312645,-0.5564562068902793,-0.47604110080411366,0.4697814723450111,1.2688697147767332,-0.42933750410824,1.128260411835868,-0.7553673222180796,0.5304893037592476,-0.406271242599573,0.972914916162146,-0.14381181401180326,-0.02541233251273423,-0.06395857380691998,0.5188721257318061
0,0.4943760121728427,0.4711037615929416,0.4670286039168434,0.4218253428996417,0.0638464992780457,0.3052288349054177,-0.5412673329782874,1.2616195739253722,0.5247614335058753,0.6932266601070994,-0.2819270359584534,0.2471476819880604,-1.4460327296047633,-0.3485568472990773,-1.3169322145176163,-0.4445262292639787,-0.04361998587555834,0.5067323209642298,-0.6415162991799414,0.020820868004050166,-0.9686425461873589,-1.6354569165786914,0.23173282609194898,0.7812196730475839,-0.9915445718982882,0.37027453498863716,0.3290441562072341,-0.38722999477588743,-0.6676085260727156,-0.7459280292599731,0.7237113543075061,-0.1703508462019109,-0.13585079603606032,0.49011139779978313,0.8122343287937634,-0.8711302725309823,-1.013504174031604,0.7479490428133262,0.6728868642907778,-0.11654154240385572,-0.10234741209559318,-0.43469339760828757,-0.5917074680948099,0.738014468072973,0.8770369096366121,-0.6639443856582109,0.7552375639895732,-0.798781867335535,0.6405146507619695,-0.08195940295723092,0.4753826818255115,0.5116986287411281,0.15539047162472677,-0.08901668582784594,0.29472728053314645
1,0.902142622644427,0.3243450348585621,0.5390715089960926,0.1460518367395212,0.3146868321829941,-0.3084281165159787,-0.19073868964514035,1.4900529559147013,0.4895039438295806,0.2292973522116837,-0.4616732374835524,-0.026997496659249748,-1.3836851412009863,-0.3690805685901116,-1.6763535648215664,-0.17524887470220155,0.21020821952626623,0.38446632394274,-0.9514690742138974,0.09986445930386265,-0.7506940049329005,-1.4057269214155963,0.2740956846819986,1.2914277427210972,-1.241375234079829,0.6273096060785662,0.21365955734636272,-0.4246013222235677,-0.5539194462490444,-0.5448637934876697,0.2981499538705241,0.023262955411646868,-0.10198937311609936,0.4451523160870097,0.8121162375835628,-0.9121921674746122,-0.8288533446786431,0.8647275944254228,0.15951890540878783,-0.16710730467471097,-0.16930020547421518,-0.6618586319439793,-0.5356998666950726,0.5164166176224241,0.9017496333072192,-0.6131422830497782,1.2262561538657801,-0.4539651608094757,0.4519431578219145,-0.12639171356927753,0.564838688843139,0.0989482363896166,-0.32364301514515625,-0.25945283192250146,0.697194433243475
1,0.3740419406356812,0.6473662667151143,0.4449860648744788,0.7785022266547424,0.6943551736904489,0.4249421503607296,-0.3831618992332918,1.6186311382124983,1.248327499558555,1.2133593083938359,-0.27858362141873405,0.650072195780735,-1.5927967344471243,-1.0489263711023151,-1.604804556561612,-0.4171797386181551,0.066293122204751,0.9780174609452588,-0.9227381701866038,0.048457860949231914,-1.0887732538495296,-2.103332847522664,0.2943635569742315,0.8134812864230416,-0.9563896055082263,0.5402116635456796,0.3683337442547609,-0.06240981599703323,-0.8383703969062817,-0.4328835129504648,1.1201306076320836,-0.8710012211129012,-0.3842529125233149,1.2076414052490545,0.955523084876591,-0.7668530474613916,-0.8790057422370323,0.15688597079447517,0.4739441616327713,0.10797416405399582,-0.7221737694428663,-0.3988747008945514,-0.22937698972886805,0.7761940100428947,0.7202376663893206,0.04978204886975601,0.6981339159703717,-1.715021892238362,1.138394879167274,0.2855939302750855,0.9064974552824362,0.3636344940659863,0.3957494090058865,0.2872058753045276,0.33563772082726306
0,0.9917216413476936,0.802648804660512,0.3180076660779315,0.6443301665894335,0.4336167836213315,-0.6642907186661061,-0.08819416917562495,1.4190595910204544,2.241432259684735,0.41822954811116364,-0.6680459050571065,0.41166214801058426,-1.5219645717788972,-0.6510306533046514,-1.939682291712959,-0.5346837613431518,0.5169868402799009,0.3017408267406434,-1.1705857201214445,0.05266657269528348,-1.3122331185223353,-2.1209553277248734,0.7558381746104671,1.3960415480394253,-1.2030695655303136,0.8820088628501062,0.360582585205672,-0.4243208171653798,-0.36212458987020785,-0.033369428731361145,1.0202731077822231,-0.70283882756223,-0.4830709110602789,0.9872288245065759,1.1455418357318992,-0.8719341105479443,-1.4467952163466506,0.31021379323686227,0.9521817918594035,-0.06410472498517122,-0.22087155130976846,-0.27939672782108493,-1.0863287492269194,0.4181158605672176,1.2009216614382188,-0.5752652016816022,0.9201987622067785,-1.0449610146622295,0.6376890281985683,-0.4940856529352941,1.159272948859904,-0.6525853041757423,-0.41869633839907466,-0.05159268859831531,0.2596792531438685
0,0.0979852939642472,0.7979260735236677,0.4181039009086389,0.4625121945535835,0.2556229894800722,0.31294286631689744,-0.28915349330864304,1.189830898824574,0.8534361743594878,0.8062249886531502,-0.3690371553882669,0.5396031520784929,-1.4966123912883476,-0.7380958038585835,-1.4418045254738874,-0.5493575479235117,-0.3214680750671789,0.5795053910836339,-0.27409675462814775,-0.03161319409493017,-1.1215272581735747,-1.8407330503495707,0.11317573594337028,0.5575387030694978,-1.107899845369246,0.28697020443046173,0.33411205919611375,-0.3123331347330516,-0.6634816741819232,-0.6279458946341713,0.8383307190667642,-0.5876565186746886,0.0012381800197253045,0.5201990201321514,1.15670946164284,-0.42820128916141714,-1.081890932604374,0.6006038655780932,0.6530006183461875,-0.011693175451184706,-0.06556742501787836,-0.5520225866063547,-0.6062711371656644,0.7363290120221604,0.9565290110282154,-0.48808547420707926,0.35155828938270556,-1.1505616806674295,0.9836947991088582,0.06686219417401378,0.6108815303973363,0.6880231781834828,0.3944125563889146,0.27572059780589253,0.3659939115755836
1,0.3256631545983564,0.2970191924858993,0.951775341766526,0.2145211196747535,0.5507195027619264,0.43399652758047097,0.004449621058589303,1.7167653756653072,0.05905709397350455,0.8002977379204629,-0.30909138265038044,-0.1475111434116988,-1.2715572837913491,-0.8085307861960681,-1.4318800404396437,-0.13368190573045652,-0.578123812163557,0.7897390545831036,-0.7454126438375496,-0.12840118789143243,-0.7913973617617545,-2.2146771566231496,0.5662369211282491,0.6651201036978975,-0.8246462244384907,0.16942456556655427,0.11227461967281685,0.34910995983989923,-0.5244500231095243,-0.6325378072546878,0.8292381975754094,0.0515235466401742,-0.3114365924058113,0.8917679087867981,1.0012158571600047,-0.6287150180638086,-0.47539003838148647,0.2886806068380986,0.2737263276205253,0.4873862572823667,-0.740925359971574,-0.5341569517529177,-0.05250158232574338,0.4784486885361055,0.6790945388235966,0.2191956440526933,0.990154990055428,-0.8932198565630531,1.3667184603529035,-0.18018227633228318,1.0233145755406203,0.46980599400811013,0.704448927732573,0.013046065130873755,0.43504756841601344
0,0.3343147041789684,0.367227465600323,0.8510473037254165,0.629775509857445,0.5514390798216311,0.5993074814822714,-0.4049114375118691,1.7932024833140354,0.5157944474795058,1.1029926102274392,-0.2928915785125802,0.24155545254027613,-1.4144281231050002,-0.8503385513386108,-1.5841353841336003,-0.3663287782287536,-0.327763086745702,0.9159336155705379,-0.756068566150691,-0.07792007650835478,-0.6465460548300539,-2.3081881548847534,0.5656941802655535,0.733201274660492,-0.8716717481530305,0.17285296941199027,0.3588689933087001,0.5312058739234669,-0.6862387696642471,-0.5662420750726289,1.1909797650452112,-0.4247441269268186,-0.6467508661801976,0.9893466827018236,0.8416063903734918,-0.8552084042493782,-0.4505241919915894,0.34108884011030105,0.34341884376753123,0.4370258121302639,-1.0338081759039517,-0.3814283418891044,0.05091440295126646,0.5901003275424396,0.7089513870661183,0.19778586681899252,0.9065344933652341,-1.297183107842491,1.3943926619925489,-0.11272928270869183,0.7812110360526152,0.4427097319602851,0.6867759657735825,0.07364638195172941,0.31358420577649704
