y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
0,0.3680848623264954,0.0470595887923871,0.5316578566344605,0.6672748693993276,0.01129340684652249,-0.1814645058871004,-0.2420196359349448,0.010045401700888077,-0.490976535713147,0.2667093829268978,-1.2244369902317636,0.343798478327327,0.6083524066263927,-0.6007138784406602,0.889117159892713,-1.231809043829538,-1.2809167559525103,-1.0548411258901866,-0.8028133687251762,-0.7610188719587756,0.3112694931713563,-0.5725187450933618,0.2826532480810239,-0.0318345748141187,-0.40226837442386654,0.24929342959929543,1.1684387993391188,0.9614549017105787,0.8280379235496045,-0.20813979579338154,0.39406339481963587,0.44197100955022434,-0.11542262704033512,0.3751441610331589,-0.4574197898071794,-0.7923714622458826,-0.5348681381736368,-1.1447427269467374,-0.38321722640654715,0.6399381220779232,0.6120359753013671,0.5211239176987766,0.03554644549192652,0.6709042927617811,0.8257851113992497,-1.130706632852776,-0.0572732863218931,-0.8891139502997225,0.4604733409236392,0.23615334190560328,0.4242380271777994,-0.30784220181181154,0.25393689560399707,0.6142714858720153,-0.5091407449909234,0.18007770128813455,0.312084129932429,0.5758538074246744,0.07858823831247427,-0.9639665011726938,0.5984218616745958,0.3800792624543109,-0.17619574393272353,0.24606897494841834,0.725892357620697,0.06939530993164406,0.0808056510608526,-0.13933673594963492,-0.24871797992591912,0.46883492583068737,-1.086756860715898,0.033140304731517405,0.5026369029415187,0.3770845782228399,-1.0231812978123909,0.5801586805792909,0.8284228176735526,-0.5015664617790304,0.3635252143723726,0.10476521537599785,-0.3875152470320512,-0.7802744528960864,-0.7729811116548715,-0.6251639624643266,-1.060785390008762,0.36199460327766975,0.47483955141590867,0.7266473423644171,-0.11276171588374638,-0.20395528759797332,0.4973211026549807,-0.9772105922520865,-0.05248756453263669,-0.6357299710839093,-0.8042151055649714,0.6701950481164235,-0.28606668932401336,0.5025974069526562,-0.9104696892199635,0.7321566977694977,0.9035790565248657,-0.8107606563123736,0.7804385481837434
1,0.6672598769042778,0.2339424690456754,0.417621745462061,0.8665335802870264,0.11804495264006501,-0.2638138472849308,-0.4305554281186583,0.12176151698458428,-0.4356658393298406,0.3340107723538611,-1.1914044397074854,0.34926913454585257,0.8195115861478474,-0.6510644954793606,0.997052461556425,-1.2876826082350386,-1.3737087578215728,-1.1796224258815167,-0.6560326977874097,-0.8516663359440083,0.5121086212790997,-0.4904829469981029,0.1623046611849803,-0.2685498862441861,-0.5617426435817691,0.15421078247045153,1.0344323284817163,1.1342205158322654,0.9961084143809077,-0.43468333608438936,0.3388741635550609,0.38481492615780005,-0.3203486958106894,0.046713543590217996,-0.34705425883320296,-0.9433170615726483,-0.6667802674108169,-1.270391509035589,-0.45645319924590805,0.692938290074158,0.49259703534243704,0.46477440299902095,-0.04379693111241404,0.6620021220128808,1.0095025407069338,-1.0145733965043282,0.07463027664554575,-0.7197217508142976,0.6408236898750471,0.039974398774117396,0.57486483479215,-0.36580294360796317,0.3921347103168296,0.6717992136587119,-0.4369039549425533,0.1726647042548613,0.31068378031985616,0.5737169539524818,0.2536508533650004,-1.221516646598479,0.6448838800992953,0.3508060339329481,-0.12109787460356679,-0.1458964607758523,0.8872326239399779,-0.22296938711904368,0.26777197947282927,-0.25424814801018514,-0.3607352096674522,0.4797472009914881,-0.7454699975278134,0.022347498760558478,0.2766854628912577,0.59249363810595,-1.068172608999121,0.7042191644208795,1.058470397809315,-0.5241469755621387,0.3189145281832301,0.0025729283471884546,-0.10987899660106391,-0.8993199683004733,-0.6507663111665642,-0.645164293230471,-1.0179825814967454,0.09679085722162312,0.3084880520709637,0.739263531096702,-0.2942823023269512,0.01767043749402888,0.7529782098696041,-1.0273818103064487,-0.16821372508031596,-0.6482417517747918,-0.6674497467338056,0.5230398751001948,-0.25788251020922226,0.3730215263408965,-0.8640103878819058,0.9404557333131951,1.141691490232948,-0.7401383087589447,0.9756177910911421
0,0.5596714369053566,0.4525410958915914,0.3281092994216537,0.8689329248227569,0.17928920923747743,-0.30699637859098344,-0.414663889429267,0.1562778009961359,-0.4905777900431321,0.32941622087929867,-1.132617234566655,0.23866864332613272,0.9289408108964285,-0.6288467119048308,0.913979485496498,-1.3102996121298283,-1.255411427747928,-1.1619114536364117,-0.7479511674491184,-0.900290615829369,0.46737229945692943,-0.40531376045727646,0.09443893594335105,-0.3368235643788412,-0.49134539473254524,0.21595210351162603,0.8673464900405098,1.1269109563372357,1.0193149361561604,-0.6170637423104537,0.3925293273410749,0.3485157528927454,-0.2732395258270397,0.023914128770481925,-0.18157741669513014,-0.8369001489244586,-0.5620026311106425,-1.2949648709562513,-0.467100504006975,0.7017818365658081,0.3352883618800747,0.4833415222270355,-0.03538481186544956,0.8505294990051263,1.0794023544912617,-0.860811904079496,0.08155580373720529,-0.5858802061648208,0.5255941316137867,0.18476051100251376,0.6484173888902753,-0.35539246266596053,0.2470275192429041,0.44490510963082325,-0.5568366624660711,0.22717514520507484,0.2268728911229711,0.5709737110637534,0.17932640135760464,-1.1614699927377663,0.6660468625994728,0.40281490828788064,-0.01786595527013979,-0.0916508157232844,0.9907769041263617,-0.23339783152801558,0.27886210266570716,-0.08473925403031782,-0.4457238071392077,0.34176418636371547,-0.687999383039591,-0.089844161549419,0.3331354519847942,0.6574083533250831,-0.9261558570322032,0.5709657739109317,1.0955740965686804,-0.5517406833152327,0.30263100499554696,0.018315272891819785,-0.03309614089503682,-0.9131174040358931,-0.7076025665262496,-0.789200507282316,-0.9736858232100642,0.04466645194220128,0.3656257201790442,0.7616116839075338,-0.3827424995930245,0.04587527437913668,0.9160275420301764,-1.0290974171392098,-0.008653299173786278,-0.5895923103164685,-0.8208058943943372,0.48430534589962043,-0.3524384953920679,0.43688148197181953,-0.74101750273188,0.9880295072035021,1.2995539790610915,-0.8476536696078564,1.0371221760376144
0,0.0677286892435703,0.3957568789695974,0.6275619172908731,0.45453786276984576,0.08994927028470362,-0.3711109138812962,-0.1544125646037406,-0.01781381657460952,-0.455335445069534,0.3705671727045623,-1.2217319626195058,0.1391884297272842,0.5224360681748398,-0.6713413681662442,0.8215361798500866,-1.2079707427942084,-1.1473020149311373,-1.2145882347498314,-1.0755978009230536,-0.7788071894911571,0.1804211883146097,-0.33647653365547897,0.23722547631336344,-0.08027878040364586,-0.41033370296125726,0.3130672753884654,0.8758181083742312,1.0204918470844828,0.7853142444683058,-0.45648663556478014,0.4861086658819255,0.37910051934983907,-0.10270040301697204,0.2321414766662053,-0.44345219735169916,-0.593809496737331,-0.24147013420642838,-1.1791356539570081,-0.31571827429754423,0.6533847030861611,0.4143912380906267,0.530363683486607,-0.01601108182216806,0.8138434353013688,0.8497578906812421,-0.9637533713572833,-0.031238865643780984,-0.6904041308664134,0.26137840490489234,0.33285058105272314,0.5353233783216957,-0.128547541237485,-0.07343633569308967,0.3203399403825163,-0.4624142149345661,0.466283061737003,0.23826908138333822,0.6178343747175218,-0.093341085023695,-0.8115478645983081,0.5994520216096159,0.44935529201258356,-0.203533660610498,0.35419490495324324,0.7331577626347175,0.08530131647606344,0.01743604107059588,0.1739952590419967,-0.18235929889988436,0.3003022462074941,-1.091126905485111,-0.11789888878130524,0.7304920827109871,0.5029929638992161,-0.6684238155862119,0.4843123535742546,0.8635260262932931,-0.5650485019736171,0.2818240020487558,0.0026200071406654157,-0.45773613614700526,-0.5089665932615426,-1.0143161696893936,-0.8613460985566571,-0.8964291685770213,0.3630175108009563,0.472868440809997,0.7733115526780809,-0.12399176654040306,-0.24033519441202156,0.4805296413599207,-1.0336086253429189,0.03613341977611212,-0.6867807853374457,-1.0751072051836437,0.8961188813512629,-0.5477481151200954,0.4634280903265478,-0.9183295506464518,0.7283860765681489,1.001104780733022,-1.0793259310571774,0.7440313565233196
0,0.8103478927570292,0.319620406288899,0.7335095046821637,0.6940340421486345,0.12913982156760181,-0.4920422302923548,-0.4181645233833707,0.34252705112094367,-0.13508842418367362,0.5290309499459115,-1.3610601142059309,0.568181532143791,0.51800555200412,-0.824889683804849,1.1470649275230558,-1.4591279588799746,-1.5476649518422396,-1.6786599477240276,-0.6219059926113539,-0.8367645184142819,0.6148918486921602,-0.3732416816996555,0.18042597965169352,-0.3930799871751202,-0.9202563335487997,-0.056616470582511555,1.037519754457692,1.28478294815046,1.1411172886134007,-0.4075213943778522,0.2964938898737484,0.4500949290537236,-0.5785331701502948,-0.36626951031783644,-0.6770588471311239,-1.1827905552380515,-0.4936424936442308,-1.482451525779702,-0.4218245686384942,0.48175254919645843,0.47422210889564875,0.46621580814569763,-0.2750261323351735,0.2610131621434619,1.0162092684232862,-1.1061843081182063,0.3153778394037564,-0.9397344948134079,0.8800771308099048,-0.5468770219623087,0.5658432489388034,-0.15009228233445124,0.4588930362830976,0.8898124669409239,-0.03598583176293325,0.24787830602553793,0.42658597865023223,0.6684073051331849,0.2796614255309057,-1.3939851974896436,0.7495864525016434,0.36666190807541266,-0.29144852961151857,-0.31634732862637316,0.8860517536907233,-0.398188557439752,0.5084595922799622,-0.5199449737363756,-0.35566062262691667,0.6439773090014768,-1.0068387666052876,0.13124043077062778,0.4633432520203998,0.6267594218723144,-0.8739301308095437,1.033578044736859,1.1280941414003514,-0.5076994238312145,0.3919233097199916,-0.20247091476475107,-0.35816697982555373,-0.7497991660705468,-0.5964870608810274,-0.6170563382932286,-0.9199056720747105,0.0634381263247947,0.05619221871148791,0.42583833726366166,-0.3993914922315467,-0.02571722961707673,0.5926996479570155,-0.9795854904593108,-0.5515993273741647,-1.0076472778322931,-0.553493818549205,0.544176278087282,-0.246376467540626,0.053125220563796045,-0.9258017068947552,1.0020688274387277,1.1123806943503942,-0.8232704072412841,0.9723114599464581
1,0.4449518990236621,0.903557286402596,0.9793552145678508,0.31995782847458104,0.7521190746952833,-0.8821851742317749,-0.8603316178980019,0.8861037705583452,-0.4309171704140521,1.0800684386774617,-1.612612511304528,0.3894527375357798,-0.3695478578979995,-0.30336735160211126,1.1370009317157452,-1.4024441597695179,-1.025919410748499,-2.7198904777611252,-0.9390793346496985,-0.4218936984681329,0.29815618854633835,0.4542258894527001,0.015918047512550198,-0.8572926896981923,-1.0790919294396495,-0.19266642742157897,0.5758849315565261,1.0924998423730068,1.9481834014926436,-0.5188723000548892,0.5726335285419875,0.30611150495845707,-0.5469862024355632,-0.8425949023235434,-0.24853053182654236,-0.7325146555557652,0.3866475470251234,-1.9407822953712337,-0.8008210489253476,0.010092403006087464,0.4358589062779389,0.39134859580802867,0.2029647941787618,0.37088805327306984,0.9725006561690103,-0.9793169345276377,0.7456067537121985,-0.8207569572413937,0.48162423122357634,-0.7879177286961255,0.4965148476409186,0.25065651650951615,0.002285544056859934,0.29955724516633453,-0.06732632633221136,0.22644546750329045,-0.23623788754990446,0.619149795861783,0.40730102007666524,-0.8085367331210503,0.2861527253248006,0.4047535064995368,-0.42835395052869796,0.001381929355538214,0.7086679354969091,-0.24331791838204708,0.9153791823572424,0.16631898867893924,-0.1634225964027908,0.01796214107637499,-1.5630385008776655,-0.4634061650084692,0.5323159036437716,0.769260634872509,0.4239136067386583,0.6981766661293314,1.497492043725411,-0.22793287346886876,0.5703615322743252,-0.3596655528010819,-0.75513068048127,-0.14464908875670898,-1.0315767510794835,-1.0356918666647772,-0.2953596414765729,-0.15575164991986085,-0.48696876249521504,-0.33492835114951913,-0.34032903307564577,-0.18371562880398784,0.6380284614472543,-1.0499403261643443,-0.459223784879935,-1.503469487076179,-1.0978349760091595,1.2005701544286005,-0.6851112333003183,0.3307139227943274,-0.3927077942893591,1.2639720372033476,1.3342451047750472,-1.4900725959050367,1.0996316583544528
0,0.4502834894751002,0.6305468963794607,0.9218932958972744,0.2799358988784776,0.30488284387007947,-0.6761510128104284,-0.4327784875209194,0.43946592603304063,-0.3052850147814509,0.7605605189948124,-1.5312681474405798,0.4166744677770004,0.022899356288361386,-0.6094124136369529,1.0261320295474448,-1.49468018781115,-1.274530677279098,-2.196765495534825,-0.9897849798362091,-0.6452022458127773,0.32909408261465617,-0.10288028236614961,0.2617983662840525,-0.6500546852658188,-0.9341883983560416,-0.027135435801281346,0.7810977615176475,1.0977948141648228,1.413311304386044,-0.3255475549805529,0.42128777132449624,0.28689251941954275,-0.4053357176337037,-0.3979766854504499,-0.42102193368596597,-0.7977638616058499,0.016883110743168672,-1.5411987233372615,-0.6077350270707923,0.3028818200705801,0.44525053580503965,0.4463691455269928,0.060870350519845226,0.41871028758819884,0.94543384127129,-1.1272468049046873,0.4769529408292731,-0.8471321451958418,0.44829803287063796,-0.5338542665713868,0.5614767496293517,0.14077964156812883,0.0280493592624991,0.47062790000010146,-0.0728439910342623,0.3129824168084787,0.15683215790108052,0.5793996371851512,0.08227140067844428,-0.8690460109025004,0.5536260100674306,0.4108851360291079,-0.4324846953256364,0.05738007376200571,0.7036017423591862,-0.21088681758019223,0.5162152978170057,0.05031737834642933,-0.17111474459506976,0.28630330975980434,-1.3427165690707334,-0.1784774131387947,0.7790881980923086,0.4987533867539665,-0.22258266456099945,0.8227972470134944,1.1511253271773796,-0.38636030866383725,0.4361768959181845,-0.15184239806972238,-0.7939239749757864,-0.3494218343600012,-0.9294121051075142,-0.851826958850492,-0.7025265175986645,0.21008968367170838,-0.15919423106997121,0.15198718495428176,-0.3764089307309355,-0.20562981052241247,0.5154885589366807,-0.975647945952593,-0.38128724829484895,-1.32553442314592,-0.9923555423080139,0.9062958606630158,-0.4738754693620038,0.23463316430643932,-0.6118861974470504,1.0273906678443863,1.184893163740319,-1.1761116993391865,0.9843534314720804
1,0.0239980526874282,0.2467552773310857,0.3754764433892911,0.6285195955191085,-0.027750284446077116,-0.27544557272944087,-0.15573737322530667,-0.13151082817153203,-0.48951050968332144,0.1785987130808765,-1.0806788973362886,0.10347857111846395,0.7641560141873065,-0.6072098486784668,0.8041006325347193,-1.0770580310578568,-1.0690330285268712,-0.8769097282272946,-1.0242802422400012,-0.8048011030559252,0.1664468807245623,-0.45723473664811803,0.19354910116426938,0.07122898574042501,-0.18021537048582104,0.382259064702083,0.8819114808982006,0.982878027465967,0.7858219008450209,-0.4867539235291593,0.4945090893036615,0.46712393051703793,0.03425126775659219,0.48939212758019446,-0.3759805675237879,-0.5640270278051134,-0.4174226120935298,-1.0870564335895838,-0.31704253369300234,0.7518974238219943,0.3849362780757372,0.624621303028663,-0.04985111376720576,0.9136827587107407,0.8518865555825071,-0.8780046972597493,-0.21563852130426953,-0.7736892098036593,0.24031212185560105,0.5004154815266268,0.4814769759917157,-0.2893550058422317,-0.003078892849834198,0.2764660486877193,-0.6233291130230062,0.36112229676979407,0.18275668911866452,0.6399908479052863,-0.0833549421363772,-0.8820134632075968,0.5056343015432987,0.46022366934446873,-0.10372785019057952,0.34669677007803323,0.7642712620466157,0.16563138091529483,-0.03492411090548106,0.0764697336025948,-0.30009067470369055,0.3156226311482829,-0.9739663497013609,-0.06344471124061472,0.557062711760211,0.5647045102504359,-0.8125180592102935,0.3662975577354441,0.7598190536317617,-0.6317303876849276,0.260899201119452,-0.033611177811095794,-0.34776992818200025,-0.7006328448065986,-0.94811024807999,-0.800613644747245,-0.8823387118895664,0.29258001007292095,0.6476636531245835,0.9043837302421348,-0.10695562109562055,-0.20044908742953035,0.5951680119794649,-0.9932368715226675,0.15545343217319157,-0.4572568722598348,-1.0285287624171648,0.7997444897622465,-0.4246542414567605,0.5429691864452562,-0.9302145387815008,0.6123123307191016,0.9322804979385764,-1.0106744777729912,0.7030746602241957
1,0.1879597436522344,0.7144922914592373,0.5825406715179273,0.6391113946067514,0.4139476027908653,-0.39516806270701904,-0.3525733060014793,0.25054851789404947,-0.5075374853610641,0.5356058664219538,-1.1547789818345173,0.15016593011551801,0.4949731373250376,-0.5611936437022,0.8420052126302716,-1.2835205725239858,-1.0536752960957376,-1.4389474811577017,-1.053219235732157,-0.7870535456334314,0.2663085607701599,-0.044857003947806666,0.04316173563402706,-0.26601633641090067,-0.5500752983951088,0.20683833308780944,0.7392107038972797,1.0963833292623482,1.0125915317212315,-0.7309130552026609,0.4929227085419452,0.3792841515001626,-0.24320097458917678,-0.11462796808806575,-0.19145018614833084,-0.6361888044642453,-0.11642299687172945,-1.3929306584008005,-0.3768371950631224,0.5118289469895586,0.3384493802087778,0.44786287060849295,0.038484661075919045,0.8886208050145276,1.0318902176685107,-0.7304736559763136,0.1911676612956838,-0.5711223277493666,0.2859050141326867,0.24765035407945138,0.6550113340682868,-0.13333778313075745,-0.1320624071887999,0.20934386261116358,-0.4950723634340526,0.4782492423219259,0.10314477484043653,0.65546691802507,0.08493395277609543,-0.9391618379614012,0.6687835099091384,0.4986404137006921,-0.05424557000903478,0.17854033523519663,0.905118143225575,-0.10665002788614933,0.30958490605720007,0.24114947083095067,-0.2834912102462162,0.12560646637543757,-0.9970047590188635,-0.2939752915128874,0.6883629421892167,0.6861479603350288,-0.4224718843714279,0.4778671022638522,1.1543039023325485,-0.558667827390396,0.285896509123068,-0.09828146220647271,-0.2625193552506659,-0.5469756521162521,-0.9895196047239754,-1.0432374310654344,-0.7381618101549832,0.15178711816369603,0.3166195856862897,0.5957095618459076,-0.2047023841172948,-0.10256649292029676,0.7118569862194833,-1.0743982381308035,0.055687381333898396,-0.7710428505477757,-1.0684055101091399,0.8596143409659605,-0.6885216627810214,0.45576259816800124,-0.7996246349606442,0.9581805963095279,1.255055137590482,-1.1996133419997779,0.9828827105442798
0,0.1166364425806498,0.3324771444744543,0.7929381273613318,0.2689508205296555,0.0438356060513301,-0.44436662464847937,-0.14884892246490394,0.003810091627163807,-0.4118915502609109,0.4809593979338067,-1.3856798125627523,0.24555934358368403,0.28420785556009726,-0.6906614888865616,0.8436829584531138,-1.2599165520451134,-1.2367140376053194,-1.4052072851780568,-1.088075476874308,-0.7218532603648891,0.13155752187777625,-0.3838892772514069,0.33135269393081007,-0.16145035904935245,-0.5237215957144806,0.2814414419071366,0.943884982664078,0.9550785275991526,0.7980603786979804,-0.25952953145069435,0.47699436581266313,0.3430678739150811,-0.16418462544335188,0.19669191632996635,-0.5898525456303608,-0.6529583208303225,-0.19036999279411065,-1.2088193790170856,-0.3763370750593298,0.5982556851630554,0.4823805340186801,0.5205550346660602,-0.020407113180829398,0.6807599929957493,0.7706856715363165,-1.1672506367399507,0.059094776888667225,-0.7681606314843522,0.26891981546726934,0.16071600028456592,0.46636301089252963,-0.019235834307947577,-0.00952421131328831,0.45613877702257866,-0.3082702746516293,0.4577884781945366,0.3242632968299218,0.5978102907062086,-0.12716415513615056,-0.7142901775716798,0.6063846561075791,0.4296684606178555,-0.36176437826576535,0.39824213033640715,0.6251171881638561,0.09785071176910226,0.04411309478051808,0.12155371105426827,-0.08134111792463927,0.3558455815667283,-1.2685149890654916,-0.08083088749765528,0.8076227263462333,0.3553223114349277,-0.656255717753919,0.6006673582271885,0.8448677431201532,-0.4854822049856455,0.2908860259948731,0.02675928522194037,-0.6254963068063571,-0.3953415997053374,-1.0244161635058961,-0.7717176559025227,-0.9676677144720218,0.4710232054851049,0.3212116747635634,0.6784492906156576,-0.1275859948052669,-0.31302059075198646,0.35046176508521626,-1.0140797987395216,-0.11261496594970297,-0.8613731196146951,-1.0666812505545522,0.9143398774629553,-0.506173992935936,0.4023530803215481,-0.8902973527552895,0.7205285142357376,0.954696495707362,-1.0442340150159959,0.6971490390022793
