y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1,0.124552989733209,0.3089829390148769,0.5455843475444044,1.0322470090216038,-0.017474814438608845,-0.15110536917874484,0.6107437952187359,0.052302829881624914,0.47973030860813043,-0.3402963178880075,-0.3625163602626024,-0.9024322991002797,0.4955689933689714,0.3512909203327707,-0.6351945130674509,0.3617998626432419,-0.9422665050434028,-0.514025056047878,0.6566982180717125,0.38038782417847217,0.5139320347152371,-0.8558926807159637,-1.1358172260690855,-0.3871379408146466,0.16329526849806278,-0.5467443558678102,-0.5406533062461354,0.6550900267079793,0.662219840822482,-1.012760500273793,-0.6959428184879932,0.3836270710571833,-0.21537551252160753,0.5716766947546256,0.9028668097010606,0.6812198885330077,-0.12111333674938918,0.9548641891894271,0.8417066711471456,-0.30031109219042856,0.7379867611673963,-1.0943186312733506,0.9091335639077632,0.023579479974236647,-0.432982108996393,0.5395748160028322,0.9861335202889965,0.17338014498308635,0.9482738978074514,0.4229362745238947,-1.1308347535439918,0.25132276585549446,-0.3332657414349026
1,0.9484078060345064,0.5655880376558566,0.1223275248295721,0.40523574390528877,-0.5656681311646055,-0.4122957145441824,0.9369198814703324,0.017404724150836118,0.43086206579105096,-0.19168706090657214,0.3735411866487269,-1.6571736301271525,0.7282901236575723,0.696451237453209,-0.7683362684127237,0.852114544416657,-0.7753158742385378,-0.7753659824419191,0.6380576393321111,-0.1269475310412743,1.0789008777538396,-0.8335560232772805,-1.2746733642539025,-0.9371084207491408,0.06691775904222079,-1.0433268840877141,-1.095573983137724,0.9571244556685774,1.0603601395399858,-1.0761259290729672,-0.781302723802504,-0.017387637287088382,-0.007361348327647034,1.1342246552107431,1.5647363212845038,0.4227320458677892,-0.941109120001118,1.717617111557608,0.9721919576526328,0.40168156798853183,0.8589364155708449,-0.9460886738216767,0.45155454334544803,-0.2491707343894432,-0.5562390230203307,0.8863222861456138,0.638570804178683,0.732671147408032,0.7822381695525452,0.5614810237290195,-1.537807322192718,0.14802109872974378,-0.41846766266852375
0,0.3221536150026741,0.2032391467100148,0.992859852318297,1.2304689984608637,-0.04739566755356514,-0.0223744643468261,0.5258025257941195,0.5975717687007137,1.022910584828136,-0.42308332636326107,-0.26157858429623254,-0.7392728868834751,0.5547141242904569,0.6350815205852517,-0.49654934714166016,0.5953759861978283,-0.8120157680542307,-0.03642300829770041,1.037608538176646,0.31650576741842196,0.6434806416023878,-0.9030778446015522,-1.569354788163491,-0.24796586816475263,0.08078587749916342,-1.0444639169543466,-0.19981240139428022,0.4564840585573401,0.6427515172121125,-1.3574794969290516,-0.42188445360650845,0.5833332864964271,0.00367930522637872,0.5211536702787537,0.9207379337430048,0.6307453962312409,-0.057034905745000135,0.8612657625564559,1.3114130230174876,-0.5146387317538845,0.7877026940376277,-1.148645350662894,1.2885904269816792,0.4113516462001928,-0.4432972009982722,0.6174559300519876,0.8875730051842671,-0.1699201236480502,0.9262777437612972,0.5640989262481619,-1.6220590292089418,-0.2280938200927154,-0.3568629365301121
1,0.9233414829298998,0.6617126943090821,0.90215626463816,0.8057790159019759,-0.2164849620221065,0.11501183972026299,0.1348481792574435,0.4113715463818867,1.2012355094961686,-0.025706412048030192,0.5381818926348882,-1.205604178508891,0.48292819123385755,1.147913220824219,-0.6639140652993315,1.3367749049333277,-0.587365056330897,-0.6882673284696658,1.422053220092326,-0.34944567488579514,1.1831582778396557,-1.0384012723743343,-2.105766869526005,-0.6082213267485187,-0.7701320836878107,-1.5266039360785137,-0.8996602165525448,0.19364589371140994,1.0559828915927283,-1.4542148532698198,-0.38892569675306154,0.12283434845126506,0.056333948787088216,0.9758191672877231,1.3919288070424096,0.3635417125394307,-0.7658625369551066,1.597705632219327,1.4649549509767643,0.058862751798590476,0.8459408540266892,-1.3311653978861315,0.9323881317517356,0.9406685366810558,-0.9962273127358555,1.0148971666032969,1.0851871683610534,0.19034464578078475,0.7400818021834955,0.29326708674292695,-1.9987366481449291,-0.6523682251040808,-0.3769476065035343
1,0.3443803860843416,0.7818360672590278,0.6912228108757766,0.7421162815515634,-0.19690852695492567,0.27391807754934966,0.5298099618442846,0.18708950188844334,0.6892986752641597,-0.38493559057476984,-0.16847712129734482,-1.0934153281193202,0.29920606896937524,0.2677604249018062,-0.533365180799815,0.23937801070652145,-0.9966874771311056,-0.5331687698111294,0.811988455222316,-0.07414001042329944,0.8474144570028769,-0.9563871776035467,-1.5603583127680976,-0.25254625228485206,-0.0978606732869253,-0.8238949141351312,-0.8565710572813426,0.681095847516605,0.8077182351265266,-1.319217995518009,-0.5856272010097336,0.255463435862199,0.09361216158842423,0.28368926248091203,1.1431739928224933,0.5399470659481325,-0.3556072097253856,1.4226000601591313,1.0880944965573798,-0.16950453700640067,0.7560887061193392,-1.3666908401484317,1.1102203412179954,0.27184888339754903,-0.7060083308669634,0.6123198809488056,1.3093317578308061,-0.010456495958799038,0.7487389282462207,0.1546068106575471,-1.3028720405271994,0.07599339297226512,-0.45400549315066985
0,0.296413125764518,0.1697448911945328,0.7092894741823788,1.1624260661502965,-0.032437824816331874,-0.16611640807294814,0.624797167234149,0.25599814122694325,0.6735474972577826,-0.3791007314007731,-0.3037066935384495,-0.9368663210286557,0.6015151439703594,0.5244847684596746,-0.599780160041385,0.5001874400421991,-0.8972650757121532,-0.3615756038188711,0.8812711293171923,0.3307429692284902,0.5464041613283046,-0.9744918465052355,-1.274208172319982,-0.3741411416479971,0.09469518817744843,-0.7136777217568425,-0.42590305893648855,0.5284199589477854,0.6608629859370122,-1.0078824825736452,-0.56239412592905,0.4702273271520269,-0.1549412620784323,0.6323496141878603,0.907475175031906,0.6784731912286753,-0.07753689531106168,0.966201989591085,1.0121941304291417,-0.34140207700753955,0.7668730656064279,-1.1223443905634536,1.0220900996477618,0.11688681421678043,-0.4044170787784758,0.5470118853587608,0.8529566872338895,0.1540361953211499,0.998204122887604,0.5376078291447731,-1.288113732882938,0.01203673964212167,-0.34356629711381464
0,0.3969751580909694,0.3280901136381761,0.4020794673531926,0.9330567206796826,-0.05730873457251157,-0.24765566022883528,0.7163775153964006,-0.0019177231002595627,0.5052379553486213,-0.35585445226175577,-0.24197605984424325,-1.0726104039070323,0.5422904001133106,0.4248905746893894,-0.6856573960134151,0.4663136045274084,-0.9382103707962643,-0.5481907020678202,0.7187922141174578,0.26427442570384435,0.636024694761099,-0.9267406040254748,-1.1940119776845148,-0.5590934922399327,0.10016623992478087,-0.6148609336057913,-0.6533368139121057,0.7232316223870405,0.7365721085011129,-0.9093417024805538,-0.652060966000711,0.3233950514705833,-0.23555702785049384,0.703366205145125,1.002748352543229,0.6081176894038859,-0.3226036262559693,1.1690107141462567,0.9756447619986257,-0.1426103541938951,0.8053945866052471,-1.1180715748472188,0.8535818448317913,-0.10599935883489738,-0.5022723065360902,0.5713962944548947,0.7931648033826143,0.3628139253900389,0.8612375376712763,0.5357031547944314,-1.2833698109603597,0.1862454744472979,-0.35742817618755046
0,0.1623687951514155,0.3803797973685066,0.4021633331547145,0.9279445922133173,-0.010581274467888098,-0.18739993134802657,0.6625573646527991,-0.06497024521093003,0.42842502086618756,-0.33102996116862404,-0.3405766476884846,-0.9601550666089111,0.4566553776572225,0.3077316588437159,-0.6895705840371135,0.35581148815472946,-0.9763068501420009,-0.5733430232629676,0.5952291279744303,0.3614501788744754,0.5652600212993407,-0.8435885369278241,-1.1015518392795254,-0.46499169053910205,0.17852615753110543,-0.515616262984538,-0.6257713382514855,0.7535668582188025,0.6940735900308487,-0.9998347138285989,-0.7393962780317732,0.3385866807686824,-0.27781071715335653,0.6046004033113586,0.9261496075755071,0.6522859764494756,-0.2262898032047438,1.0491522334478094,0.8306491666038207,-0.21639444783983233,0.7618619388442388,-1.084584015011427,0.8484591456938174,-0.08242814915797497,-0.49307117004267237,0.5667684112900331,0.940768172556995,0.2472360799408831,0.8718794441368118,0.43769322589024484,-1.1255420874846724,0.3058416487469719,-0.32849386194263536
0,0.4464151702115151,0.8630181939796843,0.4913647437806924,0.5518385728373317,-0.18396714347731868,0.19905046586399902,0.7336660195793059,0.024241690373483737,0.6299162473395671,-0.3584777025335462,-0.11278148325021704,-1.3188456078915891,0.36392361386701355,0.19390028371158846,-0.6093161013663392,0.2735411072615034,-1.0555532507147736,-0.6742540448750581,0.7740392703695846,-0.15121124380505171,0.9056951477007936,-0.9929936858081134,-1.4912848328848494,-0.3683352909128901,-0.03996107357840467,-0.8691958617021748,-1.104794080576709,0.8748593309211257,0.8306816452628952,-1.291787793003577,-0.5862225689504615,0.09207443013472398,-0.022263122256750013,0.4673182105292918,1.2578029096367593,0.5253979441220852,-0.540278267086978,1.6666903855044997,1.0212222583956028,0.06334332205536436,0.9296818711981328,-1.2789888951696258,1.007928518295691,0.07078964202567145,-0.7504891020895015,0.6111279063378329,1.1997730335705445,0.13237977987600025,0.7322762548105357,0.16919552444322258,-1.219596031521375,0.07063780460758881,-0.4713300901119173
1,0.7264890879494266,0.500956316024716,0.7178295840495795,0.9435145475824428,-0.19892908126997133,-0.06594165093780288,0.46242656562546003,0.2854764411609399,0.8273576463116249,-0.31118241442115296,0.06827859050986174,-1.1691957944817266,0.513019722084288,0.7360223140364435,-0.6416569038656885,0.8019404714883596,-0.7912706689461677,-0.6082717565832348,1.1116269125365352,-0.10015497772347086,0.7927781529684154,-1.065399806945356,-1.6736456939415854,-0.5008863924201946,-0.325370603147397,-0.9447299636580334,-0.6952644620929938,0.4631636140859566,0.8600691118800741,-1.1306440092125112,-0.5114133139178852,0.19415781071118604,-0.03174461329026321,0.773573614941268,1.2731739291187214,0.4819226223110473,-0.4482499437451956,1.4046303785717804,1.278984267922456,-0.02001167968951645,0.9022018518978286,-1.2505612213543396,0.9497742640908093,0.3811314374306672,-0.6698838945490232,0.7327641020093462,0.9052485031320684,0.28938040661315834,0.8040333301006686,0.4743337828272462,-1.7021493360544986,-0.24725221353835672,-0.33446274978963725
