y,x0,x1,x2,x3,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
1,0.2609553959188668,0.8325203665502053,0.7452029036275221,0.3362713944883756,0.7293577538559123,-0.006431199811551268,0.9452720983945834,0.23929923288296923,0.7970444767278402,-1.1710903598215436,0.6569767377986803,0.1461476263587044,0.15019817165662214,0.9689033137805876,-0.42546829885760507,1.229902166881777,-0.08195218846593587,0.06701676710883926,0.16657482389751024,1.5232282060244244,0.33439715173178863,-0.274438644001029,0.37430403797115824,0.9471551326753441,0.5585488107793585,0.3200075223369068,0.9241711834293775,-0.1063713584307544,-0.6630359988813538
0,0.8161536000179047,0.8656872751557401,0.9272647377995166,0.2849733103181965,0.6713698437502366,0.40640819558394664,0.8503597069863167,1.1962388890020883,1.0632703283298097,-1.92753478969419,1.2234961578931538,0.21325630151540845,0.6446218818438364,0.5451452619158537,-0.18911847421346614,1.8715569292023542,-0.24194909360900665,0.4253320337431706,-0.010399943050176644,1.1797229315549507,-0.00696922731423395,-0.45851795297815395,0.0685403032556557,1.8045355075120184,0.6287956943612304,0.4824722778510201,0.7853871871397522,-0.5129026144950445,-0.6631331484308169
0,0.5301570668713382,0.8392145676947367,0.623262482582568,0.7080192913377102,0.8370950605765746,-0.2079965534868478,0.8512860828276636,0.4757913119459113,0.9111335525383608,-1.180074117489755,0.7592588300677839,0.504595886117748,0.18371923911794552,0.8440314594004128,-0.7109711956798298,1.0015901741606972,0.054800285668151094,0.2523732336043943,-0.00294686983333796,1.4872244579686027,0.5137077501407846,0.0724345453590409,0.44012723996910375,1.1220774898987063,0.6507474777922581,0.17942776214282594,0.6350751195526435,-0.31153912372031634,-0.7693778663806677
0,0.2023551932188455,0.90687337593857,0.9801220268292355,0.0470132197971145,0.6345150461772896,0.13188177298389908,0.9958432434581278,0.5457630812611639,0.85730193451021,-1.2808936957459354,0.8820003519850981,-0.15693141092401414,0.10291439443233491,1.213469038546794,-0.029280257702744606,1.7277955135038587,-0.426635960346148,0.0874864744313181,0.2048717516126956,1.5158107980486968,0.1759294653711084,-0.3516949237329569,0.2454730665027434,1.3941220074010263,0.3672843587533249,0.46872304934136105,1.1759179407591085,0.016504137063952998,-0.5322751917547723
1,0.5309633362949518,0.8925691544629669,0.203813987165821,0.2918571558563576,0.47257341519986834,-0.38777097799773824,0.7408574579526234,0.06047355187832051,0.6774202070050659,-1.1895453099862494,0.3868629329378993,0.5248344508883943,0.10406647974233667,0.4252713506057678,-0.30970638945665313,1.0734008465496219,0.36231614381522476,0.42272517353997235,0.015172325203544583,1.1786899694321227,0.6729735104526845,-0.323820270516503,0.0904497477897409,0.6269599099384122,0.6382964396343077,0.036394202906251415,0.7259999491616836,-0.4227517830424139,-0.2658407885983256
1,0.316475630576069,0.6862926607491155,0.02707978715966,0.5549232027527812,0.35477680415576285,-0.2597746390102999,0.8166991093722461,-0.3386008743344427,0.679213930917438,-0.7289199279812147,0.05459601092208836,0.5821509549404227,-0.03773561710136636,0.4547671636163547,-0.6111862522727429,0.6819540356730613,0.2951846676016866,0.3654379331685138,0.004089327261888124,1.2267462962751328,0.4643355729757147,-0.22672298291156645,0.14239426629631916,0.7529079707029377,0.7846636575210097,-0.2281952416197125,0.6243093007450828,-0.40765830883600396,-0.5119393608320344
0,0.516298921566585,0.1082263635340371,0.1641777692974523,0.6385778103364225,0.19653742822209386,0.3366983164071139,0.9971892586383295,-0.4565868154971511,0.8444178892120111,-0.5860419220913389,0.04246964960010826,0.45218041605706155,0.20774960283889662,0.5266186683690143,-0.7063593980751909,0.5145605830156398,0.29788922803471074,0.2651003502236583,0.17883300453773276,0.9111665312721996,0.18557796618131486,-0.030423418128759417,0.2547371074047225,1.0214301084489794,0.794511059356984,-0.3297423230074437,0.2837690659368896,-0.7299452360429244,-0.7994563641849592
0,0.8860323903565906,0.3465590887775217,0.6546591583613819,0.8025735524117803,0.42022641400135596,0.3523469361734432,0.6397192555346984,0.12638785664562097,1.0323511243479042,-0.9356187604507619,0.4232183697862051,0.2942821794681439,0.5813513919239715,0.4100402664615472,-1.1409561944264817,0.917868469097104,0.1345613513949882,0.1745839175129715,0.11856479749169732,1.2167080309554408,0.17072450554086144,-0.08737790030579887,0.5957728560516717,1.5676934105784053,0.7314603793114451,-0.3313045596112534,-0.24612028626640875,-0.731636477615774,-0.996894855661816
1,0.9138588789313894,0.5768915848239576,0.8810034188667913,0.2235910112463438,0.409925116740334,0.5147403994284274,0.6648533285856324,0.6075092393540024,0.9181501843566605,-1.893230476261817,0.8451481382238886,0.18709607561776312,0.977623445786276,0.25681702808971413,-0.5443909498455992,1.5963547778708331,0.07190285716572663,0.3531481401957957,0.09323684400264941,0.9996396458424777,-0.0983297358935572,-0.6750457698026412,0.08798856348457326,1.8296632916356972,0.7452929377970536,0.0716121643791708,0.3921651456466189,-0.6472300941454623,-0.8427475817682536
0,0.2864103632175869,0.2444983451197876,0.1419253746880344,0.2545229162178658,0.24959822927212083,0.13247678388304962,0.9141052656279508,-0.6119679160796302,0.6994238661752579,-0.7837624452190604,0.14661878936968564,0.24779593295236158,0.12390668496667152,0.6355361162776807,-0.49302964686582407,0.5932236031530215,0.25697079335401274,0.23851262350477456,0.22292684162530046,1.0063243279831504,0.2259425044081426,-0.2574225409760725,0.25233675528175104,0.8112533872037295,0.8244613402236599,-0.2523806360266552,0.6144536436365827,-0.5040463709874803,-0.6846967618987895
