y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1,0.2248420069648453,0.2284727582961478,0.0265383218791749,0.3401143887873825,0.179597070903877,0.4181624201381066,0.457235165312284,0.3854140481431112,0.4805867213994195,0.7465194171149554,-0.004449188460794725,-0.47164363688322514,1.0647346617339053,0.20581945961181958,0.8947458225619851,0.4443802520620788,0.6304884268268152,1.0204998218541188,0.24132735022710894,-0.1826060871377388,1.3745140635347388,0.6973152612786799,0.2323864775751177,-0.3090434180501061,0.020849817849545746,-0.04464162565639797,0.8299492408146917,-1.4552483223481614,-0.28950049248615967,0.013525784063188096,0.00021564700331118923,-1.1456636736935464,0.7244161947348663,-0.4657825431107699,0.2365577071792095,-0.4776273716075701,0.578948902832031,-0.2427059584573417,0.7356538958865956,0.24811933791745447,-0.4819674994872914,-0.5861662897423562,0.3140576207774622,0.05240465169377087,1.545166754497167,0.3523624357420505,-0.43747090586814136,0.019556305224400106,0.9849381625126498,-0.2274152683012236,-1.3277953432836274,-0.9127047722015198,0.356642182830546,-0.22439087391319518,-0.010647450793803371,0.39168886493219746,1.0532259605211498,1.3060729494884327,-0.9466258016475527,0.04971927009038639
1,0.4428037616345739,0.1764921864121645,0.0658674688977268,0.2738872789649073,0.6317814307162779,0.0782981085735939,0.0759451287810691,0.3746699791455733,0.757060419984371,0.0101490277441872,-0.11109002460416771,0.285878802919493,0.37044031886475176,-0.14426550028918875,1.17198000715197,0.31755726605272366,0.9738949592457599,-0.10085468292691056,0.046504984060270795,-0.1850023297995819,1.2222289189180677,0.738869040498049,-0.7514319002685206,-0.5185165571564229,0.5832944184720924,0.11811158479856539,0.624181697946646,-1.3932478744375945,-0.34692637965551615,-0.0892045100873336,-0.10769838143660274,-1.2753319851394926,-0.38271747384063454,-0.37180970656233314,0.8171434387342077,-0.5076250807295091,0.6039761420152866,-0.6620458314779128,-0.21394032965938548,-0.06079396712808728,-0.8886930723965933,-0.25904708213237493,0.0046995061080032235,0.02235205826823098,1.0175902384694733,0.06969104976637058,-0.14413075706121511,-0.9306124526652049,1.1396330635579923,0.05922168985216805,-0.9924930212300868,-1.2122112177022941,0.21276609610294098,-0.25959718992437764,0.3143224798731586,0.9709316429601216,0.6399240741612419,0.6880227978813251,-1.55412855093436,0.2659027705476321
0,0.098423668862672,0.6330301984091249,0.5779215735593216,0.6942153907918112,0.0309461723077681,0.6869183449563647,0.5825538042310598,0.0201359207923428,0.5204406403994525,0.1454017929303868,-0.5484083397430267,-0.6201007597825154,1.4042962250364566,0.5616006272256298,1.1815641291843195,0.8865502337758541,0.4297419282797109,0.43001198972915844,0.6346270095658163,-0.16600786520771513,1.1301880353601363,0.09852547953323518,-0.2654396558657747,-1.7784356800012482,0.5351936284903246,0.5800389561425311,0.6844076055750082,-1.6672880012384406,-0.4255440088645038,-0.20181999256967825,0.4354616357376107,-1.1849688395760132,0.34108701398297336,-0.7295937619691212,-0.207190397444936,-0.22661030671251223,1.3718135560287295,0.7778377612906433,0.7054684568083693,0.1616416730837469,-0.533187840996808,-0.4068965082130295,-0.24227537710799807,-0.3648630760403751,0.7498456717454092,0.657756420205804,-0.06800234053782674,-0.772252713418589,1.00289533902611,0.6241876440495809,-0.5244734926973071,-0.9764697083310984,-0.549497140278967,-0.26835994063119567,-0.028652906536381927,0.13946533425150628,1.2564727902100898,0.708492134093027,-0.2947595054081436,-0.36156763588770946
1,0.7633662849844225,0.8824890610813182,0.6568583259624641,0.206715906839158,0.3314922766005111,0.9609860110354408,0.7754253084815551,0.0717739065802001,0.0801849186205154,0.9899323900417976,-0.19025314424212725,-1.5789897608067036,1.9597697698558978,0.7591383337194154,1.6768751894842149,1.2108112035471645,1.0054960892485398,0.2650740807062847,-0.7879182741473619,1.1714948010746966,0.7336241418913457,-3.208182566692617,-1.5419336443052383,0.2850898153921203,-0.32670235353647836,0.9232426591147723,-0.01851785279804912,-4.478069260094604,-0.1966682628083779,0.9173577965980388,-0.5299922505832135,2.232249596795104,0.9830294897979123,0.31394470060346946,0.1336469015203461,-0.3591601832649063,0.22454009917065554,0.7044365049131436,2.4475046292132676,-2.3354342276918967,0.5787357672542434,-1.007583616496042,0.03208876645403186,-0.7098777485999566,1.3271928600567326,3.6372573939110233,-0.722351482058618,-2.1019536778686168,2.0684316742159816,1.4184464974354765,-3.495148658492359,-2.4864602040929937,-2.0732664083214387,-1.5926661867202667,-2.1939593059637623,-0.681125645000172,1.750789167065446,2.20798045527907,-0.9639624348873165,-0.8959605819544009
1,0.8486584862676547,0.6402024974356433,0.8024109096767973,0.3392652224045069,0.3883639901736898,0.4107592630802915,0.966050143692596,0.5871371405631257,0.1165666920201523,0.9109151229722676,1.2809550559379894,-0.10072930388043894,1.9511134540358392,1.9065320047522394,3.7957315415740362,0.4307644527773778,-0.3828040597819964,-0.9789055194650249,-0.779366005522984,1.7270910306485914,0.4295003120243561,-2.024730991314815,-1.5750535828763448,-1.373652875848697,0.6253792407960542,-0.5178975889209414,-0.6210131159577446,-4.176018293257902,-2.25873956329908,0.8050952645173645,0.861715439377078,-0.14290225277975,-0.15760035617199944,-0.1350356000082521,1.3779116046840802,0.5634194302906237,0.15876347822077513,0.04216111985347471,2.1067125388977597,-1.8066172086073229,0.8888273520604911,-0.333477978011783,0.3522524949069398,-0.3426620019505545,0.557463099055226,2.069281391042932,-1.809143292559418,-1.631952466758618,1.590622577421234,-0.16445063875344396,-3.1838489695008785,-1.585205758981027,-0.834282456207665,-1.8674388871878793,-1.3516010547933788,-1.690958416862689,1.5072637554796382,1.9362002153718747,-0.6370795557684711,-0.2720843984157154
1,0.2772929451482969,0.211057936913526,0.6210648957852586,0.1751787911947923,0.51107310138148,0.6242926046775081,0.830768683491628,0.7177979405053259,0.2027327512492781,0.6944671604492503,0.6785648124457633,0.10352322399307036,1.8827770840071711,0.5409544273745381,1.6237425179381257,-0.28276846662654653,-0.25504678802203307,-0.2697015455869639,-0.05563546350560794,0.5679859464850586,1.0733003905940963,-0.1482964948026913,0.739380333866782,-1.2170717740287176,0.1697275799590444,-0.5851855653138929,0.9247556438834434,-2.1252451099227034,-1.2344757465414062,-0.3881936672552648,0.3205869113871546,-1.3770421528010428,-0.34560745552157734,-0.44495931361452606,1.0387453889261162,-0.1607199341715264,-0.059970493869616004,0.17561869350556844,2.083860932329508,-0.0852494099009505,0.12825277466076124,-1.0058911247580111,0.16804924911363603,-0.026868850447240713,1.5487679182001792,0.42074709672632465,-1.0362061536399303,-0.7621743747029166,1.554865393201226,-0.34860261788609187,-1.8860229697577677,-1.2952303768854894,0.1634184280375934,-0.1552309094999254,-1.2131129476081977,-0.6424671239819743,0.2680400318620761,1.468538305985963,-1.6748426630920816,-0.059956468221881686
1,0.9166480159152028,0.8610869535746675,0.7888451725238792,0.650707820965857,0.0335004269352482,0.5615792295919213,0.5175056216739458,0.4658393568962293,0.388167198192789,0.9923942818431152,0.511696994348344,-1.398656645189888,1.4089376904480038,2.604864906210954,2.042649048959975,2.2477982374540644,0.7183267026787702,0.599654016878553,-0.7800496353438409,0.5558328757834656,0.32827142946853777,-1.055636903198006,-1.3880538987935365,-0.592481400095466,0.29559608395781933,-0.06258980068430506,0.5213621512570871,-4.087236609053752,-0.2599049120142844,0.39530267403385655,-1.114882801814135,-0.24454097476060666,1.6239615138944363,1.0895434330947371,0.7287249377619032,-0.2280009529069061,1.4743855829026395,0.5658814212857394,0.7938952248848002,-2.7469880994633833,-0.3924973185001619,0.8827358214091361,0.023243417698756083,-1.0841042543563002,0.1875734936977123,2.8044063816981697,-1.1104458970695867,-1.5731491960391977,1.610556889013097,0.4228002679171565,-4.2918705628677385,-2.222574694065443,-0.7243627906592107,-1.8300721603053314,-0.6176521096641105,0.24130249745192944,1.5081158566954822,1.9370312795242262,1.170118379929399,-0.45075416751961095
0,0.16109662072288,0.0380465624201213,0.2698827075454781,0.145708326215125,0.6901983626086236,0.0592574108078345,0.1815864753162606,0.0392589215411587,0.8130866094768184,0.3149723890366348,-0.319545639359589,0.49405042382095726,0.515834329851948,-0.24732708867578052,1.2214035978558462,0.3063179333661669,0.9198024360237727,0.2361589083119068,-0.3640034685694474,-0.14673049861317158,0.9700106023774804,0.6705959208931447,-0.48683781166714235,-0.8684199056179891,0.647070315144857,0.40085496121547554,0.9956192765515177,-1.1135364002370136,-0.11373126702781125,0.007854223598566917,-0.06091459988030596,-1.2182801530098106,-0.07666739320108878,-0.5707382492748669,0.3333819197681644,-0.365125509476355,0.2601539530409182,-0.9229813053961121,0.2084052129104169,-0.06304859347963243,-1.0887153614044423,-0.3449273898384713,0.03108925188396201,0.2741859653817705,1.1402580290875928,-0.16672682842814093,0.11892574320008578,-0.93494164127785,0.8723231124841354,0.19435516954040044,-0.881719359840978,-1.709256964859338,-0.007355652205278684,-0.4947528354910173,0.4632571694348398,0.8408633739886794,0.7894494689582418,0.5051612289850748,-1.5373039745262282,0.3434450125553609
1,0.9855373917902296,0.6674121924168069,0.485822841891867,0.0705303660239911,0.5369794290383852,0.5662291477430383,0.1243992560416953,0.4837939985026931,0.1163419441849096,0.5782324730949769,-0.11829878026617908,-0.5990601297397721,0.2993077010826838,0.3892455222890014,0.800148175876858,0.7055434746780015,1.5741631250181534,-0.26916737120022005,0.2072479849221699,0.18155960617531114,0.7647415592197151,-0.4528846211378322,-0.48386254623324726,0.20492956902620185,-0.07423366484738579,0.20026698308025695,0.6044740039084857,-2.1382270332557836,-0.06143960171192783,-0.6373327024031702,-1.137186888981749,-0.4084344480260849,0.17763146621596104,0.19356029936116656,0.7539648465699759,0.14843388840346602,0.43533770533100774,-0.5604564426819588,0.146915426890657,-0.4081111079735281,-0.3026014356894114,-0.5728796000619271,-0.43627274921967213,0.6849192910902795,0.6514111725880188,0.5281071244374151,-1.8971076779649938,-2.0847078838378765,1.0250644326119538,0.5807750321989521,-1.522975783091723,-1.6941064767862521,0.20448691263978605,-0.22712893140395646,-0.787095151601614,0.5890770759220383,0.061950281111212466,1.1205461994006036,-1.1682930401596616,0.4893874521164178
1,0.7325761241228692,0.7535829611324871,0.4775857770032654,0.1007769596035691,0.7366795422948138,0.8194499426545417,0.1987976442880614,0.0954239213678181,0.4047317357922539,0.476359973825771,-0.18979344687205035,-0.8508472880887185,0.2181589685514054,0.11245011710992354,0.6222756046488358,0.267442629955207,1.3416928143758702,-0.044557444323584085,0.583297418568414,-0.14420891466228503,0.3743258518139017,-1.0624987374741253,-0.3670642562680024,0.07748974454950153,-0.6693598091408958,0.7860437532126915,0.9914522521383695,-2.4840716001652257,0.10607644283231565,-0.6517679729516125,-0.3781740526923749,-0.22820616069361077,-0.4189089963704755,-0.3387354740808088,1.0175899419209646,0.2934953488473977,0.33625584250924956,-0.5337357198102675,0.8203865711615166,-0.2661082267350465,-0.9764474080393428,-0.7195226780488276,0.06591524901767695,-0.2772673949743103,0.9498880480350121,0.8265788306196932,-1.3675739518255163,-1.8688496946908757,0.5778670011055681,1.208684881683143,-1.3692271353852346,-1.968079103921338,-0.33966090860726544,-0.43285307656520206,-0.8701252000188961,1.0257821897230994,0.6269320916185722,0.677887864004385,-1.085185745770357,0.2906370531459579
