y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
1,0.124552989733209,0.3089829390148769,0.5455843475444044,-0.24054543991935295,0.5110328921127875,0.12280957849807975,0.037998724087713556,-0.7361302799710536,0.025660442163751598,0.7536952143855681,-0.18362801465667716,-0.8673530203694926,0.7212858547912593,0.6069554771594499,1.1623587920242702,0.3548090100405174,-0.119072237669157,-0.5405490684370445,0.6353282701266263,0.7576275498948032,0.5841336175046119,-0.4856916522617312,0.12562928821727595,-0.07723474998231637,0.5456131536311978,-0.4229463390890538,-0.7912231126132333,-0.3071501260869814
1,0.9484078060345064,0.5655880376558566,0.1223275248295721,0.24459658740441806,0.7807431935884301,0.12481989708939199,-0.19927299710504237,-1.3471296068722454,-0.35218840302354015,1.101003636679454,-0.2837780455870166,-0.14312382868932577,0.7572781248144133,1.214012238409037,0.804993065979244,0.5365504918202386,0.2811715267840831,-0.6409467083453245,0.7881251857682624,1.4979431952083901,0.09417784589934367,-0.520016646404739,0.06719991637380128,-0.24666085863921614,0.4649218446928829,0.29734233413418093,-0.24678592754733955,-0.35318464172165775
0,0.3221536150026741,0.2032391467100148,0.992859852318297,-0.6559389225198038,0.8029875389520889,-0.1709601180806449,0.4185121886352593,-1.0154685401872083,0.24808775958837068,0.6411059594721867,-0.5403875049054374,-0.9090084349464317,0.6372711207803188,0.5753501612788166,1.269379294406809,0.5166578684283473,0.4266666792704974,-0.7423032406789374,0.759832083512737,0.32445055843104,0.7169316816744489,-0.6972376458117274,-0.5217489864015907,-0.24048317697714525,0.6396763409652119,-0.6167392960359547,-0.5349379861345898,-0.45818153736617523
1,0.9233414829298998,0.6617126943090821,0.90215626463816,-0.3835077664559268,1.1525577640524662,-0.21045775008186068,-0.14071634097520558,-1.0766099381234606,0.374338358282677,0.7739779450285295,-0.9438477024830021,-0.07960786341628535,1.1548238717288501,1.3886419948214888,1.0155178830125617,-0.3118989971946947,0.9134740478923941,-0.6630787204477773,0.8153187044296633,1.0774763991988714,0.5738175936222887,-1.1712375862211601,-0.8594750928152773,-0.6367760471630334,0.6213112845984234,0.0003755727044446461,-0.10376569978806595,-0.9898010502891001
1,0.3443803860843416,0.7818360672590278,0.6912228108757766,-0.12602186671934226,0.608621918321356,-0.06985822697125665,-0.2784438687350782,-0.35751655595055215,0.2838818532987803,0.7795639206770865,-0.4549577405821062,-0.6565093894930004,1.044655305925598,0.8921326430247021,1.2958012114900292,0.05802986983140033,0.293359277380536,-0.5127757873192657,0.801119727819591,0.9565529667412468,0.6864026633497421,-0.7458538848327324,-0.0446387960839241,-0.009143682384911034,0.7399645793221497,-0.25918469581162445,-0.3629376795886955,-0.6038322386024757
0,0.296413125764518,0.1697448911945328,0.7092894741823788,-0.39150911302456465,0.654466210252767,-0.02412371801610891,0.171211984632632,-0.8529373751055784,0.047348976184886704,0.7080553815770513,-0.31503686536149056,-0.8795387785670827,0.6739278606300539,0.6176650893964134,1.142225759245674,0.4400086689998463,0.03720030946136106,-0.6590286647777347,0.6663056983416691,0.6159540381836218,0.6688465831479226,-0.5074745239219611,-0.1843358000822136,-0.17344714635378505,0.569981810606505,-0.42186106585548067,-0.683433645543549,-0.3103155808482377
0,0.3969751580909694,0.3280901136381761,0.4020794673531926,-0.17614821342004183,0.6796658714409366,0.09129801914345415,-0.03550248175597072,-0.8614931999720273,-0.11993546986509807,0.8387048255777643,-0.27078430437179946,-0.7355230243674516,0.731957165761188,0.7577825229726037,1.0480785921821405,0.3823460715953166,-0.0987578887084528,-0.5691491995737553,0.6881337808032377,0.9258562525871294,0.514147273242121,-0.5424855393038801,0.08545473721196205,-0.0770177948773937,0.5557588728373244,-0.25339102362006605,-0.6746918479080305,-0.265354591640793
0,0.1623687951514155,0.3803797973685066,0.4021633331547145,-0.15164348223910262,0.544664366046866,0.19556181541602327,-0.05093635559698796,-0.733925378985443,-0.033071178667616094,0.8117017215591966,-0.16585400940060285,-0.8114479377254159,0.7321856898343647,0.6520739020892334,1.113470409653928,0.3329814238100889,-0.16372996808520648,-0.5052035479257979,0.6491852271150894,0.8873048552757165,0.5097966097395569,-0.5071557765991728,0.2207007644786212,-0.0241471038867492,0.5365548168648601,-0.3387555886723889,-0.7841936422809217,-0.2782283238591977
0,0.4464151702115151,0.8630181939796843,0.4913647437806924,0.13208999227680787,0.5835864190165787,0.03875963211513201,-0.5424694575681043,-0.32294101571528244,0.1432730480234833,0.898782785579877,-0.36107984039765484,-0.525302929422891,1.0375737252498025,1.0163308220205427,1.1749927232915442,0.04248279507435431,0.24376575908171505,-0.48000580715902014,0.8057503238928795,1.1876757347082931,0.5012805078142042,-0.6777441659927725,-0.030491609251262135,0.05193501694411581,0.7746170400973924,0.0415297785016652,-0.20511188962628585,-0.5343467072190277
1,0.7264890879494266,0.500956316024716,0.7178295840495795,-0.3117850677500371,0.8869289505764933,-0.10840873169774426,-0.05515054587432282,-0.9239371886723835,-0.010588039745919755,0.7136577653992338,-0.6028333790339421,-0.4896968510084479,0.9564545500905125,1.123003266206334,1.1107025316906678,0.1961948906891842,0.40382700141316075,-0.5779574292564533,0.8384494112588584,0.9062916993236512,0.593724874380406,-0.8029258086550525,-0.39283070442275525,-0.29501222388630755,0.664171843368426,-0.16355167357133021,-0.3745917567042851,-0.6433655959761359
1,0.366374615207232,0.1903347122751266,0.2098578847124599,-0.16572433768939612,0.7177185543308129,0.15645501023432848,-0.00026546568307013,-0.9925870346045147,-0.16649873970521764,0.9379548466427949,-0.2138983355704919,-0.7320915457119747,0.6246688866998702,0.650228343471777,0.9390462604654911,0.3914606509190023,-0.23286575653727723,-0.644649220152046,0.5764519162431595,0.9713458184930317,0.48344539825833593,-0.48428801035886543,0.20804173549999674,-0.06919557214561536,0.4418319684131417,-0.23040491244637656,-0.7228609876744473,-0.11694056215127849
0,0.8893570988510319,0.05387876324128,0.0811793922300265,-0.10333031444429466,0.8042001261917011,-0.02926319480112675,0.11366442177198476,-1.6190914973249155,-0.3411990453132049,1.0738504127146902,-0.3499004205643012,-0.48923692132112495,0.46638896502547605,0.9197413511691718,0.7219350892342485,0.5415308111634662,0.12285629381322118,-0.8796294068842827,0.5343694905203874,1.1246103111002863,0.4475453092712497,-0.36795282792481815,0.20573095660013435,-0.244944647992939,0.47832016621503504,-0.1785267643071616,-0.49290117431289004,-0.15575725369687574
1,0.0333767065212958,0.402415653132729,0.0760737394556765,-0.055883954719815554,0.5715175583076129,0.4236526291349167,-0.11110918627950145,-0.7812780397953522,-0.10904786941342749,0.8981799881184791,-0.029902574830290896,-0.7512483710931472,0.6515513081474336,0.5753831708125945,1.0295467620726537,0.27645096185661405,-0.3226058194389832,-0.48919855338553087,0.5493169977805105,1.0301579109939316,0.3714645193173501,-0.4930265949260193,0.46233498834056735,0.09362686267866153,0.37694123789310435,-0.24257252506408972,-0.8926308952034081,-0.15903824390473803
0,0.1384848981103582,0.0656933264490932,0.8571242557368551,-0.5061953589838595,0.5688227593523071,-0.033095120330766795,0.28250792195634855,-0.8568807153078551,0.16228270543943424,0.6867938703807958,-0.27302959899084234,-0.9564527703926381,0.5591816530547439,0.4587782225694488,1.2026382807279885,0.48216246179465505,0.1324430411970296,-0.7161369132415203,0.6172081150342886,0.4085062672248501,0.7057778061315669,-0.44423500172996083,-0.29542226015794965,-0.22413873693464803,0.5605821134009982,-0.5449203992866559,-0.6962021824812621,-0.28559656195159777
1,0.0541409335852872,0.2022461067948061,0.4952626934637983,-0.2471608855598021,0.492131583376204,0.15809861651019497,0.058818993006352766,-0.7742854083313644,0.001818868217641688,0.7847013357051404,-0.13627046340445984,-0.8942060396996389,0.6482801442819267,0.534002031841319,1.112308070814917,0.33841035600559105,-0.2023497121751411,-0.5799970759342926,0.5662763804061199,0.7286414881970403,0.5775494203037763,-0.4307752236392151,0.16540029403656248,-0.10042555272333613,0.47980295446005145,-0.43706059013957044,-0.8226871046893705,-0.2357956583990398
1,0.4831178072307757,0.0275691391107814,0.0710252743513829,-0.17900438597584764,0.8045810604886764,0.12558521787532861,0.04697712324860395,-1.1926022599263124,-0.21675194592497085,1.0420471368630997,-0.23157937717878163,-0.702244674979318,0.5505977595132017,0.6276555086991411,0.8197827088080274,0.412965167663232,-0.23853370236049815,-0.7574693015784972,0.475741285938068,1.0035977522646866,0.5283386501566357,-0.4228653411531192,0.2484593114507508,-0.11065822275566514,0.36847112827101,-0.19514333432137723,-0.6739321317617052,-0.010397490339924351
1,0.902778590820869,0.1569461921979191,0.4435696988486886,-0.28022079382852144,0.8139103668051882,-0.08432218435333187,0.06172208988598293,-1.46358141780438,-0.25245614826720275,0.8019143255850846,-0.4837264527868294,-0.49335785286404826,0.5928216624669745,1.0587659072503952,0.8302691322387551,0.37961484187574585,0.3684574484040726,-0.7368715106988093,0.6690536495633531,1.0040723948138033,0.5283795890241274,-0.493505178527276,-0.17753563167294967,-0.3620902066749509,0.5703688067209979,-0.2589667450035078,-0.38936819041335125,-0.4466200758804736
0,0.3898883606306801,0.3750507915816772,0.913765756846997,-0.5486285910564809,0.8100284540981084,-0.16493096453956882,0.27443466005006967,-0.8907877031440212,0.2217717850927613,0.639746791650487,-0.5642374465422414,-0.8136022363262978,0.7991114673090539,0.7402193333848757,1.287595036794351,0.39495003013299795,0.3459349659514393,-0.6635203618049731,0.7929328393257374,0.522379989271924,0.7173387437464382,-0.7699448574054422,-0.3731528113899268,-0.18905514691215553,0.6496638530177532,-0.5176546697110265,-0.5389501881192027,-0.5358386498134455
