y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
1,0.3226127998578133,0.4268937084289347,0.652980620636413,-0.7164441063817252,0.08378996694861433,0.0024461666751457063,0.6386882354789097,0.26699221473946866,-0.3904656517788851,-0.4178314827923157,-0.1771359580501232,0.20950143893209455,-0.06660857441950932,-1.1420278234021561,0.07462952995400743,-1.193896256170816,-1.1092194647039957,0.789953059405683,0.641300386072082,0.5821024020538,0.5143453896501865,0.662201758809431,0.8671124485957421,-0.08721162921478263,0.4877958473072763,-0.06580793615758147,0.9316721847202123,0.0793985453912244,0.3333844951375481,-0.01497461267949295,0.09525375034380534,0.2567992910055958,0.8706932853282547,0.3759960909474231,-0.1397656546318448,-0.8038968743550652,0.8703702251106458,0.5288565521930806,-1.004706620301624,0.17084789967010772,-1.015778634273207,1.126916390144483,0.02161445148680326,-0.2723635748405765,-0.35525022798179107,0.8496623937006937,-0.3267598029387053,0.8859910989906176,0.24069890342798989,-0.9968049644961461,-0.18914292468423802,0.49558313395746184,0.5902978466104083,0.3880203170286527,-0.5545354005206371,0.0389395224950351,-0.37763257568173614,0.7717429550982896,0.20189772436352588,-0.5065582048099065,-1.0672980041067865,0.92044829185364,-0.5107123703766627,-0.3240107254979077,0.2704225879027741,0.5951644180737494,-0.2912539327785892,-0.10327723569687892,-0.6950731291668862,0.1531551715942501,0.5995767421550817,-0.5756349383712592,0.07514624177102064,-0.8667265921605853,-0.7027673890742602,-0.3450708107801365,0.8168805762443764,0.06598584660742693,-0.8943801544085259,-0.37107462656350393,-0.25957773609587986,0.06371840987575758,-0.45044841731610463,0.012269450878709788,-0.8648548249351131,0.7128771017493722,0.811910864551719,-0.27763694050030374,0.5214357799315302,0.8297676015269088,0.6580596690734577,-0.0010733956436289201,0.6223014070499555,-0.21943392821709085,0.5632262666848953,0.7678320420549887,-0.9694277670393171,-0.24632927024042175,1.0833330172080697,-0.23187600448751952,1.2686436025793486,-0.11213416198378814
0,0.9923431359273917,0.7881033266962639,0.46047848837470245,-1.4999245483186003,0.7278136318582682,-0.4113843262421065,0.0532841288451124,0.6839976471651225,-1.1550021079439245,-0.7400203594734693,-0.7684864697228484,-0.3700048250486855,0.20432406474798204,-1.274469811698936,-0.878013306769536,-1.518062049886627,-1.300967607376303,1.048043913124778,0.9195419214596188,0.7834449339165488,0.1466010343810089,0.8636591763687974,1.3371613394584234,-0.28854976968359036,0.38768666513209127,0.2983557232037871,1.0583140763747845,0.5518449777404724,0.4232263001719599,-0.39412606522101573,-0.6228937401023025,0.37964617699114944,0.8226416891941662,-0.11148576062343174,-0.8872480704289631,-1.5990352889488015,1.237283846031435,0.16137916360719864,-1.2537305544947086,0.887485835446671,-0.7020955556314349,1.4533635592315752,-0.25314767753305467,-0.5062127470764579,0.000578562341074079,0.7356684879239364,-0.7796370407139788,1.2108764417083857,0.6978889036287192,-1.1932460053488212,0.11407837808757477,0.40900024782983335,0.5189956738653452,0.14299814291444238,-0.466745938613798,-0.29948098155428987,0.14762945815042353,0.4441336103305351,0.059473727633997074,-1.1552324993975396,-1.53667699601933,1.6000667111436133,-0.08242009534143788,0.8438031768401686,-0.7432432516011275,-0.4178106640071476,0.2137315480586249,0.04883742934794931,-0.7157794660538989,0.6118037556584519,0.9323803306090213,-0.43959102780426257,0.20021999087795095,-1.6244071546992147,-0.7479292532355599,-0.3934730545639596,0.7387282315081694,-0.08294683976800246,-1.0170754995419395,-0.9586337696197182,-0.8695038724557669,-0.14460887115364612,-0.5746576460096796,0.44755885428882675,-1.492147793322511,0.7487132231585272,1.0253015440965987,0.7211355000827171,0.4943586951599596,0.6391738091355544,0.08539933679797138,-0.0328110320543016,0.4066929178835901,-0.243899786850879,0.3466615566431418,0.4631732858979036,-1.379796792959981,-0.151434515182332,1.4429361317223037,-0.5259688538938083,2.185181172503943,-0.24068330614399291
1,0.5288588475292851,0.7066741713434297,0.6254510389573414,-1.0854779298206245,0.22606436055724985,0.026760807749108922,0.4648657183326007,0.4423794671085749,-0.5206440030234885,-0.4353698300039212,-0.30289333121834977,0.03440477651664549,0.06712893509309309,-1.2772361193926425,-0.2681430630644189,-1.386251752860054,-1.2304530254461665,0.7420686150414793,0.7819787221251562,0.5841837817191236,0.4329158607704304,0.7379124124319946,0.9683232628457464,-0.30671573466729296,0.5454695984606422,0.085046367538457,1.0932749399671498,0.18318888764473662,0.35331617688865524,-0.1499781006044353,0.018014805884656152,0.1875792396995585,0.931539520648336,0.2677666218914285,-0.3615061034906359,-1.1669008064773903,1.0048984916685066,0.41283736518548786,-1.1257080273157605,0.470115938307928,-1.0810330313954595,1.2896906767807828,-0.14408605699730792,-0.4163321756561407,-0.4409438956372862,0.857923157320537,-0.3941975942273923,0.9243856479445942,0.2937151208528483,-0.9654847690380159,-0.2332466964319474,0.572480324034746,0.5073227943495342,0.49536688213341123,-0.5812194887364238,-0.11254380071532259,-0.34748030020645104,0.5967003657567013,0.14592370435373364,-0.58394062660275,-1.1599273228545415,1.2192788016994762,-0.41882619381146313,-0.13410073833759004,0.02284794546740925,0.25687427975513316,-0.0665695268500323,-0.08398349925903281,-0.5873061460752922,0.278633582121764,0.6758394764455259,-0.34587013185781607,0.04691627285542327,-1.1979179160233207,-0.6166519628488194,-0.3341329538344099,0.8882887097743568,0.04586704124028272,-0.9537444181613154,-0.43990520154078083,-0.40358300144992365,-0.034022936292804326,-0.4392398600879745,0.10672641073059981,-0.9346131071260454,0.715432892648637,0.7283142436008176,-0.15234226085860123,0.47458659171126816,0.7114839279768123,0.48593614254693196,-0.0012873601804604638,0.585676497883643,-0.12284283669248111,0.5209652218720988,0.7808414349532717,-0.9940396698798506,-0.20543626107237048,1.2204079106961936,-0.24118313187152932,1.5408097829126846,-0.10165813178081648
0,0.7785050780685007,0.076755402854984,0.7305415946544603,-0.6832123894775849,0.3611151768257139,-0.42232384833419995,0.6274008098522661,0.374165947015124,-0.9107014308580046,-0.8040850514587015,-0.4392516489155206,0.2334647302660957,0.077599876804298,-1.2218441834427547,0.18066466883474566,-1.1304149041258607,-1.0245375139646296,1.000727681439401,0.8685696832635502,0.4634429447350747,0.46804984720502146,0.7144052271250939,0.7008401294388439,0.07894074767037927,0.34152960321985265,-0.25494619096167614,0.8053573459289165,0.39339401502877347,0.04188430444117268,-0.03461699356852163,-0.15679095917603766,0.531027776571763,1.040828300396057,0.12046192607956616,-0.09109357159849209,-0.9642291022065228,0.8579876555398841,0.7631846221426205,-1.0210628116533886,-0.04781627647711078,-0.5866275913515117,0.9294266687050261,0.07145910991140068,-0.23857960207668097,0.15858714455463743,0.7596568759822964,-0.4046734078704123,0.8699930232203857,0.4418594633605445,-1.1571988510361835,0.3269285058973908,0.2134926553180785,0.6725769657629472,0.0365660452829713,-0.42012881985505557,0.00905467278792273,-0.453277265308625,0.7250463089304264,0.46516826276112394,-0.7943058005462174,-1.1891673846075814,0.8710240062542699,-0.6759360926578056,0.2338817701675063,0.03719763131513065,0.4131456312425283,-0.4275371747179404,0.039522262792737434,-0.8315083760996081,0.2808322845569395,0.7607954871116627,-0.987255507741756,0.1631020854353679,-1.0514352179994282,-0.9711867483217117,-0.4221248090576655,0.5743276400274432,0.08337214823694801,-0.8140449642966906,-0.6868982212528139,-0.569835854096793,0.06910473857202924,-0.6683534627119219,0.2726431501943216,-1.188798460690741,0.7533018767548446,1.1227626107736546,0.2567112009638388,0.4303329727153776,0.9727263304452056,0.4425441834947175,-0.19363805472712403,0.7938802183777831,-0.4391944368140516,0.3199773184435298,0.5526337158161198,-1.2870287291759475,0.02555060876194003,0.8609322334793846,-0.545615398607462,1.5157667221513946,-0.3516749480104223
0,0.9676948056610284,0.7548786823404581,0.49305671218187297,-1.4269506749771903,0.7009309446912848,-0.3794694229428032,0.09783317618859175,0.6483917986388386,-1.1098639788590206,-0.7309520657949921,-0.713574000546921,-0.3093388612079075,0.21502331037858924,-1.2761193389299563,-0.7770850737675907,-1.5057240542239327,-1.2877201913737426,1.0360115699087837,0.9337630813616692,0.7436338496889876,0.16746241756371966,0.8702630783873092,1.2753409689360211,-0.27860698184613675,0.39446622688795274,0.24933928851685572,1.049775558863113,0.5426460523156355,0.3924196627469509,-0.3517256814835662,-0.570261301235121,0.39402491240630566,0.857106769201235,-0.06881371086856702,-0.8164876540842225,-1.5416911388236854,1.2000969363270255,0.21320242807552262,-1.2505864959045878,0.8292308631935394,-0.6967847107415608,1.4281412988534348,-0.22354138371496157,-0.4915216956312263,-0.021583099435188813,0.7375577915189389,-0.7351943085900327,1.1725148787002673,0.6759145518795078,-1.182979052250236,0.11744358121307706,0.39838797545631627,0.519940114861457,0.14586812455249717,-0.4669487798284406,-0.2647623582119552,0.06998768960209897,0.4703946592606539,0.10122298363365162,-1.1079760302587267,-1.4900671038055735,1.5295240853290721,-0.12179162916985053,0.728741840769493,-0.6519214151617566,-0.3455197604384132,0.14467557275293041,0.060764921661388874,-0.7224082459515921,0.573050740356453,0.9277394838995502,-0.46684745362951235,0.1909618193239519,-1.5741882869809745,-0.7484551969767076,-0.40020148048888626,0.7268692862172961,-0.06884807211553631,-0.9896083327831644,-0.9059094374297789,-0.8137203667121242,-0.09950443852529363,-0.5850816131936656,0.42355985589734546,-1.428600022087144,0.7380859096197552,1.0105837531475281,0.6362801628678943,0.49699489784303974,0.6532418102404525,0.10991830417556683,-0.0432736861133597,0.43753503611877,-0.24698308824869056,0.3354923628335122,0.49368980297822607,-1.3567230269196338,-0.1398332829911278,1.3938071646498948,-0.4989362362865741,2.1112439599177653,-0.2274559082479468
1,0.2377072033374014,0.5882610622310983,0.6053375507005123,-0.8434774446495723,0.031173108019912014,0.09421567152100145,0.6506748436298556,0.24930051226346464,-0.3371313311897862,-0.3297052789091083,-0.16681177875842493,0.17590817356350946,-0.060316673112948846,-1.1596072532989596,-0.01199154727662818,-1.2476842949537381,-1.1836842988155125,0.7346718541281413,0.6483738745880857,0.5888612134714135,0.5360512123733981,0.6630722213687839,0.9553720122111117,-0.15741279957055887,0.5404996492792038,0.03637433749693286,1.0183063336600668,0.007527427722585593,0.4120450562615512,-0.022710803125106545,0.10079924288140643,0.18618729617376023,0.8825512402627261,0.38406122536307663,-0.2603016306614257,-0.8857414336914041,0.950741996164593,0.4283736789422928,-1.067013634344783,0.28990585106559263,-1.1444880749686703,1.169421940241832,-0.013628339845790951,-0.2704304567645356,-0.49288962663356145,0.8578039590100406,-0.3244537174692416,0.8957917943023714,0.18780907602231384,-0.9417575659735914,-0.3355031057226347,0.6180270936882016,0.5360578958134993,0.5272923295694385,-0.5673963159120586,0.033323220060057196,-0.3701003126259033,0.7648781161162505,0.10011877478194409,-0.4749294005689016,-1.044191191022572,1.0055595760356302,-0.4576122703091118,-0.4063911659206599,0.27901670744456175,0.5795668922375188,-0.20404676854412487,-0.14318698634150653,-0.6124174296237861,0.17168988406972016,0.5504344303075731,-0.417422916256552,0.03605668432361647,-0.9438313079663858,-0.626011620040091,-0.351295118700515,0.8845690395923252,0.13855220890405456,-0.9304893882078745,-0.27361024373839815,-0.22412436121594004,0.04726404020562667,-0.3571505058810049,-0.03589524118962307,-0.7769647620899623,0.7014686321468723,0.6766364020076516,-0.3936864952287466,0.5443451718233272,0.7547730663767213,0.6732961406903424,0.02745710637828476,0.6111175011074966,-0.15487324304771347,0.6776810430038552,0.861542038261618,-0.9286046468019995,-0.23259704882377089,1.1920129087791014,-0.18379754865899958,1.2790310311523858,-0.09387104274446953
0,0.1912018172797474,0.2130892315783722,0.672088174365569,-0.5394765797604075,-0.027829656646299123,-0.028042999385316264,0.7488124403694321,0.21762911155994433,-0.33564418482299974,-0.4346219731861666,-0.1886434557023415,0.3122428516904713,-0.20079060356376313,-1.0602150303719118,0.21769646152345024,-1.0749199950605546,-1.0140103774368534,0.810391124117671,0.5149742171810915,0.6208966302847503,0.5573518874429116,0.5790912116239654,0.8173547970577397,0.04697655539166756,0.44437807753086306,-0.13160924362893087,0.806495515790248,0.0017700049476778914,0.3302498951085386,0.05079469587983265,0.15870852873873495,0.30733088283049736,0.8158026791927624,0.4091673987009843,-0.01862808516528123,-0.6049452805889965,0.7900128485688274,0.5928048209286357,-0.8934541127877782,-0.0007170504674737469,-0.9755473124662428,1.0249072109009023,0.12747154860613547,-0.20836555147041214,-0.2716614574252104,0.8933014014993776,-0.2754351649209127,0.8864579756192206,0.1864206997390495,-0.9631657036012422,-0.17306634273842647,0.4373380152685316,0.6409694998399399,0.30584897426727936,-0.5026645336433566,0.10872493501612407,-0.3402505366608922,0.8539957838944537,0.21480160962617303,-0.4721295896407035,-1.0114967715190557,0.7568685586360031,-0.5637908788484131,-0.3172273027412079,0.39175751334301534,0.7653195386450754,-0.3968284016263074,-0.18644040968351386,-0.7206924574699652,0.09965506400604351,0.49293780844427443,-0.699148403111043,0.09352542133679878,-0.6785683232296345,-0.7681045634810243,-0.31689883133211355,0.8055539712698,0.06498008077752077,-0.8820743153943095,-0.3756596846860438,-0.22069316488605506,0.029947628326667954,-0.4817086384749168,-0.014803918055814158,-0.9047936989479222,0.7363292499488318,0.8694707439272492,-0.289265951751297,0.5249737513255696,0.9154747294799579,0.7813560415748689,0.0337309202302616,0.6574551063081413,-0.2809358230464777,0.5996759145300592,0.71779186605668,-0.9208074348914133,-0.28476818996212433,0.9915734844386829,-0.23216293766565738,1.1337233034082483,-0.15190853792610373
0,0.129061553206897,0.1755858955859179,0.6701618620814419,-0.5066445907231343,-0.07062831484214516,-0.018719374212977972,0.7816781961652249,0.19909534325424824,-0.3089963181611629,-0.4233392178634856,-0.19196818371350632,0.33857253494153555,-0.24328338165740213,-1.0333924798412204,0.23867220951136595,-1.0536773723471684,-0.9968830290776696,0.8111801689804687,0.4747724530295233,0.6400934344621668,0.5673399022221591,0.5565355357012132,0.8230559996752469,0.07575151202247218,0.4361274695471702,-0.12892655560263502,0.777947632200481,-0.031154440265346996,0.34876532387345877,0.07509050480929938,0.1769471407385996,0.31979448392569504,0.8002951277398085,0.4237893412402864,-0.008609744337234342,-0.5551209624037072,0.7786841981583689,0.5891742836724021,-0.8694339965198737,-0.025459782436982138,-0.9808301882453313,1.0078261952153276,0.1606256606801322,-0.1892350983902877,-0.26860774025261,0.9092057937434511,-0.25888847026560435,0.8907196354057269,0.16426249216244532,-0.9395700848549597,-0.1913039850168996,0.43806120887054295,0.643181812971052,0.29727043402397485,-0.48198174134611677,0.1326357770059544,-0.3156573874613531,0.879658308222723,0.19908406802099374,-0.457012735406235,-0.9854032084505725,0.7186240439320475,-0.5576396582137448,-0.32858311734335904,0.4317127285277502,0.8108183209367444,-0.41877284265205156,-0.22095111964813285,-0.7150178789119154,0.08856781576166949,0.45093597607514085,-0.7093726441388395,0.09669215090644402,-0.6326004043860763,-0.7723220444219312,-0.30708311151489265,0.8125595661927105,0.07512972611847465,-0.8854886079437555,-0.35997732466073806,-0.20107462918245636,0.018730038777371425,-0.4809957209253491,-0.026502315007868035,-0.9074489160634752,0.7407580653621458,0.8636858073988957,-0.30917131690666705,0.5384254549626143,0.9250204802122228,0.8207912347363661,0.0574353452238911,0.6655940846111557,-0.28902789124293743,0.6280103715309409,0.7163079614125536,-0.8932800976448826,-0.29880221965759823,0.9858877770720871,-0.21464561574441335,1.0933597764688607,-0.15961226551176008
0,0.0912409589407847,0.1840244553972028,0.6641296836201706,-0.504652943746665,-0.08930283532007573,-0.002201770381357532,0.7919954963299878,0.18280300047448142,-0.29245637560670007,-0.40788453123914226,-0.18625769398204378,0.3460922208646163,-0.25626384704006017,-1.0193496027977464,0.23519660897287004,-1.05456073856181,-0.9989583487393102,0.8062795674983672,0.4601807571428073,0.65140296934734,0.5693923348447252,0.5523090830538454,0.8384097735522582,0.07938437457785459,0.4389296428419967,-0.11359027099823531,0.7756711005874017,-0.04806537198341131,0.3662360835271443,0.08683168095799855,0.17944670000236115,0.319089934314267,0.7950785808706679,0.435779512137989,-0.02175127609838677,-0.5411843471238481,0.7843289647441181,0.574609254005442,-0.8704197781268523,-0.020296358478469282,-0.9941648341972431,1.0095409709490362,0.17399176606927502,-0.177456890288157,-0.2816359985872019,0.9109422200337183,-0.25386373590782507,0.8936113427757453,0.15390769441277516,-0.9279023293538231,-0.21256082136950036,0.45260842775041643,0.6368756384595619,0.3055662807602429,-0.4759269305525349,0.14416705929555662,-0.301259679286925,0.8937438711500815,0.18198521267807968,-0.4479045676816405,-0.9702915684165505,0.7110441741430891,-0.541908121993276,-0.3477760626445265,0.44888798584014616,0.8279238658450029,-0.42133757764204044,-0.23457413669505675,-0.7091130106685054,0.08456657095770956,0.4343220429708185,-0.6974647038099032,0.09822426088438564,-0.6211583007541034,-0.7621628793726277,-0.3044209449556458,0.8201768331192588,0.0860540627972539,-0.8891792929213489,-0.33918849989192085,-0.18788915676512277,0.022527286630895146,-0.4704116158322795,-0.03514879094019034,-0.8971235452915944,0.7381881622425217,0.8462398434310091,-0.32938538557524166,0.5573158815292019,0.9174148446188982,0.8340632782747273,0.07175031217370778,0.6655051508307753,-0.2861372357380546,0.6490245359389666,0.7269264517577864,-0.8787796483896317,-0.3054773488762548,0.9985102026472888,-0.19900893510254444,1.0779505455017773,-0.15902596985584316
1,0.4648776157233806,0.8940185885691436,0.5519613360220057,-1.389146353668083,0.12494657598683363,0.14007254469727742,0.4723234271461105,0.5129258800137421,-0.4945613866352691,-0.35244897733511005,-0.3939789016582373,-0.02872922045954444,0.013639257265917332,-1.3599362185825945,-0.46693095172517207,-1.4398328354297305,-1.2788368008560824,0.5840285612290612,0.7627910058209626,0.6376664160936648,0.5091274501124823,0.6648955142993253,1.051735722450537,-0.44012553272611615,0.6424709797308947,0.2593893103248395,1.2225495405329667,0.039215675819812695,0.4217197700660426,-0.23242810211718545,0.10392340112265966,0.02341639337726438,0.9344393865477227,0.2206607808923169,-0.48157691113149537,-1.3494567930255525,1.1560467434598916,0.3292480604821418,-1.1599476407206981,0.5782512874709941,-1.3292006010841233,1.2883052134268485,-0.26704272466323065,-0.4631560563141528,-0.6170404634311228,0.951514728596685,-0.3424172133488033,0.9472053044760161,0.13828306812665225,-0.8034818957317551,-0.47224936611831214,0.7484269511732832,0.46280353573331934,0.7397142826674411,-0.603806223509743,-0.21295600239306064,-0.3569143005596314,0.5019525867900738,0.01916968002791403,-0.5080640731738516,-1.1699004486862885,1.4225500300500353,-0.45298544080300784,-0.06263368380376962,-0.03772170680681271,0.20339071258405986,0.16127522437964054,-0.23985084758063768,-0.4021425002665131,0.31871769916667225,0.5500118517571962,-0.06255913200988106,-0.0012215578352855333,-1.3547657009059277,-0.48533579519038283,-0.26262098512859827,1.0520174558861566,0.1074200354094039,-1.0201844474605861,-0.3960447512628272,-0.4579496727016859,-0.2167242254348421,-0.3077869961775874,0.09155010666225016,-0.9054076950857376,0.7386598221283868,0.5357375603012052,-0.21861105464486397,0.4378431667209543,0.6274110628596651,0.5276687575549786,0.04824491998117968,0.5893692337957017,-0.02161006779797993,0.7081207345653406,0.8647065129189554,-0.8841785260005673,-0.22031339161834812,1.324879993348287,-0.24609399006624938,1.6326638514557525,-0.11741582511614831
