y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
0,0.2830973962905048,0.2465339524172484,0.2756013000101577,0.53569335751792,0.4186506959139404,-0.9303839358378375,0.0390305797826565,-0.3635720396135409,0.7110016575530931,-0.4151151935032129,0.13133333441365105,0.7184727101011097,0.2733184569239847,-0.5227334029119405,-0.3930102343994085
1,0.5129127960580209,0.1378385458222506,0.3026481992004854,0.9437629565572992,0.0781229031843112,-0.9619627479234018,-0.11480423339021455,-0.14398133876580554,0.7424972196296579,-0.6696774769396057,0.04448501828442001,0.25737842882715367,0.05816534287027523,-0.31630085618242393,-0.3724529576239781
0,0.8614459089165459,0.7338889301913734,0.3861358665080768,0.4668927293958848,0.1671895741858163,-0.3541240143408563,0.03526935555757882,-0.44836040390720316,0.8131870349386364,-0.52439387700151,-0.6677825257426765,0.1193722315783005,0.45717157491143084,-1.3220602234585113,-0.5626058397824518
1,0.7798206623898813,0.7957340608969868,0.661343708406567,0.1974068677904099,0.2163726092408502,-0.1854241585719846,0.17972948316029766,-0.7327736822042061,0.7668572747736092,-0.6678416833660155,-0.4853280095209518,0.2648269710780867,0.6559099952065773,-1.3570249302736506,-0.748836735154578
0,0.4943760121728427,0.4711037615929416,0.4670286039168434,0.4218253428996417,0.0638464992780457,-0.6903997053701695,0.15866048797461899,-0.3907228169721351,0.7836067819908795,-0.42635312900329997,-0.18393253746691182,0.546358416918992,0.24020757441350268,-0.6586861929361782,-0.408066193266845
1,0.902142622644427,0.3243450348585621,0.5390715089960926,0.1460518367395212,0.3146868321829941,-0.8718418998875751,0.609079879273602,-0.491297154090482,0.41156010319365033,-0.24941392498420503,-0.35919042174975263,0.5039284434469146,0.8794318187543542,-1.1854039529369385,-0.4513004712857157
1,0.3740419406356812,0.6473662667151143,0.4449860648744788,0.7785022266547424,0.6943551736904489,-0.36118119106701524,-0.5441520750719598,-0.5277225191207219,0.7090896531398161,-1.1411895246885593,0.14993030686147885,0.5117971159911575,0.39290182959746317,-0.6674756304035233,-0.959093644359298
0,0.9917216413476936,0.802648804660512,0.3180076660779315,0.6443301665894335,0.4336167836213315,-0.09678285308448907,-0.1381950872884405,-0.4285186070303135,0.6091134917438574,-0.7748261520386076,-0.7546473542807559,-0.04318157092742685,0.6599063254054159,-1.80793830655559,-0.7930091194856602
0,0.0979852939642472,0.7979260735236677,0.4181039009086389,0.4625121945535835,0.2556229894800722,-0.539739999711126,-0.2765197816220795,-0.3233373969072088,0.7883145639297479,-0.7606957396205949,0.22273193694896742,0.7358968906134873,0.35606492773251364,-0.44152344328602394,-0.30628097385851505
1,0.3256631545983564,0.2970191924858993,0.951775341766526,0.2145211196747535,0.5507195027619264,-0.14192848968258828,0.20939733797617702,-0.8280737013633387,0.26754993126497495,-0.6346126055317265,0.08989072362007054,0.9439590733584622,0.7215619833622102,-0.9374437043012781,-0.8871968064522986
0,0.3343147041789684,0.367227465600323,0.8510473037254165,0.629775509857445,0.5514390798216311,-0.23052701383127577,-0.028100194459376376,-0.5857740235773177,0.5563696607347635,-0.8768844903611994,-0.14055002146810044,0.655545621296009,0.5782123244143386,-0.6896132326325889,-0.9553010285344087
1,0.323204479132148,0.906762841744779,0.4995110761003867,0.0929459839442374,0.7332869428366252,-0.3096143227664059,-0.29159847704790665,-1.003257789168913,0.4902676479929487,-1.0353065976957636,0.5212528918761743,0.7645045392663833,0.5419897918089828,-1.1194711917795799,-0.771552200686984
1,0.1133397159430765,0.6590574716071326,0.1303058264859447,0.9892189719979811,0.2391051202627647,-0.8916512504971026,-0.7273748327359921,-0.08207409545426372,0.7637793949282037,-1.1871966656130022,0.44052444542364644,0.4355317148978203,-0.13854068879684833,-0.22426361429808542,-0.03907878482716788
0,0.7593495969086965,0.8179564765593155,0.2035039826254097,0.174488845008036,0.9642245003234844,-0.2967291285501327,0.21116516855018894,-1.217139467610091,0.49468333295294054,-1.2803808765989777,0.22520095157851402,0.2732123545859184,0.12495057162371681,-1.8305239802433215,-0.8146996916980099
1,0.2443225826338594,0.3623369173047952,0.8757850606202333,0.1799842856642977,0.3043240876228842,-0.3384671519884561,0.17751831490086256,-0.5879472842624454,0.4289576977093861,-0.54197075890739,0.14839019630515984,0.9357390368965482,0.5556927995791506,-0.7789379769751444,-0.694540799262884
0,0.9777080325721202,0.6430092677641813,0.2624835540496777,0.0945678827750192,0.4190899284170585,-0.6687813899211751,0.5816829664571558,-0.670482001010666,0.4926807178180823,-0.3820162920737061,-0.35728407633573234,0.19848523953338196,0.8037435850857407,-1.6531908752469777,-0.3830810440837433
0,0.1640361670081562,0.9724004735608306,0.7334040174114502,0.9865676797400936,0.1396256875736721,0.03184622007049328,-1.0374979325583653,0.17924108200710664,0.9210556391877112,-1.8523117716106816,0.20351710461165107,0.648260587527345,0.46609615140180743,-0.4786307395801357,-0.20298169617919515
0,0.8696510462793627,0.8985560449244324,0.2270780667711446,0.7665163157317341,0.166361827788361,-0.01079543596909269,-0.5526633231891918,-0.3156143267866725,1.0856225556263985,-0.8829973598362514,-0.7237482508646682,-0.07935778254547966,0.34268217150078484,-1.5742364357740943,-0.5193750206284525
0,0.1593319992220968,0.2617388956616012,0.8232960348735165,0.5079739216214009,0.4612095493589516,-0.4494510018416711,0.033318027293956554,-0.4309057947512699,0.59198851116997,-0.6390819877295779,0.009869678221088491,0.8732277308855416,0.49579726362657034,-0.6483644169368364,-0.6901905415997078
1,0.2744836620549378,0.2254819392154006,0.1609105833788269,0.4003952252228614,0.0297450066897839,-0.9477144732164814,0.27854169902756465,-0.23396489636797024,0.7523371949164058,-0.2632634017977268,0.05691179383005165,0.7255534023695643,0.12117185754194043,-0.4519824993837251,-0.060059905622512504
1,0.3545083624112276,0.1675299370187833,0.3270177725283067,0.4720241384012413,0.6343327847259436,-0.9204621996659098,0.14343072946316668,-0.5062043101921605,0.667975035571869,-0.41841812973964215,0.14115631035327483,0.6909477947231154,0.39680760002214516,-0.6201817928847989,-0.5687438228442295
0,0.532652736659133,0.3641283937242087,0.0724075636448685,0.0120026327130648,0.3257913723925032,-0.8929888099533726,0.4249014554806753,-0.6442523765679506,0.6590024939572371,-0.25380872939040944,0.20029720195471934,0.6814305727915415,0.3670126226927495,-0.8394659168811837,-0.18075805559616204
0,0.5225843086349492,0.8455771208121522,0.0080407611594958,0.2762798676524173,0.4312010300050845,-0.48049252494969485,-0.11651636911117147,-0.760871732829505,0.859776750908874,-0.6981801257566225,0.049236477592599366,0.4529565010627846,0.34001164266829326,-1.132892142833001,-0.23908693870079598
1,0.802691116891865,0.5803075352557794,0.4114051044860032,0.4448513662741458,0.3250956464727046,-0.5270444775008392,0.13140536102868086,-0.5348906599527365,0.6268701241974427,-0.47106342490987946,-0.41967943564534393,0.2888646561240288,0.5032819581632911,-1.140183125591373,-0.640081347827245
0,0.5645357792130933,0.574617665260988,0.463927961856623,0.3117017616842156,0.4998136800742826,-0.5294697228597739,0.11544647955278792,-0.7679280926465214,0.6462460109293381,-0.5815652301564552,-0.018210187858780563,0.5811751512966721,0.48050411199146453,-0.9514491547824251,-0.6878622016380246
1,0.8357405025720978,0.9255424615192956,0.0054521308502292,0.4884440184321333,0.9299310990423448,-0.038069469777067516,-0.44109346813637634,-1.0334267883547152,0.5735616290734677,-1.4692420384209572,-0.08857652396996346,0.3256216639187267,0.25402400895364863,-2.2130584393670207,-0.745845626097077
1,0.3501708638132265,0.4940338543714454,0.8870830453404451,0.6387234799959016,0.1689282458952008,-0.220014774461917,-0.06906154599276935,-0.3660217897674668,0.64607656650442,-0.9231587110234425,-0.2333143527461727,0.6327148434711328,0.33231802615160894,-0.659528581584393,-0.7624077544765839
0,0.0663802849930055,0.6124189811083773,0.880188605745933,0.8762423510288329,0.4920449760998676,0.06351331021673244,-0.5028040305639125,-0.21600126975786293,0.6326098192161759,-1.670180402507521,0.10734698985334667,0.8523482966126306,0.4923544410363008,-0.5689589616210524,-0.9625540053306076
