y,x0,x1,x2,x3,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
1,0.2609553959188668,0.8325203665502053,0.7452029036275221,0.3362713944883756,-0.7413371163416314,0.020036364322952787,-0.020512237398008223,0.571481445539393,0.9917455854380463,0.19623070079144467,0.3786796562725532,0.7796451413147247,-0.732814618008978,-0.8910316606395551,0.42222665414347443,-0.3791886695267934,-1.0356363841855942,-1.6014294208617803,0.5373993442749813,-0.8408752128043807,0.5232807552972514,-0.714648059883115,0.7683792981689106,0.7353607627148686,-1.3443480798512213,0.9488637149686505,0.6191996981484109,0.16089970865767578,-1.4237017697143632,-1.4390942817399959,0.9832056909494964,-0.33649896238012383,-0.12521016317944175,0.5934308084122764,0.5167861248661831,0.35293739793009105,0.6425695465096825,-0.02561809226485104,-0.5657748093979871,0.6048073704059334,-0.10726845737409146,0.6456717987399916,-0.3507713663155602,-1.711976610085495,-0.3968493126044442,-0.33054084676498713,1.5083681887362406,1.3671694215734873,-1.0283850253052045,0.5183383277652347,1.035079482034289,0.36587041443363344,0.9144046375531089,0.8758568231655135,-0.49458541123824684,-0.22136323180730116,0.024228436223869724,-0.7890117880876631,-0.4460636415240841,1.1300647859294939,1.1965856127292591,0.4440946968292361,0.6485206240288243,0.3096713430414599,-0.937241051000079,-1.2102706449509608,0.20510570282323243,-1.1112081172597201,0.7786374625473708,-0.37347842580391927,-0.49960409479862944,0.7161216430874064,0.20704587595430532,0.06284287607919602,0.6429957805226424,0.37351981164244763,-0.22760308034155105,0.47483345719078135,-0.78684009246452,0.8398951767942316,-0.8673857540598029,0.5797648244919856,0.6875111158749568,-0.5199079010695501,-0.3597326964392877,0.2892115380794821,-0.16742946636636774,0.44490583456631383,0.7857132974078297,-0.24802446649689253,1.0242798724103601,1.1158120978747887,0.6269774016826641,-1.1266477561322217,-0.568270565018196,-0.10705539806432145,0.8323246575261509,0.31796268348385837,1.34660012811385,-0.07879415533236471,0.6264390380737864,0.3917791389482871,0.1721770380318305,1.544422169503363
0,0.8161536000179047,0.8656872751557401,0.9272647377995166,0.2849733103181965,-0.625097603346591,0.2961833128221891,0.11296575680533652,0.6523994903859264,0.9043345065755665,0.3971959982232435,0.8872030661423841,0.9157379203219247,-0.8019145655508273,-1.0722779650000662,0.6186647944433326,0.2772436001226947,-1.8037549288642232,-2.5714856880531394,0.1692321994998625,-1.3852186823933097,0.5708750567082357,-0.3152159408568371,1.0442356281358824,0.24238998774031587,-1.5866574526707513,0.9128290430694511,0.25816016441037565,1.0088630871048363,-1.976695310124882,-1.4002776504494374,0.8990862606587717,-0.3271457156362814,-0.008385476408542807,0.4419507722420731,0.05947856776619674,0.0017750346375231315,0.7368831717860765,0.48109834413813374,-1.2053666347352503,0.5055765596016392,0.11198893110133819,0.5959855959872663,-1.0608926668747356,-1.8948070407117716,-0.6468495177937487,-0.22506383848697423,1.650890230909945,1.4583948108209712,-1.5677418783746306,0.6416080181984297,0.9937000177366755,0.4510891756953795,1.4596651698681156,0.735648319884925,-0.30433353515782713,-0.26130519815432274,-0.26571375267598324,-1.1124985401844332,-0.9866725621560425,1.7235050446156241,1.273818258018279,-0.44733168377588434,0.3760848372040979,0.45762624737485025,-0.9824522405792924,-2.4829630662249413,0.28734107537915193,-0.8879672533315465,0.678154074694465,-0.19378408497106167,-0.7674645172289801,0.9576739093413064,0.2548942392053949,-0.1703748979508504,1.0101278376498604,0.32988611312446203,-0.5976916336821072,0.5384259706464583,-1.002354813385592,0.9082742880897712,-1.6125459782181804,0.7331518564341452,0.4868112986100596,-0.9046437879630234,0.01764383070907494,0.2913221572720917,-0.6611410466373345,0.6454226477409596,1.2605877027595764,0.42758378308057027,0.6930669678873617,1.2625923173729763,0.3373142912713085,-2.343940132476309,-0.31898437446057337,0.2959322443611387,0.5454425323269825,0.480661084166709,1.7660809327514213,0.12055905312480926,0.8183016189756142,0.738128996172112,0.2656895398100934,1.3821836836769446
0,0.5301570668713382,0.8392145676947367,0.623262482582568,0.7080192913377102,-0.7600601161554845,0.2528623641023531,-0.0221318054953653,0.7652707432520349,0.7830799911246437,0.2852147816104991,0.0741730324279328,1.1978934343965602,-0.8366361161837826,-1.0826801074783148,0.4229470138078135,-0.4283758342418559,-1.3835089800283318,-1.7200428921674882,0.74763872477327,-1.1294731254112873,0.6298864821900871,-0.5058406864859397,0.9412617465925214,0.5683003216049689,-1.0270821396357475,1.1629154143325355,0.29676294629790145,0.6777262701450432,-1.8354298140250902,-1.5524835270467077,0.9803987893145739,-0.09879192430018738,-0.38456611579158684,0.4996975839909015,0.9794182868235121,0.5521302644190078,0.32048686862414744,0.06421763360504214,-0.36774629261268926,0.8151195612267537,0.18081696665014754,0.9166949976775365,-0.321646901951412,-1.5473087852233542,-0.5026005689031571,-0.001305801445244583,1.8353942430758625,1.7251513326398276,-0.8731479352493181,1.1192305229957729,1.3066554809126423,0.3312279231269929,1.225869687845091,0.7800708626357266,-1.0066015666258268,-0.5614535239041254,-0.3541768092974898,-0.505330565546002,-0.8535878088807944,1.7394240928041456,1.4674584425848347,0.2965151321417653,0.8987539581981127,0.6335994497535588,-1.3497471166527548,-1.2531372764465245,0.23837377859573392,-1.3210843734306026,0.6837690237524612,-0.1814512217693715,-0.7627200280127916,0.8250244421660242,0.4767262855324213,0.0829510188740181,0.5966351363674907,0.23848070322183465,-0.20389967580495783,-0.14442777817599492,-0.7926738946103161,0.5919419493752526,-1.0098230876198073,0.6384479172994342,0.6947596496367702,-0.4424645772964814,-0.26524642940239046,0.28725741875794486,-0.2039884734506072,0.24426911059692594,1.4549554669924414,-0.07702472087068762,0.8210255490149222,0.9974288477250494,0.6310864693465041,-1.3620524821434414,-0.6554609433798441,-0.22747408023823046,0.2791109678683911,0.43298937246223385,0.9289916100182807,-0.12911071548436667,0.8541957350456894,0.6523002999100813,0.11082430074074041,1.6485197270839045
0,0.2023551932188455,0.90687337593857,0.9801220268292355,0.0470132197971145,-0.8562386890099779,0.0933898578731427,0.2461045866772069,0.3220823370481181,1.0510393640825566,0.10087826397691375,0.8867336729432866,0.5115648034435251,-0.6012897225192826,-1.0916583996875338,0.2607175594077707,-0.114272123817045,-1.1204154007443614,-1.9431152207804578,0.5112491833306475,-0.7460885310287989,0.4220170550797112,-0.605587617163184,0.6834714362577415,0.6211406352819037,-1.6427772268837544,0.8445801300167401,1.0448356473587712,0.05360168472172642,-1.5899996875462,-1.4014637513676582,0.9373580445301581,-0.5153241049286713,0.36667564767597205,0.9439668245103955,-0.17821080570191658,-0.06960522235741688,1.1452308277147227,-0.049892467920732805,-0.8865225331794436,0.38315149855987085,-0.49159040715910807,0.21017919229588888,-0.6280578863190666,-2.0170818386668046,-0.20629143576541867,-0.5116209978752132,1.221279979366048,1.0053783360931932,-1.3420010720095004,0.23018689264759346,1.1692221099665971,0.3607502448188252,1.0186034087310265,1.092855597934075,-0.24750892959600615,-0.0314972240209368,0.2994362913348659,-0.9708884783469202,-0.7361080733581817,0.796580752565734,1.0665353406112086,0.3978710768331044,0.5777135683088344,-0.07356592322904465,-0.7291424859168676,-1.7091595162387394,0.07357217054895246,-1.1941906905290922,0.7257957521797784,-0.40934475508863827,-0.31939848764753254,1.0261412296169357,0.04804385602211144,-0.17344719601542508,0.8411713142696738,0.12224462885782388,-0.30376928828368227,0.8162254243063768,-0.9361694555735847,1.2126761691232886,-0.8246173183979281,0.5892956426466309,0.9881565834021933,-0.7983111988759439,-0.1597005191327992,0.027426872819351793,-0.13676445093917247,0.614624487006388,0.43752073603106767,-0.3572150131232292,1.0032980964420097,1.2900454645213228,0.621741837984202,-1.0515898128783605,-0.7366742830607038,-0.3218149896098059,1.183348893164453,0.37312453051127353,1.971108584305204,-0.1612884908854857,0.4210580576831862,0.41144835257255974,0.1764453483143181,1.5992725273010244
1,0.5309633362949518,0.8925691544629669,0.203813987165821,0.2918571558563576,-0.515352294751938,-0.1161754436145303,0.01628735667127555,0.7590104094255935,1.0751021792354511,0.07807129132562486,-0.13740075955735834,0.6845215940397934,-0.8843115538772962,-0.3923472562046541,0.9435583731052692,-0.15221134614683313,-0.6764661732217827,-1.3386408834297234,0.7481660962531552,-1.2083102161805968,0.3941084811397288,-0.7711731261143152,0.984135052740091,0.8293593393933371,-0.9496417964603668,0.9186297523975776,-0.04933677203117419,0.2698836171843821,-0.9344677201802603,-1.150252527736585,1.20790305881296,-0.2794677354680138,0.044017144390516,0.5641942560447535,0.9958788973685636,0.3447665452765578,0.11286698877417664,-0.23424129244793152,-0.31046677168448095,0.3464893172706493,0.12234638195303703,0.6650160746800794,-0.03567442764275737,-1.4214595187510966,-0.48329849270405517,-0.34730599014876873,1.7404974690764665,1.5186222021315847,-0.5917293136466807,0.9422566340863706,0.9264144610402377,-0.042533674401812605,0.762581443585017,0.8246358721351307,-0.3900132162720748,-0.3334069576264329,-0.26808747123827853,-0.7936731174158272,-0.28300801151114224,1.5356198129790055,1.1369528782400453,0.3478726102084536,0.621368571557421,0.9620713149639399,-0.9159035765957022,-1.0811904945798907,0.32271833816929735,-0.6621778638879157,0.5620164070611636,-0.3913488200358698,-0.568229868077578,0.3080651170245278,0.4713920370798876,0.41009846803147554,0.8178182248623778,0.7145168598867224,-0.31715024030875677,0.42616492424913094,-0.49210518260717806,0.5182185192215991,-0.8324452064528605,0.36862650693583765,0.34355328798654183,-0.5572530503306613,-0.5325790075799756,0.7326870972663571,-0.03330114959605799,0.7051346106810894,1.2637186391907111,-0.2491162399638457,0.9766877286357556,1.0242342775926798,0.5434721777059514,-1.311985935384502,-0.29490831466570194,-0.029231828924420285,0.6122709344464855,0.3200197303477265,0.5621809958472426,-0.09406160056946057,0.7113606150653136,0.17154488876731253,0.32843840067402474,1.3125645573600202
1,0.316475630576069,0.6862926607491155,0.02707978715966,0.5549232027527812,-0.2871474040115524,0.10410405140502534,0.03331285035175726,0.5925348948744779,0.9747325669182446,0.1579086935522552,-0.3581311367918039,0.705926922411324,-1.0496882859066619,-0.4393086752689914,0.578030024266989,-0.17857119001934454,-0.5185824980422757,-1.1267701865815376,0.9343177994685798,-1.351917255573265,0.5564978979769373,-0.8650155656848191,1.0281891042995202,0.8221435597216225,-0.5250700549585192,0.9256404708620569,0.11359479002406651,0.017600485746725413,-0.8703750910685011,-1.2005727497472174,1.1180654016984257,-0.09940111217750532,-0.5913482453775432,0.5667684297879393,1.2015391141798175,0.7329689770205124,-0.010773388864183941,-0.5678155716203961,0.044417287642160026,0.4175686210214837,0.02832272277597656,0.8523518096923969,0.07925728425666467,-1.0881613906683953,-0.4632339115200281,-0.23144137278615048,1.5980803132345007,1.4310353457376461,-0.5347167341071811,0.887883271684973,0.7793206460451908,0.055287997551306166,0.9304965622227036,0.8798476702749736,-0.46396580669256104,-0.09953358532165231,-0.4783221709432906,-0.7274306021335405,-0.3333187557397448,1.4551498895641812,1.0945225318379512,0.623151629123907,0.6558483860145318,0.8159333166240492,-0.8325703264705564,-0.4094287602305615,0.514086405849444,-0.6685803861796941,0.39033701217001193,-0.5736334506056316,-0.7663812250201038,0.17115475016219103,0.37018508670084155,0.13988094057424663,0.7290061040941064,0.7490896789263845,-0.368752446902072,0.17227317261889785,-0.5787509150601959,0.3071838721363285,-0.7168323732618102,0.42821323168601116,0.42286849288372824,-0.3912547385832033,-0.45164782436727335,0.5420559128886053,0.07710435914183413,0.3228877726919117,1.280876446749318,-0.7276978748490733,0.931389563979711,0.7608590472270489,0.5342523835782825,-0.9925276438594222,-0.5959900299004086,-0.31206844816369855,0.35670710406767375,0.2623125878729123,0.46524358883542977,0.1187939196892086,0.5672985109411239,0.09108737968289643,0.4887245166043317,1.3859864808745332
0,0.516298921566585,0.1082263635340371,0.1641777692974523,0.6385778103364225,0.17976230176559574,0.21107934703262754,0.03152202139944193,0.9605738555104025,0.818795966294953,0.2128818553813093,-0.4133095317757826,0.6877689182890544,-0.9090394961496301,-0.5862774613340452,0.13262731742952336,-0.005973132008213249,-0.6711693938382604,-1.2687465362935304,0.7634901524391817,-1.3331390767064324,0.3696946639657285,-0.9400191928515232,0.9287413950415504,0.5856874328357035,-0.3508776498519316,0.9060348973169275,0.3239332968675306,-0.27226389177918514,-0.7914945132111114,-1.1606916930543343,1.187653563250608,0.07205064156451382,-1.0386402609376433,0.5123336938975791,0.9034691237729878,1.0916142300176561,0.13209214371275396,-0.6754592797242004,-0.25710909247164154,0.5487281402448906,-0.44308588687297024,0.9783865365764703,-0.16805761589867582,-0.9391256509547825,-0.40900750182493195,0.18103059037581073,1.2200605561686149,1.3854927150528702,-0.7297360551367812,0.7688808231444142,0.7758029856240395,0.15554554276791754,1.2031832017504271,1.0014907094167744,-0.3947094764474678,0.41994010678603333,-0.7560035093268177,-0.9745786249309953,-0.30638416742199487,1.4956843148954384,0.8165076642085765,0.4877643625965799,0.24251887890156068,0.7386641097001445,-0.6744304937676462,-0.19771211717610265,0.593200438667292,-0.5621458943892139,0.21067423325777976,-0.418455705135371,-0.8857001020579596,-0.05391015057187577,0.016133349606239897,-0.25015877032535766,0.6531081978970766,0.5602311803409414,-0.5967132247101024,0.20241266838307387,-0.527018761555177,0.12224489294478098,-0.7283013650344196,0.5981502866918091,0.13893007054017123,-0.14636346594658306,-0.5366400431733522,0.4944947512509574,0.07746776769748775,0.13845787282535738,1.3600998785104188,-0.5450268578459577,0.7445362501862834,0.17268627104160558,0.4506619171962946,-0.8588611985648924,-0.8156103113627123,-0.15396247771235014,0.2849655138985847,0.06888716468484272,0.17359827204179362,0.6022610106641462,0.9534255062939421,-0.012478008374778483,0.9353659460943349,1.1344580573823417
0,0.8860323903565906,0.3465590887775217,0.6546591583613819,0.8025735524117803,0.4742645103968924,0.5997968398439626,0.03323746881069736,1.099966937191307,0.724912698752083,0.05024717834064717,0.22166139538055346,1.3530149793690565,-0.8072374712057201,-0.9881617660532231,0.09568341533301292,-0.08730111885798897,-1.0104716154377527,-2.195126477401537,0.382264320452673,-1.7673841061763567,0.5727659378615743,-0.5244887506678818,1.2746007395738055,-0.038547840036886584,-0.6172331457627394,0.8816422119310582,-0.0712838902254181,0.44067083397233897,-1.886881447245942,-1.5753176686071035,0.9339685393611474,0.04972934807787567,-1.331330992611039,0.09260231514308173,0.9733064028244749,1.1233185194965416,0.09619169948622593,0.21188218157302602,-0.4106871738303609,0.8889463710960938,-0.3111525316107415,1.1019314521359758,-0.01026551398802511,-1.142634250551252,-0.34649851560606826,0.3115990941519724,1.6173253605867766,1.7233484131534096,-1.5442146753224821,1.379610060340043,0.8705879532068209,0.6612598084181789,1.5879349365925342,0.804836404266514,-1.0112099857165797,-0.24118237243247886,-0.8258873537545002,-0.990628106598742,-1.019932300863597,2.2851296217692605,1.3481446928253116,-0.0020614089818545116,0.2939651455666041,0.5613952217997833,-0.9255304832288082,-1.325463012578076,0.40130304056038385,-1.0400553258186758,0.25924786417989976,-0.15139697742817249,-0.8254329785776641,0.3306409078984126,0.26120628024192416,-0.6494388848673552,0.5226444945861306,0.20814422921379272,-0.4777589479867337,0.1849770695320657,-0.754834509799816,-0.025274649317868277,-0.966982630397552,0.8854505802079533,0.3592793142420265,0.09095793483965074,-0.3020602525222277,0.487111839526585,-0.6050722431925253,0.03526994335122749,1.7426000751652528,-0.1194531550568896,0.5508058326462562,0.08014744669881989,0.5828732719115544,-1.6000728411683507,-0.8954959835374393,-0.019021048562757013,0.2233965825616753,0.136863715783143,0.8571021273072078,0.34332424725862604,1.4221068937794294,0.5356209702310288,0.6659719790466246,1.3271789706480344
1,0.9138588789313894,0.5768915848239576,0.8810034188667913,0.2235910112463438,-0.04521560666798573,0.14187268145385024,0.08129063626417808,0.8927339522600262,0.8834110159522869,0.38337821572656067,0.77794966682585,1.1078716635046657,-0.9109714642141761,-1.0520186797781317,0.5367190209186194,0.38761811413004954,-1.3476512537605327,-2.476983199194951,-0.1607843539582711,-1.798688317203835,0.6877529451251139,-0.3689632144125172,1.3063537403892003,0.11482700916103185,-1.0582770094290554,0.6226120812002542,0.05648598540722063,0.6796517493778775,-1.5842843770627497,-1.2920957922489043,1.0060432176655258,-0.40901903522538774,-0.7104307206505106,0.11612655479197036,0.1606663357835571,0.45291897416632004,0.24682182829983595,0.548640515487,-0.9948403628430765,0.576756477742565,-0.1462787129746041,0.7615390518216199,-0.8918724533854281,-1.6037526467880365,-0.7015887192018457,-0.0759037005104445,1.4433611316161041,1.4749781583050754,-1.7274296984500916,0.6443669666827662,0.5695294006842276,0.6450330632485012,1.2949222178580295,0.7112446076070984,-0.10964668935591172,0.011916041613230517,-0.4542635715437807,-1.5152265375937628,-0.7274289253850106,1.885871250996466,1.1651625398086285,-0.35301189142447603,0.2278628992640471,0.42440065075944855,-0.6012007553078564,-2.044292461215024,0.4719461891977349,-0.5855068503552588,0.40272874730944924,-0.4204752722102553,-0.8186303598954997,0.6304407254566201,0.01794402506995411,-0.4293477426526345,0.8378373517920235,0.54423768102325,-0.6977898268156539,0.7763488106052422,-0.7667741322502168,0.5904607864249692,-1.3866142900842375,0.8170544236443542,0.2773773339151377,-0.5308925801116957,-0.2460867404328199,0.6336120611583235,-0.7197401787047061,0.28506190027556283,1.2173976565011888,0.14787897215387097,0.7281545661852932,0.5929932985683007,0.342944887156726,-2.244621015654647,-0.4220132515677277,0.4813345779122225,0.47703426177567876,0.2687761841584047,1.630514205845064,0.2377586426254215,0.9123716107631813,0.5827821762933706,0.4062017366894711,1.2186472026739659
0,0.2864103632175869,0.2444983451197876,0.1419253746880344,0.2545229162178658,-0.2801946776979441,-0.010149785965349538,0.05146193556121043,0.7962193193467592,0.913081293080923,0.06540462254272529,-0.20063329974606312,0.5981342151843789,-0.8192476611198437,-0.47114922948217114,0.49049787085794205,-0.16380820543107572,-0.43346929863620226,-0.9763566764474707,0.5257359359809142,-1.0055293843965514,0.4078532330396942,-0.87709517457385,0.9181817913613783,0.7961146106716951,-0.6073670736274559,0.712272316631923,0.28256933170661763,-0.4198752242643828,-0.5050831468555508,-0.9084229355565321,1.0942812532544544,-0.10400768188780757,-0.7790236505273491,0.534673842749737,0.6887004018620719,0.8406300842302142,0.1252094892760685,-0.5863684571718795,-0.25449102872326235,0.42725102803626414,-0.4328591862282905,0.709089025109663,-0.2841676941899364,-0.9969390334955379,-0.3409555487395887,-0.14992018220329062,1.119924568215858,1.2260967071584272,-0.7896857173963939,0.602244023881098,0.6640691995020948,0.19459017391789046,0.8530399623668005,0.9448121454156593,-0.12298834265669564,0.23222169155723293,-0.3992864143868516,-0.9615707196711702,0.09875925688452301,1.1402148394962996,0.7175567032291368,0.4042864363935676,0.2189530862189231,0.7402291955522744,-0.4044136508372608,-0.2530949038523444,0.6086535175553803,-0.2842962730591316,0.3138128771095343,-0.5532129621935695,-0.6964803043155139,-0.18579769595313783,-0.0672938045133503,-0.0749332906277323,0.5939203531757614,0.5837160033553077,-0.45956118751284364,0.343510082954024,-0.4006325159678158,0.34962962122238816,-0.7584898696465759,0.6050961305952224,0.1816202792110115,-0.2090259530604767,-0.4650828769214912,0.3597062683622888,-0.007760221256381966,0.2800719318072568,1.0922648153194037,-0.5471319368134064,0.9140141096463381,0.5335473515113152,0.4999172787944639,-0.9211676989692462,-0.5848915110997618,-0.054400688831436665,0.6169532149476139,0.07112337941732769,0.4947667162964346,0.47622284682658267,0.6371178969637169,-0.19788396788873983,0.8502438512568798,1.00406020697589
