y,x0,x1,x2,x3
1,0.26095539591886685,0.8325203665502053,0.7452029036275221,0.3362713944883756
0,0.8161536000179047,0.8656872751557401,0.9272647377995166,0.2849733103181965
0,0.5301570668713382,0.8392145676947367,0.623262482582568,0.7080192913377102
0,0.20235519321884554,0.9068733759385699,0.9801220268292357,0.04701321979711459
1,0.5309633362949518,0.8925691544629669,0.203813987165821,0.29185715585635763
1,0.316475630576069,0.6862926607491155,0.027079787159660085,0.5549232027527812
0,0.516298921566585,0.10822636353403714,0.16417776929745231,0.6385778103364225
0,0.8860323903565906,0.34655908877752173,0.6546591583613819,0.8025735524117803
1,0.9138588789313894,0.5768915848239576,0.8810034188667913,0.22359101124634384
0,0.28641036321758695,0.24449834511978763,0.14192537468803446,0.2545229162178658
0,0.8027499534302068,0.17579634709955816,0.1415846424688687,0.7053998918752042
0,0.5819203171924242,0.8768257674898047,0.383727487180315,0.9711952369374313
1,0.4275556464988015,0.9267319535648156,0.7429599067342354,0.7639248623282275
1,0.7191553119997124,0.07537359198608651,0.38106227786753133,0.8070819639562153
0,0.6782438869842092,0.9206094228244361,0.23590969495367942,0.7560372096193859
1,0.3329520366206631,0.024059894014378913,0.4489140855076931,0.8341211494754415
1,0.9301705424494564,0.10405063354475541,0.9140970737534985,0.4302495615983867
1,0.03347322840287659,0.8961069061329464,0.3473919642864014,0.2604090442088248
0,0.9168959980699009,0.24755071996712852,0.19383385529673258,0.9833580355669792
1,0.4637707450601106,0.291093781445383,0.102196156639906,0.861954289689448
0,0.3044055825784988,0.19642163210830965,0.28398203027065627,0.6800784928821547
1,0.13748303823032637,0.6180179797203575,0.785396250739707,0.7495696528566296
1,0.49815465702148387,0.8121579467675508,0.7252627583107891,0.9565372150508495
0,0.7065906952299971,0.19041764087569746,0.876703822428886,0.9238441388370247
1,0.8660912917774074,0.03400669297740766,0.07264316256951564,0.4241565698176475
1,0.5988180632175039,0.08650689678101531,0.910884113754026,0.6901232569510644
1,0.787943199568149,0.3024963843093509,0.5616782497544794,0.957910272585577
1,0.5063324763794408,0.8127140992364243,0.3063786117057028,0.6749983307596459
0,0.5889907178826749,0.6630800285391314,0.9270706908690445,0.8184998803951216
0,0.2833973904639995,0.025699892474464137,0.26018069191217463,0.10009682112888008
0,0.6188418754766989,0.1911085094783952,0.8896791826274613,0.5277488807744909
0,0.5507401856972186,0.49241983509258147,0.6921898696144019,0.09159657322943804
1,0.6316938331298543,0.5896702127656487,0.8735282821148118,0.5606104584637696
0,0.5749376188338744,0.07620728033080171,0.640242959857417,0.10448143600840332
