y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
0,0.9378070131648719,0.6737266174344538,0.47599677786760664,0.6052972922480343,0.8188397435226857,0.741546471116123,0.4777046523218089,0.6967655346563774,0.7985696704179747,0.04839573849255163,0.4982496239552059,0.06145987089080751,0.009406775345965124,0.881728951166096,0.6843301907571993,0.4286371285247734,0.42196939197358396,0.8112363333403567,0.034312186041865034,0.18294057735926839,0.4073731517556046,0.23007653731643163,0.8705212239643494,0.48720943463802,0.6123318638587167,0.6185515648484602,0.6105318353191839,0.5668469481899916,0.6492972373281463,0.5106149623813574,0.5416196182651989,0.1863088953490174,0.4302011177483468,0.06795434881677576,0.9064733515397465,0.5335080340317137,0.8389510659435369,0.3346061174458993,0.7914541057280744,0.4793016551858472,0.001274161453553413,0.34975547711513166,0.40934054043696755,0.40121636871155275,0.8232742620425405,0.08805325837932954,0.7139400111483306,0.28597472804610713,0.5230686288271506,0.9992745491784725,0.9701311213656333,0.7262005470694589,0.38793896963626795,0.004013665800449484,0.567371251983867,0.3757756250882113,0.4716187124719333,0.34461896064825415,0.4202479685593382,0.9973636314182768,0.4635700532515722,0.020476725607096236,0.7125231649886974,0.810265954054647,0.7914381957027008,0.2992034016455608,0.7016671353455125,0.619457979238021,0.8835723485042885,0.6719850377538978,0.8402036483746056,0.14252446633963978,0.0841394595304944,0.8026086691312835,0.7914852480788789,0.5152931568040561,0.6466203258234848,0.636278918815472,0.007612643512919237,0.08130324923023069,0.5422230172549484,0.8373913265789678,0.9287282665162274,0.25374728224452003,0.18607695495381682,0.23459713731463017,0.39990600769304985,0.6686891963465941,0.6464600465764117,0.9455572143890407,0.9246363624810441,0.29999285929353536,0.39587528686797746,0.31764414615627057,0.7120653070912789,0.48778652956979174,0.14739959458641805,0.39574404106207384,0.9178111989117476,0.30474354138933823
1,0.43691725890153643,0.4854644446652092,0.36598614113087913,0.3686220905361609,0.18251995446385838,0.5022590417807442,0.8891842759979598,0.10943994176864924,0.6804778057972218,0.8606034579265105,0.2639341384915439,0.10346298585019109,0.9005411960327406,0.8367905012067619,0.1442349974552154,0.9740088106585032,0.3033563650617028,0.79086562110597,0.6928040849461607,0.8538224157226186,0.5622137602076235,0.6998596357136765,0.06852940839687938,0.29820447356621005,0.01868650601413835,0.3714045755245362,0.20640592327982032,0.07677618691778243,0.3320854960745009,0.035714256334574035,0.7127855310296983,0.7836528433286812,0.853642350443285,0.131033024794864,0.14428907302160587,0.8286047523541289,0.44487201358312356,0.9544582071522834,0.07841134711613673,0.4117594392084607,0.6212993102498192,0.4290901210572111,0.6472667178021199,0.02868902260898465,0.2900559503395602,0.9165358689037598,0.23264649114774394,0.0058558077656148955,0.7207029134543971,0.9434789657652812,0.5036253887455036,0.3825716180025136,0.9462009052806332,0.22089884575413665,0.8596328784609003,0.44561206022957345,0.9044548399081787,0.5741132877281715,0.606688995015745,0.8715075132872926,0.17833501380457661,0.011207398440635452,0.9966612120741202,0.9477060302421931,0.35349433070140857,0.5908235940474006,0.838998128862479,0.9682161293263648,0.9435570807574111,0.747753216661506,0.057707874527170855,0.025590781749050828,0.22510080085812734,0.42157179119011223,0.07546852572050478,0.7577889868060084,0.7694667205330863,0.4216207854362398,0.14526283639097437,0.039171758186953176,0.14111441343539088,0.8770293594184496,0.5869541048698181,0.01837307501950658,0.783003947749192,0.5485365587405734,0.6633629608224535,0.6439548536478028,0.10546269274287912,0.17512647690068417,0.03346195544350683,0.6055728032889163,0.554202629438865,0.5592855041487728,0.6442981292173116,0.16406064033190437,0.7538296115362961,0.9730935560318749,0.21720817240856305,0.6880340963031265
0,0.15893438736712784,0.42331653342524833,0.2710048248483603,0.31285121264255134,0.6280449111173202,0.22879089156696542,0.7848496176324113,0.04686461621956872,0.8878794169859905,0.6357324914049483,0.7997032197604126,0.42758004446339326,0.4219586824112038,0.11594029198623801,0.12870508934305924,0.49080663179573825,0.27116712894020834,0.36303439183283204,0.12743237340818636,0.33831572640226104,0.5338742918392585,0.9016240222087684,0.34924696724976334,0.062413818812766975,0.2766435632016425,0.10878794045076556,0.7124389624363485,0.6635022760777562,0.20512233633712018,0.7429260547488128,0.06933758590554595,0.17446901497898104,0.3824381860916818,0.8399270556202595,0.7866149132577543,0.8486711057214701,0.19999711438908074,0.38807911026945896,0.8383094044122477,0.3058763575104274,0.7226655381578866,0.6645691026186553,0.556202842058996,0.5652721945735723,0.863193986899038,0.46551796661779266,0.29177705835673406,0.00028278315458607484,0.5550805316493408,0.8432257010832397,0.2899100134672732,0.14058101709558957,0.9156979116459404,0.49467761755187867,0.6164276075164203,0.6038076592470402,0.6499736458808676,0.747651602001013,0.16254904773022938,0.35639286641144674,0.3111639312874628,0.20741994702151467,0.9381917437455196,0.5551512450269791,0.6094401282737937,0.9811669138406586,0.8583692069293142,0.23050999301219877,0.20345096045521438,0.6640104383506108,0.6540487064361454,0.2805237291826772,0.3076078369693861,0.23256441287007712,0.8445536383384075,0.352152796511375,0.04037058030174423,0.9711948820719535,0.049564251081953725,0.7747766981073245,0.4553353501886872,0.39026702553345394,0.37901775111604674,0.7967314807686725,0.9728279033423408,0.9244502838662465,0.9479923883827167,0.8566503661578876,0.14387292580724464,0.7526105426049134,0.025217129818814965,0.1599746034219649,0.2787207330254048,0.8806933794440791,0.8280396919733355,0.69600490311441,0.4474601172338053,0.03378491540458317,0.6921021272308252,0.7470775649517735
1,0.6469740055576714,0.7349785924258112,0.549788084056576,0.3061591722757764,0.28364044111907505,0.5512366569536515,0.34399767295573336,0.22336562504983426,0.9918335421520039,0.14707635457807922,0.6977658596310194,0.6620303645093013,0.8873150976996854,0.9599612258025924,0.21491077403849546,0.15981344003061837,0.40491403046634744,0.924083990703959,0.6363457154623166,0.20823725563169926,0.16120266940715566,0.516001688232493,0.5863053778257015,0.43367944189526,0.3976661647203389,0.24553456568511212,0.11797602664093565,0.8409319132721281,0.9462524204221756,0.6189762821095955,0.9705195997386858,0.29696192840551616,0.4745622455422501,0.9872891437573252,0.9332895861242638,0.009948439685914967,0.318720872243347,0.7135909006487466,0.5597772093695661,0.6525814461633369,0.7516518872711144,0.880473637825908,0.7405917320371671,0.8736501166296088,0.7440752425376628,0.9227655981614716,0.9649192426817155,0.04833530479718284,0.3146456985389391,0.6011932999006484,0.22830114598326257,0.5264795449964692,0.3129891663813118,0.42729156046598227,0.9493436336555572,0.03716508610300795,0.5812287718002529,0.3032810816195891,0.4355438413764924,0.8227000979287505,0.18030636850493442,0.5089218748788499,0.4450431346625665,0.8097411294776281,0.28502179732997435,0.5334518744386376,0.3230906052917496,0.4740303830415601,0.889375489207926,0.6830528528002031,0.8113484696652323,0.17787734047194592,0.057646568008200894,0.20814115349929718,0.06747578583950764,0.8510316364632654,0.28789508745606995,0.36567909513460584,0.5833834143903798,0.7276075770260002,0.6405461428026429,0.48452090159400996,0.917095896413273,0.8011517892696937,0.13778400305608174,0.7807553001769966,0.9098254887423325,0.5616826104344993,0.20068913078296013,0.03870468654860437,0.8139771402948711,0.6182565343050941,0.12685901514790332,0.4348022391594907,0.7674795224595892,0.13758231261034592,0.7649506250800756,0.03480363598713321,0.847918251508869,0.0016442458984926578
0,0.7885455727958884,0.7176270457864986,0.38748365544327823,0.27684920704091576,0.5112894764686652,0.46146496376573165,0.0026262377539508774,0.7144270811898832,0.9645641907641387,0.6086493445414706,0.5080908977751475,0.5557140901452507,0.3904238952126228,0.5922810316271621,0.08400963974246811,0.324337387838865,0.8964889016120168,0.3829023911747963,0.3917627187151841,0.9105988256368669,0.8210769010837866,0.08213672814014039,0.7097680434812451,0.2985650984611936,0.5970401688488718,0.9331364261917732,0.7389998113154332,0.31037242352308314,0.8300635785852872,0.13099379395444455,0.029761657298359112,0.9156352037715652,0.1345411672849579,0.6419578078252958,0.45813435496684307,0.7196868165533107,0.0033582954573604384,0.5679031324633912,0.020944520837628877,0.7819577538831557,0.9117827853430445,0.8529644637555553,0.3855184598785285,0.5566138131277706,0.7638188292486038,0.6579715705059523,0.9321988857423257,0.7821292785357877,0.6019575718678741,0.9620848849931014,0.5435348916314624,0.09188076102296361,0.07194106811598588,0.33064230581919385,0.0698138887250136,0.21193160905606911,0.945998089783789,0.9052866697523105,0.4762511152418466,0.48221917524209734,0.9305928317467865,0.22248903804247355,0.42759959721228724,0.7219318249242369,0.6818374450320274,0.10024912661449059,0.49425756147973654,0.34129474405091487,0.8184174943423578,0.9959269813973015,0.30807477540524886,0.8251342390062347,0.0330182941292535,0.015217458066817291,0.15204111426917055,0.9390089824074681,0.014457970395249986,0.4823109775292308,0.9961450550639585,0.6339629341513748,0.8660644978215774,0.8481334414476841,0.35548487233365156,0.2895730271805772,0.44242364546014024,0.652175325347841,0.9769914771264961,0.9565093606529255,0.025773488638414555,0.09858239683349668,0.06250409118117772,0.7021509631080051,0.7801319492266132,0.9066839831194493,0.32443162809923554,0.30795490539782033,0.8931231490941304,0.10767494771467145,0.5949381454129778,0.027941634219884492
0,0.44382594338954695,0.5060267347162237,0.1793211192592289,0.6810011419179195,0.01492744337209373,0.9414954304907924,0.4124280467926613,0.5171300552447273,0.9833424870809285,0.687734786147527,0.7323263655567381,0.07367991086688297,0.22446261329313,0.37071505674439875,0.5062933297589592,0.15305330644031878,0.44416335925692485,0.7753100829466224,0.5812390527600311,0.7217994307648194,0.1038703152890581,0.8019701066097997,0.3818956532548037,0.05098030558729538,0.4439605722515526,0.7564276860136947,0.5552353777126166,0.3258414721689078,0.1569678089321771,0.05702603143024643,0.3838883204601282,0.31225789731872367,0.6959786376116893,0.6987703354648486,0.19758430926042458,0.06449475747148492,0.524782073988365,0.07735565671803457,0.8267710330037696,0.18560925005109075,0.8819829417016144,0.271589172712116,0.8039596593227387,0.1641889470816843,0.9426355780948038,0.5323076146221762,0.08827287464428613,0.8409027880488644,0.7387039433224042,0.5407535865323764,0.7623195947290056,0.48160522905035097,0.9639702057042313,0.3356759830547683,0.8923754163364821,0.17230657753422463,0.8482828729544509,0.7232495936523713,0.21580743115208423,0.7479280026337041,0.43946707599778856,0.10994091488680158,0.019219847921063904,0.0818163961459859,0.8134507391042948,0.5151830015991281,0.773000396712759,0.39741383244794504,0.6143829340379047,0.9740857559162815,0.9721575870083353,0.3303950947597236,0.6295596768876577,0.39500058817127615,0.3711526426129239,0.11186172789194904,0.8936593283147005,0.5314822148675815,0.04561071532407723,0.6250104196146524,0.735484886991728,0.923602543040192,0.8197764882279421,0.1392448814205558,0.7172525400624067,0.10950518935620834,0.3745139279723546,0.6617812054656258,0.18122897098432011,0.17023330601559417,0.8411764752328107,0.18437129804997776,0.6181274847369977,0.4227513643784061,0.021151678829690157,0.6591196984708403,0.9510580933593483,0.14901592396948038,0.5749307287316863,0.19660285998172355
0,0.840171125424484,0.18955818226041854,0.25753167221015216,0.3959377624682219,0.33443770402404305,0.41892825747624873,0.8883169729890645,0.9323545624882852,0.958781841040054,0.7860602299694315,0.23828117017371486,0.1659657191608328,0.038388085580276066,0.6686569942363622,0.892168385573015,0.3356254389864627,0.2751753714461913,0.3513080574854508,0.7608179566745685,0.7794677075632476,0.08500870825516849,0.9216684717712198,0.2983643592460943,0.41787914181182884,0.0413012467938475,0.3711773787242548,0.29000850907381837,0.6082205785461303,0.7022252996952655,0.6953722899990968,0.29474064189710225,0.7066882057554852,0.855789470255718,0.16602475824040175,0.04960996682131602,0.21046908324043034,0.41905842487278433,0.8901580082716142,0.6669364119349084,0.19503078273481533,0.2763140899365274,0.2125439136607542,0.2800534998088029,0.9225411058816414,0.0022381440676902953,0.23560771572660566,0.024873322578636836,0.5421633737953218,0.7106334696870914,0.87463371102613,0.6342016388066877,0.15883844541741998,0.9687633945294783,0.40130755547782704,0.9293485268116596,0.9522275055172302,0.7540009013649381,0.8479230866575679,0.6995384485408602,0.3654028652978728,0.5805266267600269,0.5517554119975454,0.7349717381569536,0.41075490448686247,0.6781560613510137,0.7715381593340469,0.15249788033350364,0.5706268969642784,0.8089493658681912,0.9040501616359311,0.9463780313107594,0.313105923727667,0.724308295402209,0.1184084646411041,0.0634255322974514,0.68845903833426,0.1973282519601921,0.8241694045100696,0.20984442046267215,0.581955543034801,0.7397366051966997,0.5246305532391479,0.9408127051110934,0.8930055211906398,0.6028581809083183,0.877614552452713,0.01927195950155891,0.08310113420343102,0.6364226654155205,0.7113574122532235,0.23230467308955804,0.3418147440210417,0.22487531033535146,0.6288097058509738,0.7614423608055655,0.6628775678575011,0.9624284957555792,0.9924348565283608,0.6907259144390792,0.13719678120300383
0,0.07360966065789976,0.7510058655071427,0.3723719891813212,0.8510925331669603,0.03214096162927105,0.35823279014020704,0.5423867282850964,0.3801681869432031,0.49285963068355587,0.49108132256587433,0.2230675417921102,0.12823103329868413,0.5747181138801268,0.6837827402219646,0.6488844448560257,0.31795270827226785,0.6014301607021474,0.1613408962932379,0.045604498920360004,0.20812948421045263,0.8457755611686212,0.2407264762042074,0.06888968419630803,0.22036695056413058,0.35662209780364285,0.6089303931467923,0.25881924859901817,0.42220926203571296,0.04965269062468414,0.8200593050207367,0.7280209999360663,0.8420390607648363,0.7988163284908941,0.9858146476731718,0.8852966878154188,0.24923125373048527,0.8627030059773075,0.07404948140503775,0.9090801659588178,0.4424487323385301,0.7732048392503612,0.31300971521225596,0.5050648471571945,0.7965637784560218,0.8839780247483748,0.21690199660192222,0.6335733065815823,0.9953911751699746,0.4455924398559725,0.5657249909833931,0.9665659772836729,0.1052674082703845,0.9213610221781872,0.844068821361147,0.2609451623498238,0.8615568629174767,0.47079517748041555,0.6573140337514399,0.3824345401319036,0.9184592456960049,0.047060540438821574,0.6823179505161608,0.09018673664838495,0.4318069033997459,0.43169609883827786,0.4937077264704208,0.852225101559277,0.15190953481699776,0.7365631122784185,0.07954553610710091,0.18216586896998732,0.6447053418541029,0.5584483295825456,0.8473209854732459,0.60989743054123,0.09784023502723294,0.489137352439428,0.7992021111778553,0.39460105418950375,0.47533367584883224,0.835105677849552,0.4519766946300994,0.8642425134238152,0.26475864732679877,0.9041015457712596,0.2938869153456466,0.37315570346837124,0.773958753856422,0.15068172758353438,0.6776669971460256,0.3684605139612671,0.4789316058652744,0.4013156859371032,0.09808531578608826,0.8367356803464799,0.08075765721956796,0.21927447385619736,0.5754042780301168,0.3444039277285146,0.7303948633361415
1,0.2411886799525894,0.8178877798307324,0.24133231996571125,0.9589018831963357,0.857240524682351,0.42255830320662513,0.8399189071439263,0.4413704306406592,0.6545346548103207,0.3828186862247307,0.6521552526485164,0.5372639357820739,0.6929037664161154,0.35649252860606917,0.17015667876124685,0.5696362193741673,0.7868852470079553,0.9104575242487127,0.36684074627769514,0.9999998890600241,0.033348712702434335,0.5532794174107198,0.5751129890906325,0.4350485869677362,0.18524808769626544,0.4604720351307754,0.7325282305907106,0.09558823921828519,0.13031364435281934,0.9045298413269269,0.5878039681825364,0.7494554684008106,0.6999858676492975,0.6655261858514021,0.8214093603849092,0.2400111914168528,0.8917341417116683,0.9426758940427001,0.8023413042761695,0.33313428636023146,0.1413928099764008,0.9967189686019522,0.22893361984178295,0.39397832536483957,0.5161177710773089,0.2526835144618246,0.7391999628211883,0.290957216491336,0.5079397292668639,0.9445289916246095,0.45976163043094487,0.30875423033269167,0.34989781740701664,0.9187671532603974,0.8178531290504686,0.285308496958981,0.6374129226744212,0.38841093701818485,0.0011372690112972927,0.07903621631374913,0.12245642334256501,0.8156178981465705,0.8730022152082751,0.17859389456202734,0.3304379178434581,0.2136065144236664,0.8193821714425699,0.8615137240910747,0.511610304510361,0.16364894936937624,0.018885844014841502,0.6842715087428458,0.8451043593363238,0.3987998911149898,0.3199397109679374,0.8281144107144612,0.09895130524404905,0.23840635253968867,0.34311933211292445,0.06799665236957986,0.14857649917317373,0.9784081724390744,0.5001605540536936,0.733680224088844,0.2974710942692458,0.9266998690858407,0.13115494595239852,0.6889569756972921,0.7495406221825345,0.448679771009043,0.10046417088117787,0.23110256024501563,0.5898043991208031,0.059665056989447574,0.6867107121628354,0.7584997192978503,0.6433225632785886,0.9975272886435077,0.15041771401003134,0.7050081629698193
0,0.41609697444676563,0.4141117160069553,0.7383791988296404,0.7708100088881497,0.5442269357292269,0.10192990408836833,0.4966367592042431,0.10615639540261113,0.9068536245665493,0.20905429456349278,0.9631433142860991,0.4732573957912576,0.35149981015938325,0.34340263746383337,0.8969267587779332,0.0955695585959363,0.18043366463250676,0.41828584043741224,0.6231395132213517,0.3861239546617006,0.4816523300897827,0.8226134476994865,0.9177110375984608,0.42891807882338495,0.7394684203932865,0.7034721708242132,0.7024407257665158,0.5648511992203752,0.24407419073091985,0.37559269080831514,0.6523619384742365,0.8225695383104916,0.1464770637387104,0.8850460422357147,0.08514511498978128,0.7460360009082796,0.020283818330853354,0.9083902543564025,0.6698746214129083,0.11035611235944143,0.06232736744708944,0.2865461287518217,0.9593421374662406,0.453437909722437,0.46274654114297653,0.08785820176090853,0.8701245781534758,0.36311143802276113,0.44045300261465004,0.8213738853568893,0.09980387792147971,0.44651995206974926,0.028730810569864484,0.9180485161319,0.6219927461725994,0.7208190601387968,0.8022959759464837,0.08974432222526052,0.31030702236983043,0.32526677988927455,0.14831717528995902,0.19057567508462014,0.030826397560480334,0.7274791713494494,0.7830302660232019,0.43462790483791336,0.9257210041688568,0.028518701095177845,0.3672477053310952,0.4899350331834591,0.37588219905852216,0.5036590745495808,0.6189787606403592,0.6393872268205439,0.41727911205721857,0.5602986053528783,0.6925110120674723,0.03507867833327816,0.1910732740024894,0.055067186575932126,0.5192464144936001,0.4146452437389525,0.8644557485447022,0.34289134881926875,0.6386424840014518,0.4505840661603163,0.9216143032930746,0.24318651820456993,0.31105053534078464,0.9539490092533041,0.3679994012441483,0.7415972927859072,0.3272516673952952,0.016090124826609875,0.4992044143586263,0.2592311976577013,0.7424588411589419,0.47854219570964074,0.8146657651150129,0.7909042458010291
