y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
0,0.26627559751109275,0.4070753179907486,0.5329131288235691,0.8046502117157991,0.4246884733472541,0.002855585430418306,0.3078409248607704,0.3097643907430746,0.9368199792834361,0.620914668479177,0.714672814297418,0.9366084340687804,0.0833659236650266,0.9363806069389518,0.20208016435211584,0.6625814659755986,0.9767802737722552,0.5113004575687021,0.7827647810502987,0.6945577222700845,0.6779298093116513,0.23588029941769384,0.5734189494768039,0.7083677780369145,0.6279331799401157,0.8922108864737761,0.5760447918293536,0.9360824206946189,0.7825981416008468,0.7262943176541632,0.7574907368648277,0.24103832068710396,0.956106275922298,0.5091674794629338,0.06657085428808673,0.050562051691844245,0.975382503014595,0.920915820279898,0.041495742306763006,0.8147488719832905,0.24509026701861192,0.29116236662010675,0.38437008346216106,0.11298135568063872,0.19802925598086152,0.4595896224147892,0.05371832102958474,0.7920126918267352,0.12927967154045927,0.8832700073105755
1,0.892661864066961,0.31788255616184957,0.6464563140936529,0.39522072532496666,0.25384347515099326,0.5349455785700592,0.8109862922676986,0.8942552755744445,0.33613658508219024,0.7112739310705394,0.05028818279823255,0.14966209961854537,0.49216299097161664,0.505307290887415,0.6541626309715116,0.49181221860585755,0.013694108505311497,0.16214068511476587,0.8981188092486838,0.02119498547819465,0.5870805318754341,0.8285711156106222,0.17339719594762726,0.32413401592833246,0.6740866029326592,0.3829676390580513,0.23721505297777723,0.6572789043281938,0.8380892957800636,0.827046132211807,0.9461136891447894,0.8767753551749633,0.5332329838353183,0.4490034815761095,0.3231600783498252,0.517535210526999,0.1184052893767078,0.9048762021938369,0.25646287216344155,0.4157531489050974,0.8594801735500287,0.7297809699129477,0.6214489545992467,0.5694192626462794,0.7843827663233282,0.12223254368071546,0.1630499537834662,0.12658321588419086,0.5284552943048054,0.6546606810468579
1,0.9698773702108052,0.837720154864245,0.7958380119809753,0.1970711310905099,0.33503801924221144,0.6149036787032987,0.31737773574433004,0.5131794198460082,0.8736731051272764,0.6930518706255435,0.7587568090566147,0.17254542254467353,0.45779435852816275,0.1778451535297899,0.6890021905188959,0.053509225577885955,0.19103190432917705,0.7993289828857394,0.3962983484926573,0.4332871860312192,0.7855859089957274,0.5800732636849543,0.5513246131332236,0.09256064798024066,0.308315310286315,0.04685060032502597,0.40502009631906166,0.2620581834774828,0.32370178129730076,0.9894540694966139,0.08639710791814736,0.5796230582175933,0.6994606075640499,0.9307070906565398,0.2836491701508326,0.37385379983953515,0.6904841529250706,0.7827200211581273,0.13308456848113714,0.5629868992020809,0.6065807595883062,0.17142465874897062,0.13948293204335283,0.04453392422687219,0.8408257673187385,0.033792189826121755,0.45089152509534725,0.3818006867292493,0.11370630930447201,0.9641879586732623
0,0.11315718387392026,0.8329008951038146,0.27671104013426795,0.12902570016198012,0.4173872905064018,0.34508813546172634,0.0498255716220507,0.05805897195481524,0.8661206912690305,0.869679404064682,0.7808822361691862,0.4683699852807591,0.3252901815354783,0.6824287218991205,0.6020724295354344,0.4409901002277957,0.494455325093736,0.18352856184240862,0.8087656971276654,0.07832559915163462,0.3579029853305993,0.19763453478892978,0.8141478379739046,0.5663470743066168,0.33112589081556676,0.6733781665775577,0.7335155584261587,0.780820685154363,0.2839508403158073,0.9113867961657107,0.2544534087359027,0.49441395407825683,0.14170166394348105,0.06460922064582486,0.09283141090709845,0.03149328521182748,0.8655432797120765,0.5603873583649734,0.09584432817142441,0.994201277712385,0.07643486313689563,0.5900921332951395,0.4267003922734496,0.5260627584572186,0.014293400921385646,0.028064125061579293,0.5075203295123659,0.12578693021967158,0.03767649525843775,0.07543016375602263
0,0.519876874530314,0.9149347348045956,0.2873474516568688,0.652815127647807,0.1423617667333763,0.5268363408775832,0.24747192764248982,0.8522531535882899,0.1531379363580806,0.07006033242844778,0.7891668631996452,0.846359554675861,0.3591916268107357,0.8094328021405821,0.13526263368946223,0.8128076609367472,0.5624842299313527,0.14391052419886763,0.05348574016747243,0.7366392691706839,0.8827969151170102,0.8422672374326274,0.9471134750292493,0.7394762131638923,0.6195206935590936,0.8900308041890969,0.9932275253803663,0.3013269199505769,0.6729017729956442,0.4027063298352429,0.9758943888443216,0.07378349880266843,0.8303714983276205,0.4021503780031995,0.787490681562487,0.30739060367201443,0.8922331064925457,0.5381067564066001,0.15642997734992614,0.047380005488559473,0.7602551511802689,0.05122293281607482,0.1189102461671604,0.8280283930032134,0.8205107674662238,0.08709831764595855,0.5868659272846677,0.02914482757450021,0.8181218966692719,0.12690634276069845
0,0.37510866005887755,0.35566676441416545,0.29732234816453096,0.012776688009000225,0.04198010164678734,0.6077160454199478,0.7331860850228734,0.26497274011233496,0.5599707360378807,0.9439675880421559,0.592057154097493,0.6092137847531901,0.7705055627504025,0.10748507974422483,0.7058950603553512,0.6108044176281515,0.6027950825353733,0.7720017069055332,0.36983037362051574,0.7852969603449168,0.688635952928597,0.3340824306581599,0.34755107965169674,0.8584351619707935,0.13901253512293177,0.19726779329929467,0.43218002000981304,0.5488540746968705,0.40261305340842235,0.6960631764804653,0.016154556602753,0.2189791432848276,0.1684397375860458,0.42333800636211627,0.33344211749207264,0.05162346573921295,0.5168503027898251,0.28715945248264874,0.8503071654999574,0.0945086836379565,0.31152895388557633,0.08672674959740678,0.7062778310029636,0.7351180632689736,0.633314535393496,0.6653701039635193,0.21068902658409583,0.15985311101353716,0.226858614168994,0.49337901765179726
0,0.5790999489656401,0.268510893587361,0.7455645169892329,0.658315515208788,0.3364266066291287,0.7484960926435483,0.20186003890067716,0.9671292726050169,0.26497222935554965,0.05396471033981831,0.7765108181277772,0.9932678148358485,0.5364566654440655,0.7315659255823515,0.7346914301504476,0.8332671314446094,0.6634481273177518,0.3163633335418249,0.54291802648261,0.02287232745083423,0.9532931402387169,0.3941351659975917,0.7304063869032404,0.6043685030814374,0.1546352330704378,0.5693412071796076,0.9279895427193349,0.7536731653127563,0.7877266563663604,0.9712206898013904,0.4718890204644747,0.9179003383145794,0.0062661640744465785,0.6243958988240746,0.732360905926051,0.31469124483989386,0.797606850463354,0.48720317782301403,0.7193863579903111,0.6918185023303081,0.11700675483609135,0.6866894647809683,0.4427042629194403,0.7374874228279089,0.5427735832417832,0.6962924881394041,0.4413817065354655,0.22340751351449895,0.05826247122920236,0.46762637455953426
0,0.8455345831969604,0.5220488866678389,0.513078145503687,0.5034226630546637,0.0527453494538217,0.27781275589650156,0.17205792095887185,0.3510178851606659,0.5841982450837836,0.5717318017058395,0.6182621588024733,0.5977413428046698,0.5242067647466657,0.7089654065170854,0.2653762705546736,0.745625656138866,0.0965252155164944,0.6070310822898247,0.4496789609448377,0.10987869006235729,0.1817514175769458,0.895086102165468,0.26792401081810835,0.5312704449711819,0.1933897076697565,0.46095248860509885,0.5302589052898018,0.8555618976256784,0.8808707385066777,0.371632561378494,0.89223714821808,0.8901541976222392,0.8807781854042249,0.30546539641490156,0.4453067003521104,0.11739643613625461,0.3394734555349064,0.7964154971732609,0.7792665726197607,0.6849708884049298,0.38930243200793446,0.6147415075753955,0.1664406450334207,0.12926520260208152,0.07298824312989582,0.45339708107594856,0.7145196487963563,0.20097744138600226,0.32334506135247354,0.306130518895658
1,0.7209371748677018,0.5243084854357088,0.14853728337029815,0.5639629162828811,0.8751473878859887,0.08969615596113745,0.6740600554446581,0.7338742034262657,0.7774802950144785,0.19297125624754197,0.6329157357474824,0.49570789733972265,0.32516972036867886,0.4999981719468871,0.7816675878007497,0.5642243712420739,0.694043878584662,0.4871834637504201,0.9685460853677182,0.6487670419388717,0.2710831645501036,0.8957246541390192,0.2669752826350814,0.07254856309409041,0.549609979714446,0.4522912597639267,0.14791018694127867,0.8990436933343836,0.7666354881505028,0.39332246348647637,0.6050821688531205,0.9724474611837671,0.43495182165640256,0.8089221666575126,0.927012278978513,0.034819930803189014,0.4220490966838455,0.9843771234889891,0.5460689146743363,0.14074705663307086,0.22890943247515272,0.27531049449212064,0.02430823537317406,0.7781148000492689,0.8990445460701437,0.6867459340152792,0.12492502914357106,0.7469724899588386,0.782219133320872,0.3328002899726512
0,0.30889708181203657,0.8326542723668774,0.16659018506222,0.49239329202304116,0.4085524022346031,0.7004713816679412,0.7615280142935742,0.27137087199479093,0.8934648284205092,0.11279205351067068,0.6372654094191447,0.9399387887692403,0.6284430315728737,0.4295061825381572,0.6621735892849602,0.7262352258708484,0.12160519295818228,0.9778711470997234,0.9366626256984034,0.9449593936791227,0.03275771064771482,0.5268473610365348,0.8531036807726153,0.6847782695100488,0.387665117167328,0.47029727754937234,0.4256020276437057,0.5233454550836726,0.29345910102721473,0.1458629185194944,0.23085312300623584,0.9444778408283787,0.5984829499447596,0.6043583190416136,0.786800066572728,0.6221199742350652,0.9286414401715849,0.1045297661870841,0.7689071152747265,0.8057852831779618,0.12199740546942717,0.461897772572776,0.26474058073987183,0.38168286112977323,0.8380039447389345,0.7070983478888574,0.23618879985391283,0.5974647430712023,0.5763525905516187,0.7287335587488132
1,0.5719085085471636,0.7914585760171736,0.07600414642746733,0.9021899300959326,0.6588813200820799,0.6906010010590062,0.39108538303967,0.4103432116214747,0.07779574516407772,0.18465712759726505,0.3375057398506066,0.06398016266795048,0.2510262754239323,0.6984612149815949,0.9710252213043064,0.3070039942191488,0.11539931901465239,0.9478745328436547,0.4286917964663435,0.329555195042463,0.4739379595622557,0.8079129908652896,0.010854769169592826,0.2927079176384275,0.5512730260698325,0.9034094337761075,0.8370608772832588,0.7339125472549282,0.12321200118841169,0.4354155832189295,0.7021884215270641,0.39741728357386596,0.8322261235093865,0.15444169640907102,0.4599622554003022,0.536070088923498,0.5935048106922055,0.8132278824131906,0.6312292642474802,0.7930894152295146,0.8795110594039254,0.8615665082768275,0.6783304662478862,0.8453669499098002,0.4660153444150469,0.5864388085012768,0.8620295392614279,0.28758373261618697,0.1839809259278996,0.6589971680400641
