y,x0,x1,x2,x3,x4
0,0.9491664960228378,0.2088447607001216,0.5055950512412154,0.2395176364284175,0.4390140454162741
0,0.6035650376639635,0.43350199030575143,0.864073489022864,0.2815245986752767,0.2959988540372013
0,0.9265806448301143,0.1227945205691362,0.38477188433409815,0.27306643128862473,0.5814537091370029
0,0.1391644135487098,0.47459726430541005,0.972042743058522,0.21114174772624628,0.4817784359563815
1,0.665067670227566,0.799809828456183,0.9615291945608132,0.8637859642176131,0.2785505599691087
0,0.558868713774336,0.3326319263472377,0.3199990917815815,0.5134146282401586,0.7339453609421721
0,0.847715152911139,0.9468046359798705,0.3821769446507096,0.041846322803283265,0.34649061112547463
0,0.5066941422860849,0.1393101151673667,0.3561644235104603,0.4890188344509643,0.3935952522616535
0,0.49089495815491413,0.30611551315978813,0.14806376489618434,0.5766021194368934,0.7919239580764996
0,0.9414366106158049,0.046009980128842165,0.8555774853671289,0.4035813753716194,0.4971052563510441
0,0.2535385697297653,0.32447013926825397,0.6720662672655238,0.8172094738208737,0.05088282093985641
1,0.7414806246620541,0.158173509580273,0.9662033729299293,0.7727217518632434,0.40204718415515006
0,0.15788253201279012,0.8892576561723915,0.3102990153464663,0.9220688047514288,0.8132726105328056
0,0.9553311748971299,0.10435545923142686,0.5148973226591482,0.3382221527302639,0.7422443030315758
0,0.7122846131575362,0.17771989959906187,0.9380448780841515,0.9725028858857919,0.8307062746856649
1,0.9027165549026088,0.3037451599956452,0.821609160728223,0.46279772474148984,0.7451754465456397
1,0.2594844539743304,0.2678203235093737,0.10918722881592491,0.6733645743200164,0.6473978983098704
0,0.2131929494482343,0.15112118546410358,0.7064748933945494,0.23951995308509222,0.3090585670722934
1,0.932205324411568,0.83828074472866,0.534495479387895,0.8943536825873661,0.8859842126124816
1,0.45524969423749806,0.45824159899388384,0.18557390165248489,0.1004812087577378,0.42731477844344246
1,0.600225936619307,0.2847327540696133,0.4876316903169663,0.40893311739056293,0.10011618760917018
1,0.7092773631867482,0.46933605239621357,0.9372494132972663,0.9213725865756451,0.24645406687595917
0,0.9200706583435193,0.5788085083538534,0.02708357708221698,0.5612342318368051,0.32027557344362745
0,0.8458764676123669,0.06954716358249002,0.06950646327118482,0.6927103067089307,0.7862556024909585
1,0.1962787394741643,0.27061968903845823,0.6866274426122293,0.4201790828012487,0.8331994622103678
1,0.09366224181599814,0.7197738492110056,0.5124037861607179,0.9567052484566949,0.9017372729881495
1,0.4436280108111609,0.4248040326846677,0.27666543474433447,0.40927488993565353,0.7210682726958867
1,0.9344690383024616,0.6711219474134908,0.6783456328239621,0.10193467806571943,0.45603849954408227
1,0.3336095221909854,0.01673622051961665,0.132487777822082,0.6968663341105638,0.7325057268452259
1,0.8486531287976153,0.572062194647184,0.6349442034978551,0.737703293797129,0.562689466468531
1,0.8783897595179516,0.9051608132169124,0.8272781267738388,0.5567532278389168,0.17077985938907225
0,0.6406490347621878,0.15267798407341804,0.17441807007791266,0.6723983135748938,0.456114229456796
0,0.9835293143562229,0.8852153954669835,0.9724294801287219,0.14812356871980703,0.704944458202408
0,0.7559536375929204,0.9592824477048454,0.7844092108849291,0.21379431746448097,0.27363009491178814
1,0.6621570629031528,0.8957616514033666,0.8076264761137656,0.9257978946080125,0.9350257290386749
0,0.3368084634098034,0.3139979227733549,0.17097093848123468,0.33264620982968596,0.6631867122457455
0,0.992470723284957,0.129907190735855,0.39097916174880865,0.11313160754290819,0.4946893640212884
0,0.444901509993759,0.2338369752973064,0.5528271658154686,0.778060351717219,0.13371239439819982
0,0.18993810465024918,0.8093559717327369,0.6037353091640957,0.49261091650180155,0.9523968792208549
0,0.15193585030271906,0.14391283371381658,0.4522424072984239,0.6397606237587401,0.045487503564364595
0,0.8004712941533404,0.4305907674450681,0.4556790492260262,0.7748247800624988,0.8633644900824226
1,0.10160111240408909,0.46171224662473553,0.5038794851447518,0.9347748924664396,0.4717865056613232
0,0.05032064590004304,0.04995115057137123,0.27636048401977686,0.9044081561611563,0.7626135643628289
1,0.6320426613647084,0.9741224635652004,0.2096252151606488,0.28668781128931364,0.053724371460205256
0,0.5843451958402701,0.44810047714336354,0.781229328377446,0.9080971971166417,0.29363714987401535
0,0.03683583742336405,0.6514711411398217,0.8230256110122607,0.5966466044667154,0.15168029371424974
0,0.08369966994611866,0.6476934902341768,0.33472479280354006,0.9455727378327938,0.24048039368314256
0,0.8180591564773702,0.8462130081089692,0.0027949320516911236,0.5532661323111633,0.4763330324273818
1,0.1813437586675778,0.2531752623446871,0.23475514517574958,0.9387434456277612,0.3965887998490464
1,0.6004393898285644,0.38045937984112754,0.7497093676809004,0.03552804739466098,0.525277677736758
1,0.6139101896357892,0.4779490878383861,0.8860423927093461,0.8367192627344652,0.5661082625558664
1,0.25626861639599563,0.725864407806053,0.47357888877286314,0.2743802181918551,0.309812167189375
0,0.546088875683176,0.20014692540796009,0.7548074504344676,0.5470021922656222,0.7140665101066674
1,0.10722583282177989,0.9500150271649139,0.009721707972784932,0.6253927154438521,0.02246105248299357
1,0.5303890104009414,0.9780341809101207,0.007876940673867683,0.14493772155282236,0.08309992202643401
1,0.2689863808847083,0.6333879903181898,0.2517743345578948,0.02923761046245854,0.7395641034492187
0,0.7615441936460479,0.4983658564979957,0.01934949298391131,0.3336258252387365,0.7635548192572525
1,0.8457592647300404,0.2117518353770904,0.46208554168026295,0.07742970309081176,0.7075686618185096
0,0.015997240393406442,0.31851403529043665,0.46244373457770305,0.546826744704272,0.7570828120652262
0,0.41807947892613284,0.5414738388875585,0.1277708318933194,0.14287040749062396,0.8251066661401785
1,0.548683879624671,0.350136636676193,0.5330960184826472,0.05787535775827435,0.11525926746366533
1,0.8112049704009575,0.19377422018232215,0.5268974957495834,0.8697570664520908,0.09040638616085872
0,0.4087411833805049,0.3449623135674392,0.11397409969704286,0.9403574427919393,0.18151510745876343
1,0.48107248560795457,0.8077264557556515,0.8057934527921817,0.6294952873613205,0.34169890304080175
0,0.8849809019484766,0.876146664180347,0.8526252229231437,0.7861317160592957,0.02248547005635504
1,0.314215891515359,0.7502561869461059,0.4700217467159562,0.8056749872864463,0.98040301245473
1,0.8126618654276745,0.8549717889671052,0.3143944197261638,0.23371382170961263,0.3726237493186947
1,0.47669374891287286,0.3390488847531995,0.22994938925200714,0.3812284741130857,0.0011059469475633854
0,0.13053646054905532,0.5108722775942324,0.4467154537572834,0.06007789657612539,0.9290107243082383
1,0.3795243686970222,0.11700435273562426,0.8016546936965221,0.2666763529478057,0.9220601634170809
1,0.2216329137606733,0.8941147616435271,0.45843980440343546,0.9513951167631064,0.9445194536012914
0,0.13965835664731752,0.06680755682930328,0.8795601663097014,0.2890018326978844,0.19709631631454683
0,0.6312806528272481,0.11118605695129224,0.4398958415023442,0.6993186993107812,0.9123781852630628
0,0.10219229734974455,0.5245985323345229,0.009781377019663529,0.8571308518406856,0.5497832809650733
1,0.25408364177014375,0.45625539151457617,0.4192175868977909,0.9129363976567733,0.4235991190117443
0,0.9643630655635075,0.23235908122230575,0.3974742300318195,0.4235197193490112,0.11243982712558653
0,0.12169762656738925,0.776151764153925,0.20037606203260727,0.564548270362472,0.4309316251823684
1,0.23547465086085428,0.8082349659031376,0.504276758100843,0.3704148161976799,0.45158989015457895
1,0.22460121506486586,0.045968450205098765,0.6447224596694454,0.2213041428095861,0.21016805466756783
1,0.7993099590194706,0.1776553416317459,0.4763740814389429,0.09044554627969759,0.022005845870439966
1,0.29677883913092584,0.7782729388548799,0.4804481323922096,0.9779996587473058,0.233838119844627
1,0.05063402684532403,0.7039820705892007,0.39148571439523183,0.6707004942875626,0.7439677388223991
1,0.8439413505303429,0.6393968253396666,0.378786217163238,0.24207399699966303,0.5210217132728582
0,0.4461829319279421,0.562314366547585,0.5783661905966797,0.3131063719984073,0.44485719221842934
1,0.7924649601380702,0.47575125723657774,0.09489185877081041,0.8655388749497127,0.7324438828154457
1,0.9514148970893402,0.0452672875755985,0.9574921863045903,0.5951799096120657,0.8613870373945622
1,0.3313329385385143,0.5107883653247518,0.18959356673343541,0.11652907644996036,0.945081034889629
0,0.25859648042458594,0.5827883711324172,0.6565131501261515,0.8954951425572389,0.9437890472583068
1,0.2773777121988589,0.30136299393218957,0.9561708371115006,0.2825899137465576,0.6445425483306914
1,0.851646642070904,0.3831467556841145,0.10583294925543041,0.8635998343703117,0.7496365687896741
1,0.5515567693920371,0.8261365448047985,0.6608368864343486,0.7321981107208433,0.6373528941371689
1,0.16164962925693827,0.5599792060422786,0.255251085565496,0.6830444438151746,0.7279184165072133
1,0.6598612906482226,0.352419825708139,0.25468209685244436,0.5542426037365543,0.7109237863062607
1,0.7509178136541059,0.715784105763015,0.6828881672889929,0.13412018242785706,0.5331986748921808
1,0.7809637164050827,0.18241167627992982,0.3561342321591833,0.423211249752223,0.3360891804565844
0,0.5283804662247477,0.33041341205112484,0.7813731612865434,0.6207078659902057,0.2683770001589496
0,0.5793129463224291,0.31410311894986487,0.540506623185865,0.7840713036436875,0.8645747021310459
0,0.4666653163611004,0.6557312178705201,0.5416184179245012,0.39864022425446566,0.6949464531469267
0,0.7948700621329207,0.5543875477968075,0.46188531771485297,0.18768271990357144,0.9559551708325636
0,0.9903923882407457,0.6198134504548404,0.5426204176739544,0.09873738311235924,0.8072875024315166
